case_id,root,initial_phase,world,mechanics,participation,support,triggers,predicate_pass,qlp_events,source_fires,physical_work,drive_deliveries,modulatory_deliveries,local_updates,qlp_work,final_tick,pressure_phase,trace_hash,body_hash,live,quiescent
94,2600000,3,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,4,4,5b061969dad3b30559303d94ac6996b7db1a7cb1d3b7de1a9cd6cbee6d195999,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
94,2600000,3,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,4,4,5b061969dad3b30559303d94ac6996b7db1a7cb1d3b7de1a9cd6cbee6d195999,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
95,2600000,4,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,5,5,5f2bf9b4e7e8e71b0fc28b33923980a4e56cc95e17d6e4e207062c6a5b79570d,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
95,2600000,4,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,5,5,5f2bf9b4e7e8e71b0fc28b33923980a4e56cc95e17d6e4e207062c6a5b79570d,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
96,2600000,5,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,6,6,8109f77405ce53f9e26b37fda3b67f9d8306444b8ba10dab917066aeacf6dbcc,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
96,2600000,5,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,6,6,8109f77405ce53f9e26b37fda3b67f9d8306444b8ba10dab917066aeacf6dbcc,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
97,2600000,6,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,7,7,55f00a1c804aa4fcd0ee46d7296b06e349d930c8e09d8510eb495011aef3bd16,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
97,2600000,6,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,7,7,55f00a1c804aa4fcd0ee46d7296b06e349d930c8e09d8510eb495011aef3bd16,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
98,2600000,7,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,8,8,7da34fcccb358fe6077f8ce1cf5323166126cb236fd5d58b6bdd89a124eae3dc,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
98,2600000,7,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,8,8,7da34fcccb358fe6077f8ce1cf5323166126cb236fd5d58b6bdd89a124eae3dc,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
99,2600000,8,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,9,9,edddbe71114b02645656c3943bc49d58f86932d049e51fcbbfda24d00e759d0d,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
99,2600000,8,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,9,9,edddbe71114b02645656c3943bc49d58f86932d049e51fcbbfda24d00e759d0d,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
100,2600000,9,unrelated_activity,reference,0|0|0,0|0|0,qualified,1,0,5,9,8,1,0,0,10,0,1e0e40bcf0d5e367bcc288e73185689358484405053f56e73a0ae0cbf8672ea5,f8b2a37bc891e467bced7faf058e9f07d63bf42236c832860e1860a5eede2fff,1,1
100,2600000,9,unrelated_activity,production,0|0|0,0|0|0,qualified,1,0,5,9,8,1,0,0,10,0,1e0e40bcf0d5e367bcc288e73185689358484405053f56e73a0ae0cbf8672ea5,f8b2a37bc891e467bced7faf058e9f07d63bf42236c832860e1860a5eede2fff,1,1
101,2500000,0,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,1,1,17266b0e571a6083dedfe634cd3bf5af6f3a6d64607bed4b85833614f00c53a9,e21c913e4e8fc5a9d3d00f89d5cc042ed0ce6c396030cc89b7f1541f8cdbac2a,1,1
101,2500000,0,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,1,1,17266b0e571a6083dedfe634cd3bf5af6f3a6d64607bed4b85833614f00c53a9,e21c913e4e8fc5a9d3d00f89d5cc042ed0ce6c396030cc89b7f1541f8cdbac2a,1,1
102,2500000,1,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,2,2,4654f4812052e057415db5d84025d2b45beb2cf997bdfb6d617812bc4ee3d62d,e21c913e4e8fc5a9d3d00f89d5cc042ed0ce6c396030cc89b7f1541f8cdbac2a,1,1
102,2500000,1,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,2,2,4654f4812052e057415db5d84025d2b45beb2cf997bdfb6d617812bc4ee3d62d,e21c913e4e8fc5a9d3d00f89d5cc042ed0ce6c396030cc89b7f1541f8cdbac2a,1,1
103,2500000,2,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,3,3,74ea87804028ff996d0beeaeb6b4e6c3f7539edb7e964a8c88a019e09e32a549,e21c913e4e8fc5a9d3d00f89d5cc042ed0ce6c396030cc89b7f1541f8cdbac2a,1,1
103,2500000,2,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,3,3,74ea87804028ff996d0beeaeb6b4e6c3f7539edb7e964a8c88a019e09e32a549,e21c913e4e8fc5a9d3d00f89d5cc042ed0ce6c396030cc89b7f1541f8cdbac2a,1,1
104,2500000,3,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,4,4,deb7de56171730a86f79b01cd3407f86c26e534a6d1b15ba1a4772a5489b4351,e21c913e4e8fc5a9d3d00f89d5cc042ed0ce6c396030cc89b7f1541f8cdbac2a,1,1
104,2500000,3,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,4,4,deb7de56171730a86f79b01cd3407f86c26e534a6d1b15ba1a4772a5489b4351,e21c913e4e8fc5a9d3d00f89d5cc042ed0ce6c396030cc89b7f1541f8cdbac2a,1,1
105,2500000,4,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,5,5,c8d8f25bc5588a0d25d5d0b0649dd707cbde7349dc0393dc8acde3f0e1a9ae62,e21c913e4e8fc5a9d3d00f89d5cc042ed0ce6c396030cc89b7f1541f8cdbac2a,1,1
105,2500000,4,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,5,5,c8d8f25bc5588a0d25d5d0b0649dd707cbde7349dc0393dc8acde3f0e1a9ae62,e21c913e4e8fc5a9d3d00f89d5cc042ed0ce6c396030cc89b7f1541f8cdbac2a,1,1
106,2500000,5,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,6,6,1f7470ffe6bfbe29f63228ea117dbcb9e55c775fff5301e099804e644163ca25,e21c913e4e8fc5a9d3d00f89d5cc042ed0ce6c396030cc89b7f1541f8cdbac2a,1,1
106,2500000,5,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,6,6,1f7470ffe6bfbe29f63228ea117dbcb9e55c775fff5301e099804e644163ca25,e21c913e4e8fc5a9d3d00f89d5cc042ed0ce6c396030cc89b7f1541f8cdbac2a,1,1
107,2500000,6,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,7,7,302242274f2ad8f97ffb003c0669f27b54d94e6c68ae1f9ff9729e62d80e54c0,e21c913e4e8fc5a9d3d00f89d5cc042ed0ce6c396030cc89b7f1541f8cdbac2a,1,1
107,2500000,6,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,7,7,302242274f2ad8f97ffb003c0669f27b54d94e6c68ae1f9ff9729e62d80e54c0,e21c913e4e8fc5a9d3d00f89d5cc042ed0ce6c396030cc89b7f1541f8cdbac2a,1,1
108,2500000,7,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,8,8,7a45cebc2224ddbd61948c2422f5670de1df38d8213b847003bd0e3b7f69d2f6,e21c913e4e8fc5a9d3d00f89d5cc042ed0ce6c396030cc89b7f1541f8cdbac2a,1,1
108,2500000,7,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,8,8,7a45cebc2224ddbd61948c2422f5670de1df38d8213b847003bd0e3b7f69d2f6,e21c913e4e8fc5a9d3d00f89d5cc042ed0ce6c396030cc89b7f1541f8cdbac2a,1,1
109,2500000,8,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,9,9,7ab76388549249a1f7592cf6e442590275dce0e81bf926871d8b09463841d893,e21c913e4e8fc5a9d3d00f89d5cc042ed0ce6c396030cc89b7f1541f8cdbac2a,1,1
109,2500000,8,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,9,9,7ab76388549249a1f7592cf6e442590275dce0e81bf926871d8b09463841d893,e21c913e4e8fc5a9d3d00f89d5cc042ed0ce6c396030cc89b7f1541f8cdbac2a,1,1
110,2500000,9,two_upstream_one_participated,reference,0|0|0,0|0|0,qualified|qualified|qualified|qualified,0,0,5,8,7,1,0,0,10,0,7edeed527d1f2d9eb646d5d3d09bee6eaf3d87ad295517e8adf3f287d34fb4a1,a9ad4d500884308d461179843de2071e18360a278c180d6103d783e79914f33f,1,1
110,2500000,9,two_upstream_one_participated,production,0|0|0,0|0|0,qualified|qualified|qualified|qualified,0,0,5,8,7,1,0,0,10,0,7edeed527d1f2d9eb646d5d3d09bee6eaf3d87ad295517e8adf3f287d34fb4a1,a9ad4d500884308d461179843de2071e18360a278c180d6103d783e79914f33f,1,1
111,2600000,0,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,1,1,17266b0e571a6083dedfe634cd3bf5af6f3a6d64607bed4b85833614f00c53a9,ae63b5b01c201c25927914ed9f3d8d7b25db84231db9b9fae068ae4e313c743a,1,1
111,2600000,0,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,1,1,17266b0e571a6083dedfe634cd3bf5af6f3a6d64607bed4b85833614f00c53a9,ae63b5b01c201c25927914ed9f3d8d7b25db84231db9b9fae068ae4e313c743a,1,1
112,2600000,1,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,2,2,4654f4812052e057415db5d84025d2b45beb2cf997bdfb6d617812bc4ee3d62d,ae63b5b01c201c25927914ed9f3d8d7b25db84231db9b9fae068ae4e313c743a,1,1
112,2600000,1,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,2,2,4654f4812052e057415db5d84025d2b45beb2cf997bdfb6d617812bc4ee3d62d,ae63b5b01c201c25927914ed9f3d8d7b25db84231db9b9fae068ae4e313c743a,1,1
113,2600000,2,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,3,3,74ea87804028ff996d0beeaeb6b4e6c3f7539edb7e964a8c88a019e09e32a549,ae63b5b01c201c25927914ed9f3d8d7b25db84231db9b9fae068ae4e313c743a,1,1
113,2600000,2,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,3,3,74ea87804028ff996d0beeaeb6b4e6c3f7539edb7e964a8c88a019e09e32a549,ae63b5b01c201c25927914ed9f3d8d7b25db84231db9b9fae068ae4e313c743a,1,1
114,2600000,3,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,4,4,deb7de56171730a86f79b01cd3407f86c26e534a6d1b15ba1a4772a5489b4351,ae63b5b01c201c25927914ed9f3d8d7b25db84231db9b9fae068ae4e313c743a,1,1
114,2600000,3,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,4,4,deb7de56171730a86f79b01cd3407f86c26e534a6d1b15ba1a4772a5489b4351,ae63b5b01c201c25927914ed9f3d8d7b25db84231db9b9fae068ae4e313c743a,1,1
115,2600000,4,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,5,5,c8d8f25bc5588a0d25d5d0b0649dd707cbde7349dc0393dc8acde3f0e1a9ae62,ae63b5b01c201c25927914ed9f3d8d7b25db84231db9b9fae068ae4e313c743a,1,1
115,2600000,4,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,5,5,c8d8f25bc5588a0d25d5d0b0649dd707cbde7349dc0393dc8acde3f0e1a9ae62,ae63b5b01c201c25927914ed9f3d8d7b25db84231db9b9fae068ae4e313c743a,1,1
116,2600000,5,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,6,6,1f7470ffe6bfbe29f63228ea117dbcb9e55c775fff5301e099804e644163ca25,ae63b5b01c201c25927914ed9f3d8d7b25db84231db9b9fae068ae4e313c743a,1,1
116,2600000,5,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,6,6,1f7470ffe6bfbe29f63228ea117dbcb9e55c775fff5301e099804e644163ca25,ae63b5b01c201c25927914ed9f3d8d7b25db84231db9b9fae068ae4e313c743a,1,1
117,2600000,6,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,7,7,302242274f2ad8f97ffb003c0669f27b54d94e6c68ae1f9ff9729e62d80e54c0,ae63b5b01c201c25927914ed9f3d8d7b25db84231db9b9fae068ae4e313c743a,1,1
117,2600000,6,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,7,7,302242274f2ad8f97ffb003c0669f27b54d94e6c68ae1f9ff9729e62d80e54c0,ae63b5b01c201c25927914ed9f3d8d7b25db84231db9b9fae068ae4e313c743a,1,1
118,2600000,7,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,8,8,7a45cebc2224ddbd61948c2422f5670de1df38d8213b847003bd0e3b7f69d2f6,ae63b5b01c201c25927914ed9f3d8d7b25db84231db9b9fae068ae4e313c743a,1,1
118,2600000,7,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,8,8,7a45cebc2224ddbd61948c2422f5670de1df38d8213b847003bd0e3b7f69d2f6,ae63b5b01c201c25927914ed9f3d8d7b25db84231db9b9fae068ae4e313c743a,1,1
119,2600000,8,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,9,9,7ab76388549249a1f7592cf6e442590275dce0e81bf926871d8b09463841d893,ae63b5b01c201c25927914ed9f3d8d7b25db84231db9b9fae068ae4e313c743a,1,1
119,2600000,8,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,16,7,4,2,3,9,9,7ab76388549249a1f7592cf6e442590275dce0e81bf926871d8b09463841d893,ae63b5b01c201c25927914ed9f3d8d7b25db84231db9b9fae068ae4e313c743a,1,1
120,2600000,9,two_upstream_one_participated,reference,0|0|0,0|0|0,qualified|qualified|qualified|qualified,0,0,5,8,7,1,0,0,10,0,7edeed527d1f2d9eb646d5d3d09bee6eaf3d87ad295517e8adf3f287d34fb4a1,71cd673f1ee1a27f368a920e01e06751700416a55ae8300c4f12c197c2681fcd,1,1
120,2600000,9,two_upstream_one_participated,production,0|0|0,0|0|0,qualified|qualified|qualified|qualified,0,0,5,8,7,1,0,0,10,0,7edeed527d1f2d9eb646d5d3d09bee6eaf3d87ad295517e8adf3f287d34fb4a1,71cd673f1ee1a27f368a920e01e06751700416a55ae8300c4f12c197c2681fcd,1,1
121,2500000,0,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,1,1,4c0ea563d9f0717e639f71b8dc8e879b5fc75a23e07df675c595a700a1d5f24e,d85cfb8690f9691afbffe4c91e4401c1739f23e005a51cdb1e600960fb960b39,1,1
121,2500000,0,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,1,1,4c0ea563d9f0717e639f71b8dc8e879b5fc75a23e07df675c595a700a1d5f24e,d85cfb8690f9691afbffe4c91e4401c1739f23e005a51cdb1e600960fb960b39,1,1
122,2500000,1,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,2,2,d597752c6fc46e1963fb41d344676af27327350f01374bd13c1282a4d75994ec,d85cfb8690f9691afbffe4c91e4401c1739f23e005a51cdb1e600960fb960b39,1,1
122,2500000,1,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,2,2,d597752c6fc46e1963fb41d344676af27327350f01374bd13c1282a4d75994ec,d85cfb8690f9691afbffe4c91e4401c1739f23e005a51cdb1e600960fb960b39,1,1
123,2500000,2,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,3,3,b350988c7c138dd084f4c709b2d6f9c3ed0cbc7902d1bac6e87f1c6ca546f4b4,d85cfb8690f9691afbffe4c91e4401c1739f23e005a51cdb1e600960fb960b39,1,1
123,2500000,2,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,3,3,b350988c7c138dd084f4c709b2d6f9c3ed0cbc7902d1bac6e87f1c6ca546f4b4,d85cfb8690f9691afbffe4c91e4401c1739f23e005a51cdb1e600960fb960b39,1,1
124,2500000,3,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,4,4,32e6c24799b81934a93ecfbcc32b625a55a0bbbe1db7a94b3b4e2e7838fcf375,d85cfb8690f9691afbffe4c91e4401c1739f23e005a51cdb1e600960fb960b39,1,1
124,2500000,3,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,4,4,32e6c24799b81934a93ecfbcc32b625a55a0bbbe1db7a94b3b4e2e7838fcf375,d85cfb8690f9691afbffe4c91e4401c1739f23e005a51cdb1e600960fb960b39,1,1
125,2500000,4,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,5,5,7e876ace6206ccdb9d2aab9b29405f5d077a489da172c0ab99a30c98da7c4956,d85cfb8690f9691afbffe4c91e4401c1739f23e005a51cdb1e600960fb960b39,1,1
125,2500000,4,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,5,5,7e876ace6206ccdb9d2aab9b29405f5d077a489da172c0ab99a30c98da7c4956,d85cfb8690f9691afbffe4c91e4401c1739f23e005a51cdb1e600960fb960b39,1,1
126,2500000,5,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,6,6,62f690bb80bb325846c66b4b05b6fdb623647091fcbb81d692a0087884a2866a,d85cfb8690f9691afbffe4c91e4401c1739f23e005a51cdb1e600960fb960b39,1,1
126,2500000,5,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,6,6,62f690bb80bb325846c66b4b05b6fdb623647091fcbb81d692a0087884a2866a,d85cfb8690f9691afbffe4c91e4401c1739f23e005a51cdb1e600960fb960b39,1,1
127,2500000,6,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,7,7,d5e4e563f58c3751b41ec1098633c21700f3c968ed1422e89c46deef5b870920,d85cfb8690f9691afbffe4c91e4401c1739f23e005a51cdb1e600960fb960b39,1,1
127,2500000,6,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,7,7,d5e4e563f58c3751b41ec1098633c21700f3c968ed1422e89c46deef5b870920,d85cfb8690f9691afbffe4c91e4401c1739f23e005a51cdb1e600960fb960b39,1,1
128,2500000,7,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,8,8,e762c5c36b7b9475198d232238a89ea31d3e76649744bf3788854ef6a2753eff,d85cfb8690f9691afbffe4c91e4401c1739f23e005a51cdb1e600960fb960b39,1,1
128,2500000,7,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,8,8,e762c5c36b7b9475198d232238a89ea31d3e76649744bf3788854ef6a2753eff,d85cfb8690f9691afbffe4c91e4401c1739f23e005a51cdb1e600960fb960b39,1,1
129,2500000,8,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,9,9,54f577044c4c257c585ad36c5bd541e2f7cf6369d1ab0363c9fe41c10f06d5fc,d85cfb8690f9691afbffe4c91e4401c1739f23e005a51cdb1e600960fb960b39,1,1
129,2500000,8,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,9,9,54f577044c4c257c585ad36c5bd541e2f7cf6369d1ab0363c9fe41c10f06d5fc,d85cfb8690f9691afbffe4c91e4401c1739f23e005a51cdb1e600960fb960b39,1,1
130,2500000,9,contact_fanout,reference,0|0,0|0,qualified,0,0,3,6,5,1,0,0,10,0,fd8c1d20396173e6a7ef9e0a27bea03ced7c354a1e2fd7ced1e277ed8a31719e,897fd08c76370e7d77e2cefd7ef8888a57fb5899ec0d3ab0f068069b1894487d,1,1
130,2500000,9,contact_fanout,production,0|0,0|0,qualified,0,0,3,6,5,1,0,0,10,0,fd8c1d20396173e6a7ef9e0a27bea03ced7c354a1e2fd7ced1e277ed8a31719e,897fd08c76370e7d77e2cefd7ef8888a57fb5899ec0d3ab0f068069b1894487d,1,1
131,2600000,0,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,1,1,4c0ea563d9f0717e639f71b8dc8e879b5fc75a23e07df675c595a700a1d5f24e,8a8a261822cece6af7069db05cbdf98b10014ff62125c24559a57683f7dfdd7c,1,1
131,2600000,0,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,1,1,4c0ea563d9f0717e639f71b8dc8e879b5fc75a23e07df675c595a700a1d5f24e,8a8a261822cece6af7069db05cbdf98b10014ff62125c24559a57683f7dfdd7c,1,1
132,2600000,1,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,2,2,d597752c6fc46e1963fb41d344676af27327350f01374bd13c1282a4d75994ec,8a8a261822cece6af7069db05cbdf98b10014ff62125c24559a57683f7dfdd7c,1,1
132,2600000,1,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,2,2,d597752c6fc46e1963fb41d344676af27327350f01374bd13c1282a4d75994ec,8a8a261822cece6af7069db05cbdf98b10014ff62125c24559a57683f7dfdd7c,1,1
133,2600000,2,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,3,3,b350988c7c138dd084f4c709b2d6f9c3ed0cbc7902d1bac6e87f1c6ca546f4b4,8a8a261822cece6af7069db05cbdf98b10014ff62125c24559a57683f7dfdd7c,1,1
133,2600000,2,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,3,3,b350988c7c138dd084f4c709b2d6f9c3ed0cbc7902d1bac6e87f1c6ca546f4b4,8a8a261822cece6af7069db05cbdf98b10014ff62125c24559a57683f7dfdd7c,1,1
134,2600000,3,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,4,4,32e6c24799b81934a93ecfbcc32b625a55a0bbbe1db7a94b3b4e2e7838fcf375,8a8a261822cece6af7069db05cbdf98b10014ff62125c24559a57683f7dfdd7c,1,1
134,2600000,3,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,4,4,32e6c24799b81934a93ecfbcc32b625a55a0bbbe1db7a94b3b4e2e7838fcf375,8a8a261822cece6af7069db05cbdf98b10014ff62125c24559a57683f7dfdd7c,1,1
135,2600000,4,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,5,5,7e876ace6206ccdb9d2aab9b29405f5d077a489da172c0ab99a30c98da7c4956,8a8a261822cece6af7069db05cbdf98b10014ff62125c24559a57683f7dfdd7c,1,1
135,2600000,4,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,5,5,7e876ace6206ccdb9d2aab9b29405f5d077a489da172c0ab99a30c98da7c4956,8a8a261822cece6af7069db05cbdf98b10014ff62125c24559a57683f7dfdd7c,1,1
136,2600000,5,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,6,6,62f690bb80bb325846c66b4b05b6fdb623647091fcbb81d692a0087884a2866a,8a8a261822cece6af7069db05cbdf98b10014ff62125c24559a57683f7dfdd7c,1,1
136,2600000,5,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,10,5,2,2,1,6,6,62f690bb80bb325846c66b4b05b6fdb623647091fcbb81d692a0087884a2866a,8a8a261822cece6af7069db05cbdf98b10014ff62125c24559a57683f7dfdd7c,1,1
