case_id,root,initial_phase,scenario,mechanics,a_updates,b_updates,a_initial_resistance,a_final_resistance,a_initial_coupling,a_final_coupling,a_live,b_initial_resistance,b_final_resistance,b_initial_coupling,b_final_coupling,b_live,drive_deliveries,modulatory_deliveries,fires,eligible,resistance_events,proposals,deallocations,crossings,ca_fires,physical_work,final_tick,pressure_phase,trace_hash,body_hash,quiescent
130,1400000,1,c6_reverse_order,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,1,1,eab3644f0dcbfcc7d7d9a5d28cef7d1babaa32ac7b3cb5c3c7a0b3a2ec3a6600,0999c22db0a7c8ee6e8963a209e25b1cd89b36c1f369350bfeeb5553e9e4969f,1
131,1400000,1,c6_timing_offset,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,3,3,4f8d2d7e64cf4d45d4cc3111c327241e3c5219a9f13e9efb7df1d21c38fe5920,6a3727ace4f627a5b8a0dc02e8d299c4d801363b9e6e613f0942a3a725f26403,1
131,1400000,1,c6_timing_offset,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,3,3,4f8d2d7e64cf4d45d4cc3111c327241e3c5219a9f13e9efb7df1d21c38fe5920,6a3727ace4f627a5b8a0dc02e8d299c4d801363b9e6e613f0942a3a725f26403,1
132,1400000,1,c7_contact_fanout,reference,1,1,4,7,1,2,1,4,7,1,2,1,6,1,4,5,2,0,0,0,1,9,1,1,33cee5ced3b52d4d243a534721d767fbc64ac2bb3f785ea80e6828d479da5b1d,b21a5835bd26a9e0c5c6321f30a70054433cdb56a971f649dd3fa3e91e9a4110,1
132,1400000,1,c7_contact_fanout,production,1,1,4,7,1,2,1,4,7,1,2,1,6,1,4,5,2,0,0,0,1,9,1,1,33cee5ced3b52d4d243a534721d767fbc64ac2bb3f785ea80e6828d479da5b1d,b21a5835bd26a9e0c5c6321f30a70054433cdb56a971f649dd3fa3e91e9a4110,1
133,1400000,2,old_source_local,reference,1,1,4,7,1,2,1,4,7,1,2,1,4,1,2,3,2,0,0,0,1,7,2,2,e71ddff89293463eb300487aac3adfae30f98a5c4eb5b43a0ab4cc23bebc76aa,5f3cbf938eae5ebb42b1b9c3ad747d69c66d8b17bdd29c69eb558cb9be71affe,1
133,1400000,2,old_source_local,production,1,1,4,7,1,2,1,4,7,1,2,1,4,1,2,3,2,0,0,0,1,7,2,2,e71ddff89293463eb300487aac3adfae30f98a5c4eb5b43a0ab4cc23bebc76aa,5f3cbf938eae5ebb42b1b9c3ad747d69c66d8b17bdd29c69eb558cb9be71affe,1
134,1400000,2,c0_contact_a,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,2,2,fe339284b116588472ee86cd91b49045b84bacb57cf1053a69399eab2caa49c9,d6c59646196a902a7bf8ff620b49e1e5bf9c81cf0604f89deda9f68632936781,1
134,1400000,2,c0_contact_a,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,2,2,fe339284b116588472ee86cd91b49045b84bacb57cf1053a69399eab2caa49c9,d6c59646196a902a7bf8ff620b49e1e5bf9c81cf0604f89deda9f68632936781,1
135,1400000,2,c1_contact_b,reference,0,1,4,4,1,1,1,4,7,1,2,1,6,1,4,5,1,0,0,0,1,8,2,2,38762a30a375954b0f0d41a20ab7b67f5e19d1e6e7d72912d2f8d44fa264f0d9,e494cd86be741604576e745bb701a8b230e64c4533319782fccbbee6bf2a2fe3,1
135,1400000,2,c1_contact_b,production,0,1,4,4,1,1,1,4,7,1,2,1,6,1,4,5,1,0,0,0,1,8,2,2,38762a30a375954b0f0d41a20ab7b67f5e19d1e6e7d72912d2f8d44fa264f0d9,e494cd86be741604576e745bb701a8b230e64c4533319782fccbbee6bf2a2fe3,1
136,1400000,2,c2_a_not_traversed,reference,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,2,0,0,0,0,0,4,2,2,3f78fd6a8f7ce1462d8be335cde8b66d15251fe4e20d58bcc99d6d5f5cda04e7,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1
136,1400000,2,c2_a_not_traversed,production,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,2,0,0,0,0,0,4,2,2,3f78fd6a8f7ce1462d8be335cde8b66d15251fe4e20d58bcc99d6d5f5cda04e7,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1
137,1400000,2,c3_drive_at_ca,reference,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,5,0,0,0,0,2,7,3,3,404a0c237ec529f7332883f2f4e556082a42bd50dd0b4f39e75367289e769ad5,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1
137,1400000,2,c3_drive_at_ca,production,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,5,0,0,0,0,2,7,3,3,404a0c237ec529f7332883f2f4e556082a42bd50dd0b4f39e75367289e769ad5,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1
138,1400000,2,c4_late_modulation,reference,0,0,4,3,1,1,1,4,3,1,1,1,6,1,4,5,0,0,0,0,1,7,7,7,68e80f7cb3c74861af2c1c9a7ce26e3f8d5137f0b5b3d40f66dc243e663c96e9,5a8d1e59c7f99e0a3ab55515b9691a996d4b0f01e6691e2661ce13bac94c2f55,1
138,1400000,2,c4_late_modulation,production,0,0,4,3,1,1,1,4,3,1,1,1,6,1,4,5,0,0,0,0,1,7,7,7,68e80f7cb3c74861af2c1c9a7ce26e3f8d5137f0b5b3d40f66dc243e663c96e9,5a8d1e59c7f99e0a3ab55515b9691a996d4b0f01e6691e2661ce13bac94c2f55,1
139,1400000,2,c5_dense_distractors,reference,1,0,4,7,1,2,1,4,4,1,1,1,71,1,37,38,1,0,0,0,2,73,3,3,052a72e68d35b53dffc439fb8a790d7aaf08f591b0dcf3aae8d0b8f3aa8bcd52,d57f3943409b15855d03cbe8928a50423e7c1d5f2789d2669034481374ba557c,1
139,1400000,2,c5_dense_distractors,production,1,0,4,7,1,2,1,4,4,1,1,1,71,1,37,38,1,0,0,0,2,73,3,3,052a72e68d35b53dffc439fb8a790d7aaf08f591b0dcf3aae8d0b8f3aa8bcd52,d57f3943409b15855d03cbe8928a50423e7c1d5f2789d2669034481374ba557c,1
140,1400000,2,c6_swapped_identity,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,2,2,5ba294b82cd8632a55563f1761d9da594aa29f9bf320285f0766ee4f7ea78a84,36f31491133fced66f63b16196583f99d00a9237e168a290ace0e05a779a437c,1
140,1400000,2,c6_swapped_identity,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,2,2,5ba294b82cd8632a55563f1761d9da594aa29f9bf320285f0766ee4f7ea78a84,36f31491133fced66f63b16196583f99d00a9237e168a290ace0e05a779a437c,1
141,1400000,2,c6_reverse_order,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,2,2,ac15d7e9d99df3d8462aa38857175b42657f843604f7e726203f5d6b648334bb,0999c22db0a7c8ee6e8963a209e25b1cd89b36c1f369350bfeeb5553e9e4969f,1
141,1400000,2,c6_reverse_order,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,2,2,ac15d7e9d99df3d8462aa38857175b42657f843604f7e726203f5d6b648334bb,0999c22db0a7c8ee6e8963a209e25b1cd89b36c1f369350bfeeb5553e9e4969f,1
142,1400000,2,c6_timing_offset,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,4,4,0081be0b3be8ebf2066a4aadcf3d48c4bc9b87ccfd01b01e751b5071f0d2f7cb,6a3727ace4f627a5b8a0dc02e8d299c4d801363b9e6e613f0942a3a725f26403,1
142,1400000,2,c6_timing_offset,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,4,4,0081be0b3be8ebf2066a4aadcf3d48c4bc9b87ccfd01b01e751b5071f0d2f7cb,6a3727ace4f627a5b8a0dc02e8d299c4d801363b9e6e613f0942a3a725f26403,1
143,1400000,2,c7_contact_fanout,reference,1,1,4,7,1,2,1,4,7,1,2,1,6,1,4,5,2,0,0,0,1,9,2,2,4719a7b00d9451d8a78451b3dc413df2666f3ff219da12e2fe37584a49a77953,b21a5835bd26a9e0c5c6321f30a70054433cdb56a971f649dd3fa3e91e9a4110,1
143,1400000,2,c7_contact_fanout,production,1,1,4,7,1,2,1,4,7,1,2,1,6,1,4,5,2,0,0,0,1,9,2,2,4719a7b00d9451d8a78451b3dc413df2666f3ff219da12e2fe37584a49a77953,b21a5835bd26a9e0c5c6321f30a70054433cdb56a971f649dd3fa3e91e9a4110,1
144,1400000,3,old_source_local,reference,1,1,4,7,1,2,1,4,7,1,2,1,4,1,2,3,2,0,0,0,1,7,3,3,581072010738e86236de7b07507d9a7f50cffcff9be1b572155f03d88f718b16,5f3cbf938eae5ebb42b1b9c3ad747d69c66d8b17bdd29c69eb558cb9be71affe,1
144,1400000,3,old_source_local,production,1,1,4,7,1,2,1,4,7,1,2,1,4,1,2,3,2,0,0,0,1,7,3,3,581072010738e86236de7b07507d9a7f50cffcff9be1b572155f03d88f718b16,5f3cbf938eae5ebb42b1b9c3ad747d69c66d8b17bdd29c69eb558cb9be71affe,1
145,1400000,3,c0_contact_a,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,3,3,a814dcdffe7b36635087ec89970df6748a1497b8ba3bfa05100a1c5f88d34893,d6c59646196a902a7bf8ff620b49e1e5bf9c81cf0604f89deda9f68632936781,1
145,1400000,3,c0_contact_a,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,3,3,a814dcdffe7b36635087ec89970df6748a1497b8ba3bfa05100a1c5f88d34893,d6c59646196a902a7bf8ff620b49e1e5bf9c81cf0604f89deda9f68632936781,1
146,1400000,3,c1_contact_b,reference,0,1,4,4,1,1,1,4,7,1,2,1,6,1,4,5,1,0,0,0,1,8,3,3,69cf84ffa4514f096a0462df74bffdd99bf0a578ba96bd2511116d60169b5d9f,e494cd86be741604576e745bb701a8b230e64c4533319782fccbbee6bf2a2fe3,1
146,1400000,3,c1_contact_b,production,0,1,4,4,1,1,1,4,7,1,2,1,6,1,4,5,1,0,0,0,1,8,3,3,69cf84ffa4514f096a0462df74bffdd99bf0a578ba96bd2511116d60169b5d9f,e494cd86be741604576e745bb701a8b230e64c4533319782fccbbee6bf2a2fe3,1
147,1400000,3,c2_a_not_traversed,reference,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,2,0,0,0,0,0,4,3,3,5cfc90de797c90078df796a518bbceee34d5434d82a172f5902598ab58030021,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1
147,1400000,3,c2_a_not_traversed,production,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,2,0,0,0,0,0,4,3,3,5cfc90de797c90078df796a518bbceee34d5434d82a172f5902598ab58030021,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1
148,1400000,3,c3_drive_at_ca,reference,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,5,0,0,0,0,2,7,4,4,34a236ca17272828253b51e22f8ac542b33dcc8e7a53e8d36bcdad1f32c5f532,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1
148,1400000,3,c3_drive_at_ca,production,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,5,0,0,0,0,2,7,4,4,34a236ca17272828253b51e22f8ac542b33dcc8e7a53e8d36bcdad1f32c5f532,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1
149,1400000,3,c4_late_modulation,reference,0,0,4,3,1,1,1,4,3,1,1,1,6,1,4,5,0,0,0,0,1,7,8,8,bbd83941dfd74ed22706bd1f9379c74cbbc5cc48d6e20efacd22fb5c15929e1f,5a8d1e59c7f99e0a3ab55515b9691a996d4b0f01e6691e2661ce13bac94c2f55,1
149,1400000,3,c4_late_modulation,production,0,0,4,3,1,1,1,4,3,1,1,1,6,1,4,5,0,0,0,0,1,7,8,8,bbd83941dfd74ed22706bd1f9379c74cbbc5cc48d6e20efacd22fb5c15929e1f,5a8d1e59c7f99e0a3ab55515b9691a996d4b0f01e6691e2661ce13bac94c2f55,1
150,1400000,3,c5_dense_distractors,reference,1,0,4,7,1,2,1,4,4,1,1,1,71,1,37,38,1,0,0,0,2,73,4,4,48b1285e517a06a40f3522dd4c789f0768cc2056a395bf4edf982484f6678322,d57f3943409b15855d03cbe8928a50423e7c1d5f2789d2669034481374ba557c,1
150,1400000,3,c5_dense_distractors,production,1,0,4,7,1,2,1,4,4,1,1,1,71,1,37,38,1,0,0,0,2,73,4,4,48b1285e517a06a40f3522dd4c789f0768cc2056a395bf4edf982484f6678322,d57f3943409b15855d03cbe8928a50423e7c1d5f2789d2669034481374ba557c,1
151,1400000,3,c6_swapped_identity,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,3,3,218b1533197d4ebf37e385c81b79df8e9f571c18bb595bb671908ee9feaf8c77,36f31491133fced66f63b16196583f99d00a9237e168a290ace0e05a779a437c,1
151,1400000,3,c6_swapped_identity,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,3,3,218b1533197d4ebf37e385c81b79df8e9f571c18bb595bb671908ee9feaf8c77,36f31491133fced66f63b16196583f99d00a9237e168a290ace0e05a779a437c,1
152,1400000,3,c6_reverse_order,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,3,3,ff46e8344b2ca70b672d0e3f0997854eb3bb8143ac928f57d77d9759c4f6c9e6,0999c22db0a7c8ee6e8963a209e25b1cd89b36c1f369350bfeeb5553e9e4969f,1
152,1400000,3,c6_reverse_order,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,3,3,ff46e8344b2ca70b672d0e3f0997854eb3bb8143ac928f57d77d9759c4f6c9e6,0999c22db0a7c8ee6e8963a209e25b1cd89b36c1f369350bfeeb5553e9e4969f,1
153,1400000,3,c6_timing_offset,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,5,5,c4fc0c6db7a44155835512a4005e451701d6bd7ab329b3f8639b8f7a14c5a0e9,6a3727ace4f627a5b8a0dc02e8d299c4d801363b9e6e613f0942a3a725f26403,1
153,1400000,3,c6_timing_offset,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,5,5,c4fc0c6db7a44155835512a4005e451701d6bd7ab329b3f8639b8f7a14c5a0e9,6a3727ace4f627a5b8a0dc02e8d299c4d801363b9e6e613f0942a3a725f26403,1
154,1400000,3,c7_contact_fanout,reference,1,1,4,7,1,2,1,4,7,1,2,1,6,1,4,5,2,0,0,0,1,9,3,3,fedb5fcb4024191cc72720f571c173b2d952201a9381680c3f4cf329d4bd11bc,b21a5835bd26a9e0c5c6321f30a70054433cdb56a971f649dd3fa3e91e9a4110,1
154,1400000,3,c7_contact_fanout,production,1,1,4,7,1,2,1,4,7,1,2,1,6,1,4,5,2,0,0,0,1,9,3,3,fedb5fcb4024191cc72720f571c173b2d952201a9381680c3f4cf329d4bd11bc,b21a5835bd26a9e0c5c6321f30a70054433cdb56a971f649dd3fa3e91e9a4110,1
155,1400000,4,old_source_local,reference,1,1,4,7,1,2,1,4,7,1,2,1,4,1,2,3,2,0,0,0,1,7,4,4,aa4b38e7881e3b27d518efa70bdbf5f358966fdf74bc96235ef2ef7557b26bd4,5f3cbf938eae5ebb42b1b9c3ad747d69c66d8b17bdd29c69eb558cb9be71affe,1
155,1400000,4,old_source_local,production,1,1,4,7,1,2,1,4,7,1,2,1,4,1,2,3,2,0,0,0,1,7,4,4,aa4b38e7881e3b27d518efa70bdbf5f358966fdf74bc96235ef2ef7557b26bd4,5f3cbf938eae5ebb42b1b9c3ad747d69c66d8b17bdd29c69eb558cb9be71affe,1
156,1400000,4,c0_contact_a,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,4,4,b300284578cebe934787078944f2d651d74b0f1320323bca4227bfcdfd16346b,d6c59646196a902a7bf8ff620b49e1e5bf9c81cf0604f89deda9f68632936781,1
156,1400000,4,c0_contact_a,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,4,4,b300284578cebe934787078944f2d651d74b0f1320323bca4227bfcdfd16346b,d6c59646196a902a7bf8ff620b49e1e5bf9c81cf0604f89deda9f68632936781,1
157,1400000,4,c1_contact_b,reference,0,1,4,4,1,1,1,4,7,1,2,1,6,1,4,5,1,0,0,0,1,8,4,4,137c237ad77c510f7220b8c3624f7289edb1cb94c955fd1267dcab91f4b03283,e494cd86be741604576e745bb701a8b230e64c4533319782fccbbee6bf2a2fe3,1
157,1400000,4,c1_contact_b,production,0,1,4,4,1,1,1,4,7,1,2,1,6,1,4,5,1,0,0,0,1,8,4,4,137c237ad77c510f7220b8c3624f7289edb1cb94c955fd1267dcab91f4b03283,e494cd86be741604576e745bb701a8b230e64c4533319782fccbbee6bf2a2fe3,1
158,1400000,4,c2_a_not_traversed,reference,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,2,0,0,0,0,0,4,4,4,6009bb072f868fe455767f306d6b56e5cdd16b4cdcb9541589e98172cd3cb941,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1
158,1400000,4,c2_a_not_traversed,production,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,2,0,0,0,0,0,4,4,4,6009bb072f868fe455767f306d6b56e5cdd16b4cdcb9541589e98172cd3cb941,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1
159,1400000,4,c3_drive_at_ca,reference,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,5,0,0,0,0,2,7,5,5,afeda5e1c1f2a7fc695523b93d836803d9b250f0923a151424c75f01e2f46aca,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1
159,1400000,4,c3_drive_at_ca,production,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,5,0,0,0,0,2,7,5,5,afeda5e1c1f2a7fc695523b93d836803d9b250f0923a151424c75f01e2f46aca,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1
160,1400000,4,c4_late_modulation,reference,0,0,4,3,1,1,1,4,3,1,1,1,6,1,4,5,0,0,0,0,1,7,9,9,be146e30c2cd38411344fdbe87d3a5f1fb5879c68f955896dc3160a7dde95993,5a8d1e59c7f99e0a3ab55515b9691a996d4b0f01e6691e2661ce13bac94c2f55,1
160,1400000,4,c4_late_modulation,production,0,0,4,3,1,1,1,4,3,1,1,1,6,1,4,5,0,0,0,0,1,7,9,9,be146e30c2cd38411344fdbe87d3a5f1fb5879c68f955896dc3160a7dde95993,5a8d1e59c7f99e0a3ab55515b9691a996d4b0f01e6691e2661ce13bac94c2f55,1
161,1400000,4,c5_dense_distractors,reference,1,0,4,7,1,2,1,4,4,1,1,1,71,1,37,38,1,0,0,0,2,73,5,5,8f978912fec48501cb02b291562775c0dd64695b3a1c15682b76f625b6c84305,d57f3943409b15855d03cbe8928a50423e7c1d5f2789d2669034481374ba557c,1
161,1400000,4,c5_dense_distractors,production,1,0,4,7,1,2,1,4,4,1,1,1,71,1,37,38,1,0,0,0,2,73,5,5,8f978912fec48501cb02b291562775c0dd64695b3a1c15682b76f625b6c84305,d57f3943409b15855d03cbe8928a50423e7c1d5f2789d2669034481374ba557c,1
162,1400000,4,c6_swapped_identity,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,4,4,99b5fb7babb0ab99be1cbee63debbe706be43364056a9923f762c85a75789401,36f31491133fced66f63b16196583f99d00a9237e168a290ace0e05a779a437c,1
162,1400000,4,c6_swapped_identity,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,4,4,99b5fb7babb0ab99be1cbee63debbe706be43364056a9923f762c85a75789401,36f31491133fced66f63b16196583f99d00a9237e168a290ace0e05a779a437c,1
163,1400000,4,c6_reverse_order,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,4,4,6c4fc6f06fe97755311856fbfd703a65f74821322d24f11eeef3c171e1ad6840,0999c22db0a7c8ee6e8963a209e25b1cd89b36c1f369350bfeeb5553e9e4969f,1
163,1400000,4,c6_reverse_order,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,4,4,6c4fc6f06fe97755311856fbfd703a65f74821322d24f11eeef3c171e1ad6840,0999c22db0a7c8ee6e8963a209e25b1cd89b36c1f369350bfeeb5553e9e4969f,1
164,1400000,4,c6_timing_offset,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,6,6,82f74a83b63bd3cc69594396c2fbac66639b03a8b8f456859c410a027ec7bc78,6a3727ace4f627a5b8a0dc02e8d299c4d801363b9e6e613f0942a3a725f26403,1
164,1400000,4,c6_timing_offset,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,6,6,82f74a83b63bd3cc69594396c2fbac66639b03a8b8f456859c410a027ec7bc78,6a3727ace4f627a5b8a0dc02e8d299c4d801363b9e6e613f0942a3a725f26403,1
165,1400000,4,c7_contact_fanout,reference,1,1,4,7,1,2,1,4,7,1,2,1,6,1,4,5,2,0,0,0,1,9,4,4,a330b393426b10be8d5fe1db6095ea01a955a51d5e4d74a727ae104d7b5b9bc7,b21a5835bd26a9e0c5c6321f30a70054433cdb56a971f649dd3fa3e91e9a4110,1
165,1400000,4,c7_contact_fanout,production,1,1,4,7,1,2,1,4,7,1,2,1,6,1,4,5,2,0,0,0,1,9,4,4,a330b393426b10be8d5fe1db6095ea01a955a51d5e4d74a727ae104d7b5b9bc7,b21a5835bd26a9e0c5c6321f30a70054433cdb56a971f649dd3fa3e91e9a4110,1
166,1400000,5,old_source_local,reference,1,1,4,7,1,2,1,4,7,1,2,1,4,1,2,3,2,0,0,0,1,7,5,5,c0c15248b1ed858c5cff54b76c73e3460184c72c67c23a5b5535f0c0cdd41baa,5f3cbf938eae5ebb42b1b9c3ad747d69c66d8b17bdd29c69eb558cb9be71affe,1
166,1400000,5,old_source_local,production,1,1,4,7,1,2,1,4,7,1,2,1,4,1,2,3,2,0,0,0,1,7,5,5,c0c15248b1ed858c5cff54b76c73e3460184c72c67c23a5b5535f0c0cdd41baa,5f3cbf938eae5ebb42b1b9c3ad747d69c66d8b17bdd29c69eb558cb9be71affe,1
167,1400000,5,c0_contact_a,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,5,5,42f305bd71780b7e4ed6344858f81c3e56bd732a6f1f0a4cf18781e5577222e0,d6c59646196a902a7bf8ff620b49e1e5bf9c81cf0604f89deda9f68632936781,1
167,1400000,5,c0_contact_a,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,5,5,42f305bd71780b7e4ed6344858f81c3e56bd732a6f1f0a4cf18781e5577222e0,d6c59646196a902a7bf8ff620b49e1e5bf9c81cf0604f89deda9f68632936781,1
168,1400000,5,c1_contact_b,reference,0,1,4,4,1,1,1,4,7,1,2,1,6,1,4,5,1,0,0,0,1,8,5,5,361572fa379ad5610ce1c8a5e325dece04fcbf58e152371cb383d5a72b38c3f7,e494cd86be741604576e745bb701a8b230e64c4533319782fccbbee6bf2a2fe3,1
168,1400000,5,c1_contact_b,production,0,1,4,4,1,1,1,4,7,1,2,1,6,1,4,5,1,0,0,0,1,8,5,5,361572fa379ad5610ce1c8a5e325dece04fcbf58e152371cb383d5a72b38c3f7,e494cd86be741604576e745bb701a8b230e64c4533319782fccbbee6bf2a2fe3,1
169,1400000,5,c2_a_not_traversed,reference,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,2,0,0,0,0,0,4,5,5,094dcaac914ce114d62040ea22e0e5564539b963d35f41019da47a66eb60092a,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1
169,1400000,5,c2_a_not_traversed,production,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,2,0,0,0,0,0,4,5,5,094dcaac914ce114d62040ea22e0e5564539b963d35f41019da47a66eb60092a,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1
170,1400000,5,c3_drive_at_ca,reference,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,5,0,0,0,0,2,7,6,6,117982ccc4c1f81536026708871a33fac2b6ef0aaa41aaa21804439bc4f3c86e,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1
170,1400000,5,c3_drive_at_ca,production,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,5,0,0,0,0,2,7,6,6,117982ccc4c1f81536026708871a33fac2b6ef0aaa41aaa21804439bc4f3c86e,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1
171,1400000,5,c4_late_modulation,reference,0,0,4,2,1,1,1,4,2,1,1,1,6,1,4,5,0,0,0,0,1,7,10,0,dfe3ca7423ee05c2e26e5a095ea66bdaac0abc6dfdeca6e0488241bf193e6474,79b458652b089fca1ab060db20f1a1c947c8199e64b540046b2c71fde4496b76,1
171,1400000,5,c4_late_modulation,production,0,0,4,2,1,1,1,4,2,1,1,1,6,1,4,5,0,0,0,0,1,7,10,0,dfe3ca7423ee05c2e26e5a095ea66bdaac0abc6dfdeca6e0488241bf193e6474,79b458652b089fca1ab060db20f1a1c947c8199e64b540046b2c71fde4496b76,1
172,1400000,5,c5_dense_distractors,reference,1,0,4,7,1,2,1,4,4,1,1,1,71,1,37,38,1,0,0,0,2,73,6,6,7b4312fbe27a7823fb15c0368f8042b7ed26ddb8ef8c3e6134c15aee01f551b8,d57f3943409b15855d03cbe8928a50423e7c1d5f2789d2669034481374ba557c,1
172,1400000,5,c5_dense_distractors,production,1,0,4,7,1,2,1,4,4,1,1,1,71,1,37,38,1,0,0,0,2,73,6,6,7b4312fbe27a7823fb15c0368f8042b7ed26ddb8ef8c3e6134c15aee01f551b8,d57f3943409b15855d03cbe8928a50423e7c1d5f2789d2669034481374ba557c,1
173,1400000,5,c6_swapped_identity,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,5,5,965d7778ee975073181202028a0258c443e56b1be70d43853fea3a48b3937e27,36f31491133fced66f63b16196583f99d00a9237e168a290ace0e05a779a437c,1
173,1400000,5,c6_swapped_identity,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,5,5,965d7778ee975073181202028a0258c443e56b1be70d43853fea3a48b3937e27,36f31491133fced66f63b16196583f99d00a9237e168a290ace0e05a779a437c,1
174,1400000,5,c6_reverse_order,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,5,5,cd334664c0f0aeed44afe97dde6b2c9a5e2a841c54295b5691ed7927a9b428f5,0999c22db0a7c8ee6e8963a209e25b1cd89b36c1f369350bfeeb5553e9e4969f,1
