case_id,root,initial_phase,world,mechanics,participation,support,triggers,predicate_pass,qlp_events,source_fires,physical_work,drive_deliveries,modulatory_deliveries,local_updates,qlp_work,final_tick,pressure_phase,trace_hash,body_hash,live,quiescent
95,2600000,4,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,5,5,4cdafbdcef131ff1e9b87c1531d80013bdf905c860e5461a97db506b4be4f045,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
95,2600000,4,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,5,5,4cdafbdcef131ff1e9b87c1531d80013bdf905c860e5461a97db506b4be4f045,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
96,2600000,5,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,6,6,1f6ca8c64838a48ce3949bd4fe72642bfd0863d316ae747bd165819ccff2537c,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
96,2600000,5,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,6,6,1f6ca8c64838a48ce3949bd4fe72642bfd0863d316ae747bd165819ccff2537c,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
97,2600000,6,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,7,7,1c9ee014af0364782ab36cf103c602fe85e4da34daf76755539380c910500b9a,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
97,2600000,6,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,7,7,1c9ee014af0364782ab36cf103c602fe85e4da34daf76755539380c910500b9a,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
98,2600000,7,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,8,8,f936fef208ad1afb11faf103d55f18f1596e046c3107a1cd60bea28411a10112,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
98,2600000,7,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,8,8,f936fef208ad1afb11faf103d55f18f1596e046c3107a1cd60bea28411a10112,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
99,2600000,8,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,9,9,170af0e957a6498e75925eba947df39967a3aee9653d4cf361034eb72762fd08,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
99,2600000,8,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,9,9,170af0e957a6498e75925eba947df39967a3aee9653d4cf361034eb72762fd08,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
100,2600000,9,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,10,0,a4e0060c7c4f8ba80a45c73e1f9de6b56a43c494a91366048bdb5d50d0dd90bc,f8b2a37bc891e467bced7faf058e9f07d63bf42236c832860e1860a5eede2fff,1,1
100,2600000,9,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,10,0,a4e0060c7c4f8ba80a45c73e1f9de6b56a43c494a91366048bdb5d50d0dd90bc,f8b2a37bc891e467bced7faf058e9f07d63bf42236c832860e1860a5eede2fff,1,1
101,2500000,0,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,1,1,482549a6ac774013ddd5f847fe86f93d2645cdc3b69f53708df556c53806f8d5,2fdd2f3019008928ae6772c48379bb1499ee372cd11efa9a1b2ffb6894f7cb7b,1,1
101,2500000,0,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,1,1,482549a6ac774013ddd5f847fe86f93d2645cdc3b69f53708df556c53806f8d5,2fdd2f3019008928ae6772c48379bb1499ee372cd11efa9a1b2ffb6894f7cb7b,1,1
102,2500000,1,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,2,2,641d7d169d2f793d29a72ced27e3eec22f9e3aef3a40f18fbefa4eb0e1759435,2fdd2f3019008928ae6772c48379bb1499ee372cd11efa9a1b2ffb6894f7cb7b,1,1
102,2500000,1,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,2,2,641d7d169d2f793d29a72ced27e3eec22f9e3aef3a40f18fbefa4eb0e1759435,2fdd2f3019008928ae6772c48379bb1499ee372cd11efa9a1b2ffb6894f7cb7b,1,1
103,2500000,2,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,3,3,396f822040a50ab4796feb12f9ade9a11eb6a2130c80b1a3de06779084593ae2,2fdd2f3019008928ae6772c48379bb1499ee372cd11efa9a1b2ffb6894f7cb7b,1,1
103,2500000,2,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,3,3,396f822040a50ab4796feb12f9ade9a11eb6a2130c80b1a3de06779084593ae2,2fdd2f3019008928ae6772c48379bb1499ee372cd11efa9a1b2ffb6894f7cb7b,1,1
104,2500000,3,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,4,4,3014f7a200dd90aab399ba9383ed57816db0fbe5be29de4bb017f30db4951fd1,2fdd2f3019008928ae6772c48379bb1499ee372cd11efa9a1b2ffb6894f7cb7b,1,1
104,2500000,3,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,4,4,3014f7a200dd90aab399ba9383ed57816db0fbe5be29de4bb017f30db4951fd1,2fdd2f3019008928ae6772c48379bb1499ee372cd11efa9a1b2ffb6894f7cb7b,1,1
105,2500000,4,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,5,5,721a853123621b8440f831ad6531b391c195f735b0ab8141955f61b596241814,2fdd2f3019008928ae6772c48379bb1499ee372cd11efa9a1b2ffb6894f7cb7b,1,1
105,2500000,4,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,5,5,721a853123621b8440f831ad6531b391c195f735b0ab8141955f61b596241814,2fdd2f3019008928ae6772c48379bb1499ee372cd11efa9a1b2ffb6894f7cb7b,1,1
106,2500000,5,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,6,6,89d8c0c57b151d14f3898c417d949a35866174b6582670ffb148c6d1ead836db,2fdd2f3019008928ae6772c48379bb1499ee372cd11efa9a1b2ffb6894f7cb7b,1,1
106,2500000,5,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,6,6,89d8c0c57b151d14f3898c417d949a35866174b6582670ffb148c6d1ead836db,2fdd2f3019008928ae6772c48379bb1499ee372cd11efa9a1b2ffb6894f7cb7b,1,1
107,2500000,6,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,7,7,eee823b7894899f9f90f238c5b1f21ab5c1b933ecf143d4906b9fad21c1455dc,2fdd2f3019008928ae6772c48379bb1499ee372cd11efa9a1b2ffb6894f7cb7b,1,1
107,2500000,6,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,7,7,eee823b7894899f9f90f238c5b1f21ab5c1b933ecf143d4906b9fad21c1455dc,2fdd2f3019008928ae6772c48379bb1499ee372cd11efa9a1b2ffb6894f7cb7b,1,1
108,2500000,7,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,8,8,ae481ad6355afd0bf263cd8bad38b25ec9b9f21a83659bc899377e1485e9493e,2fdd2f3019008928ae6772c48379bb1499ee372cd11efa9a1b2ffb6894f7cb7b,1,1
108,2500000,7,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,8,8,ae481ad6355afd0bf263cd8bad38b25ec9b9f21a83659bc899377e1485e9493e,2fdd2f3019008928ae6772c48379bb1499ee372cd11efa9a1b2ffb6894f7cb7b,1,1
109,2500000,8,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,9,9,4e573b3c42b5b0d3ea8b16f7660b54cee119597fa13fe10a9e1d5d668c4603bb,2fdd2f3019008928ae6772c48379bb1499ee372cd11efa9a1b2ffb6894f7cb7b,1,1
109,2500000,8,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,9,9,4e573b3c42b5b0d3ea8b16f7660b54cee119597fa13fe10a9e1d5d668c4603bb,2fdd2f3019008928ae6772c48379bb1499ee372cd11efa9a1b2ffb6894f7cb7b,1,1
110,2500000,9,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,10,0,03946186f0587c7b83ed3e9dfee9317529c6bd82c301343b1e4870f1f8b5e6d5,a9ad4d500884308d461179843de2071e18360a278c180d6103d783e79914f33f,1,1
110,2500000,9,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,10,0,03946186f0587c7b83ed3e9dfee9317529c6bd82c301343b1e4870f1f8b5e6d5,a9ad4d500884308d461179843de2071e18360a278c180d6103d783e79914f33f,1,1
111,2600000,0,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,1,1,482549a6ac774013ddd5f847fe86f93d2645cdc3b69f53708df556c53806f8d5,496d091294c779850f7a224afd6020b4c59c359af8c4fe94f0829859d7c9c6f5,1,1
111,2600000,0,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,1,1,482549a6ac774013ddd5f847fe86f93d2645cdc3b69f53708df556c53806f8d5,496d091294c779850f7a224afd6020b4c59c359af8c4fe94f0829859d7c9c6f5,1,1
112,2600000,1,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,2,2,641d7d169d2f793d29a72ced27e3eec22f9e3aef3a40f18fbefa4eb0e1759435,496d091294c779850f7a224afd6020b4c59c359af8c4fe94f0829859d7c9c6f5,1,1
112,2600000,1,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,2,2,641d7d169d2f793d29a72ced27e3eec22f9e3aef3a40f18fbefa4eb0e1759435,496d091294c779850f7a224afd6020b4c59c359af8c4fe94f0829859d7c9c6f5,1,1
113,2600000,2,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,3,3,396f822040a50ab4796feb12f9ade9a11eb6a2130c80b1a3de06779084593ae2,496d091294c779850f7a224afd6020b4c59c359af8c4fe94f0829859d7c9c6f5,1,1
113,2600000,2,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,3,3,396f822040a50ab4796feb12f9ade9a11eb6a2130c80b1a3de06779084593ae2,496d091294c779850f7a224afd6020b4c59c359af8c4fe94f0829859d7c9c6f5,1,1
114,2600000,3,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,4,4,3014f7a200dd90aab399ba9383ed57816db0fbe5be29de4bb017f30db4951fd1,496d091294c779850f7a224afd6020b4c59c359af8c4fe94f0829859d7c9c6f5,1,1
114,2600000,3,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,4,4,3014f7a200dd90aab399ba9383ed57816db0fbe5be29de4bb017f30db4951fd1,496d091294c779850f7a224afd6020b4c59c359af8c4fe94f0829859d7c9c6f5,1,1
115,2600000,4,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,5,5,721a853123621b8440f831ad6531b391c195f735b0ab8141955f61b596241814,496d091294c779850f7a224afd6020b4c59c359af8c4fe94f0829859d7c9c6f5,1,1
115,2600000,4,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,5,5,721a853123621b8440f831ad6531b391c195f735b0ab8141955f61b596241814,496d091294c779850f7a224afd6020b4c59c359af8c4fe94f0829859d7c9c6f5,1,1
116,2600000,5,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,6,6,89d8c0c57b151d14f3898c417d949a35866174b6582670ffb148c6d1ead836db,496d091294c779850f7a224afd6020b4c59c359af8c4fe94f0829859d7c9c6f5,1,1
116,2600000,5,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,6,6,89d8c0c57b151d14f3898c417d949a35866174b6582670ffb148c6d1ead836db,496d091294c779850f7a224afd6020b4c59c359af8c4fe94f0829859d7c9c6f5,1,1
117,2600000,6,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,7,7,eee823b7894899f9f90f238c5b1f21ab5c1b933ecf143d4906b9fad21c1455dc,496d091294c779850f7a224afd6020b4c59c359af8c4fe94f0829859d7c9c6f5,1,1
117,2600000,6,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,7,7,eee823b7894899f9f90f238c5b1f21ab5c1b933ecf143d4906b9fad21c1455dc,496d091294c779850f7a224afd6020b4c59c359af8c4fe94f0829859d7c9c6f5,1,1
118,2600000,7,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,8,8,ae481ad6355afd0bf263cd8bad38b25ec9b9f21a83659bc899377e1485e9493e,496d091294c779850f7a224afd6020b4c59c359af8c4fe94f0829859d7c9c6f5,1,1
118,2600000,7,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,8,8,ae481ad6355afd0bf263cd8bad38b25ec9b9f21a83659bc899377e1485e9493e,496d091294c779850f7a224afd6020b4c59c359af8c4fe94f0829859d7c9c6f5,1,1
119,2600000,8,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,9,9,4e573b3c42b5b0d3ea8b16f7660b54cee119597fa13fe10a9e1d5d668c4603bb,496d091294c779850f7a224afd6020b4c59c359af8c4fe94f0829859d7c9c6f5,1,1
119,2600000,8,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,9,9,4e573b3c42b5b0d3ea8b16f7660b54cee119597fa13fe10a9e1d5d668c4603bb,496d091294c779850f7a224afd6020b4c59c359af8c4fe94f0829859d7c9c6f5,1,1
120,2600000,9,two_upstream_one_participated,reference,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,10,0,03946186f0587c7b83ed3e9dfee9317529c6bd82c301343b1e4870f1f8b5e6d5,71cd673f1ee1a27f368a920e01e06751700416a55ae8300c4f12c197c2681fcd,1,1
120,2600000,9,two_upstream_one_participated,production,4026531840|4026531840|0,4026531840|4026531840|0,qualified|qualified|qualified|qualified,1,3,5,21,7,4,7,3,10,0,03946186f0587c7b83ed3e9dfee9317529c6bd82c301343b1e4870f1f8b5e6d5,71cd673f1ee1a27f368a920e01e06751700416a55ae8300c4f12c197c2681fcd,1,1
121,2500000,0,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,1,1,431f07ad033abb0141e128c807e62e988b2146cd4182ac4269fb4e30a3950e9a,72d03c66716bdaa61894e4f8995abaf71077b2d4676d1482ab1dbfdd2a445d13,1,1
121,2500000,0,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,1,1,431f07ad033abb0141e128c807e62e988b2146cd4182ac4269fb4e30a3950e9a,72d03c66716bdaa61894e4f8995abaf71077b2d4676d1482ab1dbfdd2a445d13,1,1
122,2500000,1,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,2,2,f287618521ee9b6172e04c7d1f618f421802f9023e0e4b90c01864ac7d818e07,72d03c66716bdaa61894e4f8995abaf71077b2d4676d1482ab1dbfdd2a445d13,1,1
122,2500000,1,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,2,2,f287618521ee9b6172e04c7d1f618f421802f9023e0e4b90c01864ac7d818e07,72d03c66716bdaa61894e4f8995abaf71077b2d4676d1482ab1dbfdd2a445d13,1,1
123,2500000,2,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,3,3,4f95d42265c64fe9445aced3ba950ffaf691bcf09937fb4f1095176b7c5df94b,72d03c66716bdaa61894e4f8995abaf71077b2d4676d1482ab1dbfdd2a445d13,1,1
123,2500000,2,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,3,3,4f95d42265c64fe9445aced3ba950ffaf691bcf09937fb4f1095176b7c5df94b,72d03c66716bdaa61894e4f8995abaf71077b2d4676d1482ab1dbfdd2a445d13,1,1
124,2500000,3,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,4,4,c8c476af8c6cc426f46545f0b5b3c60a1163bef87c55dbf77a8d6ba72b1b97eb,72d03c66716bdaa61894e4f8995abaf71077b2d4676d1482ab1dbfdd2a445d13,1,1
124,2500000,3,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,4,4,c8c476af8c6cc426f46545f0b5b3c60a1163bef87c55dbf77a8d6ba72b1b97eb,72d03c66716bdaa61894e4f8995abaf71077b2d4676d1482ab1dbfdd2a445d13,1,1
125,2500000,4,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,5,5,ae6c66523fcb6c9bc2a20d23458faaafa3c5606cc14b606c719620e95ae015c5,72d03c66716bdaa61894e4f8995abaf71077b2d4676d1482ab1dbfdd2a445d13,1,1
125,2500000,4,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,5,5,ae6c66523fcb6c9bc2a20d23458faaafa3c5606cc14b606c719620e95ae015c5,72d03c66716bdaa61894e4f8995abaf71077b2d4676d1482ab1dbfdd2a445d13,1,1
126,2500000,5,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,6,6,b8a922f35162914e1c0808e2ee6e9f095bb833da2c26a5c4e64045342584aab7,72d03c66716bdaa61894e4f8995abaf71077b2d4676d1482ab1dbfdd2a445d13,1,1
126,2500000,5,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,6,6,b8a922f35162914e1c0808e2ee6e9f095bb833da2c26a5c4e64045342584aab7,72d03c66716bdaa61894e4f8995abaf71077b2d4676d1482ab1dbfdd2a445d13,1,1
127,2500000,6,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,7,7,3243265e09a2d0c57c05afb3d2b0e30e7f2663511aa61c8a0bbd9e704bff1d74,72d03c66716bdaa61894e4f8995abaf71077b2d4676d1482ab1dbfdd2a445d13,1,1
127,2500000,6,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,7,7,3243265e09a2d0c57c05afb3d2b0e30e7f2663511aa61c8a0bbd9e704bff1d74,72d03c66716bdaa61894e4f8995abaf71077b2d4676d1482ab1dbfdd2a445d13,1,1
128,2500000,7,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,8,8,c213ff7840b2710f31914c607f27fbab3ef9067bd037a9255790783351de4933,72d03c66716bdaa61894e4f8995abaf71077b2d4676d1482ab1dbfdd2a445d13,1,1
128,2500000,7,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,8,8,c213ff7840b2710f31914c607f27fbab3ef9067bd037a9255790783351de4933,72d03c66716bdaa61894e4f8995abaf71077b2d4676d1482ab1dbfdd2a445d13,1,1
129,2500000,8,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,9,9,fa7ee12c3b8660f4ac41d1f231b9ca578365b2e16f1a77f75285b13fe4ad890e,72d03c66716bdaa61894e4f8995abaf71077b2d4676d1482ab1dbfdd2a445d13,1,1
129,2500000,8,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,9,9,fa7ee12c3b8660f4ac41d1f231b9ca578365b2e16f1a77f75285b13fe4ad890e,72d03c66716bdaa61894e4f8995abaf71077b2d4676d1482ab1dbfdd2a445d13,1,1
130,2500000,9,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,10,0,979e1d1814f95bf0dcf2d6442ccc59da3c8202bb2afad201d8cb2336fc9854a1,897fd08c76370e7d77e2cefd7ef8888a57fb5899ec0d3ab0f068069b1894487d,1,1
130,2500000,9,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,10,0,979e1d1814f95bf0dcf2d6442ccc59da3c8202bb2afad201d8cb2336fc9854a1,897fd08c76370e7d77e2cefd7ef8888a57fb5899ec0d3ab0f068069b1894487d,1,1
131,2600000,0,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,1,1,431f07ad033abb0141e128c807e62e988b2146cd4182ac4269fb4e30a3950e9a,c5b834cfa8ea625ef7dce013aa3dda69a436af185d5f99e11b10957a85609ded,1,1
131,2600000,0,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,1,1,431f07ad033abb0141e128c807e62e988b2146cd4182ac4269fb4e30a3950e9a,c5b834cfa8ea625ef7dce013aa3dda69a436af185d5f99e11b10957a85609ded,1,1
132,2600000,1,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,2,2,f287618521ee9b6172e04c7d1f618f421802f9023e0e4b90c01864ac7d818e07,c5b834cfa8ea625ef7dce013aa3dda69a436af185d5f99e11b10957a85609ded,1,1
132,2600000,1,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,2,2,f287618521ee9b6172e04c7d1f618f421802f9023e0e4b90c01864ac7d818e07,c5b834cfa8ea625ef7dce013aa3dda69a436af185d5f99e11b10957a85609ded,1,1
133,2600000,2,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,3,3,4f95d42265c64fe9445aced3ba950ffaf691bcf09937fb4f1095176b7c5df94b,c5b834cfa8ea625ef7dce013aa3dda69a436af185d5f99e11b10957a85609ded,1,1
133,2600000,2,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,3,3,4f95d42265c64fe9445aced3ba950ffaf691bcf09937fb4f1095176b7c5df94b,c5b834cfa8ea625ef7dce013aa3dda69a436af185d5f99e11b10957a85609ded,1,1
134,2600000,3,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,4,4,c8c476af8c6cc426f46545f0b5b3c60a1163bef87c55dbf77a8d6ba72b1b97eb,c5b834cfa8ea625ef7dce013aa3dda69a436af185d5f99e11b10957a85609ded,1,1
134,2600000,3,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,4,4,c8c476af8c6cc426f46545f0b5b3c60a1163bef87c55dbf77a8d6ba72b1b97eb,c5b834cfa8ea625ef7dce013aa3dda69a436af185d5f99e11b10957a85609ded,1,1
135,2600000,4,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,5,5,ae6c66523fcb6c9bc2a20d23458faaafa3c5606cc14b606c719620e95ae015c5,c5b834cfa8ea625ef7dce013aa3dda69a436af185d5f99e11b10957a85609ded,1,1
135,2600000,4,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,5,5,ae6c66523fcb6c9bc2a20d23458faaafa3c5606cc14b606c719620e95ae015c5,c5b834cfa8ea625ef7dce013aa3dda69a436af185d5f99e11b10957a85609ded,1,1
136,2600000,5,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,6,6,b8a922f35162914e1c0808e2ee6e9f095bb833da2c26a5c4e64045342584aab7,c5b834cfa8ea625ef7dce013aa3dda69a436af185d5f99e11b10957a85609ded,1,1
136,2600000,5,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,6,6,b8a922f35162914e1c0808e2ee6e9f095bb833da2c26a5c4e64045342584aab7,c5b834cfa8ea625ef7dce013aa3dda69a436af185d5f99e11b10957a85609ded,1,1
137,2600000,6,contact_fanout,reference,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,7,7,3243265e09a2d0c57c05afb3d2b0e30e7f2663511aa61c8a0bbd9e704bff1d74,c5b834cfa8ea625ef7dce013aa3dda69a436af185d5f99e11b10957a85609ded,1,1
137,2600000,6,contact_fanout,production,4026531840|4026531840,4026531840|4026531840,qualified,1,1,3,11,5,2,3,1,7,7,3243265e09a2d0c57c05afb3d2b0e30e7f2663511aa61c8a0bbd9e704bff1d74,c5b834cfa8ea625ef7dce013aa3dda69a436af185d5f99e11b10957a85609ded,1,1
