case_id,root,initial_phase,scenario,mechanics,a_updates,b_updates,a_initial_resistance,a_final_resistance,a_initial_coupling,a_final_coupling,a_live,b_initial_resistance,b_final_resistance,b_initial_coupling,b_final_coupling,b_live,drive_deliveries,modulatory_deliveries,fires,resistance_events,proposals,deallocations,crossings,ca_fires,physical_work,final_tick,pressure_phase,raw_trace_hash,body_hash,quiescent,normalized_trace_hash
173,1400000,5,c6_swapped_identity,production,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,5,5,581a1e329be244351565df983cc297fb5c195ac5a5c74b214e9265932e508060,6af23378e0ef8d547bd2779f240a372dab8f30fceb08ff94d71ce982332b95d9,1,d83eb6bd86a426f9cf0a1388a5c760d195d7a57943dde7db4eefadea5f9170a2
174,1400000,5,c6_reverse_order,reference,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,5,5,0d116c19658b79ce2c7c151e7b124ba451601fc98649ffb906b4f4e20190ef71,1196c6e8fe2e434ca12653a7009105add40a0f879c50133219163c9caa6ba765,1,a6770b373cdfbe8cfd022e8b442f29a5c2eb076b57760242a6af6a94847c9e51
174,1400000,5,c6_reverse_order,production,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,5,5,0d116c19658b79ce2c7c151e7b124ba451601fc98649ffb906b4f4e20190ef71,1196c6e8fe2e434ca12653a7009105add40a0f879c50133219163c9caa6ba765,1,a6770b373cdfbe8cfd022e8b442f29a5c2eb076b57760242a6af6a94847c9e51
175,1400000,5,c6_timing_offset,reference,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,7,7,db0a24020397165a030128ecd1ed40df705417d737e3d41acb30d1478a15633e,ace08be659ed980b8d7d2bb763d452686c2ba3325f133372ed4b92f09d5c4a02,1,9855f89afda729556be5e821ff06f8577ccc5cd562814e0175b4f670a8647eb4
175,1400000,5,c6_timing_offset,production,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,7,7,db0a24020397165a030128ecd1ed40df705417d737e3d41acb30d1478a15633e,ace08be659ed980b8d7d2bb763d452686c2ba3325f133372ed4b92f09d5c4a02,1,9855f89afda729556be5e821ff06f8577ccc5cd562814e0175b4f670a8647eb4
176,1400000,5,c7_contact_fanout,reference,1,1,4,7,1,1,1,4,7,1,1,1,6,1,4,2,0,0,0,1,9,5,5,ab8584ac2ecc55ec42a367d5c936baed1bcf6da4261cff6435fdb4535be00be9,9ff6f22cea183b936585c3186172b78964d71816fc41260a83300492c856e45b,1,71e67c684462d159bda7986db52a25a20bd659548d5c404a621d5ad9021765f3
176,1400000,5,c7_contact_fanout,production,1,1,4,7,1,1,1,4,7,1,1,1,6,1,4,2,0,0,0,1,9,5,5,ab8584ac2ecc55ec42a367d5c936baed1bcf6da4261cff6435fdb4535be00be9,9ff6f22cea183b936585c3186172b78964d71816fc41260a83300492c856e45b,1,71e67c684462d159bda7986db52a25a20bd659548d5c404a621d5ad9021765f3
177,1400000,6,old_source_local,reference,1,1,4,7,1,1,1,4,7,1,1,1,4,1,2,2,0,0,0,1,7,6,6,c69f40042c4dd9c2b06f7abef24f23decea63aeab427bc47dae8a9ed06fd6a57,db0a44b9120a9dd199beadf045694ff4c66a610a53fa6c0a8ff0bbd06a9447f9,1,4ddadacaf52a5ec040504aec4d479440912d0f4bbf93a441f0e78e177e884693
177,1400000,6,old_source_local,production,1,1,4,7,1,1,1,4,7,1,1,1,4,1,2,2,0,0,0,1,7,6,6,c69f40042c4dd9c2b06f7abef24f23decea63aeab427bc47dae8a9ed06fd6a57,db0a44b9120a9dd199beadf045694ff4c66a610a53fa6c0a8ff0bbd06a9447f9,1,4ddadacaf52a5ec040504aec4d479440912d0f4bbf93a441f0e78e177e884693
178,1400000,6,c0_contact_a,reference,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,6,6,4e0e3fc1ea2adfa6272b2069fea8d60bfe3ae7d060f9a4ae9320f266cf5e626d,ba00d12572db4b31f97c445384f9a518f17f3e4a15fd622b1013972b88d93d4c,1,c2a75145f3ea986fec4a3eeb617476d7ca4b4ea796a1a8b6ebf69998a056df16
178,1400000,6,c0_contact_a,production,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,6,6,4e0e3fc1ea2adfa6272b2069fea8d60bfe3ae7d060f9a4ae9320f266cf5e626d,ba00d12572db4b31f97c445384f9a518f17f3e4a15fd622b1013972b88d93d4c,1,c2a75145f3ea986fec4a3eeb617476d7ca4b4ea796a1a8b6ebf69998a056df16
179,1400000,6,c1_contact_b,reference,0,1,4,4,1,1,1,4,7,1,1,1,6,1,4,1,0,0,0,1,8,6,6,cdcd2508a4265c036e927cfba6ad38647cdad6626b5d52cf106e4e1f1aec5084,10c869f16a8f2fa80fc6d1a1a4605f7db2021487ac8202f28259ab751b8225f6,1,5491a8d8aa442b38bedd728583c83730853deefe3a2972728776b988d0667d7f
179,1400000,6,c1_contact_b,production,0,1,4,4,1,1,1,4,7,1,1,1,6,1,4,1,0,0,0,1,8,6,6,cdcd2508a4265c036e927cfba6ad38647cdad6626b5d52cf106e4e1f1aec5084,10c869f16a8f2fa80fc6d1a1a4605f7db2021487ac8202f28259ab751b8225f6,1,5491a8d8aa442b38bedd728583c83730853deefe3a2972728776b988d0667d7f
180,1400000,6,c2_a_not_traversed,reference,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,0,0,0,0,0,4,6,6,afb2a464c3c469b9d8a9c79fda07d92171de4505a09bac2183e58e7e9b93bb32,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1,7ea84b040ee3c53e6c2f2fb22394b26e17e45bffc7f28bacc30e34106771dd73
180,1400000,6,c2_a_not_traversed,production,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,0,0,0,0,0,4,6,6,afb2a464c3c469b9d8a9c79fda07d92171de4505a09bac2183e58e7e9b93bb32,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1,7ea84b040ee3c53e6c2f2fb22394b26e17e45bffc7f28bacc30e34106771dd73
181,1400000,6,c3_drive_at_ca,reference,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,0,0,0,0,2,7,7,7,7d7ade8a13aaabe6544460598dcf07e98a8ab3d44ac52ecf4b881e39e951212a,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1,63064b11f54621f0ef543cdbb69d357ca1afb543b193f72da3b211742646c0e2
181,1400000,6,c3_drive_at_ca,production,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,0,0,0,0,2,7,7,7,7d7ade8a13aaabe6544460598dcf07e98a8ab3d44ac52ecf4b881e39e951212a,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1,63064b11f54621f0ef543cdbb69d357ca1afb543b193f72da3b211742646c0e2
182,1400000,6,c4_late_modulation,reference,1,0,4,6,1,1,1,4,3,1,1,1,6,1,4,1,0,0,0,1,8,11,1,2b1f2f6a217d34bfb10e5057ca064e5fc994e0f86f6d9682b3e1d3872f2655f2,d6df230b5513cb422e07cce01ebe0777201ad5c599473363ff7f3d3112327d30,1,af27212a19228d95350f50145e20180af38ea0c682fad9fa0d3998b28f16cb21
182,1400000,6,c4_late_modulation,production,1,0,4,6,1,1,1,4,3,1,1,1,6,1,4,1,0,0,0,1,8,11,1,2b1f2f6a217d34bfb10e5057ca064e5fc994e0f86f6d9682b3e1d3872f2655f2,d6df230b5513cb422e07cce01ebe0777201ad5c599473363ff7f3d3112327d30,1,af27212a19228d95350f50145e20180af38ea0c682fad9fa0d3998b28f16cb21
183,1400000,6,c5_dense_distractors,reference,1,0,4,7,1,1,1,4,4,1,1,1,71,1,37,1,0,0,0,2,73,7,7,7030b152b1cf6e40509413499e8f515eecabdc69179ccfd76845b71eea8877e7,204c338963b6e36a05a0bd788531523e1a09e89311658289577e47d4c2b8c754,1,a12feceee7833fa12e5fdfba30fbbf57c8c1267f6c5ff2cecf9df9b20e130292
183,1400000,6,c5_dense_distractors,production,1,0,4,7,1,1,1,4,4,1,1,1,71,1,37,1,0,0,0,2,73,7,7,7030b152b1cf6e40509413499e8f515eecabdc69179ccfd76845b71eea8877e7,204c338963b6e36a05a0bd788531523e1a09e89311658289577e47d4c2b8c754,1,a12feceee7833fa12e5fdfba30fbbf57c8c1267f6c5ff2cecf9df9b20e130292
184,1400000,6,c6_swapped_identity,reference,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,6,6,4e0e3fc1ea2adfa6272b2069fea8d60bfe3ae7d060f9a4ae9320f266cf5e626d,6af23378e0ef8d547bd2779f240a372dab8f30fceb08ff94d71ce982332b95d9,1,c2a75145f3ea986fec4a3eeb617476d7ca4b4ea796a1a8b6ebf69998a056df16
184,1400000,6,c6_swapped_identity,production,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,6,6,4e0e3fc1ea2adfa6272b2069fea8d60bfe3ae7d060f9a4ae9320f266cf5e626d,6af23378e0ef8d547bd2779f240a372dab8f30fceb08ff94d71ce982332b95d9,1,c2a75145f3ea986fec4a3eeb617476d7ca4b4ea796a1a8b6ebf69998a056df16
185,1400000,6,c6_reverse_order,reference,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,6,6,fe484b4c50aa4338801d0018184504b74244a96c3806cc381fb799aaada96f8a,1196c6e8fe2e434ca12653a7009105add40a0f879c50133219163c9caa6ba765,1,5491a8d8aa442b38bedd728583c83730853deefe3a2972728776b988d0667d7f
185,1400000,6,c6_reverse_order,production,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,6,6,fe484b4c50aa4338801d0018184504b74244a96c3806cc381fb799aaada96f8a,1196c6e8fe2e434ca12653a7009105add40a0f879c50133219163c9caa6ba765,1,5491a8d8aa442b38bedd728583c83730853deefe3a2972728776b988d0667d7f
186,1400000,6,c6_timing_offset,reference,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,8,8,3dbb578868c7e3d5a7285f8bfa0bd1e89584c08ebde2b32a0d3927c1913bf936,ace08be659ed980b8d7d2bb763d452686c2ba3325f133372ed4b92f09d5c4a02,1,6c5cca8e67afa3d783ecd8c4edf3ba84788590c4451aa5ea337c93694bfb2ae5
186,1400000,6,c6_timing_offset,production,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,8,8,3dbb578868c7e3d5a7285f8bfa0bd1e89584c08ebde2b32a0d3927c1913bf936,ace08be659ed980b8d7d2bb763d452686c2ba3325f133372ed4b92f09d5c4a02,1,6c5cca8e67afa3d783ecd8c4edf3ba84788590c4451aa5ea337c93694bfb2ae5
187,1400000,6,c7_contact_fanout,reference,1,1,4,7,1,1,1,4,7,1,1,1,6,1,4,2,0,0,0,1,9,6,6,d78894a12a158e9b7caeeb46f27c29ff227e482d1dfbda16bcc65d7db3470fe9,9ff6f22cea183b936585c3186172b78964d71816fc41260a83300492c856e45b,1,d9107d5eab41b2be89ec35b6e3cf1557e6a21f5c9c58f3d2206872642115ac06
187,1400000,6,c7_contact_fanout,production,1,1,4,7,1,1,1,4,7,1,1,1,6,1,4,2,0,0,0,1,9,6,6,d78894a12a158e9b7caeeb46f27c29ff227e482d1dfbda16bcc65d7db3470fe9,9ff6f22cea183b936585c3186172b78964d71816fc41260a83300492c856e45b,1,d9107d5eab41b2be89ec35b6e3cf1557e6a21f5c9c58f3d2206872642115ac06
188,1400000,7,old_source_local,reference,1,1,4,7,1,1,1,4,7,1,1,1,4,1,2,2,0,0,0,1,7,7,7,f83ed4e40af0fd0a8cd68533152e877c20e27ed4671c8b659fd8c964af3f9eaf,db0a44b9120a9dd199beadf045694ff4c66a610a53fa6c0a8ff0bbd06a9447f9,1,590776355943841ff4fc1415a19fd4bab680a1cf233539b7793e4588ac46aa19
188,1400000,7,old_source_local,production,1,1,4,7,1,1,1,4,7,1,1,1,4,1,2,2,0,0,0,1,7,7,7,f83ed4e40af0fd0a8cd68533152e877c20e27ed4671c8b659fd8c964af3f9eaf,db0a44b9120a9dd199beadf045694ff4c66a610a53fa6c0a8ff0bbd06a9447f9,1,590776355943841ff4fc1415a19fd4bab680a1cf233539b7793e4588ac46aa19
189,1400000,7,c0_contact_a,reference,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,7,7,40b573e3ee2ed1546e989eda80a7d279688afc75abe8e770f265659204cf0825,ba00d12572db4b31f97c445384f9a518f17f3e4a15fd622b1013972b88d93d4c,1,7ecb0e0b25151f7643683ee9037192ed3d769bd21825deec078c086106ebf7c2
189,1400000,7,c0_contact_a,production,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,7,7,40b573e3ee2ed1546e989eda80a7d279688afc75abe8e770f265659204cf0825,ba00d12572db4b31f97c445384f9a518f17f3e4a15fd622b1013972b88d93d4c,1,7ecb0e0b25151f7643683ee9037192ed3d769bd21825deec078c086106ebf7c2
190,1400000,7,c1_contact_b,reference,0,1,4,4,1,1,1,4,7,1,1,1,6,1,4,1,0,0,0,1,8,7,7,147b49810333de825c27f98435ad403c2b18e3b358663c3420a5c5b69158996d,10c869f16a8f2fa80fc6d1a1a4605f7db2021487ac8202f28259ab751b8225f6,1,3d1cef9d955677ea839bda4b2e2646083310a30789e286e60b7a8495df9ca804
190,1400000,7,c1_contact_b,production,0,1,4,4,1,1,1,4,7,1,1,1,6,1,4,1,0,0,0,1,8,7,7,147b49810333de825c27f98435ad403c2b18e3b358663c3420a5c5b69158996d,10c869f16a8f2fa80fc6d1a1a4605f7db2021487ac8202f28259ab751b8225f6,1,3d1cef9d955677ea839bda4b2e2646083310a30789e286e60b7a8495df9ca804
191,1400000,7,c2_a_not_traversed,reference,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,0,0,0,0,0,4,7,7,5214a792d2e0df5d88fead5e3cd3b345efe1d4904fb114f61ab5e9bfc5fe66de,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1,6fbf85f8de7bf16f3d85168a9d0fbe182a0af1e26e93eeca5040490130c17cb3
191,1400000,7,c2_a_not_traversed,production,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,0,0,0,0,0,4,7,7,5214a792d2e0df5d88fead5e3cd3b345efe1d4904fb114f61ab5e9bfc5fe66de,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1,6fbf85f8de7bf16f3d85168a9d0fbe182a0af1e26e93eeca5040490130c17cb3
192,1400000,7,c3_drive_at_ca,reference,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,0,0,0,0,2,7,8,8,ee14567dfd07c7f99ddb836994460d89a7a46ddd11db3c7f46ca2f074a74cb7b,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1,152cb63add557925c70b7bbebfa5c212f64718f5adaceb295a41ba6ca11d613a
192,1400000,7,c3_drive_at_ca,production,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,0,0,0,0,2,7,8,8,ee14567dfd07c7f99ddb836994460d89a7a46ddd11db3c7f46ca2f074a74cb7b,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1,152cb63add557925c70b7bbebfa5c212f64718f5adaceb295a41ba6ca11d613a
193,1400000,7,c4_late_modulation,reference,1,0,4,6,1,1,1,4,3,1,1,1,6,1,4,1,0,0,0,1,8,12,2,3f8674e15a618d626ddb6ee8052452b89cf28446ad43123ec898d4e8c118c094,d6df230b5513cb422e07cce01ebe0777201ad5c599473363ff7f3d3112327d30,1,02b04746e7c8eed17461af844cf4d882da71e32dfb6cdb1385b087525aef9a30
193,1400000,7,c4_late_modulation,production,1,0,4,6,1,1,1,4,3,1,1,1,6,1,4,1,0,0,0,1,8,12,2,3f8674e15a618d626ddb6ee8052452b89cf28446ad43123ec898d4e8c118c094,d6df230b5513cb422e07cce01ebe0777201ad5c599473363ff7f3d3112327d30,1,02b04746e7c8eed17461af844cf4d882da71e32dfb6cdb1385b087525aef9a30
194,1400000,7,c5_dense_distractors,reference,1,0,4,7,1,1,1,4,4,1,1,1,71,1,37,1,0,0,0,2,73,8,8,60cb01bff95b5ffafeb559825e0cd5c0be4bc93a9ca88c86e391edfaa6f00e38,204c338963b6e36a05a0bd788531523e1a09e89311658289577e47d4c2b8c754,1,731b93006cdceaf0dd8ec0e14e329ff5a277f99cb1bd7f90e91d234bc22a2a88
194,1400000,7,c5_dense_distractors,production,1,0,4,7,1,1,1,4,4,1,1,1,71,1,37,1,0,0,0,2,73,8,8,60cb01bff95b5ffafeb559825e0cd5c0be4bc93a9ca88c86e391edfaa6f00e38,204c338963b6e36a05a0bd788531523e1a09e89311658289577e47d4c2b8c754,1,731b93006cdceaf0dd8ec0e14e329ff5a277f99cb1bd7f90e91d234bc22a2a88
195,1400000,7,c6_swapped_identity,reference,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,7,7,40b573e3ee2ed1546e989eda80a7d279688afc75abe8e770f265659204cf0825,6af23378e0ef8d547bd2779f240a372dab8f30fceb08ff94d71ce982332b95d9,1,7ecb0e0b25151f7643683ee9037192ed3d769bd21825deec078c086106ebf7c2
195,1400000,7,c6_swapped_identity,production,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,7,7,40b573e3ee2ed1546e989eda80a7d279688afc75abe8e770f265659204cf0825,6af23378e0ef8d547bd2779f240a372dab8f30fceb08ff94d71ce982332b95d9,1,7ecb0e0b25151f7643683ee9037192ed3d769bd21825deec078c086106ebf7c2
196,1400000,7,c6_reverse_order,reference,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,7,7,9c55e665cd2e7015963d574ed219a27dda9d74ca8f6990b914bb6afa94b935b1,1196c6e8fe2e434ca12653a7009105add40a0f879c50133219163c9caa6ba765,1,3d1cef9d955677ea839bda4b2e2646083310a30789e286e60b7a8495df9ca804
196,1400000,7,c6_reverse_order,production,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,7,7,9c55e665cd2e7015963d574ed219a27dda9d74ca8f6990b914bb6afa94b935b1,1196c6e8fe2e434ca12653a7009105add40a0f879c50133219163c9caa6ba765,1,3d1cef9d955677ea839bda4b2e2646083310a30789e286e60b7a8495df9ca804
197,1400000,7,c6_timing_offset,reference,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,9,9,635251b4c11e793d81dffae6dc74f3bef2c5c5d640a428d1c2c923a98d5f6c34,ace08be659ed980b8d7d2bb763d452686c2ba3325f133372ed4b92f09d5c4a02,1,04770499d9e13dd3dc7d4dd0cb780bb113f0888ae3af5c1d9d039107b49cb784
197,1400000,7,c6_timing_offset,production,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,9,9,635251b4c11e793d81dffae6dc74f3bef2c5c5d640a428d1c2c923a98d5f6c34,ace08be659ed980b8d7d2bb763d452686c2ba3325f133372ed4b92f09d5c4a02,1,04770499d9e13dd3dc7d4dd0cb780bb113f0888ae3af5c1d9d039107b49cb784
198,1400000,7,c7_contact_fanout,reference,1,1,4,7,1,1,1,4,7,1,1,1,6,1,4,2,0,0,0,1,9,7,7,c3de5bbb36ae76b29f9092448b8dcad55273906e2c4b1e94e8b7349ee70b8c75,9ff6f22cea183b936585c3186172b78964d71816fc41260a83300492c856e45b,1,2310e5ab6ef404fbd54a7c0076fdb7be08a4c97fb6a2f48bc5c1478366d3eab5
198,1400000,7,c7_contact_fanout,production,1,1,4,7,1,1,1,4,7,1,1,1,6,1,4,2,0,0,0,1,9,7,7,c3de5bbb36ae76b29f9092448b8dcad55273906e2c4b1e94e8b7349ee70b8c75,9ff6f22cea183b936585c3186172b78964d71816fc41260a83300492c856e45b,1,2310e5ab6ef404fbd54a7c0076fdb7be08a4c97fb6a2f48bc5c1478366d3eab5
199,1400000,8,old_source_local,reference,1,1,4,7,1,1,1,4,7,1,1,1,4,1,2,2,0,0,0,1,7,8,8,e6eddecf8cbac94af52aced4a51ea16330af4ae51aebdcf6b642ce9d0a090953,db0a44b9120a9dd199beadf045694ff4c66a610a53fa6c0a8ff0bbd06a9447f9,1,d19422e52ad1099110e9ee30d0c8b8c7b4307093d5d0427955608303780c41a4
199,1400000,8,old_source_local,production,1,1,4,7,1,1,1,4,7,1,1,1,4,1,2,2,0,0,0,1,7,8,8,e6eddecf8cbac94af52aced4a51ea16330af4ae51aebdcf6b642ce9d0a090953,db0a44b9120a9dd199beadf045694ff4c66a610a53fa6c0a8ff0bbd06a9447f9,1,d19422e52ad1099110e9ee30d0c8b8c7b4307093d5d0427955608303780c41a4
200,1400000,8,c0_contact_a,reference,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,8,8,c855c72582e3714b47ca021dff60022b778fc0aa7d2dd81963cff1a94655725c,ba00d12572db4b31f97c445384f9a518f17f3e4a15fd622b1013972b88d93d4c,1,fa1158d8e7ac959de3f4a2a21cb44ef6bc5514cdcdacf301706226c6adb7c428
200,1400000,8,c0_contact_a,production,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,8,8,c855c72582e3714b47ca021dff60022b778fc0aa7d2dd81963cff1a94655725c,ba00d12572db4b31f97c445384f9a518f17f3e4a15fd622b1013972b88d93d4c,1,fa1158d8e7ac959de3f4a2a21cb44ef6bc5514cdcdacf301706226c6adb7c428
201,1400000,8,c1_contact_b,reference,0,1,4,4,1,1,1,4,7,1,1,1,6,1,4,1,0,0,0,1,8,8,8,1630b62da27717d787b97573176153bbfe39cd9e1882358e72275d1b46d64ace,10c869f16a8f2fa80fc6d1a1a4605f7db2021487ac8202f28259ab751b8225f6,1,5e740e5f214f1179e59046a4a3d60e092223d048e8b058dc3cc0c4171141b520
201,1400000,8,c1_contact_b,production,0,1,4,4,1,1,1,4,7,1,1,1,6,1,4,1,0,0,0,1,8,8,8,1630b62da27717d787b97573176153bbfe39cd9e1882358e72275d1b46d64ace,10c869f16a8f2fa80fc6d1a1a4605f7db2021487ac8202f28259ab751b8225f6,1,5e740e5f214f1179e59046a4a3d60e092223d048e8b058dc3cc0c4171141b520
202,1400000,8,c2_a_not_traversed,reference,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,0,0,0,0,0,4,8,8,444232d835041312aadfe9abc8b238c3f76523f9e14ba82ff4666a4568783cda,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1,27f42a826c22ae719eef5105abdc995b0b8dfec67951ce08aea6f3e7fa312493
202,1400000,8,c2_a_not_traversed,production,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,0,0,0,0,0,4,8,8,444232d835041312aadfe9abc8b238c3f76523f9e14ba82ff4666a4568783cda,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1,27f42a826c22ae719eef5105abdc995b0b8dfec67951ce08aea6f3e7fa312493
203,1400000,8,c3_drive_at_ca,reference,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,0,0,0,0,2,7,9,9,0a8c307c18112e64224f539808da68c167a72fcd5336b8ab51ac737b8b88a63c,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1,4766f16b118b662f729aa19bb59435133478162c28840748474e59e14c3b289d
203,1400000,8,c3_drive_at_ca,production,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,0,0,0,0,2,7,9,9,0a8c307c18112e64224f539808da68c167a72fcd5336b8ab51ac737b8b88a63c,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1,4766f16b118b662f729aa19bb59435133478162c28840748474e59e14c3b289d
204,1400000,8,c4_late_modulation,reference,1,0,4,6,1,1,1,4,3,1,1,1,6,1,4,1,0,0,0,1,8,13,3,ed067662b7674550c60e90f99aa68f4bdd05af7e7a2f46af6b1aae1311e81e3b,d6df230b5513cb422e07cce01ebe0777201ad5c599473363ff7f3d3112327d30,1,b1e4f22839c4fea2b5d381569dfa0d783b753cf284f092ab063a7278e54a5951
204,1400000,8,c4_late_modulation,production,1,0,4,6,1,1,1,4,3,1,1,1,6,1,4,1,0,0,0,1,8,13,3,ed067662b7674550c60e90f99aa68f4bdd05af7e7a2f46af6b1aae1311e81e3b,d6df230b5513cb422e07cce01ebe0777201ad5c599473363ff7f3d3112327d30,1,b1e4f22839c4fea2b5d381569dfa0d783b753cf284f092ab063a7278e54a5951
205,1400000,8,c5_dense_distractors,reference,1,0,4,7,1,1,1,4,4,1,1,1,71,1,37,1,0,0,0,2,73,9,9,4a5df53cbea1734f9a8f6613f0e69583b23b451dfe01faf90bf6b8d50266be2a,204c338963b6e36a05a0bd788531523e1a09e89311658289577e47d4c2b8c754,1,fc57a6d385500c920a653eaf37e1a5e553e9570850aa525201ddc6a75dc80c38
205,1400000,8,c5_dense_distractors,production,1,0,4,7,1,1,1,4,4,1,1,1,71,1,37,1,0,0,0,2,73,9,9,4a5df53cbea1734f9a8f6613f0e69583b23b451dfe01faf90bf6b8d50266be2a,204c338963b6e36a05a0bd788531523e1a09e89311658289577e47d4c2b8c754,1,fc57a6d385500c920a653eaf37e1a5e553e9570850aa525201ddc6a75dc80c38
206,1400000,8,c6_swapped_identity,reference,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,8,8,c855c72582e3714b47ca021dff60022b778fc0aa7d2dd81963cff1a94655725c,6af23378e0ef8d547bd2779f240a372dab8f30fceb08ff94d71ce982332b95d9,1,fa1158d8e7ac959de3f4a2a21cb44ef6bc5514cdcdacf301706226c6adb7c428
206,1400000,8,c6_swapped_identity,production,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,8,8,c855c72582e3714b47ca021dff60022b778fc0aa7d2dd81963cff1a94655725c,6af23378e0ef8d547bd2779f240a372dab8f30fceb08ff94d71ce982332b95d9,1,fa1158d8e7ac959de3f4a2a21cb44ef6bc5514cdcdacf301706226c6adb7c428
207,1400000,8,c6_reverse_order,reference,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,8,8,d36b824a430a2efc347545949ccf67fc84d7613cee1351211817e5a4d20448db,1196c6e8fe2e434ca12653a7009105add40a0f879c50133219163c9caa6ba765,1,5e740e5f214f1179e59046a4a3d60e092223d048e8b058dc3cc0c4171141b520
207,1400000,8,c6_reverse_order,production,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,8,8,d36b824a430a2efc347545949ccf67fc84d7613cee1351211817e5a4d20448db,1196c6e8fe2e434ca12653a7009105add40a0f879c50133219163c9caa6ba765,1,5e740e5f214f1179e59046a4a3d60e092223d048e8b058dc3cc0c4171141b520
208,1400000,8,c6_timing_offset,reference,1,0,4,6,1,1,1,4,3,1,1,1,6,1,4,1,0,0,0,1,8,10,0,2bdf8e8d1869745fa1f1fecaf45db35410e6f13988fa7ff4438ec64377c9f37f,27a5cb10831b8a1a825fad4ad1bfd0a78219cf0755ee5eab59582bcad728b797,1,71753e062e08a517898e04081d996bff23f6e7d674cc2e64dd086a0de7568197
