case_id,root,initial_phase,delay,mechanics,a_participation,b_participation,a_support,b_support,physical_work,final_tick,pressure_phase,trace_hash,body_hash,a_live,b_live,quiescent
107,1500000,4,18,reference,1344134832,1344134832,1344134832,0,8,22,2,de8a21bb5e0c3f8bb4aa180313b631b9d4cd971e84c639253b4f37e86184c0f5,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
107,1500000,4,18,production,1344134832,1344134832,1344134832,0,8,22,2,de8a21bb5e0c3f8bb4aa180313b631b9d4cd971e84c639253b4f37e86184c0f5,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
108,1500000,4,19,reference,1260126405,1260126405,1260126405,0,8,23,3,ee3bb46991164aec62aefeaceab9d6f9e570cd872013b8bf7cd2b74248915a62,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
108,1500000,4,19,production,1260126405,1260126405,1260126405,0,8,23,3,ee3bb46991164aec62aefeaceab9d6f9e570cd872013b8bf7cd2b74248915a62,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
109,1500000,4,20,reference,1181368504,1181368504,1181368504,0,8,24,4,89abff39e7a8cae90b12907ab0f02f8d3e0964a15f21a4e6bb8787f32de1b803,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
109,1500000,4,20,production,1181368504,1181368504,1181368504,0,8,24,4,89abff39e7a8cae90b12907ab0f02f8d3e0964a15f21a4e6bb8787f32de1b803,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
110,1500000,4,1024,reference,0,0,0,0,7,1028,8,e74aded38e6e55a31514674ca6a5aa2ed6b751ba3ab0b861320eaef200b99f49,31a96f508c6a6f23ce4a752b2048c4d0b1169eb3a377068f408b7fa5efba4ad5,1,1,1
110,1500000,4,1024,production,0,0,0,0,7,1028,8,e74aded38e6e55a31514674ca6a5aa2ed6b751ba3ab0b861320eaef200b99f49,31a96f508c6a6f23ce4a752b2048c4d0b1169eb3a377068f408b7fa5efba4ad5,1,1,1
111,1500000,5,0,reference,4294967296,4294967296,4294967296,0,8,5,5,5628784d2e7a141e8f753cd0bbe2cc6cb34c1e01ceee94637d7e23eebc799408,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
111,1500000,5,0,production,4294967296,4294967296,4294967296,0,8,5,5,5628784d2e7a141e8f753cd0bbe2cc6cb34c1e01ceee94637d7e23eebc799408,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
112,1500000,5,1,reference,4026531840,4026531840,4026531840,0,8,6,6,58cab41166050e9a935a1b3e30c59999db70a1b46224c19391b8784670854f37,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
112,1500000,5,1,production,4026531840,4026531840,4026531840,0,8,6,6,58cab41166050e9a935a1b3e30c59999db70a1b46224c19391b8784670854f37,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
113,1500000,5,2,reference,3774873600,3774873600,3774873600,0,8,7,7,3d2f614118c05d90553757b970c9d6aebbb9a7942f8cd06847ae473577edede5,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
113,1500000,5,2,production,3774873600,3774873600,3774873600,0,8,7,7,3d2f614118c05d90553757b970c9d6aebbb9a7942f8cd06847ae473577edede5,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
114,1500000,5,3,reference,3538944000,3538944000,3538944000,0,8,8,8,7bb34887f7b08c32e42a827e3dcd2c81dd962a88fc78d3aaf581b0372fd6c0f5,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
114,1500000,5,3,production,3538944000,3538944000,3538944000,0,8,8,8,7bb34887f7b08c32e42a827e3dcd2c81dd962a88fc78d3aaf581b0372fd6c0f5,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
115,1500000,5,4,reference,3317760000,3317760000,3317760000,0,8,9,9,63fd6ee1a5bd619b001ffc7957cbf00055c0876f7f9cbdd5524e5406515515ad,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
115,1500000,5,4,production,3317760000,3317760000,3317760000,0,8,9,9,63fd6ee1a5bd619b001ffc7957cbf00055c0876f7f9cbdd5524e5406515515ad,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
116,1500000,5,5,reference,3110400000,3110400000,3110400000,0,8,10,0,ad48c87bc5476eefc9dcadda913fa85c8be154021ed5733ec09f0120cca05f10,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
116,1500000,5,5,production,3110400000,3110400000,3110400000,0,8,10,0,ad48c87bc5476eefc9dcadda913fa85c8be154021ed5733ec09f0120cca05f10,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
117,1500000,5,6,reference,2916000000,2916000000,2916000000,0,8,11,1,596609b2802cf509f573a9cec38182153db7e4d839d0d09dfa6dada108fe27fa,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
117,1500000,5,6,production,2916000000,2916000000,2916000000,0,8,11,1,596609b2802cf509f573a9cec38182153db7e4d839d0d09dfa6dada108fe27fa,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
118,1500000,5,7,reference,2733750000,2733750000,2733750000,0,8,12,2,562863186f7ce1bc8f64691671246c1b76e09ddbc4c30a665bbd8354d123fa7e,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
118,1500000,5,7,production,2733750000,2733750000,2733750000,0,8,12,2,562863186f7ce1bc8f64691671246c1b76e09ddbc4c30a665bbd8354d123fa7e,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
119,1500000,5,8,reference,2562890625,2562890625,2562890625,0,8,13,3,d7ed12aac5fd76ffbe1f5e120f0678cf1fff4989ea4515033d9a7f429a1dadd5,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
119,1500000,5,8,production,2562890625,2562890625,2562890625,0,8,13,3,d7ed12aac5fd76ffbe1f5e120f0678cf1fff4989ea4515033d9a7f429a1dadd5,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
120,1500000,5,9,reference,2402709960,2402709960,2402709960,0,8,14,4,72ce60792654230f7011b5f3c075f31db31aff76cedd9f11f6019e5c50aeebb7,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
120,1500000,5,9,production,2402709960,2402709960,2402709960,0,8,14,4,72ce60792654230f7011b5f3c075f31db31aff76cedd9f11f6019e5c50aeebb7,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
121,1500000,5,10,reference,2252540587,2252540587,2252540587,0,8,15,5,79487b0e6c8a4d4a46e63488a6f363cf558280684f6422607e886fb7e9c49b6c,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
121,1500000,5,10,production,2252540587,2252540587,2252540587,0,8,15,5,79487b0e6c8a4d4a46e63488a6f363cf558280684f6422607e886fb7e9c49b6c,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
122,1500000,5,11,reference,2111756800,2111756800,2111756800,0,8,16,6,6f22ed7844f4376b1178672b95203476bd698ec8d466e21a11cc35d00d9e052b,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
122,1500000,5,11,production,2111756800,2111756800,2111756800,0,8,16,6,6f22ed7844f4376b1178672b95203476bd698ec8d466e21a11cc35d00d9e052b,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
123,1500000,5,12,reference,1979772000,1979772000,1979772000,0,8,17,7,5ae90a5c9e121d6dbd6dfee93333b2fc77aa7af9e6d1e41f56eeba739a701278,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
123,1500000,5,12,production,1979772000,1979772000,1979772000,0,8,17,7,5ae90a5c9e121d6dbd6dfee93333b2fc77aa7af9e6d1e41f56eeba739a701278,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
124,1500000,5,13,reference,1856036250,1856036250,1856036250,0,8,18,8,762a4e1eb11ec3a4ada8d520e40d0557e71d5d376b63106093f51550ec18fe01,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
124,1500000,5,13,production,1856036250,1856036250,1856036250,0,8,18,8,762a4e1eb11ec3a4ada8d520e40d0557e71d5d376b63106093f51550ec18fe01,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
125,1500000,5,14,reference,1740033984,1740033984,1740033984,0,8,19,9,cbbf6c84c4d450a098295de431c9b468243b08cc891eb654fa9b33be5c5b07e8,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
125,1500000,5,14,production,1740033984,1740033984,1740033984,0,8,19,9,cbbf6c84c4d450a098295de431c9b468243b08cc891eb654fa9b33be5c5b07e8,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
126,1500000,5,15,reference,1631281860,1631281860,1631281860,0,8,20,0,9589eac51784ff1746ad07becf288ec491347ad0927ae1c4a6c445d09c433637,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
126,1500000,5,15,production,1631281860,1631281860,1631281860,0,8,20,0,9589eac51784ff1746ad07becf288ec491347ad0927ae1c4a6c445d09c433637,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
127,1500000,5,16,reference,1529326743,1529326743,1529326743,0,8,21,1,06f48a359963cd4ccef3b6dbbb735f3eae2fc3bda140f4945850d9048e0c07bc,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
127,1500000,5,16,production,1529326743,1529326743,1529326743,0,8,21,1,06f48a359963cd4ccef3b6dbbb735f3eae2fc3bda140f4945850d9048e0c07bc,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
128,1500000,5,17,reference,1433743821,1433743821,1433743821,0,8,22,2,8412860a5c1a51aac8e718834ba320919b5bdce78992b2107ca071030510b889,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
128,1500000,5,17,production,1433743821,1433743821,1433743821,0,8,22,2,8412860a5c1a51aac8e718834ba320919b5bdce78992b2107ca071030510b889,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
129,1500000,5,18,reference,1344134832,1344134832,1344134832,0,8,23,3,14e1cf5bb0f1a0dec6ef83dd60fcfee165b1be65712af26bc6e0202061a85aee,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
129,1500000,5,18,production,1344134832,1344134832,1344134832,0,8,23,3,14e1cf5bb0f1a0dec6ef83dd60fcfee165b1be65712af26bc6e0202061a85aee,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
130,1500000,5,19,reference,1260126405,1260126405,1260126405,0,8,24,4,ba53a9d30b5d3ed144d5cbf905f16fc8d835e41046a84d319c0b8d4f004b2023,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
130,1500000,5,19,production,1260126405,1260126405,1260126405,0,8,24,4,ba53a9d30b5d3ed144d5cbf905f16fc8d835e41046a84d319c0b8d4f004b2023,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
131,1500000,5,20,reference,1181368504,1181368504,1181368504,0,8,25,5,469009207d6132ed47a5d5877de213463c34cc2452ed2aa596ef7b6618c79786,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
131,1500000,5,20,production,1181368504,1181368504,1181368504,0,8,25,5,469009207d6132ed47a5d5877de213463c34cc2452ed2aa596ef7b6618c79786,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
132,1500000,5,1024,reference,0,0,0,0,7,1029,9,e430136ad5c71aebeaeb2bb487e92e24a6021ccbb0731518762f475c07a77812,31a96f508c6a6f23ce4a752b2048c4d0b1169eb3a377068f408b7fa5efba4ad5,1,1,1
132,1500000,5,1024,production,0,0,0,0,7,1029,9,e430136ad5c71aebeaeb2bb487e92e24a6021ccbb0731518762f475c07a77812,31a96f508c6a6f23ce4a752b2048c4d0b1169eb3a377068f408b7fa5efba4ad5,1,1,1
133,1500000,6,0,reference,4294967296,4294967296,4294967296,0,8,6,6,5f37d6c13acee119e3e7557c250bef8703df2c868f4274054be476b2ceb5a1e6,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
133,1500000,6,0,production,4294967296,4294967296,4294967296,0,8,6,6,5f37d6c13acee119e3e7557c250bef8703df2c868f4274054be476b2ceb5a1e6,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
134,1500000,6,1,reference,4026531840,4026531840,4026531840,0,8,7,7,d8d53dee22658e2a93a3396cc56db423fe450b38920b169c3d2a78e48080ca32,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
134,1500000,6,1,production,4026531840,4026531840,4026531840,0,8,7,7,d8d53dee22658e2a93a3396cc56db423fe450b38920b169c3d2a78e48080ca32,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
135,1500000,6,2,reference,3774873600,3774873600,3774873600,0,8,8,8,86e11abe6907db4f0bc46c7927bfb1d79ac803afadcf50d00ffd209eb5216d87,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
135,1500000,6,2,production,3774873600,3774873600,3774873600,0,8,8,8,86e11abe6907db4f0bc46c7927bfb1d79ac803afadcf50d00ffd209eb5216d87,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
136,1500000,6,3,reference,3538944000,3538944000,3538944000,0,8,9,9,bdad9f60caed49bb06d3e04730ff5a5c36df6cfcb97943d85c219e53227ea2c0,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
136,1500000,6,3,production,3538944000,3538944000,3538944000,0,8,9,9,bdad9f60caed49bb06d3e04730ff5a5c36df6cfcb97943d85c219e53227ea2c0,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
137,1500000,6,4,reference,3317760000,3317760000,3317760000,0,8,10,0,68bcc349197bd3aa92f19ad4b653d4fd0c60e0e8e63da032e32ce96eed462db4,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
137,1500000,6,4,production,3317760000,3317760000,3317760000,0,8,10,0,68bcc349197bd3aa92f19ad4b653d4fd0c60e0e8e63da032e32ce96eed462db4,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
138,1500000,6,5,reference,3110400000,3110400000,3110400000,0,8,11,1,4632da967a35380bf5aec3e7e872dc74089efeb8d6932bb56ec8ed0f211f7cc1,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
138,1500000,6,5,production,3110400000,3110400000,3110400000,0,8,11,1,4632da967a35380bf5aec3e7e872dc74089efeb8d6932bb56ec8ed0f211f7cc1,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
139,1500000,6,6,reference,2916000000,2916000000,2916000000,0,8,12,2,7df8adffdce2c60ce69c28ae720361ddb76c82cbc4f3a7cf163b11ca5c0d2241,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
139,1500000,6,6,production,2916000000,2916000000,2916000000,0,8,12,2,7df8adffdce2c60ce69c28ae720361ddb76c82cbc4f3a7cf163b11ca5c0d2241,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
140,1500000,6,7,reference,2733750000,2733750000,2733750000,0,8,13,3,de6d6e8c810e34b818b29b2fc270efcc965298825cc3c840b833ad571e95d708,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
140,1500000,6,7,production,2733750000,2733750000,2733750000,0,8,13,3,de6d6e8c810e34b818b29b2fc270efcc965298825cc3c840b833ad571e95d708,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
141,1500000,6,8,reference,2562890625,2562890625,2562890625,0,8,14,4,fa900fd3895486e15cd2340e1a28d5bfeb28276f0bcf06dbe5696d1f23207836,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
141,1500000,6,8,production,2562890625,2562890625,2562890625,0,8,14,4,fa900fd3895486e15cd2340e1a28d5bfeb28276f0bcf06dbe5696d1f23207836,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
142,1500000,6,9,reference,2402709960,2402709960,2402709960,0,8,15,5,4d50542c594d316a60471f22913914f4b847aa04178a89d2e43f4b2228e8858a,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
142,1500000,6,9,production,2402709960,2402709960,2402709960,0,8,15,5,4d50542c594d316a60471f22913914f4b847aa04178a89d2e43f4b2228e8858a,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
143,1500000,6,10,reference,2252540587,2252540587,2252540587,0,8,16,6,1d015ce065831fd77bf8fa9fb8b8973627164e61bf01c2a97f4c21f858c1aaa2,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
143,1500000,6,10,production,2252540587,2252540587,2252540587,0,8,16,6,1d015ce065831fd77bf8fa9fb8b8973627164e61bf01c2a97f4c21f858c1aaa2,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
144,1500000,6,11,reference,2111756800,2111756800,2111756800,0,8,17,7,b576425d701b754607fd288baee26efcbaa69dbe258907683659aaae09d5158b,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
144,1500000,6,11,production,2111756800,2111756800,2111756800,0,8,17,7,b576425d701b754607fd288baee26efcbaa69dbe258907683659aaae09d5158b,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
145,1500000,6,12,reference,1979772000,1979772000,1979772000,0,8,18,8,3ee15fd4e273d6f2263250e27b1096756bea5c45d59a536ff0b2a11e682b62c3,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
145,1500000,6,12,production,1979772000,1979772000,1979772000,0,8,18,8,3ee15fd4e273d6f2263250e27b1096756bea5c45d59a536ff0b2a11e682b62c3,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
146,1500000,6,13,reference,1856036250,1856036250,1856036250,0,8,19,9,a14f77222ed4a240ce4697e2aeb7463c9e37e325e1d5edb424de9fcd153fdd9e,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
146,1500000,6,13,production,1856036250,1856036250,1856036250,0,8,19,9,a14f77222ed4a240ce4697e2aeb7463c9e37e325e1d5edb424de9fcd153fdd9e,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
147,1500000,6,14,reference,1740033984,1740033984,1740033984,0,8,20,0,05952c681663d0964145fafaaacf0a9beced85728c98e5210730a670e4eda5cb,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
147,1500000,6,14,production,1740033984,1740033984,1740033984,0,8,20,0,05952c681663d0964145fafaaacf0a9beced85728c98e5210730a670e4eda5cb,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
148,1500000,6,15,reference,1631281860,1631281860,1631281860,0,8,21,1,356d9239ccba98b0759ab98cd7181aa01a41bcd46dad04e7ace105d993d8a462,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
148,1500000,6,15,production,1631281860,1631281860,1631281860,0,8,21,1,356d9239ccba98b0759ab98cd7181aa01a41bcd46dad04e7ace105d993d8a462,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
149,1500000,6,16,reference,1529326743,1529326743,1529326743,0,8,22,2,a0e3745e9ac11078ce16de1d287145e5cf643d951f1588564a6c719c0bee42b4,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
149,1500000,6,16,production,1529326743,1529326743,1529326743,0,8,22,2,a0e3745e9ac11078ce16de1d287145e5cf643d951f1588564a6c719c0bee42b4,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
150,1500000,6,17,reference,1433743821,1433743821,1433743821,0,8,23,3,d588997f50e3c8be004bd94d8a4f014fa6c5e9e2eddc7894b4fb9bea5a2be509,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
150,1500000,6,17,production,1433743821,1433743821,1433743821,0,8,23,3,d588997f50e3c8be004bd94d8a4f014fa6c5e9e2eddc7894b4fb9bea5a2be509,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
151,1500000,6,18,reference,1344134832,1344134832,1344134832,0,8,24,4,19ab81d1c3357708753c75db9152372f81b0dc93757702ce80ff95faf65119ef,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
151,1500000,6,18,production,1344134832,1344134832,1344134832,0,8,24,4,19ab81d1c3357708753c75db9152372f81b0dc93757702ce80ff95faf65119ef,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
152,1500000,6,19,reference,1260126405,1260126405,1260126405,0,8,25,5,3c3b08d3f3424e01906e76482d8ec20548b7ec2e53b429a5cb2666bc5fc9188e,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
152,1500000,6,19,production,1260126405,1260126405,1260126405,0,8,25,5,3c3b08d3f3424e01906e76482d8ec20548b7ec2e53b429a5cb2666bc5fc9188e,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
153,1500000,6,20,reference,1181368504,1181368504,1181368504,0,8,26,6,97d651bf576bf6919c879925e38d9c6f5327755e2a37ab1d86e5f993c9873b87,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
153,1500000,6,20,production,1181368504,1181368504,1181368504,0,8,26,6,97d651bf576bf6919c879925e38d9c6f5327755e2a37ab1d86e5f993c9873b87,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
154,1500000,6,1024,reference,0,0,0,0,7,1030,0,429677e60981b7bcdcfca0444d5bc723f28de98ccf1033191a796119b1acab8c,be3d73e7f5cbeb9e51dd17b416253da028c31ff61d45ebfc49a7b2b9852a6181,1,1,1
154,1500000,6,1024,production,0,0,0,0,7,1030,0,429677e60981b7bcdcfca0444d5bc723f28de98ccf1033191a796119b1acab8c,be3d73e7f5cbeb9e51dd17b416253da028c31ff61d45ebfc49a7b2b9852a6181,1,1,1
155,1500000,7,0,reference,4294967296,4294967296,4294967296,0,8,7,7,6d02f6916db91aa7a8d2946788a49d0ec93bb8cafd97d95978c54dc1ba73e9cd,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
155,1500000,7,0,production,4294967296,4294967296,4294967296,0,8,7,7,6d02f6916db91aa7a8d2946788a49d0ec93bb8cafd97d95978c54dc1ba73e9cd,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
156,1500000,7,1,reference,4026531840,4026531840,4026531840,0,8,8,8,eb10982463524c2e24dd22886ed9324201df1f448c48fe2307eb53d9a9b1d3e2,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
156,1500000,7,1,production,4026531840,4026531840,4026531840,0,8,8,8,eb10982463524c2e24dd22886ed9324201df1f448c48fe2307eb53d9a9b1d3e2,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
157,1500000,7,2,reference,3774873600,3774873600,3774873600,0,8,9,9,c2669fb0d9ed635d7c3c2a63830dd9777cb09e2897f342cfb65a0b0ad008d2df,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
157,1500000,7,2,production,3774873600,3774873600,3774873600,0,8,9,9,c2669fb0d9ed635d7c3c2a63830dd9777cb09e2897f342cfb65a0b0ad008d2df,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
158,1500000,7,3,reference,3538944000,3538944000,3538944000,0,8,10,0,1dc348adfde98e9a9283ad76acff14d7e3566d7aa57abef33e5db517357eea99,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
158,1500000,7,3,production,3538944000,3538944000,3538944000,0,8,10,0,1dc348adfde98e9a9283ad76acff14d7e3566d7aa57abef33e5db517357eea99,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
159,1500000,7,4,reference,3317760000,3317760000,3317760000,0,8,11,1,ee5a5ca8b171fec156860e9f4e60f2ed71d7ec3f23d67aba77aeb1448f0086da,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
159,1500000,7,4,production,3317760000,3317760000,3317760000,0,8,11,1,ee5a5ca8b171fec156860e9f4e60f2ed71d7ec3f23d67aba77aeb1448f0086da,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
160,1500000,7,5,reference,3110400000,3110400000,3110400000,0,8,12,2,08083de54691ac170babe55b0d961b0c2f46d382f456bb2bc08451aaf7bdc447,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
160,1500000,7,5,production,3110400000,3110400000,3110400000,0,8,12,2,08083de54691ac170babe55b0d961b0c2f46d382f456bb2bc08451aaf7bdc447,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
