case_id,root,absolute_phase,family,mechanics,class,period_firings,period_ticks,first_firings,continuation_firings,excitatory_fire_counts,inhibitor_firings,excitatory_traversals,relay_traversals,negative_traversals,scheduled_deliveries,continuation_deliveries,physical_work,final_tick,states,naturally_quiescent,ceiling_reached,continuation_ceiling_reached,unbounded_match,trace_hash,continuation_trace_hash,body_hash,live_hash,replay_equal,mechanics_equal,predicate_pass,case_pass
321,6000000,4,cycle_8_delay_1_h16,reference,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,8,8,8,25,0,25,12,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,9c4f484506ca65cf6540ca02fbe15d25672ab7b9fdcee60bded2c61a66095bce,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,5e3430d73af27e5f7d1f021b44f4d3900ff25691301e29746ace0f350c05242b,598433cae1805648de12c9b34fc5f01d196542be656f9729a877b0e6127c9d47,true,true,true,true
321,6000000,4,cycle_8_delay_1_h16,production,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,8,8,8,25,0,25,12,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,9c4f484506ca65cf6540ca02fbe15d25672ab7b9fdcee60bded2c61a66095bce,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,5e3430d73af27e5f7d1f021b44f4d3900ff25691301e29746ace0f350c05242b,ecdadfc370b3f14bc7d68599a0ed9206fc4a1e0e5bd7df08caec09b4c4050b65,true,true,true,true
322,6000000,4,reciprocal_c1_t1_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,6,1/1000000/1;1/1000000/1;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,145d2cd51941968ac47bfdcce80f09a892f867d32816ce9a34bc1c611fa6bf83,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,81d94c56f154b07554174cd180e0754a70391f25eca4cc1c1bc5dc4612d0d6ab,14e8d8e7168e551a9ec466f4ad31abd0a09b7066edc14613f7c8c0a21a435730,true,true,true,true
322,6000000,4,reciprocal_c1_t1_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,6,1/1000000/1;1/1000000/1;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,145d2cd51941968ac47bfdcce80f09a892f867d32816ce9a34bc1c611fa6bf83,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,81d94c56f154b07554174cd180e0754a70391f25eca4cc1c1bc5dc4612d0d6ab,07d55f05c5625238c2b154f0cbf513c9933073744bde8b3479807baf78f1381b,true,true,true,true
323,6000000,4,reciprocal_c3_t3_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,6,1/1000000/3;1/1000000/3;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,882755d93d120ae95c785c1db3a71b52e222152c5faccb0785016e3ee0d03f9b,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,bbabab74d13b984d74c04ae6760feefb857fa3f423b8894878eeed294a798c13,82761ef171c1503757f56c9bca6a8e61c00d8b642ba97580950f35013d2652a6,true,true,true,true
323,6000000,4,reciprocal_c3_t3_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,6,1/1000000/3;1/1000000/3;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,882755d93d120ae95c785c1db3a71b52e222152c5faccb0785016e3ee0d03f9b,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,bbabab74d13b984d74c04ae6760feefb857fa3f423b8894878eeed294a798c13,a816a33f394efb1f9694347a2a1dca9d9e2b79aebb78188d83ca98ff35c99835,true,true,true,true
324,6000000,4,subthreshold_c2_t3,reference,dies,0,0,1,0,1|0,0,1,0,0,2,0,2,5,1/1000000/2;1/1000000/2,true,false,false,true,f2ab2369f4cc1cd235acbd1dc03fbad50b8cf5fd0b1d114a0e69c52f6ec1f1c9,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,ba55569fa4f684437e9c3f9ce0450b61b7743d083548495b88506a466e6ca57c,f723cf871fcd0913c73a5c219d90344d34c9e67eb1823bea996b9d964f338af0,true,true,true,true
324,6000000,4,subthreshold_c2_t3,production,dies,0,0,1,0,1|0,0,1,0,0,2,0,2,5,1/1000000/2;1/1000000/2,true,false,false,true,f2ab2369f4cc1cd235acbd1dc03fbad50b8cf5fd0b1d114a0e69c52f6ec1f1c9,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,ba55569fa4f684437e9c3f9ce0450b61b7743d083548495b88506a466e6ca57c,e3473457a0b668cde7f44bd8aa406193e2ea372fe4accd7c15822903b19c6333,true,true,true,true
325,6000000,4,strength_h1,reference,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,99,1/999991/2;1/999991/2;1/999991/1;1/999991/-1;1/999991/1;1/999991/-1,false,true,true,true,719398bed0f9989c9b7aecb3720eb3dc5f2010bc09f2857ffc445ac3106a1f41,e17eedd2bab47b54829da7cabc44414ee2e928d0353839b3de2a9857791b95f2,1e85bec3bb4a484b981e7e2daad826a1a5c110c03546801d3f77f8b7daa728ab,5c4d28047528bad7f088afa5aee6bec873e47689449f62f0d81ecb985a95d70a,true,true,true,true
325,6000000,4,strength_h1,production,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,99,1/999991/2;1/999991/2;1/999991/1;1/999991/-1;1/999991/1;1/999991/-1,false,true,true,true,719398bed0f9989c9b7aecb3720eb3dc5f2010bc09f2857ffc445ac3106a1f41,e17eedd2bab47b54829da7cabc44414ee2e928d0353839b3de2a9857791b95f2,1e85bec3bb4a484b981e7e2daad826a1a5c110c03546801d3f77f8b7daa728ab,b8a94e4113ccd1089424fbfde8967cb532a93d7492b7eac1b6fd0b7fe7c9e444,true,true,true,true
326,6000000,4,strength_h2,reference,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,99,1/999991/2;1/999991/2;1/999991/1;1/999991/-2;1/999991/1;1/999991/-2,false,true,true,true,58684d4ff05441f814bed9c43495b847508fcc8c2d93b60c52b44a268e9fd282,70483cd818e5d90b8cb407a1ab74f48dd294415bc0b4398027dadc54cdadf36f,faa01a5e50c2c049657dec5497120213927b919599476ddfa9900a9dd9f23bfb,81e3acfdc6314e5443fdd86249c6b7f6da37e1692203eb9d710356aab04d2526,true,true,true,true
326,6000000,4,strength_h2,production,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,99,1/999991/2;1/999991/2;1/999991/1;1/999991/-2;1/999991/1;1/999991/-2,false,true,true,true,58684d4ff05441f814bed9c43495b847508fcc8c2d93b60c52b44a268e9fd282,70483cd818e5d90b8cb407a1ab74f48dd294415bc0b4398027dadc54cdadf36f,faa01a5e50c2c049657dec5497120213927b919599476ddfa9900a9dd9f23bfb,8fc893dc239999fdfc9a5f74cb44c9eaf7afe82b6a15c931d484082a7e5d6476,true,true,true,true
327,6000000,4,strength_h3,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,6,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-3;1/1000000/1;1/1000000/-3,true,false,false,true,364469f56a480cc4f0c850835a45fcc4b0dbaab276cefe2f00b702769539707a,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9d61ddd8a092c4ba264a769544496a29294790449997e735976c262b742046cd,561161a87bad50f7b0e5f9ac5d27564d519c50f2b55285aa087731ac5c637fb8,true,true,true,true
327,6000000,4,strength_h3,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,6,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-3;1/1000000/1;1/1000000/-3,true,false,false,true,364469f56a480cc4f0c850835a45fcc4b0dbaab276cefe2f00b702769539707a,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9d61ddd8a092c4ba264a769544496a29294790449997e735976c262b742046cd,5680878c95353d6c44a5718c404c7684270b116e5cf7aba201884f9d5e48a3e6,true,true,true,true
328,6000000,4,strength_h4,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,6,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-4;1/1000000/1;1/1000000/-4,true,false,false,true,b585405faaead48ef71de5ef6e6ce7c8726ea7e68432295c0ab8fe9042081c72,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,ca55e295cadbf68f215fd0f2cb6d2f1156dc2ba0252e9eea3bd79c5c1c4b8ec5,94aa002ab93fb8b4acd842522937f79a476cc591c1f6ca5a8f1b42800b2f95c4,true,true,true,true
328,6000000,4,strength_h4,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,6,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-4;1/1000000/1;1/1000000/-4,true,false,false,true,b585405faaead48ef71de5ef6e6ce7c8726ea7e68432295c0ab8fe9042081c72,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,ca55e295cadbf68f215fd0f2cb6d2f1156dc2ba0252e9eea3bd79c5c1c4b8ec5,57d762b05e2b4e0bca68cc6214a8e0b852b9a6392e017be69caad59a91c1ad66,true,true,true,true
329,6000000,4,strength_h8,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,6,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-8;1/1000000/1;1/1000000/-8,true,false,false,true,8c4f47009b096b5828ebb225db1e2c03a2a98ade40591ea35f56fa4a2080ec8e,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,c520041d5fdf52712438a294e9bba4f4d86aefc2d6a1d75c2e03d7a302e02bb9,55d1b92f83e504121e499ec33a74f1a6dfe3616ef0aa973e00f6a6998b918e29,true,true,true,true
329,6000000,4,strength_h8,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,6,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-8;1/1000000/1;1/1000000/-8,true,false,false,true,8c4f47009b096b5828ebb225db1e2c03a2a98ade40591ea35f56fa4a2080ec8e,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,c520041d5fdf52712438a294e9bba4f4d86aefc2d6a1d75c2e03d7a302e02bb9,b590a5ca09ff67ebcba87a4b88b3abf52b075d35a8cadf50bcc0671c4ab7c00f,true,true,true,true
330,6000000,4,two_loops_one_inhibited,reference,periodic,2,2,251,32,1|1|141|140,2,282,2,2,256,32,288,284,1/999972/2;1/999972/2;1/999972/2;1/999972/2;1/999972/1;1/999972/-16;1/999972/1;1/999972/-16,false,true,true,true,57c8961e7b7ce87c657ca9e8d6a3d3861733d6463ad0da094d1225d9bc3f1b74,8c58fd86e3dea457f7132554b7460e11145547af673a60e39c06f27faf92b5a9,274d150f0302a54d3a5118bd846543cec85b0bd42fb88e8e558a2ea6c9cbda10,a8f3fee3750a4b1874f38c8c4fb8940c890992fdc5306d138954aa56a0abc21c,true,true,true,true
330,6000000,4,two_loops_one_inhibited,production,periodic,2,2,251,32,1|1|141|140,2,282,2,2,256,32,288,284,1/999972/2;1/999972/2;1/999972/2;1/999972/2;1/999972/1;1/999972/-16;1/999972/1;1/999972/-16,false,true,true,true,57c8961e7b7ce87c657ca9e8d6a3d3861733d6463ad0da094d1225d9bc3f1b74,8c58fd86e3dea457f7132554b7460e11145547af673a60e39c06f27faf92b5a9,274d150f0302a54d3a5118bd846543cec85b0bd42fb88e8e558a2ea6c9cbda10,37d19a41b2309a9b97b5b3121f20e09ff32496d85bbe515e3229ebab7a0b03bf,true,true,true,true
331,6000000,5,baseline_reciprocal,reference,periodic,2,2,256,32,144|144,0,287,0,0,256,32,288,292,1/999972/2;1/999972/2,false,true,true,true,49ab1e4b7adeb449a9c596667d3540897946cf7b98013f4736f8f1f62ac0af72,7a8a1092980198779026bd011c6073736a1b8d07a40164759aba563762ab54a5,ee369570ab183621a8cddfe3278adb3f4d20fb0a90468d62d51550e960b18a3e,ec6d532f5d139ddf6d910523268ca04cff1132d5462d19689763dbf7f9a07cc2,true,true,true,true
331,6000000,5,baseline_reciprocal,production,periodic,2,2,256,32,144|144,0,287,0,0,256,32,288,292,1/999972/2;1/999972/2,false,true,true,true,49ab1e4b7adeb449a9c596667d3540897946cf7b98013f4736f8f1f62ac0af72,7a8a1092980198779026bd011c6073736a1b8d07a40164759aba563762ab54a5,ee369570ab183621a8cddfe3278adb3f4d20fb0a90468d62d51550e960b18a3e,b15d5ce1ef9179e2a9aed5b5f31b72b93f30a01d08b18db682793748fcaada5d,true,true,true,true
332,6000000,5,main_local_h16_alternating_phase,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,7,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,46d9ef68e4b81d05fa6165589c4815108bd5c9f9f32e57d4efbf2f91d360dfa6,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,7e899e22ff2b4e16f663ad5ad8c4b183d7a102cec3aea42b7eab1fb8830c67dc,f6e8391c6805253e166d08727ca7970e0fbb1094f3cdaf8a786f581c561edc4a,true,true,true,true
332,6000000,5,main_local_h16_alternating_phase,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,7,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,46d9ef68e4b81d05fa6165589c4815108bd5c9f9f32e57d4efbf2f91d360dfa6,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,7e899e22ff2b4e16f663ad5ad8c4b183d7a102cec3aea42b7eab1fb8830c67dc,7bec7b973b1b43b4a75ed8b47783beb2f4a600b02ec2b21ba17af9f38b3502e1,true,true,true,true
333,6000000,5,chain_8_delay_1_h16,reference,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,7,8,8,24,0,24,12,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,629266b6bbea7b7419a71fa9a9d0628d35d4b7d7ca0a1fe99d92cd9ed5762ef4,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,e3ffd1813d76d406c8457116c51a660655568f191744541af381491d1cc9abff,77cfcf9af144c7a91195a72dc4764eb1ebf8d707e1185c96f4ef4685b537b056,true,true,true,true
333,6000000,5,chain_8_delay_1_h16,production,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,7,8,8,24,0,24,12,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,629266b6bbea7b7419a71fa9a9d0628d35d4b7d7ca0a1fe99d92cd9ed5762ef4,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,e3ffd1813d76d406c8457116c51a660655568f191744541af381491d1cc9abff,ea7a304be1cc0bcc530f7c14f151237f6e1cc803577bb7346509a2df09cdf9c7,true,true,true,true
334,6000000,5,chain_8_delay_0_h16,reference,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,7,8,8,24,0,24,5,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,20e79e5b333ccf5b995fd8dc80d96b49d68dd8ccf2788e363f9eac3d21fbc838,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,15ba4396586628d7f49715690b2c0afaabbd77eb57499325f58c8285d9f8f325,af8512a38f639bbf9db0aae4847226d2cfb65f101ca262e2cd7de4dba827796d,true,true,true,true
334,6000000,5,chain_8_delay_0_h16,production,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,7,8,8,24,0,24,5,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,20e79e5b333ccf5b995fd8dc80d96b49d68dd8ccf2788e363f9eac3d21fbc838,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,15ba4396586628d7f49715690b2c0afaabbd77eb57499325f58c8285d9f8f325,af8512a38f639bbf9db0aae4847226d2cfb65f101ca262e2cd7de4dba827796d,true,true,true,true
335,6000000,5,wrong_path_h16,reference,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,100,1/999991/2;1/999991/2;1/999991/1;1/999991/-16;1/999991/1;1/999991/-16,false,true,true,true,badce51643f49dd6d367d14dfc7ae59e035b1fbcdfbcaa0b262caf101f8032fe,09f0c57b6a75f7a39a1377cce29705579ecea0a9362d8e5d9f2db1940ee9fc42,9930a7a8b413025ec8db635dc4d39ccbe38a921eb2bdf6c570de84ff735bc653,e2a6e9f1ecafaf62ef7c41f620482341a63dc1267dd4490be92e2fac7976b634,true,true,true,true
335,6000000,5,wrong_path_h16,production,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,100,1/999991/2;1/999991/2;1/999991/1;1/999991/-16;1/999991/1;1/999991/-16,false,true,true,true,badce51643f49dd6d367d14dfc7ae59e035b1fbcdfbcaa0b262caf101f8032fe,09f0c57b6a75f7a39a1377cce29705579ecea0a9362d8e5d9f2db1940ee9fc42,9930a7a8b413025ec8db635dc4d39ccbe38a921eb2bdf6c570de84ff735bc653,fcf07a8a49d79c1389ff52e75ab4bade6c6d05c843953744dfce2ec0c7a36a8f,true,true,true,true
336,6000000,5,untraversed_h16,reference,periodic,2,2,128,16,72|72,0,143,144,0,256,32,288,148,1/999986/2;1/999986/2;1/999986/1;1/999986/-16;1/999986/1;1/999986/-16,false,true,true,true,259e5bc73abc76514b7715b984704ad53ca6b945d3b010689055b42e580fd580,bf4f940a0405d1469b13b79eb90c3446d8fb382a2b830ffa5d5c5c92f5d82bda,34bd451526e4d5bd7dfda829d3160494e5a13e45ddc9f32a43c323236f75ca7a,2ffc4caf854eefd81ad1e509abb033f284ff04e6069d5a7bc5b12c9a183f3796,true,true,true,true
336,6000000,5,untraversed_h16,production,periodic,2,2,128,16,72|72,0,143,144,0,256,32,288,148,1/999986/2;1/999986/2;1/999986/1;1/999986/-16;1/999986/1;1/999986/-16,false,true,true,true,259e5bc73abc76514b7715b984704ad53ca6b945d3b010689055b42e580fd580,bf4f940a0405d1469b13b79eb90c3446d8fb382a2b830ffa5d5c5c92f5d82bda,34bd451526e4d5bd7dfda829d3160494e5a13e45ddc9f32a43c323236f75ca7a,5af55b0d788159305f0e72abc57deeba1b982526f6940a403281fd7bd476b6e8,true,true,true,true
337,6000000,5,reciprocal_mixed_delay_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,6,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,0437fc0016064c560beb4603e6817a0a898cf64e8a1d35cc16b4edcc910100cd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,90daa821f119a52bbcd967320b8c6b26c6877b22b5de6157d639e8d499cdc1b0,fbff5a7b8ff2681b1c7c0727ee890abc26a7cd6dba15eb68f3b22f98135c370e,true,true,true,true
337,6000000,5,reciprocal_mixed_delay_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,6,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,0437fc0016064c560beb4603e6817a0a898cf64e8a1d35cc16b4edcc910100cd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,90daa821f119a52bbcd967320b8c6b26c6877b22b5de6157d639e8d499cdc1b0,94ba3eb922a25a71b209f271b09709d66e1373bdca812bb49570c0972fff802d,true,true,true,true
338,6000000,5,reciprocal_delay_1_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,7,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,e49c29bde3ad8502f3ca949a1b54738c92f69bc317a8ce848bd0d68723e5dc14,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f6c72ad3de9c20741137c672f25341b2929ddce21da0d26448cb501794a4d207,791897d4fa62d641bd2fcad760f6b68e5199c2b91e42e9e0aa1df8719f1420a8,true,true,true,true
338,6000000,5,reciprocal_delay_1_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,7,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,e49c29bde3ad8502f3ca949a1b54738c92f69bc317a8ce848bd0d68723e5dc14,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f6c72ad3de9c20741137c672f25341b2929ddce21da0d26448cb501794a4d207,a36bb9043ad8ad70e772a11b79cec236f798996479361fbe234d36a9d3940269,true,true,true,true
339,6000000,5,reciprocal_delay_2_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,9,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,067b7353949c3fac8bfe0a18a6101eae827a8ee93befc4c2a26cc11c4618e8ca,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,89dec3eaed728652f78f8f1efd65f06b03890c57da9123a20b67be0d4cecf0a4,8294de521125073cba87ee5f1bd7ae432d1a98562a0c2cea5e314cd71bb23e42,true,true,true,true
339,6000000,5,reciprocal_delay_2_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,9,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,067b7353949c3fac8bfe0a18a6101eae827a8ee93befc4c2a26cc11c4618e8ca,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,89dec3eaed728652f78f8f1efd65f06b03890c57da9123a20b67be0d4cecf0a4,48074b12d7e639cbd795f1bd82951af23be7a768d3366e03a489708f758d1412,true,true,true,true
340,6000000,5,reciprocal_delay_3_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,11,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,d9352ca66c4f03b7cec01e985c29d44f1cca7a1d450d09f91952e2aed5118084,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,a85973fe1b6d8441d80a604f5999a1005a3a6f562f0a5bdf259a860dc09bc9b8,d7e0cd1ae13dfdef14879bd966da4dc90da4ec16b25693174d67edcdb5053af2,true,true,true,true
340,6000000,5,reciprocal_delay_3_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,11,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,d9352ca66c4f03b7cec01e985c29d44f1cca7a1d450d09f91952e2aed5118084,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,a85973fe1b6d8441d80a604f5999a1005a3a6f562f0a5bdf259a860dc09bc9b8,6d89ffbca6a1087d4e877c3f03b20806d07f40818620b5c723ddf16cede92132,true,true,true,true
341,6000000,5,cycle_3_delay_1_h16,reference,dies,0,0,3,0,1|1|1,3,3,3,3,10,0,10,8,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,faf96fb29cbc014d2330eadf6e0b2640aac753d43016b040bff7dabae5c01aa0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0cf58f9221bb07c25eb20affb87c2618dfe028c5a6eaae278e2619d1a2b0f1b6,518a67efb1b8f07e3a46a0d27a1c3798bc35cb898c53692df6a1fce5d007a043,true,true,true,true
341,6000000,5,cycle_3_delay_1_h16,production,dies,0,0,3,0,1|1|1,3,3,3,3,10,0,10,8,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,faf96fb29cbc014d2330eadf6e0b2640aac753d43016b040bff7dabae5c01aa0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0cf58f9221bb07c25eb20affb87c2618dfe028c5a6eaae278e2619d1a2b0f1b6,4eb8923e6ad6d5a662005410969f7dbae9a84c56c42cc846c811b7107cf3b673,true,true,true,true
342,6000000,5,cycle_4_delay_1_h16,reference,dies,0,0,4,0,1|1|1|1,4,4,4,4,13,0,13,9,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,58987ad04231054cc72de384b1005f370f2312ce521f3c5ee8be71085a32490f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,e483439179df2c572c2f365a2b289ee9f1eefd52f0b6edabbffed9bb77f75a87,a73b738a62f9052d31062375bd9b082d32eb7dd2862d11e0990693aef2213ecc,true,true,true,true
