case_id,root,initial_phase,arm,world,mechanics,participation,support,distractor_support,modulation_at_contacts,predicate_pass,physical_work,drive_deliveries,modulatory_deliveries,local_updates,final_tick,pressure_phase,trace_hash,body_hash,live,quiescent
92,2200000,1,local_modulation,unused_intermediate,reference,4026531840|0|4026531840,0|0|4026531840,,0|0|1,1,9,7,1,1,2,2,b1b1e006bc78e4288b8ce5421113ec790ac80ac72ac63dc1f8a26c266dacd62a,1ec002c9a8b90795b74bef14fda9acecb2e7536b6faa5f4b7dd6b47c6e191342,1,1
92,2200000,1,local_modulation,unused_intermediate,production,4026531840|0|4026531840,0|0|4026531840,,0|0|1,1,9,7,1,1,2,2,b1b1e006bc78e4288b8ce5421113ec790ac80ac72ac63dc1f8a26c266dacd62a,1ec002c9a8b90795b74bef14fda9acecb2e7536b6faa5f4b7dd6b47c6e191342,1,1
93,2200000,2,local_modulation,unused_intermediate,reference,4026531840|0|4026531840,0|0|4026531840,,0|0|1,1,9,7,1,1,3,3,1d554f46e85c235bb00f1e459c90b4bdac845b595571b60b183a8a3a47574df3,1ec002c9a8b90795b74bef14fda9acecb2e7536b6faa5f4b7dd6b47c6e191342,1,1
93,2200000,2,local_modulation,unused_intermediate,production,4026531840|0|4026531840,0|0|4026531840,,0|0|1,1,9,7,1,1,3,3,1d554f46e85c235bb00f1e459c90b4bdac845b595571b60b183a8a3a47574df3,1ec002c9a8b90795b74bef14fda9acecb2e7536b6faa5f4b7dd6b47c6e191342,1,1
94,2200000,3,local_modulation,unused_intermediate,reference,4026531840|0|4026531840,0|0|4026531840,,0|0|1,1,9,7,1,1,4,4,ef67b8bb5fadace91eda9d9cd7253e291315fc0f63a74d01ddc65da72d4b0ec0,1ec002c9a8b90795b74bef14fda9acecb2e7536b6faa5f4b7dd6b47c6e191342,1,1
94,2200000,3,local_modulation,unused_intermediate,production,4026531840|0|4026531840,0|0|4026531840,,0|0|1,1,9,7,1,1,4,4,ef67b8bb5fadace91eda9d9cd7253e291315fc0f63a74d01ddc65da72d4b0ec0,1ec002c9a8b90795b74bef14fda9acecb2e7536b6faa5f4b7dd6b47c6e191342,1,1
95,2200000,4,local_modulation,unused_intermediate,reference,4026531840|0|4026531840,0|0|4026531840,,0|0|1,1,9,7,1,1,5,5,41a0cdac205c06a9c84d333f440365da8d48bcb0976031d761c5c6b4f9533b96,1ec002c9a8b90795b74bef14fda9acecb2e7536b6faa5f4b7dd6b47c6e191342,1,1
95,2200000,4,local_modulation,unused_intermediate,production,4026531840|0|4026531840,0|0|4026531840,,0|0|1,1,9,7,1,1,5,5,41a0cdac205c06a9c84d333f440365da8d48bcb0976031d761c5c6b4f9533b96,1ec002c9a8b90795b74bef14fda9acecb2e7536b6faa5f4b7dd6b47c6e191342,1,1
96,2200000,5,local_modulation,unused_intermediate,reference,4026531840|0|4026531840,0|0|4026531840,,0|0|1,1,9,7,1,1,6,6,ba048ff96ac56ad5097ae3616138542963ac18942be8e91661d30f653ba66d38,1ec002c9a8b90795b74bef14fda9acecb2e7536b6faa5f4b7dd6b47c6e191342,1,1
96,2200000,5,local_modulation,unused_intermediate,production,4026531840|0|4026531840,0|0|4026531840,,0|0|1,1,9,7,1,1,6,6,ba048ff96ac56ad5097ae3616138542963ac18942be8e91661d30f653ba66d38,1ec002c9a8b90795b74bef14fda9acecb2e7536b6faa5f4b7dd6b47c6e191342,1,1
97,2200000,6,local_modulation,unused_intermediate,reference,4026531840|0|4026531840,0|0|4026531840,,0|0|1,1,9,7,1,1,7,7,9b3615335df69475dabb806167ebe0c9f7e3385d6ace7bb61de58a52212208ff,1ec002c9a8b90795b74bef14fda9acecb2e7536b6faa5f4b7dd6b47c6e191342,1,1
97,2200000,6,local_modulation,unused_intermediate,production,4026531840|0|4026531840,0|0|4026531840,,0|0|1,1,9,7,1,1,7,7,9b3615335df69475dabb806167ebe0c9f7e3385d6ace7bb61de58a52212208ff,1ec002c9a8b90795b74bef14fda9acecb2e7536b6faa5f4b7dd6b47c6e191342,1,1
98,2200000,7,local_modulation,unused_intermediate,reference,4026531840|0|4026531840,0|0|4026531840,,0|0|1,1,9,7,1,1,8,8,6f922bb6a8f04da4fe18aecb16940ed94ba80c3152ccb2b9a4d71eb3bfd88c96,1ec002c9a8b90795b74bef14fda9acecb2e7536b6faa5f4b7dd6b47c6e191342,1,1
98,2200000,7,local_modulation,unused_intermediate,production,4026531840|0|4026531840,0|0|4026531840,,0|0|1,1,9,7,1,1,8,8,6f922bb6a8f04da4fe18aecb16940ed94ba80c3152ccb2b9a4d71eb3bfd88c96,1ec002c9a8b90795b74bef14fda9acecb2e7536b6faa5f4b7dd6b47c6e191342,1,1
99,2200000,8,local_modulation,unused_intermediate,reference,4026531840|0|4026531840,0|0|4026531840,,0|0|1,1,9,7,1,1,9,9,f8f7d8b60174ac0cab34fe7834116e11104e7fa7c937d8693e545d52726251f7,1ec002c9a8b90795b74bef14fda9acecb2e7536b6faa5f4b7dd6b47c6e191342,1,1
99,2200000,8,local_modulation,unused_intermediate,production,4026531840|0|4026531840,0|0|4026531840,,0|0|1,1,9,7,1,1,9,9,f8f7d8b60174ac0cab34fe7834116e11104e7fa7c937d8693e545d52726251f7,1ec002c9a8b90795b74bef14fda9acecb2e7536b6faa5f4b7dd6b47c6e191342,1,1
100,2200000,9,local_modulation,unused_intermediate,reference,4026531840|0|4026531840,0|0|4026531840,,0|0|1,1,9,7,1,1,10,0,286484e91d414241b2210f799643e60df213c919cca394cb5378df9ab5003147,ce4e7d980162b51572cc5011aef0360c46b76c288f974d5d3a2f36e81d8432be,1,1
100,2200000,9,local_modulation,unused_intermediate,production,4026531840|0|4026531840,0|0|4026531840,,0|0|1,1,9,7,1,1,10,0,286484e91d414241b2210f799643e60df213c919cca394cb5378df9ab5003147,ce4e7d980162b51572cc5011aef0360c46b76c288f974d5d3a2f36e81d8432be,1,1
101,2100000,0,local_modulation,parallel_distractor,reference,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,1,1,e36b621b0fed511978257f490b38aa0aa896cabcc2b8141f70838c4c69502191,fd1a920f746cdcf4775d4d905e904fc9e21bd0f8331c5872240b6dc2c2836096,1,1
101,2100000,0,local_modulation,parallel_distractor,production,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,1,1,e36b621b0fed511978257f490b38aa0aa896cabcc2b8141f70838c4c69502191,fd1a920f746cdcf4775d4d905e904fc9e21bd0f8331c5872240b6dc2c2836096,1,1
102,2100000,1,local_modulation,parallel_distractor,reference,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,2,2,ab294e5665b1912b752985e8c0dfbeccccaa64a14ceba319b8f98ee446b0b398,fd1a920f746cdcf4775d4d905e904fc9e21bd0f8331c5872240b6dc2c2836096,1,1
102,2100000,1,local_modulation,parallel_distractor,production,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,2,2,ab294e5665b1912b752985e8c0dfbeccccaa64a14ceba319b8f98ee446b0b398,fd1a920f746cdcf4775d4d905e904fc9e21bd0f8331c5872240b6dc2c2836096,1,1
103,2100000,2,local_modulation,parallel_distractor,reference,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,3,3,c259d1e032c92f5c914c220c7fae57b37cfeeff0853a0bf30eec0ae72bc59c2a,fd1a920f746cdcf4775d4d905e904fc9e21bd0f8331c5872240b6dc2c2836096,1,1
103,2100000,2,local_modulation,parallel_distractor,production,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,3,3,c259d1e032c92f5c914c220c7fae57b37cfeeff0853a0bf30eec0ae72bc59c2a,fd1a920f746cdcf4775d4d905e904fc9e21bd0f8331c5872240b6dc2c2836096,1,1
104,2100000,3,local_modulation,parallel_distractor,reference,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,4,4,b75649e53fddaa0546f9039909ee60ea8d5af3bf25b8026fd38c47ff7e1d157a,fd1a920f746cdcf4775d4d905e904fc9e21bd0f8331c5872240b6dc2c2836096,1,1
104,2100000,3,local_modulation,parallel_distractor,production,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,4,4,b75649e53fddaa0546f9039909ee60ea8d5af3bf25b8026fd38c47ff7e1d157a,fd1a920f746cdcf4775d4d905e904fc9e21bd0f8331c5872240b6dc2c2836096,1,1
105,2100000,4,local_modulation,parallel_distractor,reference,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,5,5,3f03346010e453302ad30920659846379ace62756fdb1db3d84f3ee1c5db0cdb,fd1a920f746cdcf4775d4d905e904fc9e21bd0f8331c5872240b6dc2c2836096,1,1
105,2100000,4,local_modulation,parallel_distractor,production,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,5,5,3f03346010e453302ad30920659846379ace62756fdb1db3d84f3ee1c5db0cdb,fd1a920f746cdcf4775d4d905e904fc9e21bd0f8331c5872240b6dc2c2836096,1,1
106,2100000,5,local_modulation,parallel_distractor,reference,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,6,6,1ba1bb6dd40a9d3d9778a9f98cd6e398971e7ded65a0f51b6504ed1ae95c4746,fd1a920f746cdcf4775d4d905e904fc9e21bd0f8331c5872240b6dc2c2836096,1,1
106,2100000,5,local_modulation,parallel_distractor,production,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,6,6,1ba1bb6dd40a9d3d9778a9f98cd6e398971e7ded65a0f51b6504ed1ae95c4746,fd1a920f746cdcf4775d4d905e904fc9e21bd0f8331c5872240b6dc2c2836096,1,1
107,2100000,6,local_modulation,parallel_distractor,reference,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,7,7,e8db6ca0587c44a5d6b902f46419434e13c98f8f3941137a93902aada397e272,fd1a920f746cdcf4775d4d905e904fc9e21bd0f8331c5872240b6dc2c2836096,1,1
107,2100000,6,local_modulation,parallel_distractor,production,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,7,7,e8db6ca0587c44a5d6b902f46419434e13c98f8f3941137a93902aada397e272,fd1a920f746cdcf4775d4d905e904fc9e21bd0f8331c5872240b6dc2c2836096,1,1
108,2100000,7,local_modulation,parallel_distractor,reference,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,8,8,bd75eceb123a3d3696eaa8316338c1ef752959d2e54b53dd4a6868ad1642d65a,fd1a920f746cdcf4775d4d905e904fc9e21bd0f8331c5872240b6dc2c2836096,1,1
108,2100000,7,local_modulation,parallel_distractor,production,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,8,8,bd75eceb123a3d3696eaa8316338c1ef752959d2e54b53dd4a6868ad1642d65a,fd1a920f746cdcf4775d4d905e904fc9e21bd0f8331c5872240b6dc2c2836096,1,1
109,2100000,8,local_modulation,parallel_distractor,reference,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,9,9,16f67e445118b4a7a7d9c5177460b24a59563a0c16c02a21cf833a170f0d1eef,fd1a920f746cdcf4775d4d905e904fc9e21bd0f8331c5872240b6dc2c2836096,1,1
109,2100000,8,local_modulation,parallel_distractor,production,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,9,9,16f67e445118b4a7a7d9c5177460b24a59563a0c16c02a21cf833a170f0d1eef,fd1a920f746cdcf4775d4d905e904fc9e21bd0f8331c5872240b6dc2c2836096,1,1
110,2100000,9,local_modulation,parallel_distractor,reference,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,10,0,0926f17080e5fa63d16efc66cc93f5d81c8d69b530c44d0fa40e97608e33fc7d,d5290753d6638dacd1bf851f547cfb381328d2d76adfaf3ff432ebd42c3a2e4c,1,1
110,2100000,9,local_modulation,parallel_distractor,production,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,10,0,0926f17080e5fa63d16efc66cc93f5d81c8d69b530c44d0fa40e97608e33fc7d,d5290753d6638dacd1bf851f547cfb381328d2d76adfaf3ff432ebd42c3a2e4c,1,1
111,2200000,0,local_modulation,parallel_distractor,reference,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,1,1,e36b621b0fed511978257f490b38aa0aa896cabcc2b8141f70838c4c69502191,181f8c767851023d831e3c7c14a7827d5626ecc9fae3ce3cf392f2c3c876f8c9,1,1
111,2200000,0,local_modulation,parallel_distractor,production,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,1,1,e36b621b0fed511978257f490b38aa0aa896cabcc2b8141f70838c4c69502191,181f8c767851023d831e3c7c14a7827d5626ecc9fae3ce3cf392f2c3c876f8c9,1,1
112,2200000,1,local_modulation,parallel_distractor,reference,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,2,2,ab294e5665b1912b752985e8c0dfbeccccaa64a14ceba319b8f98ee446b0b398,181f8c767851023d831e3c7c14a7827d5626ecc9fae3ce3cf392f2c3c876f8c9,1,1
112,2200000,1,local_modulation,parallel_distractor,production,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,2,2,ab294e5665b1912b752985e8c0dfbeccccaa64a14ceba319b8f98ee446b0b398,181f8c767851023d831e3c7c14a7827d5626ecc9fae3ce3cf392f2c3c876f8c9,1,1
113,2200000,2,local_modulation,parallel_distractor,reference,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,3,3,c259d1e032c92f5c914c220c7fae57b37cfeeff0853a0bf30eec0ae72bc59c2a,181f8c767851023d831e3c7c14a7827d5626ecc9fae3ce3cf392f2c3c876f8c9,1,1
113,2200000,2,local_modulation,parallel_distractor,production,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,3,3,c259d1e032c92f5c914c220c7fae57b37cfeeff0853a0bf30eec0ae72bc59c2a,181f8c767851023d831e3c7c14a7827d5626ecc9fae3ce3cf392f2c3c876f8c9,1,1
114,2200000,3,local_modulation,parallel_distractor,reference,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,4,4,b75649e53fddaa0546f9039909ee60ea8d5af3bf25b8026fd38c47ff7e1d157a,181f8c767851023d831e3c7c14a7827d5626ecc9fae3ce3cf392f2c3c876f8c9,1,1
114,2200000,3,local_modulation,parallel_distractor,production,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,4,4,b75649e53fddaa0546f9039909ee60ea8d5af3bf25b8026fd38c47ff7e1d157a,181f8c767851023d831e3c7c14a7827d5626ecc9fae3ce3cf392f2c3c876f8c9,1,1
115,2200000,4,local_modulation,parallel_distractor,reference,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,5,5,3f03346010e453302ad30920659846379ace62756fdb1db3d84f3ee1c5db0cdb,181f8c767851023d831e3c7c14a7827d5626ecc9fae3ce3cf392f2c3c876f8c9,1,1
115,2200000,4,local_modulation,parallel_distractor,production,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,5,5,3f03346010e453302ad30920659846379ace62756fdb1db3d84f3ee1c5db0cdb,181f8c767851023d831e3c7c14a7827d5626ecc9fae3ce3cf392f2c3c876f8c9,1,1
116,2200000,5,local_modulation,parallel_distractor,reference,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,6,6,1ba1bb6dd40a9d3d9778a9f98cd6e398971e7ded65a0f51b6504ed1ae95c4746,181f8c767851023d831e3c7c14a7827d5626ecc9fae3ce3cf392f2c3c876f8c9,1,1
116,2200000,5,local_modulation,parallel_distractor,production,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,6,6,1ba1bb6dd40a9d3d9778a9f98cd6e398971e7ded65a0f51b6504ed1ae95c4746,181f8c767851023d831e3c7c14a7827d5626ecc9fae3ce3cf392f2c3c876f8c9,1,1
117,2200000,6,local_modulation,parallel_distractor,reference,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,7,7,e8db6ca0587c44a5d6b902f46419434e13c98f8f3941137a93902aada397e272,181f8c767851023d831e3c7c14a7827d5626ecc9fae3ce3cf392f2c3c876f8c9,1,1
117,2200000,6,local_modulation,parallel_distractor,production,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,7,7,e8db6ca0587c44a5d6b902f46419434e13c98f8f3941137a93902aada397e272,181f8c767851023d831e3c7c14a7827d5626ecc9fae3ce3cf392f2c3c876f8c9,1,1
118,2200000,7,local_modulation,parallel_distractor,reference,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,8,8,bd75eceb123a3d3696eaa8316338c1ef752959d2e54b53dd4a6868ad1642d65a,181f8c767851023d831e3c7c14a7827d5626ecc9fae3ce3cf392f2c3c876f8c9,1,1
118,2200000,7,local_modulation,parallel_distractor,production,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,8,8,bd75eceb123a3d3696eaa8316338c1ef752959d2e54b53dd4a6868ad1642d65a,181f8c767851023d831e3c7c14a7827d5626ecc9fae3ce3cf392f2c3c876f8c9,1,1
119,2200000,8,local_modulation,parallel_distractor,reference,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,9,9,16f67e445118b4a7a7d9c5177460b24a59563a0c16c02a21cf833a170f0d1eef,181f8c767851023d831e3c7c14a7827d5626ecc9fae3ce3cf392f2c3c876f8c9,1,1
119,2200000,8,local_modulation,parallel_distractor,production,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,9,9,16f67e445118b4a7a7d9c5177460b24a59563a0c16c02a21cf833a170f0d1eef,181f8c767851023d831e3c7c14a7827d5626ecc9fae3ce3cf392f2c3c876f8c9,1,1
120,2200000,9,local_modulation,parallel_distractor,reference,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,10,0,0926f17080e5fa63d16efc66cc93f5d81c8d69b530c44d0fa40e97608e33fc7d,f05f8d8ee7c1348cd7b4f454d7bf46fa281df6dcc91acd359ed5d8a32d3c76a8,1,1
120,2200000,9,local_modulation,parallel_distractor,production,4026531840|4026531840,0|4026531840,0|0,0|1,0,11,9,1,1,10,0,0926f17080e5fa63d16efc66cc93f5d81c8d69b530c44d0fa40e97608e33fc7d,f05f8d8ee7c1348cd7b4f454d7bf46fa281df6dcc91acd359ed5d8a32d3c76a8,1,1
121,2100000,0,local_modulation,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,1,1,bb75117f9044d55314c8bfdf8277f33fad64d0d8b25c535e9e79cc9f1df1f443,c6a0c9a007580e33ed991c4c465c37939025b2842c63f2b8776006d9a7c27b7e,1,1
121,2100000,0,local_modulation,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,1,1,bb75117f9044d55314c8bfdf8277f33fad64d0d8b25c535e9e79cc9f1df1f443,c6a0c9a007580e33ed991c4c465c37939025b2842c63f2b8776006d9a7c27b7e,1,1
122,2100000,1,local_modulation,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,2,2,6137eca0033053ccfcee9628e73c1c652f302787e9571d6539bd6c981fa224a8,c6a0c9a007580e33ed991c4c465c37939025b2842c63f2b8776006d9a7c27b7e,1,1
122,2100000,1,local_modulation,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,2,2,6137eca0033053ccfcee9628e73c1c652f302787e9571d6539bd6c981fa224a8,c6a0c9a007580e33ed991c4c465c37939025b2842c63f2b8776006d9a7c27b7e,1,1
123,2100000,2,local_modulation,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,3,3,0c4635a60e05bd521e6bd3b68f077d35bd8a11e5143fec2ede9ea739f24054a1,c6a0c9a007580e33ed991c4c465c37939025b2842c63f2b8776006d9a7c27b7e,1,1
123,2100000,2,local_modulation,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,3,3,0c4635a60e05bd521e6bd3b68f077d35bd8a11e5143fec2ede9ea739f24054a1,c6a0c9a007580e33ed991c4c465c37939025b2842c63f2b8776006d9a7c27b7e,1,1
124,2100000,3,local_modulation,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,4,4,320aa03b61857cebd32de7c2f32a376e2a90609cfc1aa3e514445cae0c2b3703,c6a0c9a007580e33ed991c4c465c37939025b2842c63f2b8776006d9a7c27b7e,1,1
124,2100000,3,local_modulation,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,4,4,320aa03b61857cebd32de7c2f32a376e2a90609cfc1aa3e514445cae0c2b3703,c6a0c9a007580e33ed991c4c465c37939025b2842c63f2b8776006d9a7c27b7e,1,1
125,2100000,4,local_modulation,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,5,5,244bda3f350a688f19e4f6cd34e5a88e89bdcb5c4d287fc04c2131214784ca27,c6a0c9a007580e33ed991c4c465c37939025b2842c63f2b8776006d9a7c27b7e,1,1
125,2100000,4,local_modulation,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,5,5,244bda3f350a688f19e4f6cd34e5a88e89bdcb5c4d287fc04c2131214784ca27,c6a0c9a007580e33ed991c4c465c37939025b2842c63f2b8776006d9a7c27b7e,1,1
126,2100000,5,local_modulation,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,6,6,318c76f0bb69e9900f4b69648ab6da806a468abfb358f8c9477c486af8b1317f,c6a0c9a007580e33ed991c4c465c37939025b2842c63f2b8776006d9a7c27b7e,1,1
126,2100000,5,local_modulation,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,6,6,318c76f0bb69e9900f4b69648ab6da806a468abfb358f8c9477c486af8b1317f,c6a0c9a007580e33ed991c4c465c37939025b2842c63f2b8776006d9a7c27b7e,1,1
127,2100000,6,local_modulation,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,7,7,30468a3b08896d0addfc2e8fa0388558e13b5d055c023d9f6939f297790b67c5,c6a0c9a007580e33ed991c4c465c37939025b2842c63f2b8776006d9a7c27b7e,1,1
127,2100000,6,local_modulation,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,7,7,30468a3b08896d0addfc2e8fa0388558e13b5d055c023d9f6939f297790b67c5,c6a0c9a007580e33ed991c4c465c37939025b2842c63f2b8776006d9a7c27b7e,1,1
128,2100000,7,local_modulation,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,8,8,c00f8d5c7f044c3810986c7c08db4a515797cc777bcd717312850db1859573df,c6a0c9a007580e33ed991c4c465c37939025b2842c63f2b8776006d9a7c27b7e,1,1
128,2100000,7,local_modulation,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,8,8,c00f8d5c7f044c3810986c7c08db4a515797cc777bcd717312850db1859573df,c6a0c9a007580e33ed991c4c465c37939025b2842c63f2b8776006d9a7c27b7e,1,1
129,2100000,8,local_modulation,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,9,9,00638522d9e22104749ce79305c43e93e601a347ee91c6dfa6cd9caf6b9f3868,c6a0c9a007580e33ed991c4c465c37939025b2842c63f2b8776006d9a7c27b7e,1,1
129,2100000,8,local_modulation,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,9,9,00638522d9e22104749ce79305c43e93e601a347ee91c6dfa6cd9caf6b9f3868,c6a0c9a007580e33ed991c4c465c37939025b2842c63f2b8776006d9a7c27b7e,1,1
130,2100000,9,local_modulation,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,10,0,79eb1bd5d991c1bb59fa16b2a91fbb60ae53c3e12ecbbbe156eed618e220a210,6a8cfc5ec0105830a6c2d42bd3af590e0179eb97bf4f3d3d9625679eadfd8748,1,1
130,2100000,9,local_modulation,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,10,0,79eb1bd5d991c1bb59fa16b2a91fbb60ae53c3e12ecbbbe156eed618e220a210,6a8cfc5ec0105830a6c2d42bd3af590e0179eb97bf4f3d3d9625679eadfd8748,1,1
131,2200000,0,local_modulation,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,1,1,bb75117f9044d55314c8bfdf8277f33fad64d0d8b25c535e9e79cc9f1df1f443,7f55c60c3ebe68c5497aeb0b0a0c6476a80e960d962aaf4488d2486d6a864735,1,1
131,2200000,0,local_modulation,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,1,1,bb75117f9044d55314c8bfdf8277f33fad64d0d8b25c535e9e79cc9f1df1f443,7f55c60c3ebe68c5497aeb0b0a0c6476a80e960d962aaf4488d2486d6a864735,1,1
132,2200000,1,local_modulation,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,2,2,6137eca0033053ccfcee9628e73c1c652f302787e9571d6539bd6c981fa224a8,7f55c60c3ebe68c5497aeb0b0a0c6476a80e960d962aaf4488d2486d6a864735,1,1
132,2200000,1,local_modulation,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,2,2,6137eca0033053ccfcee9628e73c1c652f302787e9571d6539bd6c981fa224a8,7f55c60c3ebe68c5497aeb0b0a0c6476a80e960d962aaf4488d2486d6a864735,1,1
133,2200000,2,local_modulation,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,3,3,0c4635a60e05bd521e6bd3b68f077d35bd8a11e5143fec2ede9ea739f24054a1,7f55c60c3ebe68c5497aeb0b0a0c6476a80e960d962aaf4488d2486d6a864735,1,1
133,2200000,2,local_modulation,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,3,3,0c4635a60e05bd521e6bd3b68f077d35bd8a11e5143fec2ede9ea739f24054a1,7f55c60c3ebe68c5497aeb0b0a0c6476a80e960d962aaf4488d2486d6a864735,1,1
134,2200000,3,local_modulation,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,4,4,320aa03b61857cebd32de7c2f32a376e2a90609cfc1aa3e514445cae0c2b3703,7f55c60c3ebe68c5497aeb0b0a0c6476a80e960d962aaf4488d2486d6a864735,1,1
134,2200000,3,local_modulation,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,4,4,320aa03b61857cebd32de7c2f32a376e2a90609cfc1aa3e514445cae0c2b3703,7f55c60c3ebe68c5497aeb0b0a0c6476a80e960d962aaf4488d2486d6a864735,1,1
135,2200000,4,local_modulation,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,5,5,244bda3f350a688f19e4f6cd34e5a88e89bdcb5c4d287fc04c2131214784ca27,7f55c60c3ebe68c5497aeb0b0a0c6476a80e960d962aaf4488d2486d6a864735,1,1
135,2200000,4,local_modulation,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,5,5,244bda3f350a688f19e4f6cd34e5a88e89bdcb5c4d287fc04c2131214784ca27,7f55c60c3ebe68c5497aeb0b0a0c6476a80e960d962aaf4488d2486d6a864735,1,1
136,2200000,5,local_modulation,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,11,7,2,2,6,6,318c76f0bb69e9900f4b69648ab6da806a468abfb358f8c9477c486af8b1317f,7f55c60c3ebe68c5497aeb0b0a0c6476a80e960d962aaf4488d2486d6a864735,1,1
