case_id,root,phase,family,mechanics,states,measures,drive,modulation,fires,resistance_events,coupling_events,qlp,crossings,proposals,deallocations,physical_work,final_tick,trace_hash,body_hash,live_hash,quiescent,replay_equal,mechanics_equal,predicate_pass,case_pass
60,5500000,5,recurrent_stability,reference,1/4/1/3774873600/3774873600;1/4/-1/4026531840/4026531840;1/1/1/4026531840/0;0/0/1/0/0;1/100003/1/3110400000/3774873600;1/100003/1/3317760000/4026531840;1/100003/1/3774873600/3774873600;1/100003/1/4026531840/4026531840,1|0|0,97,3,51,8,0,0,0,108,0,219,26,ddb29080c61649675334e1cd1bcd9aa61eb515fe751b7fb8765903d061266314,6ee1dd5876d3288c9dbbbf1c295fec1fc186f6248e87f0444fd31947755f1283,75be398559b4c52f12f2a221f13531d282413ff954d09cd77b3896c8de473589,true,true,true,false,false
60,5500000,5,recurrent_stability,production,1/4/1/3774873600/3774873600;1/4/-1/4026531840/4026531840;1/1/1/4026531840/0;0/0/1/0/0;1/100003/1/3110400000/3774873600;1/100003/1/3317760000/4026531840;1/100003/1/3774873600/3774873600;1/100003/1/4026531840/4026531840,1|0|0,97,3,51,8,0,0,0,108,0,219,26,ddb29080c61649675334e1cd1bcd9aa61eb515fe751b7fb8765903d061266314,6ee1dd5876d3288c9dbbbf1c295fec1fc186f6248e87f0444fd31947755f1283,b5275db5bcdbc6e1c6587d7120230e4e1650097d01a50c0d8f2b53e5d0084353,true,true,true,false,false
61,5500000,6,no_consequence,reference,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,6,8167a31e891bdf9393460ee957c046f7c4c812eab07bf0c1eadb753ddefc4be7,983a86ff6942e9c7d1d547f42d1b622b737b493631b390da4966cfbec9f42d0c,71eee53a2d103c2d754da96e349fe077415fc949938b56051ba6c5e57a74b6e5,true,true,true,true,true
61,5500000,6,no_consequence,production,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,6,8167a31e891bdf9393460ee957c046f7c4c812eab07bf0c1eadb753ddefc4be7,983a86ff6942e9c7d1d547f42d1b622b737b493631b390da4966cfbec9f42d0c,71eee53a2d103c2d754da96e349fe077415fc949938b56051ba6c5e57a74b6e5,true,true,true,true,true
62,5500000,6,repeated_use_only,reference,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,13,4793b624cfcc38ddd8efd06484ee8ffbc5c9ffd335bea2eba6cc6f44c8b964ea,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,893cc8575084590bac4742f4666aa2e18f445e7e879457717dd9f9b0862f3333,true,true,true,true,true
62,5500000,6,repeated_use_only,production,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,13,4793b624cfcc38ddd8efd06484ee8ffbc5c9ffd335bea2eba6cc6f44c8b964ea,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,e75b5f7d65fce6e57fa3bcdd9e047c7ee7402c73b5db225dbbeb8c09e9b24dcb,true,true,true,true,true
63,5500000,6,prompt_consequence,reference,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,6,00332264299fe2c75ea026d2b69dd788f24d5ffb4d0b81d4d82cffdf606b2bf8,0e35cd260bb3a0e50547bc50f1e16ff26cfc5de6079cdb429971444a238bfc56,fbdd25e66fe92c9af0e24df77b3d8ef7875fc0392aacb870784f621509f6ae36,true,true,true,true,true
63,5500000,6,prompt_consequence,production,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,6,00332264299fe2c75ea026d2b69dd788f24d5ffb4d0b81d4d82cffdf606b2bf8,0e35cd260bb3a0e50547bc50f1e16ff26cfc5de6079cdb429971444a238bfc56,fbdd25e66fe92c9af0e24df77b3d8ef7875fc0392aacb870784f621509f6ae36,true,true,true,true,true
64,5500000,6,wrong_and_late,reference,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1032,6aa76ecec08ef09ebf3565c7ff761467870103a6ac26f64375015f275ee0c4c4,bc99d5da47f8386745bd1318b30c357f05d9d8ff1cfcfc9997faa50e7e768dca,4d94fb93dbd3cf1cd1a60f42cd2ba56c67d6acbb86762f43ebb24b898d64caee,true,true,true,true,true
64,5500000,6,wrong_and_late,production,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1032,6aa76ecec08ef09ebf3565c7ff761467870103a6ac26f64375015f275ee0c4c4,bc99d5da47f8386745bd1318b30c357f05d9d8ff1cfcfc9997faa50e7e768dca,ae1b05d327dc1d8245ab369b9808c874e439ecf0585dd899f323e5e1886cacf8,true,true,true,true,true
65,5500000,6,graded_magnitude,reference,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,28,6c87a774b0d352f59ba65b382e59366caaf35999702104eb26f25b142d8bad9b,87619ad7609ee9f21e081d9f4bbe02afbfea6a1ff78298a1d3e798b453f9e444,97b281ccd8b6b7e148ca70f8878454039f450529953a2c7481ad9929ac499092,true,true,true,true,true
65,5500000,6,graded_magnitude,production,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,28,6c87a774b0d352f59ba65b382e59366caaf35999702104eb26f25b142d8bad9b,87619ad7609ee9f21e081d9f4bbe02afbfea6a1ff78298a1d3e798b453f9e444,098648863c3d644feb84963268cdd51693a660ea7adec46487683a83da858e42,true,true,true,true,true
66,5500000,6,repeated_supported,reference,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2054,af9d18673abc3aba97e0b5cc110a1568e895bb411147c601d23755e70e7db6ab,a82634eb554ea82e60330c929f489befa8b8188d5abb48fd483e748bac7b131b,89040ed2b3cef450b546b36c8494b729411067eb1bad82ae88e5317a91f5fe67,true,true,true,true,true
66,5500000,6,repeated_supported,production,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2054,af9d18673abc3aba97e0b5cc110a1568e895bb411147c601d23755e70e7db6ab,a82634eb554ea82e60330c929f489befa8b8188d5abb48fd483e748bac7b131b,89040ed2b3cef450b546b36c8494b729411067eb1bad82ae88e5317a91f5fe67,true,true,true,true,true
67,5500000,6,threshold_family,reference,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10006,54d6a19a792c843a197b38d9ebc1f0069ec6730edea9ad5080f4fdef57869cfd,235c98574f3fb0b6d7cbc6f4c439f4d5894f11a62d8af74b205cffb752078522,51be70cc82de5d78e665824b66ba6d6224d6be1656700b82661d5cbb3f949937,true,true,true,true,true
67,5500000,6,threshold_family,production,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10006,54d6a19a792c843a197b38d9ebc1f0069ec6730edea9ad5080f4fdef57869cfd,235c98574f3fb0b6d7cbc6f4c439f4d5894f11a62d8af74b205cffb752078522,29945cc650f56163e2a1b968f39e82bbafaf1336cf891fdf7881153257df8ab3,true,true,true,true,true
68,5500000,6,equal_persistence_efficacy,reference,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,10,46,51da2f7529f94a7e8591c1b102dbdcf5f05bbbf8d4f3d91d4352654093dd30f0,e75c75621873ca62c710445c28559e573655b107b5d6f2bac719c3aa032a72fa,6230ff8d32c97be8120834aa5afd4d3bb53edb7298fbf400a6c6483d80ca1604,true,true,true,true,true
68,5500000,6,equal_persistence_efficacy,production,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,10,46,51da2f7529f94a7e8591c1b102dbdcf5f05bbbf8d4f3d91d4352654093dd30f0,e75c75621873ca62c710445c28559e573655b107b5d6f2bac719c3aa032a72fa,e052d2d46813945e670f3cd573264bfd73610f32c7a30a3f5f382be1b9bcc079,true,true,true,true,true
69,5500000,6,fanout_locality,reference,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,6,ca88d50717e1f1ab5e2ec93bac9bfd8091f5e1dda74bed4039c5b20d451d3880,9e9e3f7b9e79e3208cdf5552ffe9d794bce014922b2a31f01bc0791a0a79b41a,6a549e39740df89c2a98c6c61f78abd9f62fa21a5f96924f2401b779ef785d78,true,true,true,true,true
69,5500000,6,fanout_locality,production,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,6,ca88d50717e1f1ab5e2ec93bac9bfd8091f5e1dda74bed4039c5b20d451d3880,9e9e3f7b9e79e3208cdf5552ffe9d794bce014922b2a31f01bc0791a0a79b41a,6a549e39740df89c2a98c6c61f78abd9f62fa21a5f96924f2401b779ef785d78,true,true,true,true,true
70,5500000,6,recurrent_stability,reference,1/4/1/3774873600/3774873600;1/4/-1/4026531840/4026531840;1/1/1/4026531840/0;0/0/1/0/0;1/100003/1/3110400000/3774873600;1/100003/1/3317760000/4026531840;1/100003/1/3774873600/3774873600;1/100003/1/4026531840/4026531840,1|0|0,97,3,51,8,0,0,0,108,0,219,27,896ca583116875d528f84ffdde35b992f7ca837c0fefd12e2a823648920f43e6,6ee1dd5876d3288c9dbbbf1c295fec1fc186f6248e87f0444fd31947755f1283,398e40dd76dff6661b0a5b3b65f513a98eaf573956de8f6136e73cae21ae59a2,true,true,true,false,false
70,5500000,6,recurrent_stability,production,1/4/1/3774873600/3774873600;1/4/-1/4026531840/4026531840;1/1/1/4026531840/0;0/0/1/0/0;1/100003/1/3110400000/3774873600;1/100003/1/3317760000/4026531840;1/100003/1/3774873600/3774873600;1/100003/1/4026531840/4026531840,1|0|0,97,3,51,8,0,0,0,108,0,219,27,896ca583116875d528f84ffdde35b992f7ca837c0fefd12e2a823648920f43e6,6ee1dd5876d3288c9dbbbf1c295fec1fc186f6248e87f0444fd31947755f1283,a6e32e8eb78a544ad0e5adea6ac7dbf9464378a55c19c33c139e9ace2e84b056,true,true,true,false,false
71,5500000,7,no_consequence,reference,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,7,34130eadd1f9de9c29876f4f9c90b855b76fdbdcddd9b9122cfba44c9af670af,983a86ff6942e9c7d1d547f42d1b622b737b493631b390da4966cfbec9f42d0c,a277b107f88a2a5c913e69d6b99d5f88ab7b5de04a290454f450b5e7483ffa1b,true,true,true,true,true
71,5500000,7,no_consequence,production,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,7,34130eadd1f9de9c29876f4f9c90b855b76fdbdcddd9b9122cfba44c9af670af,983a86ff6942e9c7d1d547f42d1b622b737b493631b390da4966cfbec9f42d0c,a277b107f88a2a5c913e69d6b99d5f88ab7b5de04a290454f450b5e7483ffa1b,true,true,true,true,true
72,5500000,7,repeated_use_only,reference,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,14,e393d80f61054fedee03816b088622c88e88bb242c19ebf74e2162f2f51d6e08,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,555e17666475dcf1283f602f6039b0a9290f372b39495714ebe7a932da98825a,true,true,true,true,true
72,5500000,7,repeated_use_only,production,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,14,e393d80f61054fedee03816b088622c88e88bb242c19ebf74e2162f2f51d6e08,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,cf0e13a559cf506e2c5f25fc1b23e2e86f22bb037adaf4e1077b9a8f37176790,true,true,true,true,true
73,5500000,7,prompt_consequence,reference,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,7,626fd94cfdf96c8a1edee06af04e238102de130a9e2d7e19e4cc31f4f45eda3b,0e35cd260bb3a0e50547bc50f1e16ff26cfc5de6079cdb429971444a238bfc56,f29dd0e7a6219cb0983b2b183dc748b994dc4b9f7af7493a5df44c7aaa8a8055,true,true,true,true,true
73,5500000,7,prompt_consequence,production,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,7,626fd94cfdf96c8a1edee06af04e238102de130a9e2d7e19e4cc31f4f45eda3b,0e35cd260bb3a0e50547bc50f1e16ff26cfc5de6079cdb429971444a238bfc56,f29dd0e7a6219cb0983b2b183dc748b994dc4b9f7af7493a5df44c7aaa8a8055,true,true,true,true,true
74,5500000,7,wrong_and_late,reference,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1033,827203dea6b2ea55c5d4ad27b8d30d190db0895bbb6f581551349279a2e49ab8,bc99d5da47f8386745bd1318b30c357f05d9d8ff1cfcfc9997faa50e7e768dca,9b982fde4b79cba64cf1f937368766528efb7e6b24ccbc558d53f5645dd2cd47,true,true,true,true,true
74,5500000,7,wrong_and_late,production,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1033,827203dea6b2ea55c5d4ad27b8d30d190db0895bbb6f581551349279a2e49ab8,bc99d5da47f8386745bd1318b30c357f05d9d8ff1cfcfc9997faa50e7e768dca,4f347826b3960940fef3cae37ad0c4b511df34df90ec4980bf378932087288c9,true,true,true,true,true
75,5500000,7,graded_magnitude,reference,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,29,a1724508e2e5077e70153002f574454d5a7fd27ceec6cf1212571f8920723fc3,87619ad7609ee9f21e081d9f4bbe02afbfea6a1ff78298a1d3e798b453f9e444,d4419a748864d3ed6009b2dc8e2dcd812fa49283094e5a4e73ab9d511ee14c37,true,true,true,true,true
75,5500000,7,graded_magnitude,production,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,29,a1724508e2e5077e70153002f574454d5a7fd27ceec6cf1212571f8920723fc3,87619ad7609ee9f21e081d9f4bbe02afbfea6a1ff78298a1d3e798b453f9e444,b1e3f15890c8806fac78bc2935fc8adcbb983d2d256883d2964110cc8f77d658,true,true,true,true,true
76,5500000,7,repeated_supported,reference,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2055,bbe09cf216c564762e1db22fdb7fdcc9d2f168512545afc6015bc72e2eccf0f1,a82634eb554ea82e60330c929f489befa8b8188d5abb48fd483e748bac7b131b,6d1deec3be8a104725aa13799d0684212209ccc1a169965a77eb3f67f268285a,true,true,true,true,true
76,5500000,7,repeated_supported,production,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2055,bbe09cf216c564762e1db22fdb7fdcc9d2f168512545afc6015bc72e2eccf0f1,a82634eb554ea82e60330c929f489befa8b8188d5abb48fd483e748bac7b131b,6d1deec3be8a104725aa13799d0684212209ccc1a169965a77eb3f67f268285a,true,true,true,true,true
77,5500000,7,threshold_family,reference,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10007,59ecb1f8e57aea860126214a03d9027d5e4386f70bdd7d5d5d15cb4628aef5f9,235c98574f3fb0b6d7cbc6f4c439f4d5894f11a62d8af74b205cffb752078522,4a4c5b285c5296b165b087434d12217f0010b786feb34b477c4170df53e28212,true,true,true,true,true
77,5500000,7,threshold_family,production,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10007,59ecb1f8e57aea860126214a03d9027d5e4386f70bdd7d5d5d15cb4628aef5f9,235c98574f3fb0b6d7cbc6f4c439f4d5894f11a62d8af74b205cffb752078522,94fea1f392e49cdc7e946be746e839e01cac65ba5461ee81648e068b9f536397,true,true,true,true,true
78,5500000,7,equal_persistence_efficacy,reference,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,10,47,65dfabc4aca08cf739c1c58c175d8ddd3c1162aca717b33bb19addc4f5d0636d,e75c75621873ca62c710445c28559e573655b107b5d6f2bac719c3aa032a72fa,ac773ff74eefe04b22b93e172b06626e5c846c8e37ad7631eca3c2536121254d,true,true,true,true,true
78,5500000,7,equal_persistence_efficacy,production,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,10,47,65dfabc4aca08cf739c1c58c175d8ddd3c1162aca717b33bb19addc4f5d0636d,e75c75621873ca62c710445c28559e573655b107b5d6f2bac719c3aa032a72fa,0275ee78eb31acbf954b9ec9220566c9bffc87dd8d0ec7d2a2eac75bc2d906ce,true,true,true,true,true
79,5500000,7,fanout_locality,reference,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,7,49bda6b53d525acf4294d17616f1cc0c6314afb613ad752e2312b68a9584ba82,9e9e3f7b9e79e3208cdf5552ffe9d794bce014922b2a31f01bc0791a0a79b41a,a5044c0d0851b64de1665c69372b10fb0bfc9d429e54f56bd73f26a33d4ca9e3,true,true,true,true,true
79,5500000,7,fanout_locality,production,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,7,49bda6b53d525acf4294d17616f1cc0c6314afb613ad752e2312b68a9584ba82,9e9e3f7b9e79e3208cdf5552ffe9d794bce014922b2a31f01bc0791a0a79b41a,a5044c0d0851b64de1665c69372b10fb0bfc9d429e54f56bd73f26a33d4ca9e3,true,true,true,true,true
80,5500000,7,recurrent_stability,reference,1/4/1/3774873600/3774873600;1/4/-1/4026531840/4026531840;1/1/1/4026531840/0;0/0/1/0/0;1/100003/1/3110400000/3774873600;1/100003/1/3317760000/4026531840;1/100003/1/3774873600/3774873600;1/100003/1/4026531840/4026531840,1|0|0,97,3,51,8,0,0,0,108,0,219,28,c5ff1ee3a36e66720feec219727ef03d0826d0550223a51a2fc5dee0e1931953,6ee1dd5876d3288c9dbbbf1c295fec1fc186f6248e87f0444fd31947755f1283,f6b1bcb1e53517c15a05b869c17d1c15c2bde50413f1c3f5371cfa026032fcf3,true,true,true,false,false
80,5500000,7,recurrent_stability,production,1/4/1/3774873600/3774873600;1/4/-1/4026531840/4026531840;1/1/1/4026531840/0;0/0/1/0/0;1/100003/1/3110400000/3774873600;1/100003/1/3317760000/4026531840;1/100003/1/3774873600/3774873600;1/100003/1/4026531840/4026531840,1|0|0,97,3,51,8,0,0,0,108,0,219,28,c5ff1ee3a36e66720feec219727ef03d0826d0550223a51a2fc5dee0e1931953,6ee1dd5876d3288c9dbbbf1c295fec1fc186f6248e87f0444fd31947755f1283,e39c31aeab255c04597524f3cb7410b68a9fb3dfcd7bf8de8414e6fc184931d1,true,true,true,false,false
81,5500000,8,no_consequence,reference,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,8,08ba48c40d5dbbd552ae4786bff45c815a6896d40fdc1400f3ed951c0c8a4a53,983a86ff6942e9c7d1d547f42d1b622b737b493631b390da4966cfbec9f42d0c,65108d4573cd000c47d7c12483135d73252091a5a3db6c225399f14c5d01b5c8,true,true,true,true,true
81,5500000,8,no_consequence,production,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,8,08ba48c40d5dbbd552ae4786bff45c815a6896d40fdc1400f3ed951c0c8a4a53,983a86ff6942e9c7d1d547f42d1b622b737b493631b390da4966cfbec9f42d0c,65108d4573cd000c47d7c12483135d73252091a5a3db6c225399f14c5d01b5c8,true,true,true,true,true
82,5500000,8,repeated_use_only,reference,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,15,dc5159b655d3fa1ff8e82d8d6b8b106111fb34f8a2383afb2457a5d376378f3d,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,4cb693baa10c67e75e1b58122632244dd015a6b254a7b4c0a7c281b11267239b,true,true,true,true,true
82,5500000,8,repeated_use_only,production,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,15,dc5159b655d3fa1ff8e82d8d6b8b106111fb34f8a2383afb2457a5d376378f3d,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,2fdb3f6e6f8740dff3399b751538caffc72f8e64a01d24343deb2c665243db19,true,true,true,true,true
83,5500000,8,prompt_consequence,reference,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,8,932a137591309aebfb06942fcd6127f41162a991059090a023b3936eeb4728f5,0e35cd260bb3a0e50547bc50f1e16ff26cfc5de6079cdb429971444a238bfc56,658dc92a9656edb547a9c5a3b02717c18cb895dbfec392586ceb127df7c76f3f,true,true,true,true,true
83,5500000,8,prompt_consequence,production,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,8,932a137591309aebfb06942fcd6127f41162a991059090a023b3936eeb4728f5,0e35cd260bb3a0e50547bc50f1e16ff26cfc5de6079cdb429971444a238bfc56,658dc92a9656edb547a9c5a3b02717c18cb895dbfec392586ceb127df7c76f3f,true,true,true,true,true
84,5500000,8,wrong_and_late,reference,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1034,9f54b2aecbf03a61445ef6bb57317928314c919524c542d2bf1c410f821c51d2,bc99d5da47f8386745bd1318b30c357f05d9d8ff1cfcfc9997faa50e7e768dca,5047aeee5681e9c6caa93bb483dadd5c245825e423d47d6f6d706f9c7f91533b,true,true,true,true,true
84,5500000,8,wrong_and_late,production,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1034,9f54b2aecbf03a61445ef6bb57317928314c919524c542d2bf1c410f821c51d2,bc99d5da47f8386745bd1318b30c357f05d9d8ff1cfcfc9997faa50e7e768dca,0a696a956922968f4fd8aec180fb190afb2178eeb526dd90bae12e9d958335cf,true,true,true,true,true
85,5500000,8,graded_magnitude,reference,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,30,88fe8620ebdb8b329b5ee598841b5bad31f9ad54ccfa1d323318db771b708825,87619ad7609ee9f21e081d9f4bbe02afbfea6a1ff78298a1d3e798b453f9e444,5ca726d31a15c09774b30e374c48dba667142a95c5b95cdbe328ba7eb32a0bff,true,true,true,true,true
85,5500000,8,graded_magnitude,production,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,30,88fe8620ebdb8b329b5ee598841b5bad31f9ad54ccfa1d323318db771b708825,87619ad7609ee9f21e081d9f4bbe02afbfea6a1ff78298a1d3e798b453f9e444,9519b59a8b496c88391ddf9a914bac06e569e5c0a00382b23d1d88fb515dee70,true,true,true,true,true
86,5500000,8,repeated_supported,reference,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2056,c8ae27f914c2a2e11b17faa5dbf1cab2bd141173f48a52be9fb6ff57f746f0df,a82634eb554ea82e60330c929f489befa8b8188d5abb48fd483e748bac7b131b,9e10cdedce14b0cd34914ab7759778a9a793835f79176debc092f8fe1c0495fa,true,true,true,true,true
86,5500000,8,repeated_supported,production,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2056,c8ae27f914c2a2e11b17faa5dbf1cab2bd141173f48a52be9fb6ff57f746f0df,a82634eb554ea82e60330c929f489befa8b8188d5abb48fd483e748bac7b131b,9e10cdedce14b0cd34914ab7759778a9a793835f79176debc092f8fe1c0495fa,true,true,true,true,true
87,5500000,8,threshold_family,reference,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10008,baee029772a8ec96597d3a5a89887d08d26467d239efdf5d944ffb77b21776fc,235c98574f3fb0b6d7cbc6f4c439f4d5894f11a62d8af74b205cffb752078522,cfcc75f95d1f5841edf1844195dd05982980ce0737b9d19aa715b0820bea6424,true,true,true,true,true
87,5500000,8,threshold_family,production,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10008,baee029772a8ec96597d3a5a89887d08d26467d239efdf5d944ffb77b21776fc,235c98574f3fb0b6d7cbc6f4c439f4d5894f11a62d8af74b205cffb752078522,c1668e050eebdb042ee367563278a314eaf13511ed3a8d9b544539bb73dba57e,true,true,true,true,true
88,5500000,8,equal_persistence_efficacy,reference,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,10,48,47eede56522a754ff8fd1d3b88dde60e813a6e4bd4bfa87cf7773f130c2350f9,e75c75621873ca62c710445c28559e573655b107b5d6f2bac719c3aa032a72fa,20727a6de42eba1c0ab8d069905aa2ce17e67111329d6235655b0ebdc5466d5f,true,true,true,true,true
88,5500000,8,equal_persistence_efficacy,production,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,10,48,47eede56522a754ff8fd1d3b88dde60e813a6e4bd4bfa87cf7773f130c2350f9,e75c75621873ca62c710445c28559e573655b107b5d6f2bac719c3aa032a72fa,09a9bb4ab66b9752308ee4d30912698eedad436985e8b85f6752e092a503eec7,true,true,true,true,true
89,5500000,8,fanout_locality,reference,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,8,9c220cad8f27bc6b0cb2f0b7ac43238f2f1628fc3c47a36efd4881a63ca8d653,9e9e3f7b9e79e3208cdf5552ffe9d794bce014922b2a31f01bc0791a0a79b41a,fa1dbb50a7dc53da8c50b9bde4fa66842dbce85cd3422c62a05dd94da4ec07e4,true,true,true,true,true
89,5500000,8,fanout_locality,production,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,8,9c220cad8f27bc6b0cb2f0b7ac43238f2f1628fc3c47a36efd4881a63ca8d653,9e9e3f7b9e79e3208cdf5552ffe9d794bce014922b2a31f01bc0791a0a79b41a,fa1dbb50a7dc53da8c50b9bde4fa66842dbce85cd3422c62a05dd94da4ec07e4,true,true,true,true,true
