case_id,family,initial_phase,root_ordinal,mechanics,points,trace_hash,physical_work,drive_deliveries,modulatory_deliveries,local_updates,proposals,deallocations,qlp_traversals,final_tick,final_pressure_phase,body_hash,naturally_quiescent,time_partition_equal
1,never_used,0,0,reference,initial@0:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@10:0/0/1/-1/0/0/0|1/99/1/-1/0/0/0|1/99/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,60,0,bca0fd15c41ed979d52db3fb9263fb70c1e5ec65cc97d632b103c83b3fc508a5,1,1
1,never_used,0,0,production,initial@0:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@10:0/0/1/-1/0/0/0|1/99/1/-1/0/0/0|1/99/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,60,0,bca0fd15c41ed979d52db3fb9263fb70c1e5ec65cc97d632b103c83b3fc508a5,1,1
2,recently_used,0,0,reference,initial@0:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_use@9:1/1/1/13/4294967296/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@10:1/1/1/13/0/0/268435456|1/99/1/-1/0/0/0|1/99/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,171665990869fc0dfe73c1ff1aa1d32d689e6663edb909506dcd1027dab67636,3,2,0,0,0,1,0,60,0,524f047013d8c76f2ba70222380da8ec016319408e00953692b39d6b9fcbb693,1,1
2,recently_used,0,0,production,initial@0:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_use@9:1/1/1/13/4294967296/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@10:1/1/1/13/0/0/268435456|1/99/1/-1/0/0/0|1/99/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,171665990869fc0dfe73c1ff1aa1d32d689e6663edb909506dcd1027dab67636,3,2,0,0,0,1,0,60,0,524f047013d8c76f2ba70222380da8ec016319408e00953692b39d6b9fcbb693,1,1
3,same_age_magnitude,0,0,reference,initial@0:1/8/1/-1/0/0/0|1/8/1/-1/0/0/0|1/8/1/-1/0/0/0;before_pressure@29:1/6/1/-1/2562890625/0/0|1/7/1/-1/2938059318/0/0|1/7/1/-1/4198185727/0/0;after_pressure@30:1/6/1/-1/0/0/1892257336|1/7/1/-1/0/0/1540536686|1/7/1/-1/0/0/359168177;final@70:1/2/1/-1/0/0/1892257336|1/3/1/-1/0/0/1540536686|1/3/1/-1/0/0/359168177,5c763631b35ef8a9ad3b1ad856f35a7a6a37f4d3fb95b7d2e8d29939bdf092a0,16,16,0,0,0,0,0,70,0,666385ae163d496d7d9cbf55dbce0c6d0343be5f113c730b7d22939bc0fe035b,1,1
3,same_age_magnitude,0,0,production,initial@0:1/8/1/-1/0/0/0|1/8/1/-1/0/0/0|1/8/1/-1/0/0/0;before_pressure@29:1/6/1/-1/2562890625/0/0|1/7/1/-1/2938059318/0/0|1/7/1/-1/4198185727/0/0;after_pressure@30:1/6/1/-1/0/0/1892257336|1/7/1/-1/0/0/1540536686|1/7/1/-1/0/0/359168177;final@70:1/2/1/-1/0/0/1892257336|1/3/1/-1/0/0/1540536686|1/3/1/-1/0/0/359168177,5c763631b35ef8a9ad3b1ad856f35a7a6a37f4d3fb95b7d2e8d29939bdf092a0,16,16,0,0,0,0,0,70,0,666385ae163d496d7d9cbf55dbce0c6d0343be5f113c730b7d22939bc0fe035b,1,1
4,use_no_consequence,0,0,reference,initial@0:1/3/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_active@40:1/2/1/41/8210642547/0/0|1/96/1/-1/0/0/0|1/96/1/-1/0/0/0;final@90:0/0/1/-1/0/0/0|1/91/1/-1/0/0/0|1/91/1/-1/0/0/0,5d0c90bea53c9ce75341df3a872e2108025923189b597299264393159ef4a74f,19,18,0,0,0,1,0,90,0,6dd5a29259ffdab542dc16842150598aac471fbd464c77a545048aa52ba7677c,1,1
4,use_no_consequence,0,0,production,initial@0:1/3/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_active@40:1/2/1/41/8210642547/0/0|1/96/1/-1/0/0/0|1/96/1/-1/0/0/0;final@90:0/0/1/-1/0/0/0|1/91/1/-1/0/0/0|1/91/1/-1/0/0/0,5d0c90bea53c9ce75341df3a872e2108025923189b597299264393159ef4a74f,19,18,0,0,0,1,0,90,0,6dd5a29259ffdab542dc16842150598aac471fbd464c77a545048aa52ba7677c,1,1
5,timely_consequence,0,0,reference,initial@0:1/2/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@20:1/1/1/22/3018850304/0/0|1/98/1/-1/0/0/0|1/98/1/-1/0/0/0;after_consequence@21:1/3/1/-1/2830172160/2830172160/0|1/98/1/-1/0/0/0|1/98/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,02989becd7d9ca6982f4a357ccd758e0a59640132cbd20b99ddb26997b8e24ac,8,5,1,1,0,1,0,60,0,b05c04542ce283afbd850f49ce79ed4fc11673b9fe942c11186ee5229d201807,1,1
5,timely_consequence,0,0,production,initial@0:1/2/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@20:1/1/1/22/3018850304/0/0|1/98/1/-1/0/0/0|1/98/1/-1/0/0/0;after_consequence@21:1/3/1/-1/2830172160/2830172160/0|1/98/1/-1/0/0/0|1/98/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,02989becd7d9ca6982f4a357ccd758e0a59640132cbd20b99ddb26997b8e24ac,8,5,1,1,0,1,0,60,0,b05c04542ce283afbd850f49ce79ed4fc11673b9fe942c11186ee5229d201807,1,1
6,late_maintained,0,0,reference,initial@0:1/2/1/-1/0/0/0|1/2/1/-1/0/0/0;before_consequence@34:1/1/1/-1/5373062834/0/0|1/1/1/-1/5373062834/0/0;after_consequence@35:1/4/1/-1/5037246406/5037246406/0|1/4/1/-1/5037246406/5037246406/0;final@70:1/1/1/-1/0/5037246406/647011414|1/1/1/-1/0/5037246406/647011414,516288484aef502e19715f811d24e6506445ae4b788a9e2a014301a8f6b069df,24,19,2,2,0,0,1,70,0,66cc69041b766c2a2bc579a6ef6db931ffc793e081e032d85a4ec88e904de3eb,1,1
6,late_maintained,0,0,production,initial@0:1/2/1/-1/0/0/0|1/2/1/-1/0/0/0;before_consequence@34:1/1/1/-1/5373062834/0/0|1/1/1/-1/5373062834/0/0;after_consequence@35:1/4/1/-1/5037246406/5037246406/0|1/4/1/-1/5037246406/5037246406/0;final@70:1/1/1/-1/0/5037246406/647011414|1/1/1/-1/0/5037246406/647011414,516288484aef502e19715f811d24e6506445ae4b788a9e2a014301a8f6b069df,24,19,2,2,0,0,1,70,0,66cc69041b766c2a2bc579a6ef6db931ffc793e081e032d85a4ec88e904de3eb,1,1
7,late_unmaintained,0,0,reference,initial@0:1/2/1/-1/0/0/0|1/2/1/-1/0/0/0;before_consequence@34:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0;after_consequence@35:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0;final@70:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0,bdf6629fcc5209903f752a26a1e3a55a39949d1dcad5eba96d80f42186bb5df8,7,4,1,0,0,2,0,70,0,7db9753a080c842a13f33c328271d012df838c9e02521e3abc869c10fe23792a,1,1
7,late_unmaintained,0,0,production,initial@0:1/2/1/-1/0/0/0|1/2/1/-1/0/0/0;before_consequence@34:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0;after_consequence@35:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0;final@70:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0,bdf6629fcc5209903f752a26a1e3a55a39949d1dcad5eba96d80f42186bb5df8,7,4,1,0,0,2,0,70,0,7db9753a080c842a13f33c328271d012df838c9e02521e3abc869c10fe23792a,1,1
8,wrong_path,0,0,reference,initial@0:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_other_activity@20:0/0/1/-1/0/0/0|1/100/1/21/4562686664/0/2042426709|1/98/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/97/1/-1/0/0/3944445193|1/94/1/-1/0/0/0,6fe1422e4d551facdf30c28593f5574eb5de57b98fa6b216bfcfed021a65b3de,9,8,0,0,0,1,0,60,0,ae0915915fb496ef4b2ebe69904126dba5f1c8420d2b772d8a921b612d408047,1,1
8,wrong_path,0,0,production,initial@0:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_other_activity@20:0/0/1/-1/0/0/0|1/100/1/21/4562686664/0/2042426709|1/98/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/97/1/-1/0/0/3944445193|1/94/1/-1/0/0/0,6fe1422e4d551facdf30c28593f5574eb5de57b98fa6b216bfcfed021a65b3de,9,8,0,0,0,1,0,60,0,ae0915915fb496ef4b2ebe69904126dba5f1c8420d2b772d8a921b612d408047,1,1
9,stress_then_stop,0,0,reference,initial@0:1/2/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_active@50:1/1/1/53/4148553109/0/0|1/95/1/-1/0/0/0|1/95/1/-1/0/0/0;final@100:0/0/1/-1/0/0/0|1/90/1/-1/0/0/0|1/90/1/-1/0/0/0,ed2fe9614d8b16ca5ecacd63c4dfbc86feb4435f4e6bce391698e2a448a785ff,17,16,0,0,0,1,0,100,0,4e2567f16836b72dd5972b595c7f621a483433e2ee4dde1467e7c4d8e059643a,1,1
9,stress_then_stop,0,0,production,initial@0:1/2/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_active@50:1/1/1/53/4148553109/0/0|1/95/1/-1/0/0/0|1/95/1/-1/0/0/0;final@100:0/0/1/-1/0/0/0|1/90/1/-1/0/0/0|1/90/1/-1/0/0/0,ed2fe9614d8b16ca5ecacd63c4dfbc86feb4435f4e6bce391698e2a448a785ff,17,16,0,0,0,1,0,100,0,4e2567f16836b72dd5972b595c7f621a483433e2ee4dde1467e7c4d8e059643a,1,1
10,time_partition,0,0,reference,initial@0:1/4/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_partition@61:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0;final@61:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,c97b488d7841aef03c75fb37f378b2e01ba33a7ae7141c71c1445f019bfd940b,9,7,1,0,0,1,0,61,1,1d833b8e2cc24b9d1f78c263e5839db5acb7a28fd771a2365cb40bd52ac0bc6f,1,1
10,time_partition,0,0,production,initial@0:1/4/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_partition@61:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0;final@61:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,c97b488d7841aef03c75fb37f378b2e01ba33a7ae7141c71c1445f019bfd940b,9,7,1,0,0,1,0,61,1,1d833b8e2cc24b9d1f78c263e5839db5acb7a28fd771a2365cb40bd52ac0bc6f,1,1
11,never_used,1,0,reference,initial@1:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@10:0/0/1/-1/0/0/0|1/99/1/-1/0/0/0|1/99/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,60,0,fdb4ab794a328d0f42d808d9338a3fdd5c98623793e85cf66b175424c1a0a665,1,1
11,never_used,1,0,production,initial@1:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@10:0/0/1/-1/0/0/0|1/99/1/-1/0/0/0|1/99/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,60,0,fdb4ab794a328d0f42d808d9338a3fdd5c98623793e85cf66b175424c1a0a665,1,1
12,recently_used,1,0,reference,initial@1:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_use@9:1/1/1/13/4294967296/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@10:1/1/1/13/0/0/268435456|1/99/1/-1/0/0/0|1/99/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,171665990869fc0dfe73c1ff1aa1d32d689e6663edb909506dcd1027dab67636,3,2,0,0,0,1,0,60,0,40d486d5614d287f6c1b535fde30818de8c4a06ba3d98b9b585151dce519337b,1,1
12,recently_used,1,0,production,initial@1:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_use@9:1/1/1/13/4294967296/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@10:1/1/1/13/0/0/268435456|1/99/1/-1/0/0/0|1/99/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,171665990869fc0dfe73c1ff1aa1d32d689e6663edb909506dcd1027dab67636,3,2,0,0,0,1,0,60,0,40d486d5614d287f6c1b535fde30818de8c4a06ba3d98b9b585151dce519337b,1,1
13,same_age_magnitude,1,0,reference,initial@1:1/8/1/-1/0/0/0|1/8/1/-1/0/0/0|1/8/1/-1/0/0/0;before_pressure@29:1/6/1/-1/2562890625/0/0|1/7/1/-1/2938059318/0/0|1/7/1/-1/4198185727/0/0;after_pressure@30:1/6/1/-1/0/0/1892257336|1/7/1/-1/0/0/1540536686|1/7/1/-1/0/0/359168177;final@70:1/2/1/-1/0/0/1892257336|1/3/1/-1/0/0/1540536686|1/3/1/-1/0/0/359168177,5c763631b35ef8a9ad3b1ad856f35a7a6a37f4d3fb95b7d2e8d29939bdf092a0,16,16,0,0,0,0,0,70,0,786408e5035df6e8ef2c68add369d7d6a2d8a211605e4b7d7b4cf7902369292b,1,1
13,same_age_magnitude,1,0,production,initial@1:1/8/1/-1/0/0/0|1/8/1/-1/0/0/0|1/8/1/-1/0/0/0;before_pressure@29:1/6/1/-1/2562890625/0/0|1/7/1/-1/2938059318/0/0|1/7/1/-1/4198185727/0/0;after_pressure@30:1/6/1/-1/0/0/1892257336|1/7/1/-1/0/0/1540536686|1/7/1/-1/0/0/359168177;final@70:1/2/1/-1/0/0/1892257336|1/3/1/-1/0/0/1540536686|1/3/1/-1/0/0/359168177,5c763631b35ef8a9ad3b1ad856f35a7a6a37f4d3fb95b7d2e8d29939bdf092a0,16,16,0,0,0,0,0,70,0,786408e5035df6e8ef2c68add369d7d6a2d8a211605e4b7d7b4cf7902369292b,1,1
14,use_no_consequence,1,0,reference,initial@1:1/3/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_active@40:1/2/1/41/8210642547/0/0|1/96/1/-1/0/0/0|1/96/1/-1/0/0/0;final@90:0/0/1/-1/0/0/0|1/91/1/-1/0/0/0|1/91/1/-1/0/0/0,5d0c90bea53c9ce75341df3a872e2108025923189b597299264393159ef4a74f,19,18,0,0,0,1,0,90,0,041190c5357329e45fdf52fa1d11152d3ad784f7622400f33d433a44812e0c67,1,1
14,use_no_consequence,1,0,production,initial@1:1/3/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_active@40:1/2/1/41/8210642547/0/0|1/96/1/-1/0/0/0|1/96/1/-1/0/0/0;final@90:0/0/1/-1/0/0/0|1/91/1/-1/0/0/0|1/91/1/-1/0/0/0,5d0c90bea53c9ce75341df3a872e2108025923189b597299264393159ef4a74f,19,18,0,0,0,1,0,90,0,041190c5357329e45fdf52fa1d11152d3ad784f7622400f33d433a44812e0c67,1,1
15,timely_consequence,1,0,reference,initial@1:1/2/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@20:1/1/1/22/3018850304/0/0|1/98/1/-1/0/0/0|1/98/1/-1/0/0/0;after_consequence@21:1/3/1/-1/2830172160/2830172160/0|1/98/1/-1/0/0/0|1/98/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,02989becd7d9ca6982f4a357ccd758e0a59640132cbd20b99ddb26997b8e24ac,8,5,1,1,0,1,0,60,0,8848f900069de41e9591159a0a39d13825906595de3fe236742a4fd6d835b73a,1,1
15,timely_consequence,1,0,production,initial@1:1/2/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@20:1/1/1/22/3018850304/0/0|1/98/1/-1/0/0/0|1/98/1/-1/0/0/0;after_consequence@21:1/3/1/-1/2830172160/2830172160/0|1/98/1/-1/0/0/0|1/98/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,02989becd7d9ca6982f4a357ccd758e0a59640132cbd20b99ddb26997b8e24ac,8,5,1,1,0,1,0,60,0,8848f900069de41e9591159a0a39d13825906595de3fe236742a4fd6d835b73a,1,1
16,late_maintained,1,0,reference,initial@1:1/2/1/-1/0/0/0|1/2/1/-1/0/0/0;before_consequence@34:1/1/1/-1/5373062834/0/0|1/1/1/-1/5373062834/0/0;after_consequence@35:1/4/1/-1/5037246406/5037246406/0|1/4/1/-1/5037246406/5037246406/0;final@70:1/1/1/-1/0/5037246406/647011414|1/1/1/-1/0/5037246406/647011414,516288484aef502e19715f811d24e6506445ae4b788a9e2a014301a8f6b069df,24,19,2,2,0,0,1,70,0,2f26fe839de3cc5836504f9315ca4bc06a63521179d2f749dde5d7960346b4b5,1,1
16,late_maintained,1,0,production,initial@1:1/2/1/-1/0/0/0|1/2/1/-1/0/0/0;before_consequence@34:1/1/1/-1/5373062834/0/0|1/1/1/-1/5373062834/0/0;after_consequence@35:1/4/1/-1/5037246406/5037246406/0|1/4/1/-1/5037246406/5037246406/0;final@70:1/1/1/-1/0/5037246406/647011414|1/1/1/-1/0/5037246406/647011414,516288484aef502e19715f811d24e6506445ae4b788a9e2a014301a8f6b069df,24,19,2,2,0,0,1,70,0,2f26fe839de3cc5836504f9315ca4bc06a63521179d2f749dde5d7960346b4b5,1,1
17,late_unmaintained,1,0,reference,initial@1:1/2/1/-1/0/0/0|1/2/1/-1/0/0/0;before_consequence@34:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0;after_consequence@35:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0;final@70:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0,bdf6629fcc5209903f752a26a1e3a55a39949d1dcad5eba96d80f42186bb5df8,7,4,1,0,0,2,0,70,0,f2345c81a2b196828d8533f601dca211e48f32e9f70210ebbf995ac59c44d43a,1,1
17,late_unmaintained,1,0,production,initial@1:1/2/1/-1/0/0/0|1/2/1/-1/0/0/0;before_consequence@34:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0;after_consequence@35:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0;final@70:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0,bdf6629fcc5209903f752a26a1e3a55a39949d1dcad5eba96d80f42186bb5df8,7,4,1,0,0,2,0,70,0,f2345c81a2b196828d8533f601dca211e48f32e9f70210ebbf995ac59c44d43a,1,1
18,wrong_path,1,0,reference,initial@1:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_other_activity@20:0/0/1/-1/0/0/0|1/100/1/21/4562686664/0/1892257336|1/98/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/97/1/-1/0/0/3794275820|1/94/1/-1/0/0/0,f213c3eed09814040ff39dc976209d780e2799983527a62e4bc8f1eabf41612e,9,8,0,0,0,1,0,60,0,fc4cb9faf1e99179e248cf73443fd0c25d395b37942145b7568b0dd20b047d45,1,1
18,wrong_path,1,0,production,initial@1:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_other_activity@20:0/0/1/-1/0/0/0|1/100/1/21/4562686664/0/1892257336|1/98/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/97/1/-1/0/0/3794275820|1/94/1/-1/0/0/0,f213c3eed09814040ff39dc976209d780e2799983527a62e4bc8f1eabf41612e,9,8,0,0,0,1,0,60,0,fc4cb9faf1e99179e248cf73443fd0c25d395b37942145b7568b0dd20b047d45,1,1
19,stress_then_stop,1,0,reference,initial@1:1/2/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_active@50:1/1/1/53/4148553109/0/0|1/95/1/-1/0/0/0|1/95/1/-1/0/0/0;final@100:0/0/1/-1/0/0/0|1/90/1/-1/0/0/0|1/90/1/-1/0/0/0,ed2fe9614d8b16ca5ecacd63c4dfbc86feb4435f4e6bce391698e2a448a785ff,17,16,0,0,0,1,0,100,0,b5f306266a138735f2287a8030936642e3bb5f33c6daa1468866b5ab4fdb42ff,1,1
19,stress_then_stop,1,0,production,initial@1:1/2/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_active@50:1/1/1/53/4148553109/0/0|1/95/1/-1/0/0/0|1/95/1/-1/0/0/0;final@100:0/0/1/-1/0/0/0|1/90/1/-1/0/0/0|1/90/1/-1/0/0/0,ed2fe9614d8b16ca5ecacd63c4dfbc86feb4435f4e6bce391698e2a448a785ff,17,16,0,0,0,1,0,100,0,b5f306266a138735f2287a8030936642e3bb5f33c6daa1468866b5ab4fdb42ff,1,1
20,time_partition,1,0,reference,initial@1:1/4/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_partition@61:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0;final@61:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,c97b488d7841aef03c75fb37f378b2e01ba33a7ae7141c71c1445f019bfd940b,9,7,1,0,0,1,0,61,1,e0100f16a8889dc00cdacaa4c8b5db0c73d76a8ad6a065c26aee0aa52a717511,1,1
20,time_partition,1,0,production,initial@1:1/4/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_partition@61:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0;final@61:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,c97b488d7841aef03c75fb37f378b2e01ba33a7ae7141c71c1445f019bfd940b,9,7,1,0,0,1,0,61,1,e0100f16a8889dc00cdacaa4c8b5db0c73d76a8ad6a065c26aee0aa52a717511,1,1
21,never_used,2,0,reference,initial@2:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@10:0/0/1/-1/0/0/0|1/99/1/-1/0/0/0|1/99/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,60,0,3482eb30ebc2cbd2404a6422a11c3125c73acca31592adbb2621f76eca58e0ea,1,1
21,never_used,2,0,production,initial@2:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@10:0/0/1/-1/0/0/0|1/99/1/-1/0/0/0|1/99/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,60,0,3482eb30ebc2cbd2404a6422a11c3125c73acca31592adbb2621f76eca58e0ea,1,1
22,recently_used,2,0,reference,initial@2:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_use@9:1/1/1/13/4294967296/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@10:1/1/1/13/0/0/268435456|1/99/1/-1/0/0/0|1/99/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,171665990869fc0dfe73c1ff1aa1d32d689e6663edb909506dcd1027dab67636,3,2,0,0,0,1,0,60,0,a96525a3c8aad0140d3de4e04106a0b4837d9c25bc558a93b5b6e159b3c9a35c,1,1
22,recently_used,2,0,production,initial@2:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_use@9:1/1/1/13/4294967296/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@10:1/1/1/13/0/0/268435456|1/99/1/-1/0/0/0|1/99/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,171665990869fc0dfe73c1ff1aa1d32d689e6663edb909506dcd1027dab67636,3,2,0,0,0,1,0,60,0,a96525a3c8aad0140d3de4e04106a0b4837d9c25bc558a93b5b6e159b3c9a35c,1,1
23,same_age_magnitude,2,0,reference,initial@2:1/8/1/-1/0/0/0|1/8/1/-1/0/0/0|1/8/1/-1/0/0/0;before_pressure@29:1/6/1/-1/2562890625/0/0|1/7/1/-1/2938059318/0/0|1/7/1/-1/4198185727/0/0;after_pressure@30:1/6/1/-1/0/0/1892257336|1/7/1/-1/0/0/1540536686|1/7/1/-1/0/0/359168177;final@70:1/2/1/-1/0/0/1892257336|1/3/1/-1/0/0/1540536686|1/3/1/-1/0/0/359168177,5c763631b35ef8a9ad3b1ad856f35a7a6a37f4d3fb95b7d2e8d29939bdf092a0,16,16,0,0,0,0,0,70,0,409784915dd7bdd1a06adf2729cc4da8df439abfac821cac972fa250b10abfd6,1,1
23,same_age_magnitude,2,0,production,initial@2:1/8/1/-1/0/0/0|1/8/1/-1/0/0/0|1/8/1/-1/0/0/0;before_pressure@29:1/6/1/-1/2562890625/0/0|1/7/1/-1/2938059318/0/0|1/7/1/-1/4198185727/0/0;after_pressure@30:1/6/1/-1/0/0/1892257336|1/7/1/-1/0/0/1540536686|1/7/1/-1/0/0/359168177;final@70:1/2/1/-1/0/0/1892257336|1/3/1/-1/0/0/1540536686|1/3/1/-1/0/0/359168177,5c763631b35ef8a9ad3b1ad856f35a7a6a37f4d3fb95b7d2e8d29939bdf092a0,16,16,0,0,0,0,0,70,0,409784915dd7bdd1a06adf2729cc4da8df439abfac821cac972fa250b10abfd6,1,1
