row_type,protocol,mode,claim_eligible,rc0b_a,rc0b_b,arm,seed,depth,correct,total,trace_matches,endpoint_matches,motif_firings,eliminated_relays,eliminated_routes,work_less_than_full,total_work,interruption_reentry_work
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,shuffled-recurrence-evidence,5,8,16,16,16,16,0,0,0,true,17968,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,no-bindings,5,8,0,16,16,16,0,0,0,true,5568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,concrete-reference,5,16,16,16,16,16,0,0,0,true,27200,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,full-rc0a,5,16,16,16,16,16,0,0,0,true,33024,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,motif-substitute,5,16,16,16,16,16,784,784,784,true,28384,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,changed-surroundings,5,16,16,16,16,16,784,784,784,true,29733,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,interruption-reentry,5,16,16,16,16,16,784,784,784,true,28384,502928
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,context-effect-invalidation,5,16,16,16,16,16,0,0,0,true,33568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,forced-stale-same-endpoint,5,16,16,16,0,16,784,784,784,true,28384,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,rc0a-parent-invalidation,5,16,16,16,16,16,0,0,0,true,34576,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,subthreshold-evidence,5,16,16,16,16,16,0,0,0,true,33040,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,shuffled-recurrence-evidence,5,16,16,16,16,16,0,0,0,true,33072,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,no-bindings,5,16,0,16,16,16,0,0,0,true,5568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,concrete-reference,5,32,16,16,16,16,0,0,0,true,69696,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,full-rc0a,5,32,16,16,16,16,0,0,0,true,75520,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,motif-substitute,5,32,16,16,16,16,1552,1552,1552,true,65504,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,changed-surroundings,5,32,16,16,16,16,1552,1552,1552,true,66477,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,interruption-reentry,5,32,16,16,16,16,1552,1552,1552,true,65504,2175888
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,context-effect-invalidation,5,32,16,16,16,16,0,0,0,true,76320,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,forced-stale-same-endpoint,5,32,16,16,0,16,1552,1552,1552,true,65504,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,rc0a-parent-invalidation,5,32,16,16,16,16,0,0,0,true,81424,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,subthreshold-evidence,5,32,16,16,16,16,0,0,0,true,75536,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,shuffled-recurrence-evidence,5,32,16,16,16,16,0,0,0,true,75568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,no-bindings,5,32,0,16,16,16,0,0,0,true,5568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,concrete-reference,5,64,16,16,16,16,0,0,0,true,203840,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,full-rc0a,5,64,16,16,16,16,0,0,0,true,209664,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,motif-substitute,5,64,16,16,16,16,3088,3088,3088,true,188896,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,changed-surroundings,5,64,16,16,16,16,3088,3088,3088,true,193722,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,interruption-reentry,5,64,16,16,16,16,3088,3088,3088,true,188896,12206480
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,context-effect-invalidation,5,64,16,16,16,16,0,0,0,true,210976,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,forced-stale-same-endpoint,5,64,16,16,0,16,3088,3088,3088,true,188896,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,rc0a-parent-invalidation,5,64,16,16,16,16,0,0,0,true,224272,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,subthreshold-evidence,5,64,16,16,16,16,0,0,0,true,209680,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,shuffled-recurrence-evidence,5,64,16,16,16,16,0,0,0,true,209712,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,no-bindings,5,64,0,16,16,16,0,0,0,true,5568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,concrete-reference,5,128,16,16,16,16,0,0,0,true,668736,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,full-rc0a,5,128,16,16,16,16,0,0,0,true,674560,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,motif-substitute,5,128,16,16,16,16,6160,6160,6160,true,632288,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,changed-surroundings,5,128,16,16,16,16,6160,6160,6160,true,641857,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,interruption-reentry,5,128,16,16,16,16,6160,6160,6160,true,632288,81026448
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,context-effect-invalidation,5,128,16,16,16,16,0,0,0,true,676896,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,forced-stale-same-endpoint,5,128,16,16,0,16,6160,6160,6160,true,632288,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,rc0a-parent-invalidation,5,128,16,16,16,16,0,0,0,true,706576,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,subthreshold-evidence,5,128,16,16,16,16,0,0,0,true,674576,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,shuffled-recurrence-evidence,5,128,16,16,16,16,0,0,0,true,674608,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,no-bindings,5,128,0,16,16,16,0,0,0,true,5568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,concrete-reference,6,5,16,16,16,16,0,0,0,true,7488,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,full-rc0a,6,5,16,16,16,16,0,0,0,true,13312,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,motif-substitute,6,5,16,16,16,16,256,256,256,true,12368,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,changed-surroundings,6,5,16,16,16,16,256,256,256,true,12830,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,interruption-reentry,6,5,16,16,16,16,256,256,256,true,12368,84576
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,context-effect-invalidation,6,5,16,16,16,16,0,0,0,true,13680,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,forced-stale-same-endpoint,6,5,16,16,0,16,256,256,256,true,12368,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,rc0a-parent-invalidation,6,5,16,16,16,16,0,0,0,true,11104,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,subthreshold-evidence,6,5,16,16,16,16,0,0,0,true,13328,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,shuffled-recurrence-evidence,6,5,16,16,16,16,0,0,0,true,13360,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,no-bindings,6,5,0,16,16,16,0,0,0,true,5568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,concrete-reference,6,8,16,16,16,16,0,0,0,true,12096,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,full-rc0a,6,8,16,16,16,16,0,0,0,true,17920,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,motif-substitute,6,8,16,16,16,16,400,400,400,true,15968,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,changed-surroundings,6,8,16,16,16,16,400,400,400,true,16484,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,interruption-reentry,6,8,16,16,16,16,400,400,400,true,15968,157968
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,context-effect-invalidation,6,8,16,16,16,16,0,0,0,true,18336,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,forced-stale-same-endpoint,6,8,16,16,0,16,400,400,400,true,15968,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,rc0a-parent-invalidation,6,8,16,16,16,16,0,0,0,true,16144,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,subthreshold-evidence,6,8,16,16,16,16,0,0,0,true,17936,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,shuffled-recurrence-evidence,6,8,16,16,16,16,0,0,0,true,17968,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,no-bindings,6,8,0,16,16,16,0,0,0,true,5568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,concrete-reference,6,16,16,16,16,16,0,0,0,true,27200,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,full-rc0a,6,16,16,16,16,16,0,0,0,true,33024,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,motif-substitute,6,16,16,16,16,16,784,784,784,true,28384,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,changed-surroundings,6,16,16,16,16,16,784,784,784,true,29183,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,interruption-reentry,6,16,16,16,16,16,784,784,784,true,28384,502928
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,context-effect-invalidation,6,16,16,16,16,16,0,0,0,true,33568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,forced-stale-same-endpoint,6,16,16,16,0,16,784,784,784,true,28384,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,rc0a-parent-invalidation,6,16,16,16,16,16,0,0,0,true,32400,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,subthreshold-evidence,6,16,16,16,16,16,0,0,0,true,33040,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,shuffled-recurrence-evidence,6,16,16,16,16,16,0,0,0,true,33072,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,no-bindings,6,16,0,16,16,16,0,0,0,true,5568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,concrete-reference,6,32,16,16,16,16,0,0,0,true,69696,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,full-rc0a,6,32,16,16,16,16,0,0,0,true,75520,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,motif-substitute,6,32,16,16,16,16,1552,1552,1552,true,65504,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,changed-surroundings,6,32,16,16,16,16,1552,1552,1552,true,67838,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,interruption-reentry,6,32,16,16,16,16,1552,1552,1552,true,65504,2175888
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,context-effect-invalidation,6,32,16,16,16,16,0,0,0,true,76320,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,forced-stale-same-endpoint,6,32,16,16,0,16,1552,1552,1552,true,65504,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,rc0a-parent-invalidation,6,32,16,16,16,16,0,0,0,true,77200,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,subthreshold-evidence,6,32,16,16,16,16,0,0,0,true,75536,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,shuffled-recurrence-evidence,6,32,16,16,16,16,0,0,0,true,75568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,no-bindings,6,32,0,16,16,16,0,0,0,true,5568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,concrete-reference,6,64,16,16,16,16,0,0,0,true,203840,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,full-rc0a,6,64,16,16,16,16,0,0,0,true,209664,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,motif-substitute,6,64,16,16,16,16,3088,3088,3088,true,188896,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,changed-surroundings,6,64,16,16,16,16,3088,3088,3088,true,194260,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,interruption-reentry,6,64,16,16,16,16,3088,3088,3088,true,188896,12206480
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,context-effect-invalidation,6,64,16,16,16,16,0,0,0,true,210976,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,forced-stale-same-endpoint,6,64,16,16,0,16,3088,3088,3088,true,188896,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,rc0a-parent-invalidation,6,64,16,16,16,16,0,0,0,true,215952,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,subthreshold-evidence,6,64,16,16,16,16,0,0,0,true,209680,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,shuffled-recurrence-evidence,6,64,16,16,16,16,0,0,0,true,209712,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,no-bindings,6,64,0,16,16,16,0,0,0,true,5568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,concrete-reference,6,128,16,16,16,16,0,0,0,true,668736,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,full-rc0a,6,128,16,16,16,16,0,0,0,true,674560,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,motif-substitute,6,128,16,16,16,16,6160,6160,6160,true,632288,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,changed-surroundings,6,128,16,16,16,16,6160,6160,6160,true,643277,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,interruption-reentry,6,128,16,16,16,16,6160,6160,6160,true,632288,81026448
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,context-effect-invalidation,6,128,16,16,16,16,0,0,0,true,676896,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,forced-stale-same-endpoint,6,128,16,16,0,16,6160,6160,6160,true,632288,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,rc0a-parent-invalidation,6,128,16,16,16,16,0,0,0,true,690064,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,subthreshold-evidence,6,128,16,16,16,16,0,0,0,true,674576,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,shuffled-recurrence-evidence,6,128,16,16,16,16,0,0,0,true,674608,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,no-bindings,6,128,0,16,16,16,0,0,0,true,5568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,concrete-reference,7,5,16,16,16,16,0,0,0,true,7488,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,full-rc0a,7,5,16,16,16,16,0,0,0,true,13312,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,motif-substitute,7,5,16,16,16,16,256,256,256,true,12368,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,changed-surroundings,7,5,16,16,16,16,256,256,256,true,12680,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,interruption-reentry,7,5,16,16,16,16,256,256,256,true,12368,84576
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,context-effect-invalidation,7,5,16,16,16,16,0,0,0,true,13680,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,forced-stale-same-endpoint,7,5,16,16,0,16,256,256,256,true,12368,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,rc0a-parent-invalidation,7,5,16,16,16,16,0,0,0,true,11872,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,subthreshold-evidence,7,5,16,16,16,16,0,0,0,true,13328,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,shuffled-recurrence-evidence,7,5,16,16,16,16,0,0,0,true,13360,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,no-bindings,7,5,0,16,16,16,0,0,0,true,5568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,concrete-reference,7,8,16,16,16,16,0,0,0,true,12096,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,full-rc0a,7,8,16,16,16,16,0,0,0,true,17920,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,motif-substitute,7,8,16,16,16,16,400,400,400,true,15968,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,changed-surroundings,7,8,16,16,16,16,400,400,400,true,16425,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,interruption-reentry,7,8,16,16,16,16,400,400,400,true,15968,157968
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,context-effect-invalidation,7,8,16,16,16,16,0,0,0,true,18336,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,forced-stale-same-endpoint,7,8,16,16,0,16,400,400,400,true,15968,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,rc0a-parent-invalidation,7,8,16,16,16,16,0,0,0,true,17296,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,subthreshold-evidence,7,8,16,16,16,16,0,0,0,true,17936,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,shuffled-recurrence-evidence,7,8,16,16,16,16,0,0,0,true,17968,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,no-bindings,7,8,0,16,16,16,0,0,0,true,5568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,concrete-reference,7,16,16,16,16,16,0,0,0,true,27200,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,full-rc0a,7,16,16,16,16,16,0,0,0,true,33024,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,motif-substitute,7,16,16,16,16,16,784,784,784,true,28384,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,changed-surroundings,7,16,16,16,16,16,784,784,784,true,29557,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,interruption-reentry,7,16,16,16,16,16,784,784,784,true,28384,502928
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,context-effect-invalidation,7,16,16,16,16,16,0,0,0,true,33568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,forced-stale-same-endpoint,7,16,16,16,0,16,784,784,784,true,28384,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,rc0a-parent-invalidation,7,16,16,16,16,16,0,0,0,true,34576,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,subthreshold-evidence,7,16,16,16,16,16,0,0,0,true,33040,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,shuffled-recurrence-evidence,7,16,16,16,16,16,0,0,0,true,33072,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,no-bindings,7,16,0,16,16,16,0,0,0,true,5568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,concrete-reference,7,32,16,16,16,16,0,0,0,true,69696,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,full-rc0a,7,32,16,16,16,16,0,0,0,true,75520,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,motif-substitute,7,32,16,16,16,16,1552,1552,1552,true,65504,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,changed-surroundings,7,32,16,16,16,16,1552,1552,1552,true,68343,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,interruption-reentry,7,32,16,16,16,16,1552,1552,1552,true,65504,2175888
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,context-effect-invalidation,7,32,16,16,16,16,0,0,0,true,76320,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,forced-stale-same-endpoint,7,32,16,16,0,16,1552,1552,1552,true,65504,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,rc0a-parent-invalidation,7,32,16,16,16,16,0,0,0,true,81424,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,subthreshold-evidence,7,32,16,16,16,16,0,0,0,true,75536,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,shuffled-recurrence-evidence,7,32,16,16,16,16,0,0,0,true,75568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,no-bindings,7,32,0,16,16,16,0,0,0,true,5568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,concrete-reference,7,64,16,16,16,16,0,0,0,true,203840,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,full-rc0a,7,64,16,16,16,16,0,0,0,true,209664,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,motif-substitute,7,64,16,16,16,16,3088,3088,3088,true,188896,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,changed-surroundings,7,64,16,16,16,16,3088,3088,3088,true,193715,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,interruption-reentry,7,64,16,16,16,16,3088,3088,3088,true,188896,12206480
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,context-effect-invalidation,7,64,16,16,16,16,0,0,0,true,210976,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,forced-stale-same-endpoint,7,64,16,16,0,16,3088,3088,3088,true,188896,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,rc0a-parent-invalidation,7,64,16,16,16,16,0,0,0,true,224272,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,subthreshold-evidence,7,64,16,16,16,16,0,0,0,true,209680,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,shuffled-recurrence-evidence,7,64,16,16,16,16,0,0,0,true,209712,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,no-bindings,7,64,0,16,16,16,0,0,0,true,5568,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,concrete-reference,7,128,16,16,16,16,0,0,0,true,668736,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,full-rc0a,7,128,16,16,16,16,0,0,0,true,674560,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,motif-substitute,7,128,16,16,16,16,6160,6160,6160,true,632288,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,changed-surroundings,7,128,16,16,16,16,6160,6160,6160,true,638725,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,interruption-reentry,7,128,16,16,16,16,6160,6160,6160,true,632288,81026448
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,context-effect-invalidation,7,128,16,16,16,16,0,0,0,true,676896,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,forced-stale-same-endpoint,7,128,16,16,0,16,6160,6160,6160,true,632288,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,rc0a-parent-invalidation,7,128,16,16,16,16,0,0,0,true,706576,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,subthreshold-evidence,7,128,16,16,16,16,0,0,0,true,674576,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,shuffled-recurrence-evidence,7,128,16,16,16,16,0,0,0,true,674608,0
result,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,no-bindings,7,128,0,16,16,16,0,0,0,true,5568,0
gate,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,frozen-ancestry-and-reconstruction,,,,,,,,,,,,,PASS
gate,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,one-motif-earned-from-three-episodes,,,,,,,,,,,,,PASS
gate,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,role-relative-persistent-structure,,,,,,,,,,,,,PASS
gate,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,observable-equivalence-and-lower-work,,,,,,,,,,,,,PASS
gate,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,fresh-bindings-and-changed-surroundings,,,,,,,,,,,,,PASS
gate,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,interruption-reentry-equivalence,,,,,,,,,,,,,PASS
gate,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,context-effect-invalidates-to-rc0a,,,,,,,,,,,,,PASS
gate,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,same-endpoint-stale-shortcut-fails-trace,,,,,,,,,,,,,PASS
gate,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,parent-invalidation-resumes-rg0a,,,,,,,,,,,,,PASS
gate,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,subthreshold-does-not-compile,,,,,,,,,,,,,PASS
gate,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,shuffled-evidence-cannot-fire,,,,,,,,,,,,,PASS
gate,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,bindings-remain-necessary,,,,,,,,,,,,,PASS
gate,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,state-isolation-and-determinism,,,,,,,,,,,,,PASS
gate,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,single-motif-same-executor-source-audit,,,,,,,,,,,,,PASS
gate,grounded-motif-substitution-rc0b-v1,definitive,true,true,true,whole-runtime-below-concrete-diagnostic,,,,,,,,,,,,,PASS
