row_type,protocol,mode,claim_eligible,passed,workload,seed,depth,view,price_micros,uses_per_cycle,acquisition_work,installation_work,retained_bytes,maintenance_per_cycle,concrete_per_cycle,motif_per_cycle,gain_micros,break_even_cycles,break_even_invocations,horizon_cycles,horizon_invocations,delta_cost_micros,gate,gate_status
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,100,,,,,,,,,,,1,1,2852030800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,100,,,,,,,,,,,2,2,1918061600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,100,,,,,,,,,,,4,4,50123200,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,100,,,,,,,,,,,8,8,-3685753600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,100,,,,,,,,,,,16,16,-11157507200,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,100,,,,,,,,,,,32,32,-26101014400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,100,,,,,,,,,,,64,64,-55988028800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,100,,,,,,,,,,,128,128,-115762057600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,100,,,,,,,,,,,256,256,-235310115200,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,100,,,,,,,,,,,1024,1024,-952598460800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,100,,,,,,,,,,,10000,10000,-9335906000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,100,,,,,,,,,,,100000,100000,-93393134000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,100,,,,,,,,,,,1000000,1000000,-933965414000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,100,,,,,,,,,,,10000000,10000000,-9339688214000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,100,,,,,,,,,,,1,1,1508030800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,100,,,,,,,,,,,2,2,-769938400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,100,,,,,,,,,,,4,4,-5325876800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,100,,,,,,,,,,,8,8,-14437753600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,100,,,,,,,,,,,16,16,-32661507200,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,100,,,,,,,,,,,32,32,-69109014400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,100,,,,,,,,,,,64,64,-142004028800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,100,,,,,,,,,,,128,128,-287794057600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,100,,,,,,,,,,,256,256,-579374115200,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,100,,,,,,,,,,,1024,1024,-2328854460800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,100,,,,,,,,,,,10000,10000,-22775906000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,100,,,,,,,,,,,100000,100000,-227793134000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,100,,,,,,,,,,,1000000,1000000,-2277965414000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,100,,,,,,,,,,,10000000,10000000,-22779688214000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,100,,,,,,,,,,,1,6,933184800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,100,,,,,,,,,,,2,12,-1919630400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,100,,,,,,,,,,,4,24,-7625260800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,100,,,,,,,,,,,8,48,-19036521600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,100,,,,,,,,,,,16,96,-41859043200,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,100,,,,,,,,,,,32,192,-87504086400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,100,,,,,,,,,,,64,384,-178794172800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,100,,,,,,,,,,,128,768,-361374345600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,100,,,,,,,,,,,256,1536,-726534691200,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,100,,,,,,,,,,,1024,6144,-2917496764800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,100,,,,,,,,,,,10000,60000,-28524366000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,100,,,,,,,,,,,100000,600000,-285277734000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,100,,,,,,,,,,,1000000,6000000,-2852811414000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,100,,,,,,,,,,,10000000,60000000,-28528148214000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,compiled-plus-motif-incremental,1000,,,,,,,,,,,1,1,4091308000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,compiled-plus-motif-incremental,1000,,,,,,,,,,,2,2,4396616000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,compiled-plus-motif-incremental,1000,,,,,,,,,,,4,4,5007232000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,compiled-plus-motif-incremental,1000,,,,,,,,,,,8,8,6228464000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,compiled-plus-motif-incremental,1000,,,,,,,,,,,16,16,8670928000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,compiled-plus-motif-incremental,1000,,,,,,,,,,,32,32,13555856000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,compiled-plus-motif-incremental,1000,,,,,,,,,,,64,64,23325712000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,compiled-plus-motif-incremental,1000,,,,,,,,,,,128,128,42865424000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,compiled-plus-motif-incremental,1000,,,,,,,,,,,256,256,81944848000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,compiled-plus-motif-incremental,1000,,,,,,,,,,,1024,1024,316421392000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,compiled-plus-motif-incremental,1000,,,,,,,,,,,10000,10000,3056866000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,compiled-plus-motif-incremental,1000,,,,,,,,,,,100000,100000,30534586000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,compiled-plus-motif-incremental,1000,,,,,,,,,,,1000000,1000000,305311786000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,compiled-plus-motif-incremental,1000,,,,,,,,,,,10000000,10000000,3053083786000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,compiled-plus-motif-incremental,1000,,,,,,,,,,,1,1,4028308000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,compiled-plus-motif-incremental,1000,,,,,,,,,,,2,2,4270616000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,compiled-plus-motif-incremental,1000,,,,,,,,,,,4,4,4755232000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,compiled-plus-motif-incremental,1000,,,,,,,,,,,8,8,5724464000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,compiled-plus-motif-incremental,1000,,,,,,,,,,,16,16,7662928000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,compiled-plus-motif-incremental,1000,,,,,,,,,,,32,32,11539856000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,compiled-plus-motif-incremental,1000,,,,,,,,,,,64,64,19293712000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,compiled-plus-motif-incremental,1000,,,,,,,,,,,128,128,34801424000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,compiled-plus-motif-incremental,1000,,,,,,,,,,,256,256,65816848000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,compiled-plus-motif-incremental,1000,,,,,,,,,,,1024,1024,251909392000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,compiled-plus-motif-incremental,1000,,,,,,,,,,,10000,10000,2426866000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,compiled-plus-motif-incremental,1000,,,,,,,,,,,100000,100000,24234586000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,compiled-plus-motif-incremental,1000,,,,,,,,,,,1000000,1000000,242311786000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,compiled-plus-motif-incremental,1000,,,,,,,,,,,10000000,10000000,2423083786000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,compiled-plus-motif-incremental,1000,,,,,,,,,,,1,1,3860308000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,compiled-plus-motif-incremental,1000,,,,,,,,,,,2,2,3934616000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,compiled-plus-motif-incremental,1000,,,,,,,,,,,4,4,4083232000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,compiled-plus-motif-incremental,1000,,,,,,,,,,,8,8,4380464000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,compiled-plus-motif-incremental,1000,,,,,,,,,,,16,16,4974928000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,compiled-plus-motif-incremental,1000,,,,,,,,,,,32,32,6163856000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,compiled-plus-motif-incremental,1000,,,,,,,,,,,64,64,8541712000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,compiled-plus-motif-incremental,1000,,,,,,,,,,,128,128,13297424000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,compiled-plus-motif-incremental,1000,,,,,,,,,,,256,256,22808848000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,compiled-plus-motif-incremental,1000,,,,,,,,,,,1024,1024,79877392000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,compiled-plus-motif-incremental,1000,,,,,,,,,,,10000,10000,746866000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,compiled-plus-motif-incremental,1000,,,,,,,,,,,100000,100000,7434586000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,compiled-plus-motif-incremental,1000,,,,,,,,,,,1000000,1000000,74311786000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,compiled-plus-motif-incremental,1000,,,,,,,,,,,10000000,10000000,743083786000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,compiled-plus-motif-incremental,1000,,,,,,,,,,,1,1,3524308000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,compiled-plus-motif-incremental,1000,,,,,,,,,,,2,2,3262616000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,compiled-plus-motif-incremental,1000,,,,,,,,,,,4,4,2739232000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,compiled-plus-motif-incremental,1000,,,,,,,,,,,8,8,1692464000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,compiled-plus-motif-incremental,1000,,,,,,,,,,,16,16,-401072000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,compiled-plus-motif-incremental,1000,,,,,,,,,,,32,32,-4588144000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,compiled-plus-motif-incremental,1000,,,,,,,,,,,64,64,-12962288000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,compiled-plus-motif-incremental,1000,,,,,,,,,,,128,128,-29710576000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,compiled-plus-motif-incremental,1000,,,,,,,,,,,256,256,-63207152000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,compiled-plus-motif-incremental,1000,,,,,,,,,,,1024,1024,-264186608000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,compiled-plus-motif-incremental,1000,,,,,,,,,,,10000,10000,-2613134000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,compiled-plus-motif-incremental,1000,,,,,,,,,,,100000,100000,-26165414000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,compiled-plus-motif-incremental,1000,,,,,,,,,,,1000000,1000000,-261688214000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,compiled-plus-motif-incremental,1000,,,,,,,,,,,10000000,10000000,-2616916214000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,1000,,,,,,,,,,,1,1,2852308000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,1000,,,,,,,,,,,2,2,1918616000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,1000,,,,,,,,,,,4,4,51232000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,1000,,,,,,,,,,,8,8,-3683536000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,1000,,,,,,,,,,,16,16,-11153072000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,1000,,,,,,,,,,,32,32,-26092144000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,1000,,,,,,,,,,,64,64,-55970288000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,1000,,,,,,,,,,,128,128,-115726576000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,1000,,,,,,,,,,,256,256,-235239152000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,1000,,,,,,,,,,,1024,1024,-952314608000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,1000,,,,,,,,,,,10000,10000,-9333134000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,1000,,,,,,,,,,,100000,100000,-93365414000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,1000,,,,,,,,,,,1000000,1000000,-933688214000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,compiled-plus-motif-incremental,1000,,,,,,,,,,,10000000,10000000,-9336916214000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,1000,,,,,,,,,,,1,1,1508308000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,1000,,,,,,,,,,,2,2,-769384000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,1000,,,,,,,,,,,4,4,-5324768000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,1000,,,,,,,,,,,8,8,-14435536000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,1000,,,,,,,,,,,16,16,-32657072000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,1000,,,,,,,,,,,32,32,-69100144000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,1000,,,,,,,,,,,64,64,-141986288000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,1000,,,,,,,,,,,128,128,-287758576000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,1000,,,,,,,,,,,256,256,-579303152000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,1000,,,,,,,,,,,1024,1024,-2328570608000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,1000,,,,,,,,,,,10000,10000,-22773134000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,1000,,,,,,,,,,,100000,100000,-227765414000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,1000,,,,,,,,,,,1000000,1000000,-2277688214000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,compiled-plus-motif-incremental,1000,,,,,,,,,,,10000000,10000000,-22776916214000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,1000,,,,,,,,,,,1,6,934848000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,1000,,,,,,,,,,,2,12,-1916304000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,1000,,,,,,,,,,,4,24,-7618608000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,1000,,,,,,,,,,,8,48,-19023216000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,1000,,,,,,,,,,,16,96,-41832432000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,1000,,,,,,,,,,,32,192,-87450864000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,1000,,,,,,,,,,,64,384,-178687728000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,1000,,,,,,,,,,,128,768,-361161456000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,1000,,,,,,,,,,,256,1536,-726108912000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,1000,,,,,,,,,,,1024,6144,-2915793648000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,1000,,,,,,,,,,,10000,60000,-28507734000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,1000,,,,,,,,,,,100000,600000,-285111414000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,1000,,,,,,,,,,,1000000,6000000,-2851148214000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,compiled-plus-motif-incremental,1000,,,,,,,,,,,10000000,60000000,-28511516214000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,0,,,,,,,,,,,1,1,2943000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,0,,,,,,,,,,,2,2,3248000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,0,,,,,,,,,,,4,4,3858000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,0,,,,,,,,,,,8,8,5078000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,0,,,,,,,,,,,16,16,7518000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,0,,,,,,,,,,,32,32,12398000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,0,,,,,,,,,,,64,64,22158000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,0,,,,,,,,,,,128,128,41678000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,0,,,,,,,,,,,256,256,80718000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,0,,,,,,,,,,,1024,1024,314958000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,0,,,,,,,,,,,10000,10000,3052638000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,0,,,,,,,,,,,100000,100000,30502638000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,0,,,,,,,,,,,1000000,1000000,305002638000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,0,,,,,,,,,,,10000000,10000000,3050002638000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,0,,,,,,,,,,,1,1,2880000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,0,,,,,,,,,,,2,2,3122000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,0,,,,,,,,,,,4,4,3606000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,0,,,,,,,,,,,8,8,4574000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,0,,,,,,,,,,,16,16,6510000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,0,,,,,,,,,,,32,32,10382000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,0,,,,,,,,,,,64,64,18126000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,0,,,,,,,,,,,128,128,33614000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,0,,,,,,,,,,,256,256,64590000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,0,,,,,,,,,,,1024,1024,250446000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,0,,,,,,,,,,,10000,10000,2422638000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,0,,,,,,,,,,,100000,100000,24202638000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,0,,,,,,,,,,,1000000,1000000,242002638000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,0,,,,,,,,,,,10000000,10000000,2420002638000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,0,,,,,,,,,,,1,1,2712000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,0,,,,,,,,,,,2,2,2786000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,0,,,,,,,,,,,4,4,2934000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,0,,,,,,,,,,,8,8,3230000000,,
