case,model,family,root,phase,mechanics,replay_equal,cross_mechanics_equal,checks_pass,failed,cell_updates,arrow_updates,cell_deallocations,arrow_deallocations,physical_work,trace_len,final_tick,naturally_quiescent,body_hash,markers
1,cc0_model,useful_two_link_relation,7700000,0,reference,true,true,true,,1,1,0,1,9,13,10,true,a9296ab8e3d22bfe14782947e3d5d207251fcc4e059f45ccc68088ccb2d75cb4,model=independent_cell_persistence;cell=Some(4);incoming=Some(1);outgoing=Some(4);live10=(Some(true); false; true);fires=1->1
1,cc0_model,useful_two_link_relation,7700000,0,production,true,true,true,,1,1,0,1,9,13,10,true,a9296ab8e3d22bfe14782947e3d5d207251fcc4e059f45ccc68088ccb2d75cb4,model=independent_cell_persistence;cell=Some(4);incoming=Some(1);outgoing=Some(4);live10=(Some(true); false; true);fires=1->1
2,cc0_model,unsupported_relation,7700000,0,reference,true,true,true,,0,0,1,2,3,3,10,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,state=(Some(false); false; false; Some(10))
2,cc0_model,unsupported_relation,7700000,0,production,true,true,true,,0,0,1,2,3,3,10,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,state=(Some(false); false; false; Some(10))
3,cc0_model,one_incident_arrow_survives,7700000,0,reference,true,true,true,,0,0,1,1,2,2,10,true,c2138ad53cf937ec8c4b1eefebb0aedc079d3faca6dbd8ec1d55a5195ece5708,state=(Some(false); true; false)
3,cc0_model,one_incident_arrow_survives,7700000,0,production,true,true,true,,0,0,1,1,2,2,10,true,c2138ad53cf937ec8c4b1eefebb0aedc079d3faca6dbd8ec1d55a5195ece5708,state=(Some(false); true; false)
4,cc0_model,all_incident_arrows_gone,7700000,0,reference,true,true,true,,0,0,1,2,3,3,10,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,death=Some(10)
4,cc0_model,all_incident_arrows_gone,7700000,0,production,true,true,true,,0,0,1,2,3,3,10,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,death=Some(10)
5,cc0_model,generation_safe_reuse,7700000,0,reference,true,true,true,,0,0,1,2,3,3,10,true,32297bd5a6eaa111f4d3bd9fc2c0ec68a3b3f9d61328423a944b12eb13181168,old=CellRef { arena: ArenaId(7700000); id: CellId(1); generation: Generation(1) }/Some(CellSlot(1));new=CellRef { arena: ArenaId(7700000); id: CellId(4); generation: Generation(2) }/Some(CellSlot(1))
5,cc0_model,generation_safe_reuse,7700000,0,production,true,true,true,,0,0,1,2,3,3,10,true,32297bd5a6eaa111f4d3bd9fc2c0ec68a3b3f9d61328423a944b12eb13181168,old=CellRef { arena: ArenaId(7700000); id: CellId(1); generation: Generation(1) }/Some(CellSlot(1));new=CellRef { arena: ArenaId(7700000); id: CellId(4); generation: Generation(2) }/Some(CellSlot(1))
6,cc0_model,two_participating_incoming,7700000,0,reference,true,true,true,,1,1,0,0,9,13,3,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
6,cc0_model,two_participating_incoming,7700000,0,production,true,true,true,,1,1,0,0,9,13,3,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
7,cc0_model,one_incoming_not_participating,7700000,0,reference,true,true,true,,1,1,0,0,7,10,3,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
7,cc0_model,one_incoming_not_participating,7700000,0,production,true,true,true,,1,1,0,0,7,10,3,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
8,cc0_model,nearby_unrelated_topology,7700000,0,reference,true,true,true,,1,1,0,0,9,13,3,true,04d47a06a0cb8694b4124d3e86f9df172e6933d2f3b0929d5c438e3cc0bda2ad,state=(Some(1); Some(4); Some(1); Some(4))
8,cc0_model,nearby_unrelated_topology,7700000,0,production,true,true,true,,1,1,0,0,9,13,3,true,04d47a06a0cb8694b4124d3e86f9df172e6933d2f3b0929d5c438e3cc0bda2ad,state=(Some(1); Some(4); Some(1); Some(4))
9,cc0_model,useful_two_link_relation,7700000,1,reference,true,true,true,,1,1,0,1,9,13,11,true,a9296ab8e3d22bfe14782947e3d5d207251fcc4e059f45ccc68088ccb2d75cb4,model=independent_cell_persistence;cell=Some(4);incoming=Some(1);outgoing=Some(4);live10=(Some(true); false; true);fires=1->1
9,cc0_model,useful_two_link_relation,7700000,1,production,true,true,true,,1,1,0,1,9,13,11,true,a9296ab8e3d22bfe14782947e3d5d207251fcc4e059f45ccc68088ccb2d75cb4,model=independent_cell_persistence;cell=Some(4);incoming=Some(1);outgoing=Some(4);live10=(Some(true); false; true);fires=1->1
10,cc0_model,unsupported_relation,7700000,1,reference,true,true,true,,0,0,1,2,3,3,11,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,state=(Some(false); false; false; Some(10))
10,cc0_model,unsupported_relation,7700000,1,production,true,true,true,,0,0,1,2,3,3,11,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,state=(Some(false); false; false; Some(10))
11,cc0_model,one_incident_arrow_survives,7700000,1,reference,true,true,true,,0,0,1,1,2,2,11,true,c2138ad53cf937ec8c4b1eefebb0aedc079d3faca6dbd8ec1d55a5195ece5708,state=(Some(false); true; false)
11,cc0_model,one_incident_arrow_survives,7700000,1,production,true,true,true,,0,0,1,1,2,2,11,true,c2138ad53cf937ec8c4b1eefebb0aedc079d3faca6dbd8ec1d55a5195ece5708,state=(Some(false); true; false)
12,cc0_model,all_incident_arrows_gone,7700000,1,reference,true,true,true,,0,0,1,2,3,3,11,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,death=Some(10)
12,cc0_model,all_incident_arrows_gone,7700000,1,production,true,true,true,,0,0,1,2,3,3,11,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,death=Some(10)
13,cc0_model,generation_safe_reuse,7700000,1,reference,true,true,true,,0,0,1,2,3,3,11,true,32297bd5a6eaa111f4d3bd9fc2c0ec68a3b3f9d61328423a944b12eb13181168,old=CellRef { arena: ArenaId(7700000); id: CellId(1); generation: Generation(1) }/Some(CellSlot(1));new=CellRef { arena: ArenaId(7700000); id: CellId(4); generation: Generation(2) }/Some(CellSlot(1))
13,cc0_model,generation_safe_reuse,7700000,1,production,true,true,true,,0,0,1,2,3,3,11,true,32297bd5a6eaa111f4d3bd9fc2c0ec68a3b3f9d61328423a944b12eb13181168,old=CellRef { arena: ArenaId(7700000); id: CellId(1); generation: Generation(1) }/Some(CellSlot(1));new=CellRef { arena: ArenaId(7700000); id: CellId(4); generation: Generation(2) }/Some(CellSlot(1))
14,cc0_model,two_participating_incoming,7700000,1,reference,true,true,true,,1,1,0,0,9,13,4,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
14,cc0_model,two_participating_incoming,7700000,1,production,true,true,true,,1,1,0,0,9,13,4,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
15,cc0_model,one_incoming_not_participating,7700000,1,reference,true,true,true,,1,1,0,0,7,10,4,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
15,cc0_model,one_incoming_not_participating,7700000,1,production,true,true,true,,1,1,0,0,7,10,4,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
16,cc0_model,nearby_unrelated_topology,7700000,1,reference,true,true,true,,1,1,0,0,9,13,4,true,04d47a06a0cb8694b4124d3e86f9df172e6933d2f3b0929d5c438e3cc0bda2ad,state=(Some(1); Some(4); Some(1); Some(4))
16,cc0_model,nearby_unrelated_topology,7700000,1,production,true,true,true,,1,1,0,0,9,13,4,true,04d47a06a0cb8694b4124d3e86f9df172e6933d2f3b0929d5c438e3cc0bda2ad,state=(Some(1); Some(4); Some(1); Some(4))
17,cc0_model,useful_two_link_relation,7700000,2,reference,true,true,true,,1,1,0,1,9,13,12,true,a9296ab8e3d22bfe14782947e3d5d207251fcc4e059f45ccc68088ccb2d75cb4,model=independent_cell_persistence;cell=Some(4);incoming=Some(1);outgoing=Some(4);live10=(Some(true); false; true);fires=1->1
17,cc0_model,useful_two_link_relation,7700000,2,production,true,true,true,,1,1,0,1,9,13,12,true,a9296ab8e3d22bfe14782947e3d5d207251fcc4e059f45ccc68088ccb2d75cb4,model=independent_cell_persistence;cell=Some(4);incoming=Some(1);outgoing=Some(4);live10=(Some(true); false; true);fires=1->1
18,cc0_model,unsupported_relation,7700000,2,reference,true,true,true,,0,0,1,2,3,3,12,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,state=(Some(false); false; false; Some(10))
18,cc0_model,unsupported_relation,7700000,2,production,true,true,true,,0,0,1,2,3,3,12,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,state=(Some(false); false; false; Some(10))
19,cc0_model,one_incident_arrow_survives,7700000,2,reference,true,true,true,,0,0,1,1,2,2,12,true,c2138ad53cf937ec8c4b1eefebb0aedc079d3faca6dbd8ec1d55a5195ece5708,state=(Some(false); true; false)
19,cc0_model,one_incident_arrow_survives,7700000,2,production,true,true,true,,0,0,1,1,2,2,12,true,c2138ad53cf937ec8c4b1eefebb0aedc079d3faca6dbd8ec1d55a5195ece5708,state=(Some(false); true; false)
20,cc0_model,all_incident_arrows_gone,7700000,2,reference,true,true,true,,0,0,1,2,3,3,12,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,death=Some(10)
20,cc0_model,all_incident_arrows_gone,7700000,2,production,true,true,true,,0,0,1,2,3,3,12,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,death=Some(10)
21,cc0_model,generation_safe_reuse,7700000,2,reference,true,true,true,,0,0,1,2,3,3,12,true,32297bd5a6eaa111f4d3bd9fc2c0ec68a3b3f9d61328423a944b12eb13181168,old=CellRef { arena: ArenaId(7700000); id: CellId(1); generation: Generation(1) }/Some(CellSlot(1));new=CellRef { arena: ArenaId(7700000); id: CellId(4); generation: Generation(2) }/Some(CellSlot(1))
21,cc0_model,generation_safe_reuse,7700000,2,production,true,true,true,,0,0,1,2,3,3,12,true,32297bd5a6eaa111f4d3bd9fc2c0ec68a3b3f9d61328423a944b12eb13181168,old=CellRef { arena: ArenaId(7700000); id: CellId(1); generation: Generation(1) }/Some(CellSlot(1));new=CellRef { arena: ArenaId(7700000); id: CellId(4); generation: Generation(2) }/Some(CellSlot(1))
22,cc0_model,two_participating_incoming,7700000,2,reference,true,true,true,,1,1,0,0,9,13,5,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
22,cc0_model,two_participating_incoming,7700000,2,production,true,true,true,,1,1,0,0,9,13,5,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
23,cc0_model,one_incoming_not_participating,7700000,2,reference,true,true,true,,1,1,0,0,7,10,5,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
23,cc0_model,one_incoming_not_participating,7700000,2,production,true,true,true,,1,1,0,0,7,10,5,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
24,cc0_model,nearby_unrelated_topology,7700000,2,reference,true,true,true,,1,1,0,0,9,13,5,true,04d47a06a0cb8694b4124d3e86f9df172e6933d2f3b0929d5c438e3cc0bda2ad,state=(Some(1); Some(4); Some(1); Some(4))
24,cc0_model,nearby_unrelated_topology,7700000,2,production,true,true,true,,1,1,0,0,9,13,5,true,04d47a06a0cb8694b4124d3e86f9df172e6933d2f3b0929d5c438e3cc0bda2ad,state=(Some(1); Some(4); Some(1); Some(4))
25,cc0_model,useful_two_link_relation,7700000,3,reference,true,true,true,,1,1,0,1,9,13,13,true,a9296ab8e3d22bfe14782947e3d5d207251fcc4e059f45ccc68088ccb2d75cb4,model=independent_cell_persistence;cell=Some(4);incoming=Some(1);outgoing=Some(4);live10=(Some(true); false; true);fires=1->1
25,cc0_model,useful_two_link_relation,7700000,3,production,true,true,true,,1,1,0,1,9,13,13,true,a9296ab8e3d22bfe14782947e3d5d207251fcc4e059f45ccc68088ccb2d75cb4,model=independent_cell_persistence;cell=Some(4);incoming=Some(1);outgoing=Some(4);live10=(Some(true); false; true);fires=1->1
26,cc0_model,unsupported_relation,7700000,3,reference,true,true,true,,0,0,1,2,3,3,13,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,state=(Some(false); false; false; Some(10))
26,cc0_model,unsupported_relation,7700000,3,production,true,true,true,,0,0,1,2,3,3,13,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,state=(Some(false); false; false; Some(10))
27,cc0_model,one_incident_arrow_survives,7700000,3,reference,true,true,true,,0,0,1,1,2,2,13,true,c2138ad53cf937ec8c4b1eefebb0aedc079d3faca6dbd8ec1d55a5195ece5708,state=(Some(false); true; false)
27,cc0_model,one_incident_arrow_survives,7700000,3,production,true,true,true,,0,0,1,1,2,2,13,true,c2138ad53cf937ec8c4b1eefebb0aedc079d3faca6dbd8ec1d55a5195ece5708,state=(Some(false); true; false)
28,cc0_model,all_incident_arrows_gone,7700000,3,reference,true,true,true,,0,0,1,2,3,3,13,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,death=Some(10)
28,cc0_model,all_incident_arrows_gone,7700000,3,production,true,true,true,,0,0,1,2,3,3,13,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,death=Some(10)
29,cc0_model,generation_safe_reuse,7700000,3,reference,true,true,true,,0,0,1,2,3,3,13,true,32297bd5a6eaa111f4d3bd9fc2c0ec68a3b3f9d61328423a944b12eb13181168,old=CellRef { arena: ArenaId(7700000); id: CellId(1); generation: Generation(1) }/Some(CellSlot(1));new=CellRef { arena: ArenaId(7700000); id: CellId(4); generation: Generation(2) }/Some(CellSlot(1))
29,cc0_model,generation_safe_reuse,7700000,3,production,true,true,true,,0,0,1,2,3,3,13,true,32297bd5a6eaa111f4d3bd9fc2c0ec68a3b3f9d61328423a944b12eb13181168,old=CellRef { arena: ArenaId(7700000); id: CellId(1); generation: Generation(1) }/Some(CellSlot(1));new=CellRef { arena: ArenaId(7700000); id: CellId(4); generation: Generation(2) }/Some(CellSlot(1))
30,cc0_model,two_participating_incoming,7700000,3,reference,true,true,true,,1,1,0,0,9,13,6,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
30,cc0_model,two_participating_incoming,7700000,3,production,true,true,true,,1,1,0,0,9,13,6,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
31,cc0_model,one_incoming_not_participating,7700000,3,reference,true,true,true,,1,1,0,0,7,10,6,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
31,cc0_model,one_incoming_not_participating,7700000,3,production,true,true,true,,1,1,0,0,7,10,6,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
32,cc0_model,nearby_unrelated_topology,7700000,3,reference,true,true,true,,1,1,0,0,9,13,6,true,04d47a06a0cb8694b4124d3e86f9df172e6933d2f3b0929d5c438e3cc0bda2ad,state=(Some(1); Some(4); Some(1); Some(4))
32,cc0_model,nearby_unrelated_topology,7700000,3,production,true,true,true,,1,1,0,0,9,13,6,true,04d47a06a0cb8694b4124d3e86f9df172e6933d2f3b0929d5c438e3cc0bda2ad,state=(Some(1); Some(4); Some(1); Some(4))
33,cc0_model,useful_two_link_relation,7700000,4,reference,true,true,true,,1,1,0,1,9,13,14,true,a9296ab8e3d22bfe14782947e3d5d207251fcc4e059f45ccc68088ccb2d75cb4,model=independent_cell_persistence;cell=Some(4);incoming=Some(1);outgoing=Some(4);live10=(Some(true); false; true);fires=1->1
33,cc0_model,useful_two_link_relation,7700000,4,production,true,true,true,,1,1,0,1,9,13,14,true,a9296ab8e3d22bfe14782947e3d5d207251fcc4e059f45ccc68088ccb2d75cb4,model=independent_cell_persistence;cell=Some(4);incoming=Some(1);outgoing=Some(4);live10=(Some(true); false; true);fires=1->1
34,cc0_model,unsupported_relation,7700000,4,reference,true,true,true,,0,0,1,2,3,3,14,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,state=(Some(false); false; false; Some(10))
34,cc0_model,unsupported_relation,7700000,4,production,true,true,true,,0,0,1,2,3,3,14,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,state=(Some(false); false; false; Some(10))
35,cc0_model,one_incident_arrow_survives,7700000,4,reference,true,true,true,,0,0,1,1,2,2,14,true,c2138ad53cf937ec8c4b1eefebb0aedc079d3faca6dbd8ec1d55a5195ece5708,state=(Some(false); true; false)
35,cc0_model,one_incident_arrow_survives,7700000,4,production,true,true,true,,0,0,1,1,2,2,14,true,c2138ad53cf937ec8c4b1eefebb0aedc079d3faca6dbd8ec1d55a5195ece5708,state=(Some(false); true; false)
36,cc0_model,all_incident_arrows_gone,7700000,4,reference,true,true,true,,0,0,1,2,3,3,14,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,death=Some(10)
36,cc0_model,all_incident_arrows_gone,7700000,4,production,true,true,true,,0,0,1,2,3,3,14,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,death=Some(10)
37,cc0_model,generation_safe_reuse,7700000,4,reference,true,true,true,,0,0,1,2,3,3,14,true,32297bd5a6eaa111f4d3bd9fc2c0ec68a3b3f9d61328423a944b12eb13181168,old=CellRef { arena: ArenaId(7700000); id: CellId(1); generation: Generation(1) }/Some(CellSlot(1));new=CellRef { arena: ArenaId(7700000); id: CellId(4); generation: Generation(2) }/Some(CellSlot(1))
37,cc0_model,generation_safe_reuse,7700000,4,production,true,true,true,,0,0,1,2,3,3,14,true,32297bd5a6eaa111f4d3bd9fc2c0ec68a3b3f9d61328423a944b12eb13181168,old=CellRef { arena: ArenaId(7700000); id: CellId(1); generation: Generation(1) }/Some(CellSlot(1));new=CellRef { arena: ArenaId(7700000); id: CellId(4); generation: Generation(2) }/Some(CellSlot(1))
38,cc0_model,two_participating_incoming,7700000,4,reference,true,true,true,,1,1,0,0,9,13,7,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
38,cc0_model,two_participating_incoming,7700000,4,production,true,true,true,,1,1,0,0,9,13,7,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
39,cc0_model,one_incoming_not_participating,7700000,4,reference,true,true,true,,1,1,0,0,7,10,7,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
39,cc0_model,one_incoming_not_participating,7700000,4,production,true,true,true,,1,1,0,0,7,10,7,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
40,cc0_model,nearby_unrelated_topology,7700000,4,reference,true,true,true,,1,1,0,0,9,13,7,true,04d47a06a0cb8694b4124d3e86f9df172e6933d2f3b0929d5c438e3cc0bda2ad,state=(Some(1); Some(4); Some(1); Some(4))
40,cc0_model,nearby_unrelated_topology,7700000,4,production,true,true,true,,1,1,0,0,9,13,7,true,04d47a06a0cb8694b4124d3e86f9df172e6933d2f3b0929d5c438e3cc0bda2ad,state=(Some(1); Some(4); Some(1); Some(4))
41,cc0_model,useful_two_link_relation,7700000,5,reference,true,true,true,,1,1,0,1,9,13,15,true,a9296ab8e3d22bfe14782947e3d5d207251fcc4e059f45ccc68088ccb2d75cb4,model=independent_cell_persistence;cell=Some(4);incoming=Some(1);outgoing=Some(4);live10=(Some(true); false; true);fires=1->1
41,cc0_model,useful_two_link_relation,7700000,5,production,true,true,true,,1,1,0,1,9,13,15,true,a9296ab8e3d22bfe14782947e3d5d207251fcc4e059f45ccc68088ccb2d75cb4,model=independent_cell_persistence;cell=Some(4);incoming=Some(1);outgoing=Some(4);live10=(Some(true); false; true);fires=1->1
42,cc0_model,unsupported_relation,7700000,5,reference,true,true,true,,0,0,1,2,3,3,15,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,state=(Some(false); false; false; Some(10))
42,cc0_model,unsupported_relation,7700000,5,production,true,true,true,,0,0,1,2,3,3,15,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,state=(Some(false); false; false; Some(10))
43,cc0_model,one_incident_arrow_survives,7700000,5,reference,true,true,true,,0,0,1,1,2,2,15,true,c2138ad53cf937ec8c4b1eefebb0aedc079d3faca6dbd8ec1d55a5195ece5708,state=(Some(false); true; false)
43,cc0_model,one_incident_arrow_survives,7700000,5,production,true,true,true,,0,0,1,1,2,2,15,true,c2138ad53cf937ec8c4b1eefebb0aedc079d3faca6dbd8ec1d55a5195ece5708,state=(Some(false); true; false)
44,cc0_model,all_incident_arrows_gone,7700000,5,reference,true,true,true,,0,0,1,2,3,3,15,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,death=Some(10)
44,cc0_model,all_incident_arrows_gone,7700000,5,production,true,true,true,,0,0,1,2,3,3,15,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,death=Some(10)
45,cc0_model,generation_safe_reuse,7700000,5,reference,true,true,true,,0,0,1,2,3,3,15,true,32297bd5a6eaa111f4d3bd9fc2c0ec68a3b3f9d61328423a944b12eb13181168,old=CellRef { arena: ArenaId(7700000); id: CellId(1); generation: Generation(1) }/Some(CellSlot(1));new=CellRef { arena: ArenaId(7700000); id: CellId(4); generation: Generation(2) }/Some(CellSlot(1))
45,cc0_model,generation_safe_reuse,7700000,5,production,true,true,true,,0,0,1,2,3,3,15,true,32297bd5a6eaa111f4d3bd9fc2c0ec68a3b3f9d61328423a944b12eb13181168,old=CellRef { arena: ArenaId(7700000); id: CellId(1); generation: Generation(1) }/Some(CellSlot(1));new=CellRef { arena: ArenaId(7700000); id: CellId(4); generation: Generation(2) }/Some(CellSlot(1))
46,cc0_model,two_participating_incoming,7700000,5,reference,true,true,true,,1,1,0,0,9,13,8,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
46,cc0_model,two_participating_incoming,7700000,5,production,true,true,true,,1,1,0,0,9,13,8,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
47,cc0_model,one_incoming_not_participating,7700000,5,reference,true,true,true,,1,1,0,0,7,10,8,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
47,cc0_model,one_incoming_not_participating,7700000,5,production,true,true,true,,1,1,0,0,7,10,8,true,64580e6b7df6c82f8c0a78b386f0fa422f4e70f26fa0b1b8b6f12e278168b520,state=(Some(1); Some(1); Some(4); Some(4))
48,cc0_model,nearby_unrelated_topology,7700000,5,reference,true,true,true,,1,1,0,0,9,13,8,true,04d47a06a0cb8694b4124d3e86f9df172e6933d2f3b0929d5c438e3cc0bda2ad,state=(Some(1); Some(4); Some(1); Some(4))
48,cc0_model,nearby_unrelated_topology,7700000,5,production,true,true,true,,1,1,0,0,9,13,8,true,04d47a06a0cb8694b4124d3e86f9df172e6933d2f3b0929d5c438e3cc0bda2ad,state=(Some(1); Some(4); Some(1); Some(4))
49,cc0_model,useful_two_link_relation,7700000,6,reference,true,true,true,,1,1,0,1,9,13,16,true,a9296ab8e3d22bfe14782947e3d5d207251fcc4e059f45ccc68088ccb2d75cb4,model=independent_cell_persistence;cell=Some(4);incoming=Some(1);outgoing=Some(4);live10=(Some(true); false; true);fires=1->1
49,cc0_model,useful_two_link_relation,7700000,6,production,true,true,true,,1,1,0,1,9,13,16,true,a9296ab8e3d22bfe14782947e3d5d207251fcc4e059f45ccc68088ccb2d75cb4,model=independent_cell_persistence;cell=Some(4);incoming=Some(1);outgoing=Some(4);live10=(Some(true); false; true);fires=1->1
50,cc0_model,unsupported_relation,7700000,6,reference,true,true,true,,0,0,1,2,3,3,16,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,state=(Some(false); false; false; Some(10))
50,cc0_model,unsupported_relation,7700000,6,production,true,true,true,,0,0,1,2,3,3,16,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,state=(Some(false); false; false; Some(10))
51,cc0_model,one_incident_arrow_survives,7700000,6,reference,true,true,true,,0,0,1,1,2,2,16,true,c2138ad53cf937ec8c4b1eefebb0aedc079d3faca6dbd8ec1d55a5195ece5708,state=(Some(false); true; false)
51,cc0_model,one_incident_arrow_survives,7700000,6,production,true,true,true,,0,0,1,1,2,2,16,true,c2138ad53cf937ec8c4b1eefebb0aedc079d3faca6dbd8ec1d55a5195ece5708,state=(Some(false); true; false)
52,cc0_model,all_incident_arrows_gone,7700000,6,reference,true,true,true,,0,0,1,2,3,3,16,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,death=Some(10)
52,cc0_model,all_incident_arrows_gone,7700000,6,production,true,true,true,,0,0,1,2,3,3,16,true,708b874a82d42369be5a91abc7aec8b2f6b4bbce77574c6e0f1c8d01116b4491,death=Some(10)
53,cc0_model,generation_safe_reuse,7700000,6,reference,true,true,true,,0,0,1,2,3,3,16,true,32297bd5a6eaa111f4d3bd9fc2c0ec68a3b3f9d61328423a944b12eb13181168,old=CellRef { arena: ArenaId(7700000); id: CellId(1); generation: Generation(1) }/Some(CellSlot(1));new=CellRef { arena: ArenaId(7700000); id: CellId(4); generation: Generation(2) }/Some(CellSlot(1))
53,cc0_model,generation_safe_reuse,7700000,6,production,true,true,true,,0,0,1,2,3,3,16,true,32297bd5a6eaa111f4d3bd9fc2c0ec68a3b3f9d61328423a944b12eb13181168,old=CellRef { arena: ArenaId(7700000); id: CellId(1); generation: Generation(1) }/Some(CellSlot(1));new=CellRef { arena: ArenaId(7700000); id: CellId(4); generation: Generation(2) }/Some(CellSlot(1))
