stage,seed,depth,history,states,physical_sides,handles,complete,structurally_valid,naturally_quiescent,duplicate_exact,one_propagation,permanent_fingerprint,start_fingerprint,trace_fingerprint,end_fingerprint,work,cell_distinct,cell_trace_distinct,cell_passed
GATE,2220000004,32,9,02010131323202010131323202010131,10010010010010010010010010010010,10010010010010010010010010010010,true,true,true,true,true,7527820650913574795,17879978022525236154,10833473950302809547,15817426959981955627,1106850,64,64,true
GATE,2220000004,32,10,01010132323201010132323201010132,01010001010001010001010001010001,01010001010001010001010001010001,true,true,true,true,true,7527820650913574795,8826720519424614206,1348565293218064271,16380444114154252855,1106850,64,64,true
GATE,2220000004,32,11,02323202323202323202323202323202,11010011010011010011010011010011,11010011010011010011010011010011,true,true,true,true,true,7527820650913574795,15279059780413182870,7179080776823303681,2184767459069904095,1106814,64,64,true
GATE,2220000004,32,12,01310132023201310132023201310132,00110000110000110000110000110000,00110000110000110000110000110000,true,true,true,true,true,7527820650913574795,11227631153129673402,11830861806727549270,12846971706109076611,1106844,64,64,true
GATE,2220000004,32,13,02023202023202023202023202023202,10110010110010110010110010110010,10110010110010110010110010110010,true,true,true,true,true,7527820650913574795,4175676238535429122,3433143293277045350,2409093792457721935,1106844,64,64,true
GATE,2220000004,32,14,01023201023201023201023201023201,01110001110001110001110001110001,01110001110001110001110001110001,true,true,true,true,true,7527820650913574795,8710113937230879350,7370453641181390146,12206504391022314431,1106856,64,64,true
GATE,2220000004,32,15,02310131023202310131023202310131,11110011110011110011110011110011,11110011110011110011110011110011,true,true,true,true,true,7527820650913574795,9633401670861468414,7887641045523848219,14749613248425973559,1106844,64,64,true
GATE,2220000004,32,16,01320201320201320201320201320201,00001000001000001000001000001000,00001000001000001000001000001000,true,true,true,true,true,7527820650913574795,9119174883392791946,11842849679533289268,402519098837663343,1106856,64,64,true
GATE,2220000004,32,17,02013131320202013131320202013131,10001010001010001010001010001010,10001010001010001010001010001010,true,true,true,true,true,7527820650913574795,3753829863508925554,18178752138928134335,2738898984710115987,1106844,64,64,true
GATE,2220000004,32,18,01013132320201013132320201013132,01001001001001001001001001001001,01001001001001001001001001001001,true,true,true,true,true,7527820650913574795,5696509307844427366,17513465495204365599,15989782488776485567,1106844,64,64,true
GATE,2220000004,32,19,02320202320202320202320202320202,11001011001011001011001011001011,11001011001011001011001011001011,true,true,true,true,true,7527820650913574795,14916710320047964046,4200719231957043145,17181916307768795599,1106844,64,64,true
GATE,2220000004,32,20,01313132020201313132020201313132,00101000101000101000101000101000,00101000101000101000101000101000,true,true,true,true,true,7527820650913574795,13647997560127263282,6232454519311776218,16000646638360544411,1106838,64,64,true
GATE,2220000004,32,21,02020202020202020202020202020202,10101010101010101010101010101010,10101010101010101010101010101010,true,true,true,true,true,7527820650913574795,5135732489925488266,7689296154769849606,5166307325658651711,1106874,64,64,true
GATE,2220000004,32,22,01020201020201020201020201020201,01101001101001101001101001101001,01101001101001101001101001101001,true,true,true,true,true,7527820650913574795,14512148990482803438,16211956681972722590,7265749978879652575,1106886,64,64,true
GATE,2220000004,32,23,02313131020202313131020202313131,11101011101011101011101011101011,11101011101011101011101011101011,true,true,true,true,true,7527820650913574795,8007791330973485254,12992952921188277827,5810756515117394575,1106838,64,64,true
GATE,2220000004,32,24,01323132010201323132010201323132,00011000011000011000011000011000,00011000011000011000011000011000,true,true,true,true,true,7527820650913574795,6121130752152846026,17377296202355222643,12542489568452258875,1106836,64,64,true
GATE,2220000004,32,25,02010202010202010202010202010202,10011010011010011010011010011010,10011010011010011010011010011010,true,true,true,true,true,7527820650913574795,11920302030992399250,2512366847524239776,1327306845740114299,1106884,64,64,true
GATE,2220000004,32,26,01010201010201010201010201010201,01011001011001011001011001011001,01011001011001011001011001011001,true,true,true,true,true,7527820650913574795,13365846587644983686,17573494672078248264,14179565245175601851,1106896,64,64,true
GATE,2220000004,32,27,02323131010202323131010202323131,11011011011011011011011011011011,11011011011011011011011011011011,true,true,true,true,true,7527820650913574795,9968980731508146766,3135256194536330866,15573852005116220783,1106836,64,64,true
GATE,2220000004,32,28,01310201310201310201310201310201,00111000111000111000111000111000,00111000111000111000111000111000,true,true,true,true,true,7527820650913574795,15299727459424878786,9184160290903617621,9521381029891718423,1106866,64,64,true
GATE,2220000004,32,29,02023131310202023131310202023131,10111010111010111010111010111010,10111010111010111010111010111010,true,true,true,true,true,7527820650913574795,789373146093989818,4358671037669004973,18251504757081914319,1106842,64,64,true
GATE,2220000004,32,30,01023132310201023132310201023132,01111001111001111001111001111001,01111001111001111001111001111001,true,true,true,true,true,7527820650913574795,7170284008365712926,1344284171758020509,17858607062257095339,1106842,64,64,true
GATE,2220000004,32,31,02310202310202310202310202310202,11111011111011111011111011111011,11111011111011111011111011111011,true,true,true,true,true,7527820650913574795,269976948441935190,9965616159217556936,3206558198854452519,1106854,64,64,true
GATE,2220000004,32,32,01320101320101320101320101320101,00000100000100000100000100000100,00000100000100000100000100000100,true,true,true,true,true,7527820650913574795,12752339075531416774,9140599494707887591,4748231383317122787,1106866,64,64,true
GATE,2220000004,32,33,02013231320102013231320102013231,10000110000110000110000110000110,10000110000110000110000110000110,true,true,true,true,true,7527820650913574795,14664969767441142478,14374614438072657707,5809770171252609723,1106842,64,64,true
GATE,2220000004,32,34,01013232320101013232320101013232,01000101000101000101000101000101,01000101000101000101000101000101,true,true,true,true,true,7527820650913574795,4188397137566277618,3021616311610558223,13070603712882338631,1106842,64,64,true
GATE,2220000004,32,35,02320102320102320102320102320102,11000111000111000111000111000111,11000111000111000111000111000111,true,true,true,true,true,7527820650913574795,12506584742042977754,15057787005826005750,6318285299260923251,1106854,64,64,true
GATE,2220000004,32,36,01313232020101313232020101313232,00100100100100100100100100100100,00100100100100100100100100100100,true,true,true,true,true,7527820650913574795,8338191513232346590,10466891223161528258,14820048538989161731,1106836,64,64,true
GATE,2220000004,32,37,02020102020102020102020102020102,10100110100110100110100110100110,10100110100110100110100110100110,true,true,true,true,true,7527820650913574795,10160152902678988854,12807407734172156389,14074765266941495747,1106884,64,64,true
GATE,2220000004,32,38,01020101020101020101020101020101,01100101100101100101100101100101,01100101100101100101100101100101,true,true,true,true,true,7527820650913574795,16261419678456602826,12834362448469612741,1178800746193009283,1106896,64,64,true
GATE,2220000004,32,39,02313231020102313231020102313231,11100111100111100111100111100111,11100111100111100111100111100111,true,true,true,true,true,7527820650913574795,10934733420790258050,5660768598503814415,17766096249109632759,1106836,64,64,true
GATE,2220000004,32,40,01323232010101323232010101323232,00010100010100010100010100010100,00010100010100010100010100010100,true,true,true,true,true,7527820650913574795,10793428770696603222,8815271622216732395,13358342703136272803,1106834,64,64,true
GATE,2220000004,32,41,02010102010102010102010102010102,10010110010110010110010110010110,10010110010110010110010110010110,true,true,true,true,true,7527820650913574795,11869733750556652766,4834394392163844103,13242188920393172255,1106894,64,64,true
GATE,2220000004,32,42,01010101010101010101010101010101,01010101010101010101010101010101,01010101010101010101010101010101,true,true,true,true,true,7527820650913574795,638195648144325090,14216208406605755935,2041345289706798559,1106906,64,64,true
GATE,2220000004,32,43,02323231010102323231010102323231,11010111010111010111010111010111,11010111010111010111010111010111,true,true,true,true,true,7527820650913574795,13988410240769447050,6980167183805287142,7716671799812542295,1106834,64,64,true
GATE,2220000004,32,44,01310101310101310101310101310101,00110100110100110100110100110100,00110100110100110100110100110100,true,true,true,true,true,7527820650913574795,16591108231569575486,14952583887871823586,2927715834759199851,1106876,64,64,true
GATE,2220000004,32,45,02023231310102023231310102023231,10110110110110110110110110110110,10110110110110110110110110110110,true,true,true,true,true,7527820650913574795,6988023999258273750,5770476794754447993,1165458853055644887,1106840,64,64,true
GATE,2220000004,32,46,01023232310101023232310101023232,01110101110101110101110101110101,01110101110101110101110101110101,true,true,true,true,true,7527820650913574795,2218192190769303498,2326725650277740829,17627109666151240787,1106840,64,64,true
GATE,2220000004,32,47,02310102310102310102310102310102,11110111110111110111110111110111,11110111110111110111110111110111,true,true,true,true,true,7527820650913574795,15889687415352725442,3868713549819270915,17484512173132314667,1106864,64,64,true
GATE,2220000004,32,48,01320232013101320232013101320232,00001100001100001100001100001100,00001100001100001100001100001100,true,true,true,true,true,7527820650913574795,219936501941769246,2067278663253178602,14340898127070189411,1106840,64,64,true
GATE,2220000004,32,49,02013102013102013102013102013102,10001110001110001110001110001110,10001110001110001110001110001110,true,true,true,true,true,7527820650913574795,13716054115657273590,7113827323193080406,7945547592886663703,1106864,64,64,true
GATE,2220000004,32,50,01013101013101013101013101013101,01001101001101001101001101001101,01001101001101001101001101001101,true,true,true,true,true,7527820650913574795,170661841378093578,6873192533911970102,8114451666109524055,1106876,64,64,true
GATE,2220000004,32,51,02320231013102320231013102320231,11001111001111001111001111001111,11001111001111001111001111001111,true,true,true,true,true,7527820650913574795,13312965280787355458,867135126994911911,9847028816352741367,1106840,64,64,true
GATE,2220000004,32,52,01313101313101313101313101313101,00101100101100101100101100101100,00101100101100101100101100101100,true,true,true,true,true,7527820650913574795,4921345219114470582,17714447125792574095,2236441303979936611,1106846,64,64,true
GATE,2220000004,32,53,02020231313102020231313102020231,10101110101110101110101110101110,10101110101110101110101110101110,true,true,true,true,true,7527820650913574795,12013305994965911454,4193936421086199520,2903700040489648135,1106846,64,64,true
GATE,2220000004,32,54,01020232313101020232313101020232,01101101101101101101101101101101,01101101101101101101101101101101,true,true,true,true,true,7527820650913574795,10162348974256968802,17608396380653148636,6847563848600839523,1106846,64,64,true
GATE,2220000004,32,55,02313102313102313102313102313102,11101111101111101111101111101111,11101111101111101111101111101111,true,true,true,true,true,7527820650913574795,11382139382382025642,6192133115719999430,1340734485194369187,1106834,64,64,true
GATE,2220000004,32,56,01323101323101323101323101323101,00011100011100011100011100011100,00011100011100011100011100011100,true,true,true,true,true,7527820650913574795,4208499573434715454,12129465589364490838,13755716437087065667,1106836,64,64,true
GATE,2220000004,32,57,02010231323102010231323102010231,10011110011110011110011110011110,10011110011110011110011110011110,true,true,true,true,true,7527820650913574795,5649252671658382742,2448951861711612762,14890229969319172371,1106848,64,64,true
GATE,2220000004,32,58,01010232323101010232323101010232,01011101011101011101011101011101,01011101011101011101011101011101,true,true,true,true,true,7527820650913574795,865969440603708810,17708229144935530262,5213715478912643183,1106848,64,64,true
GATE,2220000004,32,59,02323102323102323102323102323102,11011111011111011111011111011111,11011111011111011111011111011111,true,true,true,true,true,7527820650913574795,3949963717209671874,5945963816773136327,11629808054783256499,1106824,64,64,true
GATE,2220000004,32,60,01310232023101310232023101310232,00111100111100111100111100111100,00111100111100111100111100111100,true,true,true,true,true,7527820650913574795,16038837948101058854,2349086340060226135,16454047544709422363,1106842,64,64,true
GATE,2220000004,32,61,02023102023102023102023102023102,10111110111110111110111110111110,10111110111110111110111110111110,true,true,true,true,true,7527820650913574795,5882844523066822414,13432285621079603852,4255099687975701187,1106854,64,64,true
GATE,2220000004,32,62,01023101023101023101023101023101,01111101111101111101111101111101,01111101111101111101111101111101,true,true,true,true,true,7527820650913574795,394847326830617778,4454028821894902692,7475878717604959459,1106866,64,64,true
GATE,2220000004,32,63,02310231023102310231023102310231,11111111111111111111111111111111,11111111111111111111111111111111,true,true,true,true,true,7527820650913574795,17157047402384404538,7698323300608450954,11450378625665320319,1106842,64,64,true
GATE,2220000005,32,0,01320132013201320132013201320132,00000000000000000000000000000000,11111111111111111111111111111111,true,true,true,true,true,17445670738451218568,16307376055048159002,2285256154415748075,8269351014228772644,1106842,64,64,true
GATE,2220000005,32,1,02013202013202013202013202013202,10000010000010000010000010000010,01111101111101111101111101111101,true,true,true,true,true,17445670738451218568,10831491611303303706,6123681192226014897,328700582281932108,1106854,64,64,true
GATE,2220000005,32,2,01013201013201013201013201013201,01000001000001000001000001000001,10111110111110111110111110111110,true,true,true,true,true,17445670738451218568,5377649472512866550,7976171679721169603,15238285142482848080,1106866,64,64,true
GATE,2220000005,32,3,02320131013202320131013202320131,11000011000011000011000011000011,00111100111100111100111100111100,true,true,true,true,true,17445670738451218568,722123165052657958,8058203441708126719,9542619436983393560,1106842,64,64,true
GATE,2220000005,32,4,01313201313201313201313201313201,00100000100000100000100000100000,11011111011111011111011111011111,true,true,true,true,true,17445670738451218568,17044216858353819170,4353315532337222275,8413037670712397580,1106836,64,64,true
GATE,2220000005,32,5,02020131313202020131313202020131,10100010100010100010100010100010,01011101011101011101011101011101,true,true,true,true,true,17445670738451218568,10318386131001343122,6572830228967717052,15547876861389398368,1106848,64,64,true
GATE,2220000005,32,6,01020132313201020132313201020132,01100001100001100001100001100001,10011110011110011110011110011110,true,true,true,true,true,17445670738451218568,14390485733474177982,13468613614539035223,410246539428933612,1106848,64,64,true
GATE,2220000005,32,7,02313202313202313202313202313202,11100011100011100011100011100011,00011100011100011100011100011100,true,true,true,true,true,17445670738451218568,17031137915167720254,18432217695547831594,14204260789318650248,1106824,64,64,true
GATE,2220000005,32,8,01323201323201323201323201323201,00010000010000010000010000010000,11101111101111101111101111101111,true,true,true,true,true,17445670738451218568,94971974024595750,14620007003910351654,14871466897035446668,1106826,64,64,true
GATE,2220000005,32,9,02010131323202010131323202010131,10010010010010010010010010010010,01101101101101101101101101101101,true,true,true,true,true,17445670738451218568,16278190447709336598,2503642834714105421,5055195244053937316,1106850,64,64,true
GATE,2220000005,32,10,01010132323201010132323201010132,01010001010001010001010001010001,10101110101110101110101110101110,true,true,true,true,true,17445670738451218568,14434412007782261858,11426265820156443558,15759372748660509872,1106850,64,64,true
GATE,2220000005,32,11,02323202323202323202323202323202,11010011010011010011010011010011,00101100101100101100101100101100,true,true,true,true,true,17445670738451218568,11397475304292246818,6488271392343170331,12876895988816929560,1106814,64,64,true
GATE,2220000005,32,12,01310132023201310132023201310132,00110000110000110000110000110000,11001111001111001111001111001111,true,true,true,true,true,17445670738451218568,768974526819838254,17815580732281167910,4412500926646891556,1106844,64,64,true
GATE,2220000005,32,13,02023202023202023202023202023202,10110010110010110010110010110010,01001101001101001101001101001101,true,true,true,true,true,17445670738451218568,9352973665751901998,5363266475164155692,6830212874462527864,1106844,64,64,true
GATE,2220000005,32,14,01023201023201023201023201023201,01110001110001110001110001110001,10001110001110001110001110001110,true,true,true,true,true,17445670738451218568,5833121191929945514,16945771868817181874,13258201956485645100,1106856,64,64,true
GATE,2220000005,32,15,02310131023202310131023202310131,11110011110011110011110011110011,00001100001100001100001100001100,true,true,true,true,true,17445670738451218568,7840281965562721562,8247391673952473042,13481993402046202904,1106844,64,64,true
GATE,2220000005,32,16,01320201320201320201320201320201,00001000001000001000001000001000,11110111110111110111110111110111,true,true,true,true,true,17445670738451218568,4098139691132239914,17182219461628851224,6243372169976519892,1106856,64,64,true
GATE,2220000005,32,17,02013131320202013131320202013131,10001010001010001010001010001010,01110101110101110101110101110101,true,true,true,true,true,17445670738451218568,12862880002761204922,4970651655422186283,10426793443374067652,1106844,64,64,true
GATE,2220000005,32,18,01013132320201013132320201013132,01001001001001001001001001001001,10110110110110110110110110110110,true,true,true,true,true,17445670738451218568,1382337924290630582,1167083599275710660,6957172981140485680,1106844,64,64,true
GATE,2220000005,32,19,02320202320202320202320202320202,11001011001011001011001011001011,00110100110100110100110100110100,true,true,true,true,true,17445670738451218568,2526488535736187766,4179624847222846629,15871927971618427584,1106844,64,64,true
GATE,2220000005,32,20,01313132020201313132020201313132,00101000101000101000101000101000,11010111010111010111010111010111,true,true,true,true,true,17445670738451218568,15552259752533482786,5624831318707013272,13957473172915118772,1106838,64,64,true
GATE,2220000005,32,21,02020202020202020202020202020202,10101010101010101010101010101010,01010101010101010101010101010101,true,true,true,true,true,17445670738451218568,7720243837264365346,11575252366384424382,11919308048193245840,1106874,64,64,true
GATE,2220000005,32,22,01020201020201020201020201020201,01101001101001101001101001101001,10010110010110010110010110010110,true,true,true,true,true,17445670738451218568,12506495145139112046,15006952155339466256,13409569980727585604,1106886,64,64,true
GATE,2220000005,32,23,02313131020202313131020202313131,11101011101011101011101011101011,00010100010100010100010100010100,true,true,true,true,true,17445670738451218568,10914634715002588254,5651237335992538680,10189473364739966824,1106838,64,64,true
GATE,2220000005,32,24,01323132010201323132010201323132,00011000011000011000011000011000,11100111100111100111100111100111,true,true,true,true,true,17445670738451218568,1460778336552434678,13715386072731013680,4581731962751076908,1106836,64,64,true
GATE,2220000005,32,25,02010202010202010202010202010202,10011010011010011010011010011010,01100101100101100101100101100101,true,true,true,true,true,17445670738451218568,4197922551628809302,3662788429477644778,12803880376712826588,1106884,64,64,true
GATE,2220000005,32,26,01010201010201010201010201010201,01011001011001011001011001011001,10100110100110100110100110100110,true,true,true,true,true,17445670738451218568,14658414099795126338,11657339269369909024,14547789714363780112,1106896,64,64,true
GATE,2220000005,32,27,02323131010202323131010202323131,11011011011011011011011011011011,00100100100100100100100100100100,true,true,true,true,true,17445670738451218568,9027953837520185298,16446981806366408996,8239040302450325872,1106836,64,64,true
GATE,2220000005,32,28,01310201310201310201310201310201,00111000111000111000111000111000,11000111000111000111000111000111,true,true,true,true,true,17445670738451218568,3714052484587992654,16622967297257827120,133737242653917836,1106866,64,64,true
GATE,2220000005,32,29,02023131310202023131310202023131,10111010111010111010111010111010,01000101000101000101000101000101,true,true,true,true,true,17445670738451218568,12698241831185404158,15434938809195611635,9742364337573232504,1106842,64,64,true
GATE,2220000005,32,30,01023132310201023132310201023132,01111001111001111001111001111001,10000110000110000110000110000110,true,true,true,true,true,17445670738451218568,17397668964933121690,12716649895990057004,749506866629567060,1106842,64,64,true
GATE,2220000005,32,31,02310202310202310202310202310202,11111011111011111011111011111011,00000100000100000100000100000100,true,true,true,true,true,17445670738451218568,12508922859295999674,13823381622662596253,13080766896936336600,1106854,64,64,true
GATE,2220000005,32,32,01320101320101320101320101320101,00000100000100000100000100000100,11111011111011111011111011111011,true,true,true,true,true,17445670738451218568,7430559123083890122,6470153182796013341,1825141562860627312,1106866,64,64,true
GATE,2220000005,32,33,02013231320102013231320102013231,10000110000110000110000110000110,01111001111001111001111001111001,true,true,true,true,true,17445670738451218568,14440849156008358314,15382595745713497342,8319507616305031648,1106842,64,64,true
GATE,2220000005,32,34,01013232320101013232320101013232,01000101000101000101000101000101,10111010111010111010111010111010,true,true,true,true,true,17445670738451218568,18352676804277676326,13163554087836596609,11488025095423194572,1106842,64,64,true
GATE,2220000005,32,35,02320102320102320102320102320102,11000111000111000111000111000111,00111000111000111000111000111000,true,true,true,true,true,17445670738451218568,12146017473886437526,13142173271465773540,2401323305598648572,1106854,64,64,true
GATE,2220000005,32,36,01313232020101313232020101313232,00100100100100100100100100100100,11011011011011011011011011011011,true,true,true,true,true,17445670738451218568,2808589738515227602,2680124651981774309,16798267713359986320,1106836,64,64,true
GATE,2220000005,32,37,02020102020102020102020102020102,10100110100110100110100110100110,01011001011001011001011001011001,true,true,true,true,true,17445670738451218568,15197611541441576962,15713278920628775807,10280435127424100652,1106884,64,64,true
GATE,2220000005,32,38,01020101020101020101020101020101,01100101100101100101100101100101,10011010011010011010011010011010,true,true,true,true,true,17445670738451218568,8938728835478876942,14259401921613574093,17866936182715714832,1106896,64,64,true
GATE,2220000005,32,39,02313231020102313231020102313231,11100111100111100111100111100111,00011000011000011000011000011000,true,true,true,true,true,17445670738451218568,11072526980572598062,12969192545879133765,8737896309352448596,1106836,64,64,true
GATE,2220000005,32,40,01323232010101323232010101323232,00010100010100010100010100010100,11101011101011101011101011101011,true,true,true,true,true,17445670738451218568,7825704558077610134,14723664176016880713,17082211320078063880,1106834,64,64,true
GATE,2220000005,32,41,02010102010102010102010102010102,10010110010110010110010110010110,01101001101001101001101001101001,true,true,true,true,true,17445670738451218568,687457382115091654,16181259201775572783,8921450918058156792,1106894,64,64,true
GATE,2220000005,32,42,01010101010101010101010101010101,01010101010101010101010101010101,10101010101010101010101010101010,true,true,true,true,true,17445670738451218568,16369075165468772434,14879135549566780033,16001034004487443740,1106906,64,64,true
GATE,2220000005,32,43,02323231010102323231010102323231,11010111010111010111010111010111,00101000101000101000101000101000,true,true,true,true,true,17445670738451218568,13311458313325792946,17756975454166239717,10957798016427529532,1106834,64,64,true
GATE,2220000005,32,44,01310101310101310101310101310101,00110100110100110100110100110100,11001011001011001011001011001011,true,true,true,true,true,17445670738451218568,13995975834221780030,13257985967077914465,7626287331366553256,1106876,64,64,true
GATE,2220000005,32,45,02023231310102023231310102023231,10110110110110110110110110110110,01001001001001001001001001001001,true,true,true,true,true,17445670738451218568,3572693181502217246,8531597883560988530,3497237470793746500,1106840,64,64,true
GATE,2220000005,32,46,01023232310101023232310101023232,01110101110101110101110101110101,10001010001010001010001010001010,true,true,true,true,true,17445670738451218568,17339618812366416090,8015242923761913213,10508500914873323904,1106840,64,64,true
GATE,2220000005,32,47,02310102310102310102310102310102,11110111110111110111110111110111,00001000001000001000001000001000,true,true,true,true,true,17445670738451218568,595314944325620682,2864524485931180088,14981572845047474452,1106864,64,64,true
GATE,2220000005,32,48,01320232013101320232013101320232,00001100001100001100001100001100,11110011110011110011110011110011,true,true,true,true,true,17445670738451218568,11049877961815594042,3957334871123372049,8831649409304998572,1106840,64,64,true
GATE,2220000005,32,49,02013102013102013102013102013102,10001110001110001110001110001110,01110001110001110001110001110001,true,true,true,true,true,17445670738451218568,10153190737264029706,17351685029255652419,17870899907631109956,1106864,64,64,true
GATE,2220000005,32,50,01013101013101013101013101013101,01001101001101001101001101001101,10110010110010110010110010110010,true,true,true,true,true,17445670738451218568,15077659360352130342,13325824890300327425,11340182900640501880,1106876,64,64,true
GATE,2220000005,32,51,02320231013102320231013102320231,11001111001111001111001111001111,00110000110000110000110000110000,true,true,true,true,true,17445670738451218568,16682685912468547014,4336863446665150817,4769453473263162784,1106840,64,64,true
GATE,2220000005,32,52,01313101313101313101313101313101,00101100101100101100101100101100,11010011010011010011010011010011,true,true,true,true,true,17445670738451218568,5613322671343634610,15167935346053069517,784187375542833172,1106846,64,64,true
GATE,2220000005,32,53,02020231313102020231313102020231,10101110101110101110101110101110,01010001010001010001010001010001,true,true,true,true,true,17445670738451218568,3001770925605224146,3805785581691134478,13189527566971334712,1106846,64,64,true
GATE,2220000005,32,54,01020232313101020232313101020232,01101101101101101101101101101101,10010010010010010010010010010010,true,true,true,true,true,17445670738451218568,15597276984611345406,15263964053040863353,6300212863590708116,1106846,64,64,true
GATE,2220000005,32,55,02313102313102313102313102313102,11101111101111101111101111101111,00010000010000010000010000010000,true,true,true,true,true,17445670738451218568,2826351358275114670,12960999857954431900,5466770902683040752,1106834,64,64,true
GATE,2220000005,32,56,01323101323101323101323101323101,00011100011100011100011100011100,11100011100011100011100011100011,true,true,true,true,true,17445670738451218568,16255611635127576262,15470446403136921240,46128853363338436,1106836,64,64,true
GATE,2220000005,32,57,02010231323102010231323102010231,10011110011110011110011110011110,01100001100001100001100001100001,true,true,true,true,true,17445670738451218568,6037382277846646406,13163291841599214471,4107258550259591388,1106848,64,64,true
GATE,2220000005,32,58,01010232323101010232323101010232,01011101011101011101011101011101,10100010100010100010100010100010,true,true,true,true,true,17445670738451218568,13482260010058645938,10881817264283149440,10874941416555036600,1106848,64,64,true
GATE,2220000005,32,59,02323102323102323102323102323102,11011111011111011111011111011111,00100000100000100000100000100000,true,true,true,true,true,17445670738451218568,7559292960066408834,13178945467029974517,14088067550686303024,1106824,64,64,true
GATE,2220000005,32,60,01310232023101310232023101310232,00111100111100111100111100111100,11000011000011000011000011000011,true,true,true,true,true,17445670738451218568,11376731401668587966,757983009407058412,9296875974263445308,1106842,64,64,true
GATE,2220000005,32,61,02023102023102023102023102023102,10111110111110111110111110111110,01000001000001000001000001000001,true,true,true,true,true,17445670738451218568,6620401246085369262,15468398286597205134,12807443842135915840,1106854,64,64,true
GATE,2220000005,32,62,01023101023101023101023101023101,01111101111101111101111101111101,10000010000010000010000010000010,true,true,true,true,true,17445670738451218568,11543445466184101962,11600185038525671584,4678344383173768420,1106866,64,64,true
GATE,2220000005,32,63,02310231023102310231023102310231,11111111111111111111111111111111,00000000000000000000000000000000,true,true,true,true,true,17445670738451218568,999172946124927690,15102763029721617380,15419423177715060272,1106842,64,64,true
