stratum,schedule,experience,participant,continuation_firings,trace_firings,local_returns,live_before,live_after,resistance_before,resistance_after,return_gain,pressure_spent,quiescent
G3,rotation-5,7,0,1|0,0|1,0|1,false|false,false|false,0|0,0|0,0|0,0|0,true
G3,rotation-5,8,0,1|0,0|1,0|1,false|false,false|false,0|0,0|0,0|0,0|0,true
G3,rotation-5,9,1,0|1,1|0,1|0,false|false,false|false,0|0,0|0,0|0,0|0,true
G3,rotation-5,10,0,1|0,0|1,0|1,false|false,false|false,0|0,0|0,0|0,0|0,true
G3,rotation-5,11,1,0|1,1|0,1|0,false|false,false|false,0|0,0|0,0|0,0|0,true
G3,rotation-5,12,1,0|1,1|0,1|0,false|false,false|false,0|0,0|0,0|0,0|0,true
G3,rotation-5,13,0,1|0,0|1,0|1,false|false,false|false,0|0,0|0,0|0,0|0,true
G3,rotation-5,14,0,1|0,0|1,0|1,false|false,false|false,0|0,0|0,0|0,0|0,true
G3,rotation-5,15,1,0|1,1|0,1|0,false|false,false|false,0|0,0|0,0|0,0|0,true
G3,rotation-5,16,0,1|0,0|1,0|1,false|false,false|false,0|0,0|0,0|0,0|0,true
G3,rotation-5,17,1,0|1,1|0,1|0,false|false,false|false,0|0,0|0,0|0,0|0,true
G3,rotation-5,18,1,0|1,1|0,1|0,false|false,false|false,0|0,0|0,0|0,0|0,true
G3,rotation-5,19,0,1|0,0|1,0|1,false|false,false|false,0|0,0|0,0|0,0|0,true
G3,rotation-5,20,0,1|0,0|1,0|1,false|false,false|false,0|0,0|0,0|0,0|0,true
G3,rotation-5,21,1,0|1,1|0,1|0,false|false,false|false,0|0,0|0,0|0,0|0,true
G3,rotation-5,22,0,1|0,0|1,0|1,false|false,false|false,0|0,0|0,0|0,0|0,true
G3,rotation-5,23,1,0|1,1|0,1|0,false|false,false|false,0|0,0|0,0|0,0|0,true
