row_id,candidate,stage,family,spec_fingerprint,seed,mirror,reverse_insertion,threshold,coupling,load,spacing,train_spacing,allocation,genuine,expected_effect,learning_work,execution_work,queue_work,delivered,generation_checks,temporary_peak_count,temporary_peak_bytes_lower_bound,temporary_accounting,persistent_bytes,arrow_records,live_structures,proposals,deallocations,return_updates,eligibility_writes,pressure_updates,locus_firings,effect_firings,transmissions,crossings,false_conjunction,resistance_start,resistance_end,coupling_start,coupling_end,reversal_cost,deallocation_cost,reacquisition_cost,timing_tolerance,dense_attribution_ok,recursion_depth,heldout_reuse,replay_equal,naturally_quiescent,runaway,complete_fingerprint,permanent_fingerprint,row_pass
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d1-tr0-a2,CJ-B,gate,timing_transfer,13769335003783230328,1307,false,false,2,1,4,1,0,2,true,false,48,14,2,7,7,2,80,LOWER_BOUND,272,2,0,0,0,1,2,3,1,0,2,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,17684388161427453849,10878716718856395116,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d2-tr0-a2,CJ-B,gate,timing_transfer,11859588164135734624,1307,false,false,2,1,4,2,0,2,true,false,48,14,2,7,7,2,80,LOWER_BOUND,272,2,0,0,0,1,2,3,1,0,2,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,11532931979068397762,10878716718856395116,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d3-tr0-a2,CJ-B,gate,timing_transfer,8230813900571580260,1307,false,false,2,1,4,3,0,2,true,false,48,14,2,7,7,2,80,LOWER_BOUND,272,2,0,0,0,1,2,3,1,0,2,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,4950128353471156047,10878716718856395116,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d4-tr0-a2,CJ-B,gate,timing_transfer,3311571486166061460,1307,false,false,2,1,4,4,0,2,true,false,48,14,2,7,7,2,80,LOWER_BOUND,272,2,0,0,0,1,2,3,1,0,2,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,278192048923864464,10878716718856395116,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d5-tr0-a2,CJ-B,gate,timing_transfer,8855994393372990064,1307,false,false,2,1,4,5,0,2,true,false,48,14,2,7,7,2,80,LOWER_BOUND,272,2,0,0,0,1,2,3,1,0,2,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,14315527010071393109,10878716718856395116,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d-1-tr2-a2,CJ-B,gate,timing_transfer,8719713180774322138,1307,false,false,2,1,4,-1,2,2,true,false,25,14,2,5,5,2,80,LOWER_BOUND,272,2,0,0,0,0,0,2,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,6258770330696442215,1191741978025789658,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d0-tr2-a2,CJ-B,gate,timing_transfer,7313535872751739484,1307,false,false,2,1,4,0,2,2,true,false,25,35,2,7,7,2,80,LOWER_BOUND,272,2,0,0,0,0,2,2,0,1,2,1,false,0,0,0,0,0,0,0,1,false,0,true,false,true,false,3340428863825905498,1191741978025789658,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d1-tr2-a2,CJ-B,gate,timing_transfer,8798670477281368976,1307,false,false,2,1,4,1,2,2,true,false,25,14,2,5,5,2,80,LOWER_BOUND,272,2,0,0,0,0,0,2,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,11568518555980016679,1191741978025789658,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d2-tr2-a2,CJ-B,gate,timing_transfer,11188536185744825384,1307,false,false,2,1,4,2,2,2,true,false,25,14,2,5,5,2,80,LOWER_BOUND,272,2,0,0,0,0,0,2,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,18337172655905302028,1191741978025789658,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d3-tr2-a2,CJ-B,gate,timing_transfer,4360638449804461948,1307,false,false,2,1,4,3,2,2,true,false,25,14,2,5,5,2,80,LOWER_BOUND,272,2,0,0,0,0,0,2,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,14990260199861296653,1191741978025789658,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d4-tr2-a2,CJ-B,gate,timing_transfer,14509553031327541100,1307,false,false,2,1,4,4,2,2,true,false,25,14,2,5,5,2,80,LOWER_BOUND,272,2,0,0,0,0,0,2,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,4876567314119748578,1191741978025789658,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d5-tr2-a2,CJ-B,gate,timing_transfer,17157708034303054136,1307,false,false,2,1,4,5,2,2,true,false,25,14,2,5,5,2,80,LOWER_BOUND,272,2,0,0,0,0,0,2,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,17257830085382367291,1191741978025789658,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d-1-tr4-a2,CJ-B,gate,timing_transfer,3040776090582631502,1307,false,false,2,1,4,-1,4,2,true,false,25,14,2,5,5,2,80,LOWER_BOUND,272,2,0,0,0,0,0,2,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,6258770330696442215,1191741978025789658,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d0-tr4-a2,CJ-B,gate,timing_transfer,18230224755193464636,1307,false,false,2,1,4,0,4,2,true,false,25,35,2,7,7,2,80,LOWER_BOUND,272,2,0,0,0,0,2,2,0,1,2,1,false,0,0,0,0,0,0,0,1,false,0,true,false,true,false,3340428863825905498,1191741978025789658,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d1-tr4-a2,CJ-B,gate,timing_transfer,15476991675888461864,1307,false,false,2,1,4,1,4,2,true,false,25,14,2,5,5,2,80,LOWER_BOUND,272,2,0,0,0,0,0,2,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,11568518555980016679,1191741978025789658,true
