row_id,stage,family,spec_fingerprint,b_effect,e_effect,prediction_diff,b_false_conjunction,e_false_conjunction,b_row_pass,e_row_pass,b_work,e_work,b_persistent_bytes,e_persistent_bytes,b_quiescent,e_quiescent
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d-1-tr0-a2,gate,timing_transfer,4339345632398094744,1,1,false,false,false,true,true,107,79,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d0-tr0-a2,gate,timing_transfer,15502272279024529652,1,1,false,false,false,true,true,105,78,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d1-tr0-a2,gate,timing_transfer,12608317746563516880,1,0,true,false,false,true,true,104,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d2-tr0-a2,gate,timing_transfer,8927272722121066344,1,0,true,false,false,true,true,104,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d3-tr0-a2,gate,timing_transfer,15154195719759058324,1,0,true,false,false,true,true,104,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d4-tr0-a2,gate,timing_transfer,15427267625384380484,1,0,true,false,false,true,true,104,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d5-tr0-a2,gate,timing_transfer,3680769199823241144,1,0,true,false,false,true,true,104,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d-1-tr2-a2,gate,timing_transfer,3187112159259627596,1,1,false,false,false,true,true,106,79,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d0-tr2-a2,gate,timing_transfer,5416709276069293932,1,1,false,false,false,true,true,104,78,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d1-tr2-a2,gate,timing_transfer,5181915307151655672,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d2-tr2-a2,gate,timing_transfer,14702758060355743744,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d3-tr2-a2,gate,timing_transfer,12844806660834366348,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d4-tr2-a2,gate,timing_transfer,10070587626237855340,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d5-tr2-a2,gate,timing_transfer,852958878561984160,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d-1-tr4-a2,gate,timing_transfer,12598614986232231912,1,1,false,false,false,true,true,106,79,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d0-tr4-a2,gate,timing_transfer,17569107948697252180,1,1,false,false,false,true,true,104,78,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d1-tr4-a2,gate,timing_transfer,6020086005323194552,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d2-tr4-a2,gate,timing_transfer,10378599632867619416,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d3-tr4-a2,gate,timing_transfer,17553184714488917420,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d4-tr4-a2,gate,timing_transfer,377300323715254820,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l4-d5-tr4-a2,gate,timing_transfer,182420122332885136,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-contemporary-reversal-s1307-m0-r0-t2-c2-l4-d0-tr0-a2,gate,shared_control,15097024762434406356,2,4,true,false,false,false,false,584,853,912,848,true,true
coverage-correction-v2-burst-4-s1307-m0-r0-t2-c2-l12-d1-tr0-a2,gate,same_source_bursts,4593363445219578965,4,2,true,true,true,false,false,140,94,272,272,true,true
coverage-correction-v2-blocked-late-return-s1307-m0-r0-t2-c2-l12-d0-tr0-a6,gate,dense_return_topology,16103430167242767317,1,1,false,false,false,true,true,354,323,1408,1408,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d-1-tr0-a2,gate,timing_transfer,787606531637562932,1,1,false,false,false,true,true,107,79,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d0-tr0-a2,gate,timing_transfer,10080275636959802802,1,1,false,false,false,true,true,105,78,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d1-tr0-a2,gate,timing_transfer,14262715500359563672,1,0,true,false,false,true,true,104,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d2-tr0-a2,gate,timing_transfer,9961592237000453550,1,0,true,false,false,true,true,104,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d3-tr0-a2,gate,timing_transfer,6746868264636008264,1,0,true,false,false,true,true,104,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d4-tr0-a2,gate,timing_transfer,18053651580281403546,1,0,true,false,false,true,true,104,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d5-tr0-a2,gate,timing_transfer,6829724753645468728,1,0,true,false,false,true,true,104,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d-1-tr2-a2,gate,timing_transfer,5243257933071914232,1,1,false,false,false,true,true,106,79,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d0-tr2-a2,gate,timing_transfer,12361918385723257066,1,1,false,false,false,true,true,104,78,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d1-tr2-a2,gate,timing_transfer,13720277595399074644,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d2-tr2-a2,gate,timing_transfer,4907678415231828566,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d3-tr2-a2,gate,timing_transfer,3441570823921726156,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d4-tr2-a2,gate,timing_transfer,2797627000424399858,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d5-tr2-a2,gate,timing_transfer,8502319886737649516,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d-1-tr4-a2,gate,timing_transfer,8608746940913772948,1,1,false,false,false,true,true,106,79,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d0-tr4-a2,gate,timing_transfer,14333194292885823618,1,1,false,false,false,true,true,104,78,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d1-tr4-a2,gate,timing_transfer,3212531226302642800,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d2-tr4-a2,gate,timing_transfer,6889544799969147166,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d3-tr4-a2,gate,timing_transfer,15798207022978985272,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d4-tr4-a2,gate,timing_transfer,6784565649391662058,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l12-d5-tr4-a2,gate,timing_transfer,16508821387242634752,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-contemporary-reversal-s1307-m0-r0-t2-c2-l12-d0-tr0-a2,gate,shared_control,6107783748114830918,2,4,true,false,false,false,false,584,853,912,848,true,true
coverage-correction-v2-burst-4-s1307-m0-r0-t3-c1-l0-d1-tr0-a2,gate,same_source_bursts,13925228471156432517,0,0,false,false,false,true,true,42,67,272,272,true,true
coverage-correction-v2-blocked-late-return-s1307-m0-r0-t3-c1-l0-d0-tr0-a6,gate,dense_return_topology,18372192617665976047,1,1,false,false,false,true,true,67,65,832,832,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t3-c1-l0-d-1-tr0-a2,gate,timing_transfer,14275207864700155018,0,0,false,false,false,true,true,63,67,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t3-c1-l0-d0-tr0-a2,gate,timing_transfer,13677414662984364946,1,1,false,false,false,true,true,85,78,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t3-c1-l0-d1-tr0-a2,gate,timing_transfer,3233851208964384246,0,0,false,false,false,true,true,63,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t3-c1-l0-d2-tr0-a2,gate,timing_transfer,5521552563703310134,0,0,false,false,false,true,true,63,66,272,272,true,true
