row_id,candidate,stage,family,spec_fingerprint,seed,mirror,reverse_insertion,threshold,coupling,load,spacing,train_spacing,allocation,genuine,expected_effect,learning_work,execution_work,queue_work,delivered,generation_checks,temporary_peak_count,temporary_peak_bytes_lower_bound,temporary_accounting,persistent_bytes,arrow_records,live_structures,proposals,deallocations,return_updates,eligibility_writes,pressure_updates,locus_firings,effect_firings,transmissions,crossings,false_conjunction,resistance_start,resistance_end,coupling_start,coupling_end,reversal_cost,deallocation_cost,reacquisition_cost,timing_tolerance,dense_attribution_ok,recursion_depth,heldout_reuse,replay_equal,naturally_quiescent,runaway,complete_fingerprint,permanent_fingerprint,row_pass
f4-transfer-s101-m0-r0-t2-c1-l0-d3-tr2-a2,CJ-B,probe,timing_transfer,3689397281806968310,101,false,false,2,1,0,3,2,2,true,false,0,14,1,2,2,2,80,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,13381837327572955205,3163710294032537549,true
f4-transfer-s101-m0-r0-t2-c1-l0-d4-tr2-a2,CJ-B,probe,timing_transfer,2143634348195961344,101,false,false,2,1,0,4,2,2,true,false,0,14,1,2,2,2,80,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,11335630380131749310,3163710294032537549,true
f4-transfer-s101-m0-r0-t2-c1-l0-d5-tr2-a2,CJ-B,probe,timing_transfer,3321039826685217726,101,false,false,2,1,0,5,2,2,true,false,0,14,1,2,2,2,80,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,6128023057491379783,3163710294032537549,true
f4-transfer-s101-m0-r0-t2-c1-l0-d-1-tr4-a2,CJ-B,probe,timing_transfer,1555340765477157554,101,false,false,2,1,0,-1,4,2,true,false,0,14,1,2,2,2,80,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,11856845507630366583,3163710294032537549,true
f4-transfer-s101-m0-r0-t2-c1-l0-d0-tr4-a2,CJ-B,probe,timing_transfer,4150638416090755819,101,false,false,2,1,0,0,4,2,true,true,0,35,1,4,4,2,80,LOWER_BOUND,272,2,1,0,0,0,2,0,1,1,2,1,false,30,30,1,1,0,0,0,1,false,0,false,false,true,false,15223647878707701430,3163710294032537549,true
f4-transfer-s101-m0-r0-t2-c1-l0-d1-tr4-a2,CJ-B,probe,timing_transfer,826357328544531122,101,false,false,2,1,0,1,4,2,true,false,0,14,1,2,2,2,80,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,11991638995590090731,3163710294032537549,true
f4-transfer-s101-m0-r0-t2-c1-l0-d2-tr4-a2,CJ-B,probe,timing_transfer,13023030992499996316,101,false,false,2,1,0,2,4,2,true,false,0,14,1,2,2,2,80,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,2605116840115425100,3163710294032537549,true
f4-transfer-s101-m0-r0-t2-c1-l0-d3-tr4-a2,CJ-B,probe,timing_transfer,13749058204033723002,101,false,false,2,1,0,3,4,2,true,false,0,14,1,2,2,2,80,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,13381837327572955205,3163710294032537549,true
f4-transfer-s101-m0-r0-t2-c1-l0-d4-tr4-a2,CJ-B,probe,timing_transfer,12937597629465965208,101,false,false,2,1,0,4,4,2,true,false,0,14,1,2,2,2,80,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,11335630380131749310,3163710294032537549,true
f4-transfer-s101-m0-r0-t2-c1-l0-d5-tr4-a2,CJ-B,probe,timing_transfer,14777871301690075386,101,false,false,2,1,0,5,4,2,true,false,0,14,1,2,2,2,80,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,6128023057491379783,3163710294032537549,true
