row_id,candidate,stage,family,spec_fingerprint,seed,mirror,reverse_insertion,threshold,coupling,load,spacing,train_spacing,allocation,genuine,expected_effect,learning_work,execution_work,queue_work,delivered,generation_checks,temporary_peak_count,temporary_peak_bytes_lower_bound,temporary_accounting,persistent_bytes,arrow_records,live_structures,proposals,deallocations,return_updates,eligibility_writes,pressure_updates,locus_firings,effect_firings,transmissions,crossings,false_conjunction,resistance_start,resistance_end,coupling_start,coupling_end,reversal_cost,deallocation_cost,reacquisition_cost,timing_tolerance,dense_attribution_ok,recursion_depth,heldout_reuse,replay_equal,naturally_quiescent,runaway,complete_fingerprint,permanent_fingerprint,row_pass
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d2-tr2-a2,CJ-E,gate,timing_transfer,11188536185744825384,1307,false,false,2,1,4,2,2,2,true,false,35,18,2,8,8,2,80,LOWER_BOUND,272,2,0,0,0,1,3,3,0,0,NA,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,4111723784747781560,3237896780919964896,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d3-tr2-a2,CJ-E,gate,timing_transfer,4360638449804461948,1307,false,false,2,1,4,3,2,2,true,false,35,18,2,8,8,2,80,LOWER_BOUND,272,2,0,0,0,1,3,3,0,0,NA,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,11524081567029185098,3237896780919964896,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d4-tr2-a2,CJ-E,gate,timing_transfer,14509553031327541100,1307,false,false,2,1,4,4,2,2,true,false,35,18,2,8,8,2,80,LOWER_BOUND,272,2,0,0,0,1,3,3,0,0,NA,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,17869707576083701324,3237896780919964896,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d5-tr2-a2,CJ-E,gate,timing_transfer,17157708034303054136,1307,false,false,2,1,4,5,2,2,true,false,35,18,2,8,8,2,80,LOWER_BOUND,272,2,0,0,0,1,3,3,0,0,NA,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,4448640115013632922,3237896780919964896,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d-1-tr4-a2,CJ-E,gate,timing_transfer,3040776090582631502,1307,false,false,2,1,4,-1,4,2,true,false,35,19,3,8,8,2,80,LOWER_BOUND,272,2,0,0,0,1,3,3,0,0,NA,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,15127353430035889846,3237896780919964896,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d0-tr4-a2,CJ-E,gate,timing_transfer,18230224755193464636,1307,false,false,2,1,4,0,4,2,true,false,35,30,2,9,9,2,80,LOWER_BOUND,272,2,0,0,0,1,4,3,0,1,NA,1,false,0,0,0,0,0,0,0,1,false,0,true,false,true,false,9764699636791829030,3237896780919964896,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d1-tr4-a2,CJ-E,gate,timing_transfer,15476991675888461864,1307,false,false,2,1,4,1,4,2,true,false,35,18,2,8,8,2,80,LOWER_BOUND,272,2,0,0,0,1,3,3,0,0,NA,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,2505241919603149666,3237896780919964896,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d2-tr4-a2,CJ-E,gate,timing_transfer,8632328256404566408,1307,false,false,2,1,4,2,4,2,true,false,35,18,2,8,8,2,80,LOWER_BOUND,272,2,0,0,0,1,3,3,0,0,NA,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,4111723784747781560,3237896780919964896,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d3-tr4-a2,CJ-E,gate,timing_transfer,10299128386127586244,1307,false,false,2,1,4,3,4,2,true,false,35,18,2,8,8,2,80,LOWER_BOUND,272,2,0,0,0,1,3,3,0,0,NA,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,11524081567029185098,3237896780919964896,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d4-tr4-a2,CJ-E,gate,timing_transfer,11025519533839249020,1307,false,false,2,1,4,4,4,2,true,false,35,18,2,8,8,2,80,LOWER_BOUND,272,2,0,0,0,1,3,3,0,0,NA,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,17869707576083701324,3237896780919964896,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d5-tr4-a2,CJ-E,gate,timing_transfer,3418306224765053248,1307,false,false,2,1,4,5,4,2,true,false,35,18,2,8,8,2,80,LOWER_BOUND,272,2,0,0,0,1,3,3,0,0,NA,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,4448640115013632922,3237896780919964896,true
coverage-correction-v2-contemporary-reversal-s1307-m0-r0-t2-c1-l4-d0-tr0-a2,CJ-E,gate,shared_control,12956432505992217846,1307,false,false,2,1,4,0,0,2,true,true,613,240,166,61,61,4,160,LOWER_BOUND,848,8,2,2,0,40,44,8,2,4,NA,12,false,1,15,1,2,853,0,145,0,false,0,false,false,true,false,3435617146137497736,17792961183063101165,false
coverage-correction-v2-burst-4-s1307-m0-r0-t2-c1-l12-d1-tr0-a2,CJ-E,gate,same_source_bursts,59735557615976503,1307,false,false,2,1,12,1,0,2,false,false,0,67,12,8,8,4,160,LOWER_BOUND,272,2,0,0,0,3,4,0,0,0,NA,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,17408472829844299909,4529935801872501089,true
coverage-correction-v2-blocked-late-return-s1307-m0-r0-t2-c1-l12-d0-tr0-a6,CJ-E,gate,dense_return_topology,14207163325356418049,1307,false,false,2,1,12,0,0,6,true,true,303,20,115,18,18,14,560,LOWER_BOUND,1408,7,2,0,0,0,3,2,1,1,NA,1,false,3,2,1,1,0,0,0,0,true,0,false,false,true,false,16278197894550376423,14724220193326884665,true
