case_id,root,creation_phase,family,mechanics,points,trace_hash,physical_work,drive,modulation,updates,proposals,deallocations,qlp,final_tick,body_hash,quiescent,partition_equal,target_fires,predicate_pass
1,4100000,0,phase_free_weak_lifetime,reference,0@0:1/1/0/0/1;1@1:1/1/1/0/1;9@9:1/1/9/0/1;10@10:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,10,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
1,4100000,0,phase_free_weak_lifetime,production,0@0:1/1/0/0/1;1@1:1/1/1/0/1;9@9:1/1/9/0/1;10@10:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,10,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
2,4100000,0,resistance_scales_lifetime,reference,0@0:1/1/0/0/1|1/2/0/0/1|1/4/0/0/1;9@9:1/1/9/0/1|1/2/9/0/1|1/4/9/0/1;10@10:0/0/0/0/0|1/1/0/0/1|1/3/0/0/1;19@19:0/0/0/0/0|1/1/9/0/1|1/3/9/0/1;20@20:0/0/0/0/0|0/0/0/0/0|1/2/0/0/1;39@39:0/0/0/0/0|0/0/0/0/0|1/1/9/0/1;40@40:0/0/0/0/0|0/0/0/0/0|0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3,0,0,0,0,3,0,40,ea143fb65b8e808f0e4f6cf53e14f96df611a6a85507afb63d90a0080e176c1f,1,1,0,1
2,4100000,0,resistance_scales_lifetime,production,0@0:1/1/0/0/1|1/2/0/0/1|1/4/0/0/1;9@9:1/1/9/0/1|1/2/9/0/1|1/4/9/0/1;10@10:0/0/0/0/0|1/1/0/0/1|1/3/0/0/1;19@19:0/0/0/0/0|1/1/9/0/1|1/3/9/0/1;20@20:0/0/0/0/0|0/0/0/0/0|1/2/0/0/1;39@39:0/0/0/0/0|0/0/0/0/0|1/1/9/0/1;40@40:0/0/0/0/0|0/0/0/0/0|0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3,0,0,0,0,3,0,40,ea143fb65b8e808f0e4f6cf53e14f96df611a6a85507afb63d90a0080e176c1f,1,1,0,1
3,4100000,0,traversal_cannot_alter_forgetting,reference,0@0:1/4/0/0/1|1/4/0/0/1;9@9:1/4/9/12571524225/1|1/4/9/0/1;39@39:1/1/9/1813536193/1|1/1/9/0/1;40@40:0/0/0/0/0|0/0/0/0/0,e5175ba6ee8e8ebf072f1e4745c2037d9e81b4ee24de4439fddf3b0e23ab2581,10,8,0,0,0,2,0,40,967a702e461eca95d49f2cd86aed8a592b406c65027e978d20e909e410af79a4,1,1,0,1
3,4100000,0,traversal_cannot_alter_forgetting,production,0@0:1/4/0/0/1|1/4/0/0/1;9@9:1/4/9/12571524225/1|1/4/9/0/1;39@39:1/1/9/1813536193/1|1/1/9/0/1;40@40:0/0/0/0/0|0/0/0/0/0,e5175ba6ee8e8ebf072f1e4745c2037d9e81b4ee24de4439fddf3b0e23ab2581,10,8,0,0,0,2,0,40,967a702e461eca95d49f2cd86aed8a592b406c65027e978d20e909e410af79a4,1,1,0,1
4,4100000,0,host_time_partition_invariance,reference,0@0:1/4/0/0/1;37@37:1/1/7/0/1;40@40:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,40,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
4,4100000,0,host_time_partition_invariance,production,0@0:1/4/0/0/1;37@37:1/1/7/0/1;40@40:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,40,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
5,4100000,0,local_death_blocks_stale_delivery,reference,0@0:1/1/0/0/1;15@15:0/0/0/0/0,7f7265aee160ba0011c08f3d336b880f40087c3e300f875f1615883fc76ac409,2,1,0,0,0,1,0,15,b833e7fcd85f162d86748e6ce8bc565c56295c372a32df7208d608ec1ab8b8ce,1,1,0,1
5,4100000,0,local_death_blocks_stale_delivery,production,0@0:1/1/0/0/1;15@15:0/0/0/0/0,7f7265aee160ba0011c08f3d336b880f40087c3e300f875f1615883fc76ac409,2,1,0,0,0,1,0,15,b833e7fcd85f162d86748e6ce8bc565c56295c372a32df7208d608ec1ab8b8ce,1,1,0,1
6,4100000,1,phase_free_weak_lifetime,reference,0@1:1/1/0/0/1;1@2:1/1/1/0/1;9@10:1/1/9/0/1;10@11:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,11,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
6,4100000,1,phase_free_weak_lifetime,production,0@1:1/1/0/0/1;1@2:1/1/1/0/1;9@10:1/1/9/0/1;10@11:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,11,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
7,4100000,1,resistance_scales_lifetime,reference,0@1:1/1/0/0/1|1/2/0/0/1|1/4/0/0/1;9@10:1/1/9/0/1|1/2/9/0/1|1/4/9/0/1;10@11:0/0/0/0/0|1/1/0/0/1|1/3/0/0/1;19@20:0/0/0/0/0|1/1/9/0/1|1/3/9/0/1;20@21:0/0/0/0/0|0/0/0/0/0|1/2/0/0/1;39@40:0/0/0/0/0|0/0/0/0/0|1/1/9/0/1;40@41:0/0/0/0/0|0/0/0/0/0|0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3,0,0,0,0,3,0,41,ea143fb65b8e808f0e4f6cf53e14f96df611a6a85507afb63d90a0080e176c1f,1,1,0,1
7,4100000,1,resistance_scales_lifetime,production,0@1:1/1/0/0/1|1/2/0/0/1|1/4/0/0/1;9@10:1/1/9/0/1|1/2/9/0/1|1/4/9/0/1;10@11:0/0/0/0/0|1/1/0/0/1|1/3/0/0/1;19@20:0/0/0/0/0|1/1/9/0/1|1/3/9/0/1;20@21:0/0/0/0/0|0/0/0/0/0|1/2/0/0/1;39@40:0/0/0/0/0|0/0/0/0/0|1/1/9/0/1;40@41:0/0/0/0/0|0/0/0/0/0|0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3,0,0,0,0,3,0,41,ea143fb65b8e808f0e4f6cf53e14f96df611a6a85507afb63d90a0080e176c1f,1,1,0,1
8,4100000,1,traversal_cannot_alter_forgetting,reference,0@1:1/4/0/0/1|1/4/0/0/1;9@10:1/4/9/12571524225/1|1/4/9/0/1;39@40:1/1/9/1813536193/1|1/1/9/0/1;40@41:0/0/0/0/0|0/0/0/0/0,567924cfe83b342b8849d8d9c482495127a66e8dddcd73ebed9997b26f0b4898,10,8,0,0,0,2,0,41,967a702e461eca95d49f2cd86aed8a592b406c65027e978d20e909e410af79a4,1,1,0,1
8,4100000,1,traversal_cannot_alter_forgetting,production,0@1:1/4/0/0/1|1/4/0/0/1;9@10:1/4/9/12571524225/1|1/4/9/0/1;39@40:1/1/9/1813536193/1|1/1/9/0/1;40@41:0/0/0/0/0|0/0/0/0/0,567924cfe83b342b8849d8d9c482495127a66e8dddcd73ebed9997b26f0b4898,10,8,0,0,0,2,0,41,967a702e461eca95d49f2cd86aed8a592b406c65027e978d20e909e410af79a4,1,1,0,1
9,4100000,1,host_time_partition_invariance,reference,0@1:1/4/0/0/1;37@38:1/1/7/0/1;40@41:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,41,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
9,4100000,1,host_time_partition_invariance,production,0@1:1/4/0/0/1;37@38:1/1/7/0/1;40@41:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,41,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
10,4100000,1,local_death_blocks_stale_delivery,reference,0@1:1/1/0/0/1;15@16:0/0/0/0/0,f4d0c0f95311c162fa7c8272778f9bb6d0a68033457b4a37fb74bc12fb169377,2,1,0,0,0,1,0,16,b833e7fcd85f162d86748e6ce8bc565c56295c372a32df7208d608ec1ab8b8ce,1,1,0,1
10,4100000,1,local_death_blocks_stale_delivery,production,0@1:1/1/0/0/1;15@16:0/0/0/0/0,f4d0c0f95311c162fa7c8272778f9bb6d0a68033457b4a37fb74bc12fb169377,2,1,0,0,0,1,0,16,b833e7fcd85f162d86748e6ce8bc565c56295c372a32df7208d608ec1ab8b8ce,1,1,0,1
11,4100000,2,phase_free_weak_lifetime,reference,0@2:1/1/0/0/1;1@3:1/1/1/0/1;9@11:1/1/9/0/1;10@12:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,12,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
11,4100000,2,phase_free_weak_lifetime,production,0@2:1/1/0/0/1;1@3:1/1/1/0/1;9@11:1/1/9/0/1;10@12:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,12,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
12,4100000,2,resistance_scales_lifetime,reference,0@2:1/1/0/0/1|1/2/0/0/1|1/4/0/0/1;9@11:1/1/9/0/1|1/2/9/0/1|1/4/9/0/1;10@12:0/0/0/0/0|1/1/0/0/1|1/3/0/0/1;19@21:0/0/0/0/0|1/1/9/0/1|1/3/9/0/1;20@22:0/0/0/0/0|0/0/0/0/0|1/2/0/0/1;39@41:0/0/0/0/0|0/0/0/0/0|1/1/9/0/1;40@42:0/0/0/0/0|0/0/0/0/0|0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3,0,0,0,0,3,0,42,ea143fb65b8e808f0e4f6cf53e14f96df611a6a85507afb63d90a0080e176c1f,1,1,0,1
12,4100000,2,resistance_scales_lifetime,production,0@2:1/1/0/0/1|1/2/0/0/1|1/4/0/0/1;9@11:1/1/9/0/1|1/2/9/0/1|1/4/9/0/1;10@12:0/0/0/0/0|1/1/0/0/1|1/3/0/0/1;19@21:0/0/0/0/0|1/1/9/0/1|1/3/9/0/1;20@22:0/0/0/0/0|0/0/0/0/0|1/2/0/0/1;39@41:0/0/0/0/0|0/0/0/0/0|1/1/9/0/1;40@42:0/0/0/0/0|0/0/0/0/0|0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3,0,0,0,0,3,0,42,ea143fb65b8e808f0e4f6cf53e14f96df611a6a85507afb63d90a0080e176c1f,1,1,0,1
13,4100000,2,traversal_cannot_alter_forgetting,reference,0@2:1/4/0/0/1|1/4/0/0/1;9@11:1/4/9/12571524225/1|1/4/9/0/1;39@41:1/1/9/1813536193/1|1/1/9/0/1;40@42:0/0/0/0/0|0/0/0/0/0,a09823d163171ee331922ea8fd5e89c49e5027aa3d05707e3793370551755943,10,8,0,0,0,2,0,42,967a702e461eca95d49f2cd86aed8a592b406c65027e978d20e909e410af79a4,1,1,0,1
13,4100000,2,traversal_cannot_alter_forgetting,production,0@2:1/4/0/0/1|1/4/0/0/1;9@11:1/4/9/12571524225/1|1/4/9/0/1;39@41:1/1/9/1813536193/1|1/1/9/0/1;40@42:0/0/0/0/0|0/0/0/0/0,a09823d163171ee331922ea8fd5e89c49e5027aa3d05707e3793370551755943,10,8,0,0,0,2,0,42,967a702e461eca95d49f2cd86aed8a592b406c65027e978d20e909e410af79a4,1,1,0,1
14,4100000,2,host_time_partition_invariance,reference,0@2:1/4/0/0/1;37@39:1/1/7/0/1;40@42:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,42,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
14,4100000,2,host_time_partition_invariance,production,0@2:1/4/0/0/1;37@39:1/1/7/0/1;40@42:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,42,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
15,4100000,2,local_death_blocks_stale_delivery,reference,0@2:1/1/0/0/1;15@17:0/0/0/0/0,9cae84dd9b6e1d10e372e1e7625cfe736791df8ebee199458bfb9b3cca2852eb,2,1,0,0,0,1,0,17,b833e7fcd85f162d86748e6ce8bc565c56295c372a32df7208d608ec1ab8b8ce,1,1,0,1
15,4100000,2,local_death_blocks_stale_delivery,production,0@2:1/1/0/0/1;15@17:0/0/0/0/0,9cae84dd9b6e1d10e372e1e7625cfe736791df8ebee199458bfb9b3cca2852eb,2,1,0,0,0,1,0,17,b833e7fcd85f162d86748e6ce8bc565c56295c372a32df7208d608ec1ab8b8ce,1,1,0,1
16,4100000,3,phase_free_weak_lifetime,reference,0@3:1/1/0/0/1;1@4:1/1/1/0/1;9@12:1/1/9/0/1;10@13:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,13,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
16,4100000,3,phase_free_weak_lifetime,production,0@3:1/1/0/0/1;1@4:1/1/1/0/1;9@12:1/1/9/0/1;10@13:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,13,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
17,4100000,3,resistance_scales_lifetime,reference,0@3:1/1/0/0/1|1/2/0/0/1|1/4/0/0/1;9@12:1/1/9/0/1|1/2/9/0/1|1/4/9/0/1;10@13:0/0/0/0/0|1/1/0/0/1|1/3/0/0/1;19@22:0/0/0/0/0|1/1/9/0/1|1/3/9/0/1;20@23:0/0/0/0/0|0/0/0/0/0|1/2/0/0/1;39@42:0/0/0/0/0|0/0/0/0/0|1/1/9/0/1;40@43:0/0/0/0/0|0/0/0/0/0|0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3,0,0,0,0,3,0,43,ea143fb65b8e808f0e4f6cf53e14f96df611a6a85507afb63d90a0080e176c1f,1,1,0,1
17,4100000,3,resistance_scales_lifetime,production,0@3:1/1/0/0/1|1/2/0/0/1|1/4/0/0/1;9@12:1/1/9/0/1|1/2/9/0/1|1/4/9/0/1;10@13:0/0/0/0/0|1/1/0/0/1|1/3/0/0/1;19@22:0/0/0/0/0|1/1/9/0/1|1/3/9/0/1;20@23:0/0/0/0/0|0/0/0/0/0|1/2/0/0/1;39@42:0/0/0/0/0|0/0/0/0/0|1/1/9/0/1;40@43:0/0/0/0/0|0/0/0/0/0|0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3,0,0,0,0,3,0,43,ea143fb65b8e808f0e4f6cf53e14f96df611a6a85507afb63d90a0080e176c1f,1,1,0,1
18,4100000,3,traversal_cannot_alter_forgetting,reference,0@3:1/4/0/0/1|1/4/0/0/1;9@12:1/4/9/12571524225/1|1/4/9/0/1;39@42:1/1/9/1813536193/1|1/1/9/0/1;40@43:0/0/0/0/0|0/0/0/0/0,cdffb41896b5e73154e06cf688447c90126056b93b8c3940134d41b706634e4a,10,8,0,0,0,2,0,43,967a702e461eca95d49f2cd86aed8a592b406c65027e978d20e909e410af79a4,1,1,0,1
18,4100000,3,traversal_cannot_alter_forgetting,production,0@3:1/4/0/0/1|1/4/0/0/1;9@12:1/4/9/12571524225/1|1/4/9/0/1;39@42:1/1/9/1813536193/1|1/1/9/0/1;40@43:0/0/0/0/0|0/0/0/0/0,cdffb41896b5e73154e06cf688447c90126056b93b8c3940134d41b706634e4a,10,8,0,0,0,2,0,43,967a702e461eca95d49f2cd86aed8a592b406c65027e978d20e909e410af79a4,1,1,0,1
19,4100000,3,host_time_partition_invariance,reference,0@3:1/4/0/0/1;37@40:1/1/7/0/1;40@43:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,43,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
19,4100000,3,host_time_partition_invariance,production,0@3:1/4/0/0/1;37@40:1/1/7/0/1;40@43:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,43,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
20,4100000,3,local_death_blocks_stale_delivery,reference,0@3:1/1/0/0/1;15@18:0/0/0/0/0,834f2e9cd51599b448e4704fcc29fed7c00410cf413ad88d5b68f55ffdf63c18,2,1,0,0,0,1,0,18,b833e7fcd85f162d86748e6ce8bc565c56295c372a32df7208d608ec1ab8b8ce,1,1,0,1
20,4100000,3,local_death_blocks_stale_delivery,production,0@3:1/1/0/0/1;15@18:0/0/0/0/0,834f2e9cd51599b448e4704fcc29fed7c00410cf413ad88d5b68f55ffdf63c18,2,1,0,0,0,1,0,18,b833e7fcd85f162d86748e6ce8bc565c56295c372a32df7208d608ec1ab8b8ce,1,1,0,1
21,4100000,4,phase_free_weak_lifetime,reference,0@4:1/1/0/0/1;1@5:1/1/1/0/1;9@13:1/1/9/0/1;10@14:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,14,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
21,4100000,4,phase_free_weak_lifetime,production,0@4:1/1/0/0/1;1@5:1/1/1/0/1;9@13:1/1/9/0/1;10@14:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,14,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
22,4100000,4,resistance_scales_lifetime,reference,0@4:1/1/0/0/1|1/2/0/0/1|1/4/0/0/1;9@13:1/1/9/0/1|1/2/9/0/1|1/4/9/0/1;10@14:0/0/0/0/0|1/1/0/0/1|1/3/0/0/1;19@23:0/0/0/0/0|1/1/9/0/1|1/3/9/0/1;20@24:0/0/0/0/0|0/0/0/0/0|1/2/0/0/1;39@43:0/0/0/0/0|0/0/0/0/0|1/1/9/0/1;40@44:0/0/0/0/0|0/0/0/0/0|0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3,0,0,0,0,3,0,44,ea143fb65b8e808f0e4f6cf53e14f96df611a6a85507afb63d90a0080e176c1f,1,1,0,1
22,4100000,4,resistance_scales_lifetime,production,0@4:1/1/0/0/1|1/2/0/0/1|1/4/0/0/1;9@13:1/1/9/0/1|1/2/9/0/1|1/4/9/0/1;10@14:0/0/0/0/0|1/1/0/0/1|1/3/0/0/1;19@23:0/0/0/0/0|1/1/9/0/1|1/3/9/0/1;20@24:0/0/0/0/0|0/0/0/0/0|1/2/0/0/1;39@43:0/0/0/0/0|0/0/0/0/0|1/1/9/0/1;40@44:0/0/0/0/0|0/0/0/0/0|0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3,0,0,0,0,3,0,44,ea143fb65b8e808f0e4f6cf53e14f96df611a6a85507afb63d90a0080e176c1f,1,1,0,1
23,4100000,4,traversal_cannot_alter_forgetting,reference,0@4:1/4/0/0/1|1/4/0/0/1;9@13:1/4/9/12571524225/1|1/4/9/0/1;39@43:1/1/9/1813536193/1|1/1/9/0/1;40@44:0/0/0/0/0|0/0/0/0/0,b1403498037558624adbbb9609aff3b3f58ed78d01c96495e6dd44b3ede78cba,10,8,0,0,0,2,0,44,967a702e461eca95d49f2cd86aed8a592b406c65027e978d20e909e410af79a4,1,1,0,1
23,4100000,4,traversal_cannot_alter_forgetting,production,0@4:1/4/0/0/1|1/4/0/0/1;9@13:1/4/9/12571524225/1|1/4/9/0/1;39@43:1/1/9/1813536193/1|1/1/9/0/1;40@44:0/0/0/0/0|0/0/0/0/0,b1403498037558624adbbb9609aff3b3f58ed78d01c96495e6dd44b3ede78cba,10,8,0,0,0,2,0,44,967a702e461eca95d49f2cd86aed8a592b406c65027e978d20e909e410af79a4,1,1,0,1
24,4100000,4,host_time_partition_invariance,reference,0@4:1/4/0/0/1;37@41:1/1/7/0/1;40@44:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,44,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
24,4100000,4,host_time_partition_invariance,production,0@4:1/4/0/0/1;37@41:1/1/7/0/1;40@44:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,44,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
25,4100000,4,local_death_blocks_stale_delivery,reference,0@4:1/1/0/0/1;15@19:0/0/0/0/0,f3ef452cb7e8a1429675e8b4d436a6072aaede82b1e64e10fec91521a9928b49,2,1,0,0,0,1,0,19,b833e7fcd85f162d86748e6ce8bc565c56295c372a32df7208d608ec1ab8b8ce,1,1,0,1
25,4100000,4,local_death_blocks_stale_delivery,production,0@4:1/1/0/0/1;15@19:0/0/0/0/0,f3ef452cb7e8a1429675e8b4d436a6072aaede82b1e64e10fec91521a9928b49,2,1,0,0,0,1,0,19,b833e7fcd85f162d86748e6ce8bc565c56295c372a32df7208d608ec1ab8b8ce,1,1,0,1
26,4100000,5,phase_free_weak_lifetime,reference,0@5:1/1/0/0/1;1@6:1/1/1/0/1;9@14:1/1/9/0/1;10@15:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,15,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
26,4100000,5,phase_free_weak_lifetime,production,0@5:1/1/0/0/1;1@6:1/1/1/0/1;9@14:1/1/9/0/1;10@15:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,15,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
27,4100000,5,resistance_scales_lifetime,reference,0@5:1/1/0/0/1|1/2/0/0/1|1/4/0/0/1;9@14:1/1/9/0/1|1/2/9/0/1|1/4/9/0/1;10@15:0/0/0/0/0|1/1/0/0/1|1/3/0/0/1;19@24:0/0/0/0/0|1/1/9/0/1|1/3/9/0/1;20@25:0/0/0/0/0|0/0/0/0/0|1/2/0/0/1;39@44:0/0/0/0/0|0/0/0/0/0|1/1/9/0/1;40@45:0/0/0/0/0|0/0/0/0/0|0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3,0,0,0,0,3,0,45,ea143fb65b8e808f0e4f6cf53e14f96df611a6a85507afb63d90a0080e176c1f,1,1,0,1
27,4100000,5,resistance_scales_lifetime,production,0@5:1/1/0/0/1|1/2/0/0/1|1/4/0/0/1;9@14:1/1/9/0/1|1/2/9/0/1|1/4/9/0/1;10@15:0/0/0/0/0|1/1/0/0/1|1/3/0/0/1;19@24:0/0/0/0/0|1/1/9/0/1|1/3/9/0/1;20@25:0/0/0/0/0|0/0/0/0/0|1/2/0/0/1;39@44:0/0/0/0/0|0/0/0/0/0|1/1/9/0/1;40@45:0/0/0/0/0|0/0/0/0/0|0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3,0,0,0,0,3,0,45,ea143fb65b8e808f0e4f6cf53e14f96df611a6a85507afb63d90a0080e176c1f,1,1,0,1
28,4100000,5,traversal_cannot_alter_forgetting,reference,0@5:1/4/0/0/1|1/4/0/0/1;9@14:1/4/9/12571524225/1|1/4/9/0/1;39@44:1/1/9/1813536193/1|1/1/9/0/1;40@45:0/0/0/0/0|0/0/0/0/0,41d8a650f779d90851a817ef48ae8494271017db1a679e2461f5cc6a1bf40a17,10,8,0,0,0,2,0,45,967a702e461eca95d49f2cd86aed8a592b406c65027e978d20e909e410af79a4,1,1,0,1
28,4100000,5,traversal_cannot_alter_forgetting,production,0@5:1/4/0/0/1|1/4/0/0/1;9@14:1/4/9/12571524225/1|1/4/9/0/1;39@44:1/1/9/1813536193/1|1/1/9/0/1;40@45:0/0/0/0/0|0/0/0/0/0,41d8a650f779d90851a817ef48ae8494271017db1a679e2461f5cc6a1bf40a17,10,8,0,0,0,2,0,45,967a702e461eca95d49f2cd86aed8a592b406c65027e978d20e909e410af79a4,1,1,0,1
29,4100000,5,host_time_partition_invariance,reference,0@5:1/4/0/0/1;37@42:1/1/7/0/1;40@45:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,45,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
29,4100000,5,host_time_partition_invariance,production,0@5:1/4/0/0/1;37@42:1/1/7/0/1;40@45:0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,45,ca0eb2b6ef5405acfbd83237a5e0cf254d3a0ebb573fe7bde7ad3ade327043a3,1,1,0,1
30,4100000,5,local_death_blocks_stale_delivery,reference,0@5:1/1/0/0/1;15@20:0/0/0/0/0,d55086fc72853685dadba7e5c9fcbe985dd2833b9f377d4980f9d80f5a338e9d,2,1,0,0,0,1,0,20,b833e7fcd85f162d86748e6ce8bc565c56295c372a32df7208d608ec1ab8b8ce,1,1,0,1
30,4100000,5,local_death_blocks_stale_delivery,production,0@5:1/1/0/0/1;15@20:0/0/0/0/0,d55086fc72853685dadba7e5c9fcbe985dd2833b9f377d4980f9d80f5a338e9d,2,1,0,0,0,1,0,20,b833e7fcd85f162d86748e6ce8bc565c56295c372a32df7208d608ec1ab8b8ce,1,1,0,1
