case_id,root,start_tick,position_origin,family,mechanics,initial_states,after_consequence_states,final_states,initial_crossings,death_ages,selected_crossing_present,selection,proposals,updates,deallocations,physical_work,peak_live_candidates,final_tick,naturally_quiescent,replay_equal,mechanics_equal,predicate_pass,permutation_pass,case_pass,pre_body_hash,body_hash
26,6100000,7,0,positive_useful,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/4/3538944000/3538944000/0;1:1/4/3538944000/3538944000/0,-1:1/3/1740033984/3538944000/1;1:1/3/1740033984/3538944000/1,[1, -1],[],true,both,2,2,0,9,2,21,true,true,true,false,false,false,ad4a1bfd773fbf7a22bd0db825847eb04482d80877b11f2cc9c5bb6271a35663,a8df64cdcadae8071e6248e565a5bc58336af64c13fc7fce4aaab6567a93185b
26,6100000,7,0,positive_useful,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/4/3538944000/3538944000/0;1:1/4/3538944000/3538944000/0,-1:1/3/1740033984/3538944000/1;1:1/3/1740033984/3538944000/1,[1, -1],[],true,both,2,2,0,9,2,21,true,true,true,false,false,false,ad4a1bfd773fbf7a22bd0db825847eb04482d80877b11f2cc9c5bb6271a35663,a8df64cdcadae8071e6248e565a5bc58336af64c13fc7fce4aaab6567a93185b
27,6100000,7,0,negative_useful,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/4/3538944000/3538944000/0;1:1/4/3538944000/3538944000/0,-1:1/3/1740033984/3538944000/1;1:1/3/1740033984/3538944000/1,[1, -1],[],true,both,2,2,0,9,2,21,true,true,true,false,false,false,ad4a1bfd773fbf7a22bd0db825847eb04482d80877b11f2cc9c5bb6271a35663,a8df64cdcadae8071e6248e565a5bc58336af64c13fc7fce4aaab6567a93185b
27,6100000,7,0,negative_useful,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/4/3538944000/3538944000/0;1:1/4/3538944000/3538944000/0,-1:1/3/1740033984/3538944000/1;1:1/3/1740033984/3538944000/1,[1, -1],[],true,both,2,2,0,9,2,21,true,true,true,false,false,false,ad4a1bfd773fbf7a22bd0db825847eb04482d80877b11f2cc9c5bb6271a35663,a8df64cdcadae8071e6248e565a5bc58336af64c13fc7fce4aaab6567a93185b
28,6100000,7,0,neither_useful_repeated,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[],true,neither,2,0,2,16,2,17,true,true,true,true,false,false,ad4a1bfd773fbf7a22bd0db825847eb04482d80877b11f2cc9c5bb6271a35663,62bc6add9b0f8105bf6ee86c2323f25c192336fc0c095b66091484914917942a
28,6100000,7,0,neither_useful_repeated,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[],true,neither,2,0,2,16,2,17,true,true,true,true,false,false,ad4a1bfd773fbf7a22bd0db825847eb04482d80877b11f2cc9c5bb6271a35663,62bc6add9b0f8105bf6ee86c2323f25c192336fc0c095b66091484914917942a
29,6100000,7,0,both_useful,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/7/3538944000/7077888000/0;1:1/7/3538944000/7077888000/0,-1:1/6/1740033984/7077888000/1;1:1/6/1740033984/7077888000/1,[1, -1],[],true,both,2,4,0,13,2,21,true,true,true,true,false,false,ad4a1bfd773fbf7a22bd0db825847eb04482d80877b11f2cc9c5bb6271a35663,169e894925773ebcb60c48d3c196f0317e81972fa5e0ce8276a908236f2c2d2d
29,6100000,7,0,both_useful,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/7/3538944000/7077888000/0;1:1/7/3538944000/7077888000/0,-1:1/6/1740033984/7077888000/1;1:1/6/1740033984/7077888000/1,[1, -1],[],true,both,2,4,0,13,2,21,true,true,true,true,false,false,ad4a1bfd773fbf7a22bd0db825847eb04482d80877b11f2cc9c5bb6271a35663,169e894925773ebcb60c48d3c196f0317e81972fa5e0ce8276a908236f2c2d2d
30,6100000,7,0,bounded_reproposal,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[],true,neither,4,0,4,17,2,28,true,true,true,true,false,false,ad4a1bfd773fbf7a22bd0db825847eb04482d80877b11f2cc9c5bb6271a35663,706929c588b8b291f388f9e0da24bc64f36f85f2e6756bb1c5f54294654d689c
30,6100000,7,0,bounded_reproposal,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[],true,neither,4,0,4,17,2,28,true,true,true,true,false,false,ad4a1bfd773fbf7a22bd0db825847eb04482d80877b11f2cc9c5bb6271a35663,706929c588b8b291f388f9e0da24bc64f36f85f2e6756bb1c5f54294654d689c
31,6100000,7,10000,symmetry_no_consequence,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[(-1, 10), (1, 10)],true,neither,2,0,2,7,2,17,true,true,true,true,false,false,8410b0f4159451d37859e1c3441b9a8e8c3d5b839d5a5664e7517ba47a579183,39f90ebab5ebe977cdd4a1ee92f276470d88f76b05f4b2f78a0c976928be9a94
31,6100000,7,10000,symmetry_no_consequence,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[(-1, 10), (1, 10)],true,neither,2,0,2,7,2,17,true,true,true,true,false,false,8410b0f4159451d37859e1c3441b9a8e8c3d5b839d5a5664e7517ba47a579183,39f90ebab5ebe977cdd4a1ee92f276470d88f76b05f4b2f78a0c976928be9a94
32,6100000,7,10000,positive_useful,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/4/3538944000/3538944000/0;1:1/4/3538944000/3538944000/0,-1:1/3/1740033984/3538944000/1;1:1/3/1740033984/3538944000/1,[1, -1],[],true,both,2,2,0,9,2,21,true,true,true,false,false,false,8410b0f4159451d37859e1c3441b9a8e8c3d5b839d5a5664e7517ba47a579183,34ecb37014cd4fd52e1dea9cefdcd4313cd1e138a0540b2a1fce1056c6a6f594
32,6100000,7,10000,positive_useful,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/4/3538944000/3538944000/0;1:1/4/3538944000/3538944000/0,-1:1/3/1740033984/3538944000/1;1:1/3/1740033984/3538944000/1,[1, -1],[],true,both,2,2,0,9,2,21,true,true,true,false,false,false,8410b0f4159451d37859e1c3441b9a8e8c3d5b839d5a5664e7517ba47a579183,34ecb37014cd4fd52e1dea9cefdcd4313cd1e138a0540b2a1fce1056c6a6f594
33,6100000,7,10000,negative_useful,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/4/3538944000/3538944000/0;1:1/4/3538944000/3538944000/0,-1:1/3/1740033984/3538944000/1;1:1/3/1740033984/3538944000/1,[1, -1],[],true,both,2,2,0,9,2,21,true,true,true,false,false,false,8410b0f4159451d37859e1c3441b9a8e8c3d5b839d5a5664e7517ba47a579183,34ecb37014cd4fd52e1dea9cefdcd4313cd1e138a0540b2a1fce1056c6a6f594
33,6100000,7,10000,negative_useful,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/4/3538944000/3538944000/0;1:1/4/3538944000/3538944000/0,-1:1/3/1740033984/3538944000/1;1:1/3/1740033984/3538944000/1,[1, -1],[],true,both,2,2,0,9,2,21,true,true,true,false,false,false,8410b0f4159451d37859e1c3441b9a8e8c3d5b839d5a5664e7517ba47a579183,34ecb37014cd4fd52e1dea9cefdcd4313cd1e138a0540b2a1fce1056c6a6f594
34,6100000,7,10000,neither_useful_repeated,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[],true,neither,2,0,2,16,2,17,true,true,true,true,false,false,8410b0f4159451d37859e1c3441b9a8e8c3d5b839d5a5664e7517ba47a579183,39f90ebab5ebe977cdd4a1ee92f276470d88f76b05f4b2f78a0c976928be9a94
34,6100000,7,10000,neither_useful_repeated,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[],true,neither,2,0,2,16,2,17,true,true,true,true,false,false,8410b0f4159451d37859e1c3441b9a8e8c3d5b839d5a5664e7517ba47a579183,39f90ebab5ebe977cdd4a1ee92f276470d88f76b05f4b2f78a0c976928be9a94
35,6100000,7,10000,both_useful,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/7/3538944000/7077888000/0;1:1/7/3538944000/7077888000/0,-1:1/6/1740033984/7077888000/1;1:1/6/1740033984/7077888000/1,[1, -1],[],true,both,2,4,0,13,2,21,true,true,true,true,false,false,8410b0f4159451d37859e1c3441b9a8e8c3d5b839d5a5664e7517ba47a579183,41716eeb1a189d751743fe17ddcb4767a91377efb697d8d445167659c5352986
35,6100000,7,10000,both_useful,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/7/3538944000/7077888000/0;1:1/7/3538944000/7077888000/0,-1:1/6/1740033984/7077888000/1;1:1/6/1740033984/7077888000/1,[1, -1],[],true,both,2,4,0,13,2,21,true,true,true,true,false,false,8410b0f4159451d37859e1c3441b9a8e8c3d5b839d5a5664e7517ba47a579183,41716eeb1a189d751743fe17ddcb4767a91377efb697d8d445167659c5352986
36,6100000,7,10000,bounded_reproposal,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[],true,neither,4,0,4,17,2,28,true,true,true,true,false,false,8410b0f4159451d37859e1c3441b9a8e8c3d5b839d5a5664e7517ba47a579183,4d78b522390d58e4e86d7bc5312a9a54051646e737507c9d6fa8e60085201e71
36,6100000,7,10000,bounded_reproposal,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[],true,neither,4,0,4,17,2,28,true,true,true,true,false,false,8410b0f4159451d37859e1c3441b9a8e8c3d5b839d5a5664e7517ba47a579183,4d78b522390d58e4e86d7bc5312a9a54051646e737507c9d6fa8e60085201e71
37,6200000,0,0,symmetry_no_consequence,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[(-1, 10), (1, 10)],true,neither,2,0,2,7,2,10,true,true,true,true,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,6e1cadd15ae0313e570bfa261f582ded4b4d1baf6f14ebeac44a6989e588d4a6
37,6200000,0,0,symmetry_no_consequence,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[(-1, 10), (1, 10)],true,neither,2,0,2,7,2,10,true,true,true,true,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,6e1cadd15ae0313e570bfa261f582ded4b4d1baf6f14ebeac44a6989e588d4a6
38,6200000,0,0,positive_useful,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/4/3538944000/3538944000/0;1:1/4/3538944000/3538944000/0,-1:1/3/1740033984/3538944000/1;1:1/3/1740033984/3538944000/1,[1, -1],[],true,both,2,2,0,9,2,14,true,true,true,false,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,131acc84b910bbbacc77d10896b991bc6554bcebaf9f41a3802ec7b4d9ada587
38,6200000,0,0,positive_useful,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/4/3538944000/3538944000/0;1:1/4/3538944000/3538944000/0,-1:1/3/1740033984/3538944000/1;1:1/3/1740033984/3538944000/1,[1, -1],[],true,both,2,2,0,9,2,14,true,true,true,false,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,131acc84b910bbbacc77d10896b991bc6554bcebaf9f41a3802ec7b4d9ada587
39,6200000,0,0,negative_useful,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/4/3538944000/3538944000/0;1:1/4/3538944000/3538944000/0,-1:1/3/1740033984/3538944000/1;1:1/3/1740033984/3538944000/1,[1, -1],[],true,both,2,2,0,9,2,14,true,true,true,false,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,131acc84b910bbbacc77d10896b991bc6554bcebaf9f41a3802ec7b4d9ada587
39,6200000,0,0,negative_useful,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/4/3538944000/3538944000/0;1:1/4/3538944000/3538944000/0,-1:1/3/1740033984/3538944000/1;1:1/3/1740033984/3538944000/1,[1, -1],[],true,both,2,2,0,9,2,14,true,true,true,false,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,131acc84b910bbbacc77d10896b991bc6554bcebaf9f41a3802ec7b4d9ada587
40,6200000,0,0,neither_useful_repeated,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[],true,neither,2,0,2,16,2,10,true,true,true,true,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,6e1cadd15ae0313e570bfa261f582ded4b4d1baf6f14ebeac44a6989e588d4a6
40,6200000,0,0,neither_useful_repeated,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[],true,neither,2,0,2,16,2,10,true,true,true,true,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,6e1cadd15ae0313e570bfa261f582ded4b4d1baf6f14ebeac44a6989e588d4a6
41,6200000,0,0,both_useful,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/7/3538944000/7077888000/0;1:1/7/3538944000/7077888000/0,-1:1/6/1740033984/7077888000/1;1:1/6/1740033984/7077888000/1,[1, -1],[],true,both,2,4,0,13,2,14,true,true,true,true,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,4996833648e19285badec0a19e6fee7085f3a24e6cf2dfd9ecdec61f2be2a14f
41,6200000,0,0,both_useful,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/7/3538944000/7077888000/0;1:1/7/3538944000/7077888000/0,-1:1/6/1740033984/7077888000/1;1:1/6/1740033984/7077888000/1,[1, -1],[],true,both,2,4,0,13,2,14,true,true,true,true,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,4996833648e19285badec0a19e6fee7085f3a24e6cf2dfd9ecdec61f2be2a14f
42,6200000,0,0,bounded_reproposal,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[],true,neither,4,0,4,17,2,21,true,true,true,true,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,d10501e115239ffa4bae239b3af42c6ec8f7b7c9eb9da1e70bd2420c8b8d3a6b
42,6200000,0,0,bounded_reproposal,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[],true,neither,4,0,4,17,2,21,true,true,true,true,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,d10501e115239ffa4bae239b3af42c6ec8f7b7c9eb9da1e70bd2420c8b8d3a6b
43,6200000,0,10000,symmetry_no_consequence,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[(-1, 10), (1, 10)],true,neither,2,0,2,7,2,10,true,true,true,true,false,false,949410d7111426074dafc3a01de8165f09ff9eb64b68b89fef0338279e635ca3,c5d762110469ed0b430f04e499fbd7683a1f3e86cceb067b6aced1397608bea0
43,6200000,0,10000,symmetry_no_consequence,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[(-1, 10), (1, 10)],true,neither,2,0,2,7,2,10,true,true,true,true,false,false,949410d7111426074dafc3a01de8165f09ff9eb64b68b89fef0338279e635ca3,c5d762110469ed0b430f04e499fbd7683a1f3e86cceb067b6aced1397608bea0
44,6200000,0,10000,positive_useful,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/4/3538944000/3538944000/0;1:1/4/3538944000/3538944000/0,-1:1/3/1740033984/3538944000/1;1:1/3/1740033984/3538944000/1,[1, -1],[],true,both,2,2,0,9,2,14,true,true,true,false,false,false,949410d7111426074dafc3a01de8165f09ff9eb64b68b89fef0338279e635ca3,5e0834e0b714c0247069e08d843d760b974243ee4cc4b388aae0596ff7e2047d
44,6200000,0,10000,positive_useful,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/4/3538944000/3538944000/0;1:1/4/3538944000/3538944000/0,-1:1/3/1740033984/3538944000/1;1:1/3/1740033984/3538944000/1,[1, -1],[],true,both,2,2,0,9,2,14,true,true,true,false,false,false,949410d7111426074dafc3a01de8165f09ff9eb64b68b89fef0338279e635ca3,5e0834e0b714c0247069e08d843d760b974243ee4cc4b388aae0596ff7e2047d
45,6200000,0,10000,negative_useful,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/4/3538944000/3538944000/0;1:1/4/3538944000/3538944000/0,-1:1/3/1740033984/3538944000/1;1:1/3/1740033984/3538944000/1,[1, -1],[],true,both,2,2,0,9,2,14,true,true,true,false,false,false,949410d7111426074dafc3a01de8165f09ff9eb64b68b89fef0338279e635ca3,5e0834e0b714c0247069e08d843d760b974243ee4cc4b388aae0596ff7e2047d
45,6200000,0,10000,negative_useful,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/4/3538944000/3538944000/0;1:1/4/3538944000/3538944000/0,-1:1/3/1740033984/3538944000/1;1:1/3/1740033984/3538944000/1,[1, -1],[],true,both,2,2,0,9,2,14,true,true,true,false,false,false,949410d7111426074dafc3a01de8165f09ff9eb64b68b89fef0338279e635ca3,5e0834e0b714c0247069e08d843d760b974243ee4cc4b388aae0596ff7e2047d
46,6200000,0,10000,neither_useful_repeated,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[],true,neither,2,0,2,16,2,10,true,true,true,true,false,false,949410d7111426074dafc3a01de8165f09ff9eb64b68b89fef0338279e635ca3,c5d762110469ed0b430f04e499fbd7683a1f3e86cceb067b6aced1397608bea0
46,6200000,0,10000,neither_useful_repeated,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[],true,neither,2,0,2,16,2,10,true,true,true,true,false,false,949410d7111426074dafc3a01de8165f09ff9eb64b68b89fef0338279e635ca3,c5d762110469ed0b430f04e499fbd7683a1f3e86cceb067b6aced1397608bea0
47,6200000,0,10000,both_useful,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/7/3538944000/7077888000/0;1:1/7/3538944000/7077888000/0,-1:1/6/1740033984/7077888000/1;1:1/6/1740033984/7077888000/1,[1, -1],[],true,both,2,4,0,13,2,14,true,true,true,true,false,false,949410d7111426074dafc3a01de8165f09ff9eb64b68b89fef0338279e635ca3,b596363021583dcdc5eac733c8f64b422441d3b6fdab4e63d3020f732d16d82d
47,6200000,0,10000,both_useful,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/7/3538944000/7077888000/0;1:1/7/3538944000/7077888000/0,-1:1/6/1740033984/7077888000/1;1:1/6/1740033984/7077888000/1,[1, -1],[],true,both,2,4,0,13,2,14,true,true,true,true,false,false,949410d7111426074dafc3a01de8165f09ff9eb64b68b89fef0338279e635ca3,b596363021583dcdc5eac733c8f64b422441d3b6fdab4e63d3020f732d16d82d
48,6200000,0,10000,bounded_reproposal,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[],true,neither,4,0,4,17,2,21,true,true,true,true,false,false,949410d7111426074dafc3a01de8165f09ff9eb64b68b89fef0338279e635ca3,7078a05dcc97c508437861406ec3d782b6b7b504eb5b5a03eac2f0f68938d8e9
48,6200000,0,10000,bounded_reproposal,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[],true,neither,4,0,4,17,2,21,true,true,true,true,false,false,949410d7111426074dafc3a01de8165f09ff9eb64b68b89fef0338279e635ca3,7078a05dcc97c508437861406ec3d782b6b7b504eb5b5a03eac2f0f68938d8e9
49,6200000,3,0,symmetry_no_consequence,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[(-1, 10), (1, 10)],true,neither,2,0,2,7,2,13,true,true,true,true,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,6e1cadd15ae0313e570bfa261f582ded4b4d1baf6f14ebeac44a6989e588d4a6
49,6200000,3,0,symmetry_no_consequence,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[(-1, 10), (1, 10)],true,neither,2,0,2,7,2,13,true,true,true,true,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,6e1cadd15ae0313e570bfa261f582ded4b4d1baf6f14ebeac44a6989e588d4a6
50,6200000,3,0,positive_useful,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/4/3538944000/3538944000/0;1:1/4/3538944000/3538944000/0,-1:1/3/1740033984/3538944000/1;1:1/3/1740033984/3538944000/1,[1, -1],[],true,both,2,2,0,9,2,17,true,true,true,false,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,131acc84b910bbbacc77d10896b991bc6554bcebaf9f41a3802ec7b4d9ada587
50,6200000,3,0,positive_useful,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/4/3538944000/3538944000/0;1:1/4/3538944000/3538944000/0,-1:1/3/1740033984/3538944000/1;1:1/3/1740033984/3538944000/1,[1, -1],[],true,both,2,2,0,9,2,17,true,true,true,false,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,131acc84b910bbbacc77d10896b991bc6554bcebaf9f41a3802ec7b4d9ada587
51,6200000,3,0,negative_useful,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/4/3538944000/3538944000/0;1:1/4/3538944000/3538944000/0,-1:1/3/1740033984/3538944000/1;1:1/3/1740033984/3538944000/1,[1, -1],[],true,both,2,2,0,9,2,17,true,true,true,false,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,131acc84b910bbbacc77d10896b991bc6554bcebaf9f41a3802ec7b4d9ada587
51,6200000,3,0,negative_useful,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/4/3538944000/3538944000/0;1:1/4/3538944000/3538944000/0,-1:1/3/1740033984/3538944000/1;1:1/3/1740033984/3538944000/1,[1, -1],[],true,both,2,2,0,9,2,17,true,true,true,false,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,131acc84b910bbbacc77d10896b991bc6554bcebaf9f41a3802ec7b4d9ada587
52,6200000,3,0,neither_useful_repeated,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[],true,neither,2,0,2,16,2,13,true,true,true,true,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,6e1cadd15ae0313e570bfa261f582ded4b4d1baf6f14ebeac44a6989e588d4a6
52,6200000,3,0,neither_useful_repeated,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[],true,neither,2,0,2,16,2,13,true,true,true,true,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,6e1cadd15ae0313e570bfa261f582ded4b4d1baf6f14ebeac44a6989e588d4a6
53,6200000,3,0,both_useful,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/7/3538944000/7077888000/0;1:1/7/3538944000/7077888000/0,-1:1/6/1740033984/7077888000/1;1:1/6/1740033984/7077888000/1,[1, -1],[],true,both,2,4,0,13,2,17,true,true,true,true,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,4996833648e19285badec0a19e6fee7085f3a24e6cf2dfd9ecdec61f2be2a14f
53,6200000,3,0,both_useful,production,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/7/3538944000/7077888000/0;1:1/7/3538944000/7077888000/0,-1:1/6/1740033984/7077888000/1;1:1/6/1740033984/7077888000/1,[1, -1],[],true,both,2,4,0,13,2,17,true,true,true,true,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,4996833648e19285badec0a19e6fee7085f3a24e6cf2dfd9ecdec61f2be2a14f
54,6200000,3,0,bounded_reproposal,reference,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:1/1/4026531840/0/1;1:1/1/4026531840/0/1,-1:0/0/0/0/0;1:0/0/0/0/0,[1, -1],[],true,neither,4,0,4,17,2,24,true,true,true,true,false,false,9fef0c7ad0182230283968f3091549ea8b915399ab4e8364b9de6e89b0850dc1,d10501e115239ffa4bae239b3af42c6ec8f7b7c9eb9da1e70bd2420c8b8d3a6b
