case,model,family,root,phase,mechanics,replay_equal,cross_mechanics_equal,checks_pass,failed,cell_updates,arrow_updates,cell_deallocations,arrow_deallocations,physical_work,trace_len,final_tick,naturally_quiescent,body_hash,markers
145,junction_model,useful_two_link_relation,7800001,8,reference,true,true,true,,0,2,0,0,10,15,20,true,acde3b512f5c031e78b23f021bccde5512886bac86eeaf319d2697b9a75d9991,model=topology_derived_persistence;cell=Some(1);incoming=Some(4);outgoing=Some(4);live10=(Some(true); true; true);fires=1->2
145,junction_model,useful_two_link_relation,7800001,8,production,true,true,true,,0,2,0,0,10,15,20,true,acde3b512f5c031e78b23f021bccde5512886bac86eeaf319d2697b9a75d9991,model=topology_derived_persistence;cell=Some(1);incoming=Some(4);outgoing=Some(4);live10=(Some(true); true; true);fires=1->2
146,junction_model,unsupported_relation,7800001,8,reference,true,true,true,,0,0,1,2,3,3,18,true,58f6598b093b75b04b29b7319806a7528f3c609674d4314cd8ad3ca1aa0f08b5,state=(Some(false); false; false; Some(10))
146,junction_model,unsupported_relation,7800001,8,production,true,true,true,,0,0,1,2,3,3,18,true,58f6598b093b75b04b29b7319806a7528f3c609674d4314cd8ad3ca1aa0f08b5,state=(Some(false); false; false; Some(10))
147,junction_model,one_incident_arrow_survives,7800001,8,reference,true,true,true,,0,0,0,1,1,1,18,true,c8304512066ca8e263e56afcca3b7ce3b9d0a683e32599e11290dcb067f239d5,state=(Some(true); true; false)
147,junction_model,one_incident_arrow_survives,7800001,8,production,true,true,true,,0,0,0,1,1,1,18,true,c8304512066ca8e263e56afcca3b7ce3b9d0a683e32599e11290dcb067f239d5,state=(Some(true); true; false)
148,junction_model,all_incident_arrows_gone,7800001,8,reference,true,true,true,,0,0,1,2,3,3,18,true,58f6598b093b75b04b29b7319806a7528f3c609674d4314cd8ad3ca1aa0f08b5,death=Some(10)
148,junction_model,all_incident_arrows_gone,7800001,8,production,true,true,true,,0,0,1,2,3,3,18,true,58f6598b093b75b04b29b7319806a7528f3c609674d4314cd8ad3ca1aa0f08b5,death=Some(10)
149,junction_model,generation_safe_reuse,7800001,8,reference,true,true,true,,0,0,1,2,3,3,18,true,88d2d9264417c8bbb9008c45f750b60c83d917e3f2b74b5b1f53674a5a71259c,old=CellRef { arena: ArenaId(7800001); id: CellId(1); generation: Generation(1) }/Some(CellSlot(1));new=CellRef { arena: ArenaId(7800001); id: CellId(4); generation: Generation(2) }/Some(CellSlot(1))
149,junction_model,generation_safe_reuse,7800001,8,production,true,true,true,,0,0,1,2,3,3,18,true,88d2d9264417c8bbb9008c45f750b60c83d917e3f2b74b5b1f53674a5a71259c,old=CellRef { arena: ArenaId(7800001); id: CellId(1); generation: Generation(1) }/Some(CellSlot(1));new=CellRef { arena: ArenaId(7800001); id: CellId(4); generation: Generation(2) }/Some(CellSlot(1))
150,junction_model,two_participating_incoming,7800001,8,reference,true,true,true,,0,3,0,0,10,14,11,true,09708a02caba52c4a9dc83ac5589447daa48dfac7ae77a869c64c2710f652ae0,state=(Some(4); Some(4); Some(4); Some(1))
150,junction_model,two_participating_incoming,7800001,8,production,true,true,true,,0,3,0,0,10,14,11,true,09708a02caba52c4a9dc83ac5589447daa48dfac7ae77a869c64c2710f652ae0,state=(Some(4); Some(4); Some(4); Some(1))
151,junction_model,one_incoming_not_participating,7800001,8,reference,true,true,true,,0,2,0,0,7,10,11,true,03d21f71a97ca3cc2d18ac726c9975c06da7e87956c1fda4be04f6302f36f5f3,state=(Some(4); Some(1); Some(4); Some(1))
151,junction_model,one_incoming_not_participating,7800001,8,production,true,true,true,,0,2,0,0,7,10,11,true,03d21f71a97ca3cc2d18ac726c9975c06da7e87956c1fda4be04f6302f36f5f3,state=(Some(4); Some(1); Some(4); Some(1))
152,junction_model,nearby_unrelated_topology,7800001,8,reference,true,true,true,,0,2,0,0,9,13,11,true,76dcc69bbf93a71ea53c7c412f1c8e059ccd782e6c000c4a70000406c3f8a8ac,state=(Some(4); Some(4); Some(1); Some(1))
152,junction_model,nearby_unrelated_topology,7800001,8,production,true,true,true,,0,2,0,0,9,13,11,true,76dcc69bbf93a71ea53c7c412f1c8e059ccd782e6c000c4a70000406c3f8a8ac,state=(Some(4); Some(4); Some(1); Some(1))
153,junction_model,useful_two_link_relation,7800001,9,reference,true,true,true,,0,2,0,0,10,15,21,true,acde3b512f5c031e78b23f021bccde5512886bac86eeaf319d2697b9a75d9991,model=topology_derived_persistence;cell=Some(1);incoming=Some(4);outgoing=Some(4);live10=(Some(true); true; true);fires=1->2
153,junction_model,useful_two_link_relation,7800001,9,production,true,true,true,,0,2,0,0,10,15,21,true,acde3b512f5c031e78b23f021bccde5512886bac86eeaf319d2697b9a75d9991,model=topology_derived_persistence;cell=Some(1);incoming=Some(4);outgoing=Some(4);live10=(Some(true); true; true);fires=1->2
154,junction_model,unsupported_relation,7800001,9,reference,true,true,true,,0,0,1,2,3,3,19,true,58f6598b093b75b04b29b7319806a7528f3c609674d4314cd8ad3ca1aa0f08b5,state=(Some(false); false; false; Some(10))
154,junction_model,unsupported_relation,7800001,9,production,true,true,true,,0,0,1,2,3,3,19,true,58f6598b093b75b04b29b7319806a7528f3c609674d4314cd8ad3ca1aa0f08b5,state=(Some(false); false; false; Some(10))
155,junction_model,one_incident_arrow_survives,7800001,9,reference,true,true,true,,0,0,0,1,1,1,19,true,c8304512066ca8e263e56afcca3b7ce3b9d0a683e32599e11290dcb067f239d5,state=(Some(true); true; false)
155,junction_model,one_incident_arrow_survives,7800001,9,production,true,true,true,,0,0,0,1,1,1,19,true,c8304512066ca8e263e56afcca3b7ce3b9d0a683e32599e11290dcb067f239d5,state=(Some(true); true; false)
156,junction_model,all_incident_arrows_gone,7800001,9,reference,true,true,true,,0,0,1,2,3,3,19,true,58f6598b093b75b04b29b7319806a7528f3c609674d4314cd8ad3ca1aa0f08b5,death=Some(10)
156,junction_model,all_incident_arrows_gone,7800001,9,production,true,true,true,,0,0,1,2,3,3,19,true,58f6598b093b75b04b29b7319806a7528f3c609674d4314cd8ad3ca1aa0f08b5,death=Some(10)
157,junction_model,generation_safe_reuse,7800001,9,reference,true,true,true,,0,0,1,2,3,3,19,true,88d2d9264417c8bbb9008c45f750b60c83d917e3f2b74b5b1f53674a5a71259c,old=CellRef { arena: ArenaId(7800001); id: CellId(1); generation: Generation(1) }/Some(CellSlot(1));new=CellRef { arena: ArenaId(7800001); id: CellId(4); generation: Generation(2) }/Some(CellSlot(1))
157,junction_model,generation_safe_reuse,7800001,9,production,true,true,true,,0,0,1,2,3,3,19,true,88d2d9264417c8bbb9008c45f750b60c83d917e3f2b74b5b1f53674a5a71259c,old=CellRef { arena: ArenaId(7800001); id: CellId(1); generation: Generation(1) }/Some(CellSlot(1));new=CellRef { arena: ArenaId(7800001); id: CellId(4); generation: Generation(2) }/Some(CellSlot(1))
158,junction_model,two_participating_incoming,7800001,9,reference,true,true,true,,0,3,0,0,10,14,12,true,09708a02caba52c4a9dc83ac5589447daa48dfac7ae77a869c64c2710f652ae0,state=(Some(4); Some(4); Some(4); Some(1))
158,junction_model,two_participating_incoming,7800001,9,production,true,true,true,,0,3,0,0,10,14,12,true,09708a02caba52c4a9dc83ac5589447daa48dfac7ae77a869c64c2710f652ae0,state=(Some(4); Some(4); Some(4); Some(1))
159,junction_model,one_incoming_not_participating,7800001,9,reference,true,true,true,,0,2,0,0,7,10,12,true,03d21f71a97ca3cc2d18ac726c9975c06da7e87956c1fda4be04f6302f36f5f3,state=(Some(4); Some(1); Some(4); Some(1))
159,junction_model,one_incoming_not_participating,7800001,9,production,true,true,true,,0,2,0,0,7,10,12,true,03d21f71a97ca3cc2d18ac726c9975c06da7e87956c1fda4be04f6302f36f5f3,state=(Some(4); Some(1); Some(4); Some(1))
160,junction_model,nearby_unrelated_topology,7800001,9,reference,true,true,true,,0,2,0,0,9,13,12,true,76dcc69bbf93a71ea53c7c412f1c8e059ccd782e6c000c4a70000406c3f8a8ac,state=(Some(4); Some(4); Some(1); Some(1))
160,junction_model,nearby_unrelated_topology,7800001,9,production,true,true,true,,0,2,0,0,9,13,12,true,76dcc69bbf93a71ea53c7c412f1c8e059ccd782e6c000c4a70000406c3f8a8ac,state=(Some(4); Some(4); Some(1); Some(1))
