case,family,root,phase,mechanics,replay_equal,cross_mechanics_equal,checks_pass,failed,cell_proposals,arrow_proposals,arrow_updates,cell_deallocations,arrow_deallocations,physical_work,trace_len,final_tick,naturally_quiescent,body_hash,markers
210,gate_e_positive_consequence,7600001,7,production,true,true,true,,2,4,2,1,2,21,27,19,true,2e4309d27dd59e6425e6fd6b3b7663e890ea906d73c4cf996d562ebd3bc46564,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
211,gate_f_negative_consequence,7600001,7,reference,true,true,true,,2,4,2,1,2,21,27,19,true,0e91583bf9cfe78f9828e5ee51fab9d6d2a80d71c59741bb4bb730ab6640da01,selected_sign=-1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
211,gate_f_negative_consequence,7600001,7,production,true,true,true,,2,4,2,1,2,21,27,19,true,0e91583bf9cfe78f9828e5ee51fab9d6d2a80d71c59741bb4bb730ab6640da01,selected_sign=-1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
212,gate_g_permutation,7600001,7,reference,true,true,true,,2,4,2,1,2,21,27,19,true,d5864e525bc912a62d8e1d259b41e839481ace615c737bbbe17c54acdf323db0,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
212,gate_g_permutation,7600001,7,production,true,true,true,,2,4,2,1,2,21,27,19,true,d5864e525bc912a62d8e1d259b41e839481ace615c737bbbe17c54acdf323db0,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
213,gate_h_neither_useful,7600001,7,reference,true,true,true,,2,4,0,2,4,17,20,17,true,2723d34fb0f1ad613437734aaa996f018f53d759b0400ac0cd960e66a72e9997,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
213,gate_h_neither_useful,7600001,7,production,true,true,true,,2,4,0,2,4,17,20,17,true,2723d34fb0f1ad613437734aaa996f018f53d759b0400ac0cd960e66a72e9997,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
214,gate_h_both_useful,7600001,7,reference,true,true,true,,2,4,4,0,0,24,32,19,true,195436ebd9ed37fec0795be4123625af2bf3d37b7ebca01535557cfe267aec8b,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
214,gate_h_both_useful,7600001,7,production,true,true,true,,2,4,4,0,0,24,32,19,true,195436ebd9ed37fec0795be4123625af2bf3d37b7ebca01535557cfe267aec8b,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
215,gate_i_shared_contact_alias,7600001,7,reference,true,true,true,,0,0,3,0,0,9,12,17,true,c04c2c3672db83a60703fa4a973249ad3dc77f9c3de8adb48d1405a6aed8515b,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
215,gate_i_shared_contact_alias,7600001,7,production,true,true,true,,0,0,3,0,0,9,12,17,true,c04c2c3672db83a60703fa4a973249ad3dc77f9c3de8adb48d1405a6aed8515b,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
216,v2_anchor_identity_slot_permutation,7600001,7,reference,true,true,true,,2,4,2,1,2,21,27,19,true,c0e4d80909f28277f94f61b1adf6bc5fba2498a78764c44e36acd106aa50a44c,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
216,v2_anchor_identity_slot_permutation,7600001,7,production,true,true,true,,2,4,2,1,2,21,27,19,true,c0e4d80909f28277f94f61b1adf6bc5fba2498a78764c44e36acd106aa50a44c,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
217,v2_anchor_only_control,7600001,8,reference,true,true,true,,0,0,0,0,0,0,0,18,true,728f46b97104f51a0734af94a0de4f162dddd103ad34047b0e103a3183b94858,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
217,v2_anchor_only_control,7600001,8,production,true,true,true,,0,0,0,0,0,0,0,18,true,728f46b97104f51a0734af94a0de4f162dddd103ad34047b0e103a3183b94858,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
218,gate_a_sign_symmetry,7600001,8,reference,true,true,true,,2,4,0,0,0,11,14,10,true,421f97454c89b07637029215f354d353db4c0e8bcfb00494037812b3d2152717,negative=CellId(3)/CellSlot(3);positive=CellId(4)/CellSlot(4)
218,gate_a_sign_symmetry,7600001,8,production,true,true,true,,2,4,0,0,0,11,14,10,true,421f97454c89b07637029215f354d353db4c0e8bcfb00494037812b3d2152717,negative=CellId(3)/CellSlot(3);positive=CellId(4)/CellSlot(4)
219,gate_b_no_consequence,7600001,8,reference,true,true,true,,2,4,0,2,4,17,20,18,true,2723d34fb0f1ad613437734aaa996f018f53d759b0400ac0cd960e66a72e9997,negative_live=(false; false; false);positive_live=(false; false; false)
219,gate_b_no_consequence,7600001,8,production,true,true,true,,2,4,0,2,4,17,20,18,true,2723d34fb0f1ad613437734aaa996f018f53d759b0400ac0cd960e66a72e9997,negative_live=(false; false; false);positive_live=(false; false; false)
220,gate_c_bounded_creation,7600001,8,reference,true,true,true,,2,4,0,2,4,35,50,18,true,2723d34fb0f1ad613437734aaa996f018f53d759b0400ac0cd960e66a72e9997,proposals=(2; 4)
220,gate_c_bounded_creation,7600001,8,production,true,true,true,,2,4,0,2,4,35,50,18,true,2723d34fb0f1ad613437734aaa996f018f53d759b0400ac0cd960e66a72e9997,proposals=(2; 4)
221,gate_d_orphan_cleanup_reuse,7600001,8,reference,true,true,true,,2,4,0,2,4,17,20,18,true,c79f2dbbeb681e18ed05869b830e10f0f01a8ef5ed6f238e83f4e59e9e9eccd8,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
221,gate_d_orphan_cleanup_reuse,7600001,8,production,true,true,true,,2,4,0,2,4,17,20,18,true,c79f2dbbeb681e18ed05869b830e10f0f01a8ef5ed6f238e83f4e59e9e9eccd8,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
222,gate_e_positive_consequence,7600001,8,reference,true,true,true,,2,4,2,1,2,21,27,20,true,2e4309d27dd59e6425e6fd6b3b7663e890ea906d73c4cf996d562ebd3bc46564,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
222,gate_e_positive_consequence,7600001,8,production,true,true,true,,2,4,2,1,2,21,27,20,true,2e4309d27dd59e6425e6fd6b3b7663e890ea906d73c4cf996d562ebd3bc46564,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
223,gate_f_negative_consequence,7600001,8,reference,true,true,true,,2,4,2,1,2,21,27,20,true,0e91583bf9cfe78f9828e5ee51fab9d6d2a80d71c59741bb4bb730ab6640da01,selected_sign=-1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
223,gate_f_negative_consequence,7600001,8,production,true,true,true,,2,4,2,1,2,21,27,20,true,0e91583bf9cfe78f9828e5ee51fab9d6d2a80d71c59741bb4bb730ab6640da01,selected_sign=-1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
224,gate_g_permutation,7600001,8,reference,true,true,true,,2,4,2,1,2,21,27,20,true,d5864e525bc912a62d8e1d259b41e839481ace615c737bbbe17c54acdf323db0,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
224,gate_g_permutation,7600001,8,production,true,true,true,,2,4,2,1,2,21,27,20,true,d5864e525bc912a62d8e1d259b41e839481ace615c737bbbe17c54acdf323db0,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
225,gate_h_neither_useful,7600001,8,reference,true,true,true,,2,4,0,2,4,17,20,18,true,2723d34fb0f1ad613437734aaa996f018f53d759b0400ac0cd960e66a72e9997,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
225,gate_h_neither_useful,7600001,8,production,true,true,true,,2,4,0,2,4,17,20,18,true,2723d34fb0f1ad613437734aaa996f018f53d759b0400ac0cd960e66a72e9997,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
226,gate_h_both_useful,7600001,8,reference,true,true,true,,2,4,4,0,0,24,32,20,true,195436ebd9ed37fec0795be4123625af2bf3d37b7ebca01535557cfe267aec8b,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
226,gate_h_both_useful,7600001,8,production,true,true,true,,2,4,4,0,0,24,32,20,true,195436ebd9ed37fec0795be4123625af2bf3d37b7ebca01535557cfe267aec8b,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
227,gate_i_shared_contact_alias,7600001,8,reference,true,true,true,,0,0,3,0,0,9,12,18,true,c04c2c3672db83a60703fa4a973249ad3dc77f9c3de8adb48d1405a6aed8515b,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
227,gate_i_shared_contact_alias,7600001,8,production,true,true,true,,0,0,3,0,0,9,12,18,true,c04c2c3672db83a60703fa4a973249ad3dc77f9c3de8adb48d1405a6aed8515b,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
228,v2_anchor_identity_slot_permutation,7600001,8,reference,true,true,true,,2,4,2,1,2,21,27,20,true,c0e4d80909f28277f94f61b1adf6bc5fba2498a78764c44e36acd106aa50a44c,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
228,v2_anchor_identity_slot_permutation,7600001,8,production,true,true,true,,2,4,2,1,2,21,27,20,true,c0e4d80909f28277f94f61b1adf6bc5fba2498a78764c44e36acd106aa50a44c,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
229,v2_anchor_only_control,7600001,9,reference,true,true,true,,0,0,0,0,0,0,0,19,true,728f46b97104f51a0734af94a0de4f162dddd103ad34047b0e103a3183b94858,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
229,v2_anchor_only_control,7600001,9,production,true,true,true,,0,0,0,0,0,0,0,19,true,728f46b97104f51a0734af94a0de4f162dddd103ad34047b0e103a3183b94858,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
230,gate_a_sign_symmetry,7600001,9,reference,true,true,true,,2,4,0,0,0,11,14,11,true,421f97454c89b07637029215f354d353db4c0e8bcfb00494037812b3d2152717,negative=CellId(3)/CellSlot(3);positive=CellId(4)/CellSlot(4)
230,gate_a_sign_symmetry,7600001,9,production,true,true,true,,2,4,0,0,0,11,14,11,true,421f97454c89b07637029215f354d353db4c0e8bcfb00494037812b3d2152717,negative=CellId(3)/CellSlot(3);positive=CellId(4)/CellSlot(4)
231,gate_b_no_consequence,7600001,9,reference,true,true,true,,2,4,0,2,4,17,20,19,true,2723d34fb0f1ad613437734aaa996f018f53d759b0400ac0cd960e66a72e9997,negative_live=(false; false; false);positive_live=(false; false; false)
231,gate_b_no_consequence,7600001,9,production,true,true,true,,2,4,0,2,4,17,20,19,true,2723d34fb0f1ad613437734aaa996f018f53d759b0400ac0cd960e66a72e9997,negative_live=(false; false; false);positive_live=(false; false; false)
232,gate_c_bounded_creation,7600001,9,reference,true,true,true,,2,4,0,2,4,35,50,19,true,2723d34fb0f1ad613437734aaa996f018f53d759b0400ac0cd960e66a72e9997,proposals=(2; 4)
232,gate_c_bounded_creation,7600001,9,production,true,true,true,,2,4,0,2,4,35,50,19,true,2723d34fb0f1ad613437734aaa996f018f53d759b0400ac0cd960e66a72e9997,proposals=(2; 4)
233,gate_d_orphan_cleanup_reuse,7600001,9,reference,true,true,true,,2,4,0,2,4,17,20,19,true,c79f2dbbeb681e18ed05869b830e10f0f01a8ef5ed6f238e83f4e59e9e9eccd8,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
233,gate_d_orphan_cleanup_reuse,7600001,9,production,true,true,true,,2,4,0,2,4,17,20,19,true,c79f2dbbeb681e18ed05869b830e10f0f01a8ef5ed6f238e83f4e59e9e9eccd8,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
234,gate_e_positive_consequence,7600001,9,reference,true,true,true,,2,4,2,1,2,21,27,21,true,2e4309d27dd59e6425e6fd6b3b7663e890ea906d73c4cf996d562ebd3bc46564,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
234,gate_e_positive_consequence,7600001,9,production,true,true,true,,2,4,2,1,2,21,27,21,true,2e4309d27dd59e6425e6fd6b3b7663e890ea906d73c4cf996d562ebd3bc46564,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
235,gate_f_negative_consequence,7600001,9,reference,true,true,true,,2,4,2,1,2,21,27,21,true,0e91583bf9cfe78f9828e5ee51fab9d6d2a80d71c59741bb4bb730ab6640da01,selected_sign=-1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
235,gate_f_negative_consequence,7600001,9,production,true,true,true,,2,4,2,1,2,21,27,21,true,0e91583bf9cfe78f9828e5ee51fab9d6d2a80d71c59741bb4bb730ab6640da01,selected_sign=-1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
236,gate_g_permutation,7600001,9,reference,true,true,true,,2,4,2,1,2,21,27,21,true,d5864e525bc912a62d8e1d259b41e839481ace615c737bbbe17c54acdf323db0,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
236,gate_g_permutation,7600001,9,production,true,true,true,,2,4,2,1,2,21,27,21,true,d5864e525bc912a62d8e1d259b41e839481ace615c737bbbe17c54acdf323db0,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
237,gate_h_neither_useful,7600001,9,reference,true,true,true,,2,4,0,2,4,17,20,19,true,2723d34fb0f1ad613437734aaa996f018f53d759b0400ac0cd960e66a72e9997,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
237,gate_h_neither_useful,7600001,9,production,true,true,true,,2,4,0,2,4,17,20,19,true,2723d34fb0f1ad613437734aaa996f018f53d759b0400ac0cd960e66a72e9997,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
238,gate_h_both_useful,7600001,9,reference,true,true,true,,2,4,4,0,0,24,32,21,true,195436ebd9ed37fec0795be4123625af2bf3d37b7ebca01535557cfe267aec8b,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
238,gate_h_both_useful,7600001,9,production,true,true,true,,2,4,4,0,0,24,32,21,true,195436ebd9ed37fec0795be4123625af2bf3d37b7ebca01535557cfe267aec8b,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
239,gate_i_shared_contact_alias,7600001,9,reference,true,true,true,,0,0,3,0,0,9,12,19,true,c04c2c3672db83a60703fa4a973249ad3dc77f9c3de8adb48d1405a6aed8515b,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
239,gate_i_shared_contact_alias,7600001,9,production,true,true,true,,0,0,3,0,0,9,12,19,true,c04c2c3672db83a60703fa4a973249ad3dc77f9c3de8adb48d1405a6aed8515b,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
240,v2_anchor_identity_slot_permutation,7600001,9,reference,true,true,true,,2,4,2,1,2,21,27,21,true,c0e4d80909f28277f94f61b1adf6bc5fba2498a78764c44e36acd106aa50a44c,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
240,v2_anchor_identity_slot_permutation,7600001,9,production,true,true,true,,2,4,2,1,2,21,27,21,true,c0e4d80909f28277f94f61b1adf6bc5fba2498a78764c44e36acd106aa50a44c,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
