case_id,root,phase,family,mechanics,states,measures,drive,modulation,fires,resistance_events,coupling_events,qlp,crossings,proposals,deallocations,physical_work,final_tick,trace_hash,body_hash,live_hash,quiescent,replay_equal,mechanics_equal,predicate_pass,case_pass
94,5500000,9,wrong_and_late,production,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1035,787ea8d33ab2c32fdc16457c16a59ccf90ad6ac3f7f5a2b11a40ad3e2a37ba0a,bc99d5da47f8386745bd1318b30c357f05d9d8ff1cfcfc9997faa50e7e768dca,0406f97a8166d40405ecf57f13b70645f58402403f2c2f8e32aa6cfd2b686b52,true,true,true,true,true
95,5500000,9,graded_magnitude,reference,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,31,4267f1e0c5c312f5bf1c6143485bbaed77cd6984b824030f8a3e207cc338b6f6,87619ad7609ee9f21e081d9f4bbe02afbfea6a1ff78298a1d3e798b453f9e444,49c85618a79bdc83a0fcb531b3e9f12522cf06a2326fccb08232b2422fcccb8b,true,true,true,true,true
95,5500000,9,graded_magnitude,production,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,31,4267f1e0c5c312f5bf1c6143485bbaed77cd6984b824030f8a3e207cc338b6f6,87619ad7609ee9f21e081d9f4bbe02afbfea6a1ff78298a1d3e798b453f9e444,f0984ce18682725558b92b08951a79421fed404861e50aa66e3263174ddd619d,true,true,true,true,true
96,5500000,9,repeated_supported,reference,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2057,4d6f6f78b2d29aabfff1733e7157260e299507ffb01b2571e87dff2002828c5b,a82634eb554ea82e60330c929f489befa8b8188d5abb48fd483e748bac7b131b,708060691ef1655300bb65d0a56dcdb313f0626baf85522a1662f36b5cf7cc72,true,true,true,true,true
96,5500000,9,repeated_supported,production,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2057,4d6f6f78b2d29aabfff1733e7157260e299507ffb01b2571e87dff2002828c5b,a82634eb554ea82e60330c929f489befa8b8188d5abb48fd483e748bac7b131b,708060691ef1655300bb65d0a56dcdb313f0626baf85522a1662f36b5cf7cc72,true,true,true,true,true
97,5500000,9,threshold_family,reference,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10009,c59e2c3f865d3510d1e33490b2af2a78a7e33eab9aeaaf489e5b39c424980e8b,235c98574f3fb0b6d7cbc6f4c439f4d5894f11a62d8af74b205cffb752078522,5bfa2b3fd5a315111109ca21f6ea202a7285b3480abb9a915c731aaa45e5f6b4,true,true,true,true,true
97,5500000,9,threshold_family,production,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10009,c59e2c3f865d3510d1e33490b2af2a78a7e33eab9aeaaf489e5b39c424980e8b,235c98574f3fb0b6d7cbc6f4c439f4d5894f11a62d8af74b205cffb752078522,f02b34e04462e71ff633d84442ebb6e45b822d1e8f6bbba27b6e2cf2de1a9bf1,true,true,true,true,true
98,5500000,9,equal_persistence_efficacy,reference,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,49,e977d00e3ace0baceef555e84c14c75ad3894e8161d4fc757ae59a511cfef0d4,c2eb9cbdc1686a5d92d304168fc0d365280a73779570354a7153956164daa5df,002ec6c41b222fa1621e00a2eeb0caad5c93edc15e5faa8e5dc067892f5d9c54,true,true,true,true,true
98,5500000,9,equal_persistence_efficacy,production,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,49,e977d00e3ace0baceef555e84c14c75ad3894e8161d4fc757ae59a511cfef0d4,c2eb9cbdc1686a5d92d304168fc0d365280a73779570354a7153956164daa5df,0c022e94d44a6fa91551507ebe6c029ca325b895a443ea32a72a51367a43c6a4,true,true,true,true,true
99,5500000,9,fanout_locality,reference,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,9,68a80e07ea6ab2bfaea41119fc15e7ba925ece04928de22a303e51db2411d8dd,9e9e3f7b9e79e3208cdf5552ffe9d794bce014922b2a31f01bc0791a0a79b41a,91b4ad179b9d64bb7da9eb29bfe84d3bde673ea260b06f662a78b5ca3ef54357,true,true,true,true,true
99,5500000,9,fanout_locality,production,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,9,68a80e07ea6ab2bfaea41119fc15e7ba925ece04928de22a303e51db2411d8dd,9e9e3f7b9e79e3208cdf5552ffe9d794bce014922b2a31f01bc0791a0a79b41a,91b4ad179b9d64bb7da9eb29bfe84d3bde673ea260b06f662a78b5ca3ef54357,true,true,true,true,true
100,5500000,9,recurrent_stability,reference,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,82,8708a83d5c8ae4d78f2bff1579e65c49b997f7f4afeb088b2258f7d3268bdcb9,8abae5119efdb4d0a58302428d060ee4ddb6cb2fe7dac451460aa9c92b27320b,facab050f5b19436675754cf2bb4e7b2f15f718fecbd09ac00bd6fd54530ea44,true,true,true,false,false
100,5500000,9,recurrent_stability,production,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,82,8708a83d5c8ae4d78f2bff1579e65c49b997f7f4afeb088b2258f7d3268bdcb9,8abae5119efdb4d0a58302428d060ee4ddb6cb2fe7dac451460aa9c92b27320b,335a3372088b57d07a92c64d8fbe8f7bfc7130334a3de873b953b0e20a2a4f9a,true,true,true,false,false
101,5600000,0,no_consequence,reference,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,0,b1e043ab1adf8c4b9f43d6117e99aed133d8e104f4c8bc316d3a98f87ffc011c,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,bddc3b6d3cfe942a1ae507b80efa1f7394ea1cb4a38785b39bcc91b430fcd51f,true,true,true,true,true
101,5600000,0,no_consequence,production,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,0,b1e043ab1adf8c4b9f43d6117e99aed133d8e104f4c8bc316d3a98f87ffc011c,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,bddc3b6d3cfe942a1ae507b80efa1f7394ea1cb4a38785b39bcc91b430fcd51f,true,true,true,true,true
102,5600000,0,repeated_use_only,reference,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,7,b8df1f3cf81d1c1d9c1b0d71cb16bce0d19ed96fd747f0ee9ea4911e0cee6fb3,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,5041f5e7206944326bf6629fccb731786c7e60a75690a94f36b143ca306e9149,true,true,true,true,true
102,5600000,0,repeated_use_only,production,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,7,b8df1f3cf81d1c1d9c1b0d71cb16bce0d19ed96fd747f0ee9ea4911e0cee6fb3,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,fdcb943a32c1b4285ea1f00a0158816fccf46eae6afee9c8003799ddb644a06c,true,true,true,true,true
103,5600000,0,prompt_consequence,reference,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,0,87754eea2c2ef027d40228a0dddf0941eadd5f81819a3f3f0b804f51db8c01c3,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,5fe3ccfe687ca1118f2767643d9e882d46b6341bae55c0ad1c7dfdab068e8667,true,true,true,true,true
103,5600000,0,prompt_consequence,production,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,0,87754eea2c2ef027d40228a0dddf0941eadd5f81819a3f3f0b804f51db8c01c3,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,5fe3ccfe687ca1118f2767643d9e882d46b6341bae55c0ad1c7dfdab068e8667,true,true,true,true,true
104,5600000,0,wrong_and_late,reference,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1026,44a3898cb78aaf2aad49e087b581d6a676cfc769daf6fecf0db97044e2db657e,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,98b10865902305de4cd5efa85dcd2324864c15f555979b2c956e897c1b3655a1,true,true,true,true,true
104,5600000,0,wrong_and_late,production,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1026,44a3898cb78aaf2aad49e087b581d6a676cfc769daf6fecf0db97044e2db657e,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,63eaf57dbcf1a0a3536ce70b129a4053711193c4ccfb5811244133a704118e24,true,true,true,true,true
105,5600000,0,graded_magnitude,reference,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,22,089fa8896f765e64229b2e64226801bfbdabfed3ee9f39ab1e10f7e329b1937f,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,ee569634370a603e7930034ec2a15537c38a84a1384cf33caedc0eedfd9ffef2,true,true,true,true,true
105,5600000,0,graded_magnitude,production,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,22,089fa8896f765e64229b2e64226801bfbdabfed3ee9f39ab1e10f7e329b1937f,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,8c93000245bbe3b10fe4c4ccd581c4485e16fca698df244f3697d716a17df624,true,true,true,true,true
106,5600000,0,repeated_supported,reference,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2048,30af0fec03238f6b82be78ee5c2f2dc1e0fd0580ca40cb52200ff317b7799dca,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,fac2be10b45ee58e110ae91160e8499b8cbdff17c9e4ae8d61702f5649db52ad,true,true,true,true,true
106,5600000,0,repeated_supported,production,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2048,30af0fec03238f6b82be78ee5c2f2dc1e0fd0580ca40cb52200ff317b7799dca,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,fac2be10b45ee58e110ae91160e8499b8cbdff17c9e4ae8d61702f5649db52ad,true,true,true,true,true
107,5600000,0,threshold_family,reference,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10000,061779464592405108c1a5177bc082c0c7edb509820acd2ecb5da59beba65d5a,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,c5ddbe36f1ab76e7bd84d1314fdc9d32e50297db208a627594fad8629cfed1ab,true,true,true,true,true
107,5600000,0,threshold_family,production,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10000,061779464592405108c1a5177bc082c0c7edb509820acd2ecb5da59beba65d5a,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,e1b28730d0ef181493de3d7aada35e7c9f69e96a7f1409be51a97ba89bbb1675,true,true,true,true,true
108,5600000,0,equal_persistence_efficacy,reference,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,40,f18103b127ee3b98d78f3cb03257e834983a1447e85b65f6e9ca58f371318698,1aa531c463abf86f263928c3fecbf9013e56dacaacf0dcc8789a1964b8f2c8cf,0bea108f8478337fe4de1d800589656dfab09628467c1ac394b5752438f83bcb,true,true,true,true,true
108,5600000,0,equal_persistence_efficacy,production,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,40,f18103b127ee3b98d78f3cb03257e834983a1447e85b65f6e9ca58f371318698,1aa531c463abf86f263928c3fecbf9013e56dacaacf0dcc8789a1964b8f2c8cf,40a85394cfde4a41e973ba068a671f0d477df9edc0fde6366cba3ec45d0e9eb9,true,true,true,true,true
109,5600000,0,fanout_locality,reference,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,0,8e742e8cc28bd7e616acdce58bb655eb19643d719483af795affcb0bdbbc1ae3,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,9a991b0ea9602c270f9a8df44cdd608c4ca888e4334f8492fce125eb6eef9ad1,true,true,true,true,true
109,5600000,0,fanout_locality,production,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,0,8e742e8cc28bd7e616acdce58bb655eb19643d719483af795affcb0bdbbc1ae3,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,9a991b0ea9602c270f9a8df44cdd608c4ca888e4334f8492fce125eb6eef9ad1,true,true,true,true,true
110,5600000,0,recurrent_stability,reference,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,73,39827e4c241fdab10dba6fcbc92d429031825fe893f7109d1709e055bff61ab4,31b4da83415a41afae8aedd862968bc84859c4537fd89d22719a33ec6cb07630,e100e3c6e2095c73481088dc231380580fdc31d14d1299cbe355199cfdbd07a0,true,true,true,false,false
110,5600000,0,recurrent_stability,production,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,73,39827e4c241fdab10dba6fcbc92d429031825fe893f7109d1709e055bff61ab4,31b4da83415a41afae8aedd862968bc84859c4537fd89d22719a33ec6cb07630,6911496d1354f93c47e7739b83b2e53e0b945ce47fbb52f2a2b3cec41235ccf6,true,true,true,false,false
111,5600000,1,no_consequence,reference,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,1,086f1c604f772cb52c2391099e19ea67d577e3196d59ee883cd1d01f9eb7ddfa,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,592dda4301faee33454440ab1c9e04c5de6856e6aae7a50c5e45ebf6b9abad5c,true,true,true,true,true
111,5600000,1,no_consequence,production,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,1,086f1c604f772cb52c2391099e19ea67d577e3196d59ee883cd1d01f9eb7ddfa,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,592dda4301faee33454440ab1c9e04c5de6856e6aae7a50c5e45ebf6b9abad5c,true,true,true,true,true
112,5600000,1,repeated_use_only,reference,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,8,5310b488ee33b4d8d6004653a2260e6d198f17f2e52eb594a044e58585307175,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,3e9ecc8989e28e59fa5fbf3d7823a27271d81658fe155827a8e5ebae427e527d,true,true,true,true,true
112,5600000,1,repeated_use_only,production,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,8,5310b488ee33b4d8d6004653a2260e6d198f17f2e52eb594a044e58585307175,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,aabf360689d82c4e5c6d19b750129b0c75eddb4c4e1d238d21e8a53b4c55a8d4,true,true,true,true,true
113,5600000,1,prompt_consequence,reference,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,1,7cddc2e6e24c3968669fa354a7847b75c7360307d277b5e7815c6ef1996f6732,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,0978bd24a3a386ae7b1f5f2f87c8b43e338a3aa1c3c716099dc0160dcfd85d01,true,true,true,true,true
113,5600000,1,prompt_consequence,production,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,1,7cddc2e6e24c3968669fa354a7847b75c7360307d277b5e7815c6ef1996f6732,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,0978bd24a3a386ae7b1f5f2f87c8b43e338a3aa1c3c716099dc0160dcfd85d01,true,true,true,true,true
114,5600000,1,wrong_and_late,reference,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1027,6c1badc2ee487dc2915dec81247d5dc71bfee49602cb10f5ee7d518a376799bc,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,940415dd3eda690b552d56623c3135da105a2d8e5a408fa74c9de46da655c110,true,true,true,true,true
114,5600000,1,wrong_and_late,production,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1027,6c1badc2ee487dc2915dec81247d5dc71bfee49602cb10f5ee7d518a376799bc,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,e79af27be60090f32b5eb015c07ca2b87554c97e3aec2cb515d7110c3c6f9ab9,true,true,true,true,true
115,5600000,1,graded_magnitude,reference,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,23,13dda0e2b4279bc99c5e782f1e288baa504acdd8080730203ef7304540f9b897,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,6c3bf107093d5b85a9ad59f719f726a223df372d9ce1968ea0e9984ef97d0d49,true,true,true,true,true
115,5600000,1,graded_magnitude,production,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,23,13dda0e2b4279bc99c5e782f1e288baa504acdd8080730203ef7304540f9b897,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,497112eaf2d38c718f3543712c8115e1f69fc29a712c038334e12076b169b4d8,true,true,true,true,true
116,5600000,1,repeated_supported,reference,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2049,accd570b98cbb01c9edad05fdd6efa8076ffcb1f0384736349ac20ba73a5cd3e,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,d84ee39976e068b00dd4c9faf6e4f0fe977d5a54cc781cff558a4c6b6c481bcc,true,true,true,true,true
116,5600000,1,repeated_supported,production,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2049,accd570b98cbb01c9edad05fdd6efa8076ffcb1f0384736349ac20ba73a5cd3e,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,d84ee39976e068b00dd4c9faf6e4f0fe977d5a54cc781cff558a4c6b6c481bcc,true,true,true,true,true
117,5600000,1,threshold_family,reference,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10001,8019956d2e8e555a82899daaf3abe71a60f2acf2718dee6f8a2ae783b8fbf7a7,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,37af5a6ac699f02e9971c00f630ac7d911ee0aa61fe88e4bee2acbd4c16a8ae9,true,true,true,true,true
117,5600000,1,threshold_family,production,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10001,8019956d2e8e555a82899daaf3abe71a60f2acf2718dee6f8a2ae783b8fbf7a7,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,aa224f50d68aeda575b9210e31a4af0c48505265715edc27a39c2531cd9ec08b,true,true,true,true,true
118,5600000,1,equal_persistence_efficacy,reference,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,41,8b1803f38e0a50ce8378b2fa743a3f872f0b668e657b722cd03c6b86322caf48,1aa531c463abf86f263928c3fecbf9013e56dacaacf0dcc8789a1964b8f2c8cf,511800e904330453e59a402aed788d9fe05a342437e71992ff27083b66b15cc1,true,true,true,true,true
118,5600000,1,equal_persistence_efficacy,production,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,41,8b1803f38e0a50ce8378b2fa743a3f872f0b668e657b722cd03c6b86322caf48,1aa531c463abf86f263928c3fecbf9013e56dacaacf0dcc8789a1964b8f2c8cf,8209a677ee71ce8c2f7c229766f0d151d6dbda91bf9101255e6cfdc117887173,true,true,true,true,true
119,5600000,1,fanout_locality,reference,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,1,6118dd6ebbaea71452d5f333ed0c306a35e5d63b3c7469fd0cbf4c2a4d918f16,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,ecffaed0f3cc3faa6116681da00059cad15e14f362391870d0c1d5eaebc9427b,true,true,true,true,true
119,5600000,1,fanout_locality,production,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,1,6118dd6ebbaea71452d5f333ed0c306a35e5d63b3c7469fd0cbf4c2a4d918f16,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,ecffaed0f3cc3faa6116681da00059cad15e14f362391870d0c1d5eaebc9427b,true,true,true,true,true
120,5600000,1,recurrent_stability,reference,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,74,21764662ef23e37eeeaf84b2780ae754c2287a4e542cbcbcce470cb3fb2b05db,31b4da83415a41afae8aedd862968bc84859c4537fd89d22719a33ec6cb07630,5264439aec417dac321e6fa5e5852397d614e600f617c5af4a863367a0e64698,true,true,true,false,false
120,5600000,1,recurrent_stability,production,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,74,21764662ef23e37eeeaf84b2780ae754c2287a4e542cbcbcce470cb3fb2b05db,31b4da83415a41afae8aedd862968bc84859c4537fd89d22719a33ec6cb07630,1eeba91bce99983b2b07f6e1c86ed0e83ac53711c0663420493a2e2502c69d0e,true,true,true,false,false
121,5600000,2,no_consequence,reference,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,2,2631b44293af4bbfbfac3fb4c04d236cca88a9e8ae8598897c5d21114e035c12,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,df5daa0acc04690c481f95b6cdbfb86534c80e8cca650b30b6ea0c79d59271fd,true,true,true,true,true
121,5600000,2,no_consequence,production,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,2,2631b44293af4bbfbfac3fb4c04d236cca88a9e8ae8598897c5d21114e035c12,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,df5daa0acc04690c481f95b6cdbfb86534c80e8cca650b30b6ea0c79d59271fd,true,true,true,true,true
122,5600000,2,repeated_use_only,reference,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,9,34d81c216f9b501007acc1c2370068d139a0742fa57e256d0cea282cb7e70e98,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,e4a13af54e1a90a8b01020329a85861f1ef516958191b528e499024fe380c7d7,true,true,true,true,true
122,5600000,2,repeated_use_only,production,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,9,34d81c216f9b501007acc1c2370068d139a0742fa57e256d0cea282cb7e70e98,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,b900eb5d446245cce461a2a9f5ebfd28d180908e8db976d69f4a05f317a89cf2,true,true,true,true,true
123,5600000,2,prompt_consequence,reference,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,2,ecef2ff4f496a16af6f2c0b721ff47135cd8c612b1acf8dae394fe0ea80ab9b4,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,1ffcc433521726932c0bda732d8c978031e4b6aed19daffbed52e787f6b0c0fb,true,true,true,true,true
123,5600000,2,prompt_consequence,production,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,2,ecef2ff4f496a16af6f2c0b721ff47135cd8c612b1acf8dae394fe0ea80ab9b4,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,1ffcc433521726932c0bda732d8c978031e4b6aed19daffbed52e787f6b0c0fb,true,true,true,true,true
124,5600000,2,wrong_and_late,reference,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1028,596d8306a5e8d90479b12f973fc1fc440e003269522eb68dab6152a018ea33a0,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,d7ca48b4723f767a577b4b8c6a4c77cb76f5ab1e97d4f622fe6c02d1c9494bdd,true,true,true,true,true
124,5600000,2,wrong_and_late,production,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1028,596d8306a5e8d90479b12f973fc1fc440e003269522eb68dab6152a018ea33a0,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,d4471dea8e6e251183b3088e647879b7f119b448f66e4f5a8758957e295dac9c,true,true,true,true,true
125,5600000,2,graded_magnitude,reference,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,24,7e01762ab5ebb0de2ef0a15590ee410a92cc786429766c3e8eaefe635e4181f0,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,07446f9ba398a489f2441a1600b8e7a644f71de732279dea22cd450c21ba87c7,true,true,true,true,true
125,5600000,2,graded_magnitude,production,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,24,7e01762ab5ebb0de2ef0a15590ee410a92cc786429766c3e8eaefe635e4181f0,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,beaa745b4035f963c8ee60e24ed3373868f20492a66b8431d131e07f8bad3320,true,true,true,true,true
