case_id,root,phase,family,arm,mechanics,states,measures,drive,modulation,fires,resistance_events,qlp,crossings,proposals,deallocations,physical_work,final_tick,trace_hash,body_hash,live_hash,quiescent,replay_equal,mechanics_equal,predicate_pass,case_pass
27,5300000,1,pqlc1_depth_16,persistence_only,production,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,2,e94da82837d905ae8c0301058e4041376ef6d9efed2024bc100f412c4d5b1242,91edb008854c66ef7cefff8c16ee47463e95230b333c09ccbc04d7de00738c70,c1f59466d83d4e39e6dfe673afb1470650a3fb9f69c130d529a618cb9dd44781,true,true,true,true,true
28,5300000,1,pqlc1_depth_16,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,2,479183f00d7838242c9713e93a2bbdaf138b0782dd3128f62bf35a5768fcd3ae,380532ccc638974f7dc8f7194895688485ebac146f9acb1c5713921c7c175fd9,15f3f8699c71ade01a4ead48a33e13f508a8e98b218afe9d3a62391d97338d17,true,true,true,true,true
28,5300000,1,pqlc1_depth_16,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,2,479183f00d7838242c9713e93a2bbdaf138b0782dd3128f62bf35a5768fcd3ae,380532ccc638974f7dc8f7194895688485ebac146f9acb1c5713921c7c175fd9,3aadfc62ee56365756098905034f49eef88dd4a11096cb75a8570f5b585f3633,true,true,true,true,true
29,5300000,1,fd0_equal_persistence,persistence_only,reference,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,41,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,744cb21fcd53c9919cacd4f20806dff8a61608e07189e592537e1518ab8de6d0,8b13b18d91f1015800278fffcfb47d0953fc21c657462b02b98560701ecae3e3,true,true,true,true,true
29,5300000,1,fd0_equal_persistence,persistence_only,production,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,41,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,744cb21fcd53c9919cacd4f20806dff8a61608e07189e592537e1518ab8de6d0,28b8b2fa58534320a1065debeb7a0ad5f3f2eda7f2f170e1845f24fe5fd79972,true,true,true,true,true
30,5300000,1,fd0_equal_persistence,efficacy_and_persistence,reference,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,41,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,fdd53932bf59840d7fedf359a5db8bf87804d154a0a1f302f74e2d38b953ef88,23bda75b7de11e1d1b8ca8c1635c8db5546b252edb361ef1989b5550c49569eb,true,true,true,true,true
30,5300000,1,fd0_equal_persistence,efficacy_and_persistence,production,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,41,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,fdd53932bf59840d7fedf359a5db8bf87804d154a0a1f302f74e2d38b953ef88,8a2c56a3777163db646dd5ceb3be843d54c79715fcf00e5d27dc7d8b0bf188ee,true,true,true,true,true
31,5300000,1,fd1_consolidation,persistence_only,reference,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,2,8c1858334538a251cd905e979918bf932595e0774b9473ad85bd5cfd2b741607,23059cc86a0d0f3de608bbede123bc0e190f84751e34b7e6779590c62c5a698a,d9093df10cd8b6948ecd3f2845a5358a0c9b1f1f47756f4c806bc4df824fabd7,true,true,true,true,true
31,5300000,1,fd1_consolidation,persistence_only,production,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,2,8c1858334538a251cd905e979918bf932595e0774b9473ad85bd5cfd2b741607,23059cc86a0d0f3de608bbede123bc0e190f84751e34b7e6779590c62c5a698a,73e8fcee32b81b082933824f300370f2e765e1db7fc9925fd230607d5d17b8f0,true,true,true,true,true
32,5300000,1,fd1_consolidation,efficacy_and_persistence,reference,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,2,8f1640f0ab6229ca8d74288ae28de1c5c8ae2054b4ffecf0db37364fe78b94a4,16e3efda1054298d025f2d8e6dfa8f0cfc87abb8279c7450a6229fac1a848c68,a8ba920d831508f9ad71e6b9214215b4852b0c6b749bc3055d168d8f4a3ec8d8,true,true,true,true,true
32,5300000,1,fd1_consolidation,efficacy_and_persistence,production,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,2,8f1640f0ab6229ca8d74288ae28de1c5c8ae2054b4ffecf0db37364fe78b94a4,16e3efda1054298d025f2d8e6dfa8f0cfc87abb8279c7450a6229fac1a848c68,63c97abad277987c09e746f29cbd3f2c244b8e37ea32fccd384df8bff3152f71,true,true,true,true,true
33,5300000,1,threshold_1_already_executable,persistence_only,reference,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,1,4df6391874975ec736e76099b8469092eb51f5271ad339e40ef32dc268eaa656,0c898e7f87eb2c6c748df5453d345ed68d6836d9a788894eeea2c2ce83e9edf7,0fd275138a26d242b0654b688c3fd6fde9297a45d879da9cbeafc46b27990454,true,true,true,true,true
33,5300000,1,threshold_1_already_executable,persistence_only,production,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,1,4df6391874975ec736e76099b8469092eb51f5271ad339e40ef32dc268eaa656,0c898e7f87eb2c6c748df5453d345ed68d6836d9a788894eeea2c2ce83e9edf7,0fd275138a26d242b0654b688c3fd6fde9297a45d879da9cbeafc46b27990454,true,true,true,true,true
34,5300000,1,threshold_1_already_executable,efficacy_and_persistence,reference,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,1,fe90bc9f7c52e7a2b018b22f216a8c0226a9b168601fbac5aa5c44ac3bac9dc2,9eeee3cfa562d848a7dbe1aa32096afd808be08b883073102a79514446292a07,0420e8b2ed77a55a278d0cad6391ce8471fe72108fd1f75fbab0210dad4ec53a,true,true,true,true,true
34,5300000,1,threshold_1_already_executable,efficacy_and_persistence,production,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,1,fe90bc9f7c52e7a2b018b22f216a8c0226a9b168601fbac5aa5c44ac3bac9dc2,9eeee3cfa562d848a7dbe1aa32096afd808be08b883073102a79514446292a07,0420e8b2ed77a55a278d0cad6391ce8471fe72108fd1f75fbab0210dad4ec53a,true,true,true,true,true
35,5300000,1,threshold_2_acquired_efficacy,persistence_only,reference,1/4/1/4294967296/0;1/1/1/4294967296/0,0|0|0,4,0,2,0,0,0,0,0,4,1,b66942e803de6b3bb9b5148522e62120f090ee23b617db666bda67faa16d0fb6,a399aaf0be1453a2ae75101af7f833f4cb0e2d9f1696e20f2c0d69b735213b45,6a03e753a5f8300b71097b1d2560f7e3684130cb022e1daedc4cc6d99c0537a3,true,true,true,true,true
35,5300000,1,threshold_2_acquired_efficacy,persistence_only,production,1/4/1/4294967296/0;1/1/1/4294967296/0,0|0|0,4,0,2,0,0,0,0,0,4,1,b66942e803de6b3bb9b5148522e62120f090ee23b617db666bda67faa16d0fb6,a399aaf0be1453a2ae75101af7f833f4cb0e2d9f1696e20f2c0d69b735213b45,6a03e753a5f8300b71097b1d2560f7e3684130cb022e1daedc4cc6d99c0537a3,true,true,true,true,true
36,5300000,1,threshold_2_acquired_efficacy,efficacy_and_persistence,reference,1/4/2/4294967296/0;1/1/1/4294967296/0,1|0|1,5,0,3,0,0,1,0,0,5,1,127b7577b778e49fbecc0da848a29a7b4175398ae4bd25f1797f6be726f7c84b,be10356bb5548e7ba580c054778c2f458ff5777d05ae7f43925951e450f4962b,2f510b9e9595d12d84ad44c3028182b916c3825ec58cf04d1c00538b7011a419,true,true,true,true,true
36,5300000,1,threshold_2_acquired_efficacy,efficacy_and_persistence,production,1/4/2/4294967296/0;1/1/1/4294967296/0,1|0|1,5,0,3,0,0,1,0,0,5,1,127b7577b778e49fbecc0da848a29a7b4175398ae4bd25f1797f6be726f7c84b,be10356bb5548e7ba580c054778c2f458ff5777d05ae7f43925951e450f4962b,2f510b9e9595d12d84ad44c3028182b916c3825ec58cf04d1c00538b7011a419,true,true,true,true,true
37,5300000,1,threshold_3_still_insufficient,persistence_only,reference,1/4/1/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,1,086f1c604f772cb52c2391099e19ea67d577e3196d59ee883cd1d01f9eb7ddfa,ec744c9d466a34c48ba868944b66d3f80eeae3a7554401cb9f1901663159931c,50a800250b10bfb13b48e2d133eb657029f880420d005d2b05e5a27c0d21f76e,true,true,true,true,true
37,5300000,1,threshold_3_still_insufficient,persistence_only,production,1/4/1/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,1,086f1c604f772cb52c2391099e19ea67d577e3196d59ee883cd1d01f9eb7ddfa,ec744c9d466a34c48ba868944b66d3f80eeae3a7554401cb9f1901663159931c,50a800250b10bfb13b48e2d133eb657029f880420d005d2b05e5a27c0d21f76e,true,true,true,true,true
38,5300000,1,threshold_3_still_insufficient,efficacy_and_persistence,reference,1/4/2/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,1,710b8577f33142ac29972bf3a01bb1013fd8e09174edb5f9fbe81391e5f5b69a,bba48bb062192a99d74e194cedcf9119164f1d34907c6ab35c21293ab04afdaa,4c361b626aec1bdaff408be0215f29f1f5b9777a70782d911ff875c30e051e01,true,true,true,true,true
38,5300000,1,threshold_3_still_insufficient,efficacy_and_persistence,production,1/4/2/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,1,710b8577f33142ac29972bf3a01bb1013fd8e09174edb5f9fbe81391e5f5b69a,bba48bb062192a99d74e194cedcf9119164f1d34907c6ab35c21293ab04afdaa,4c361b626aec1bdaff408be0215f29f1f5b9777a70782d911ff875c30e051e01,true,true,true,true,true
39,5300000,1,threshold_2_two_physical_inputs,persistence_only,reference,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,1,3a6c269a5bd7948afa6ea654c9541b84c8c554156fc6ef5f387b9b2c4ef69624,0c1b7c0b69153af38127431b2a3f2f1e22ae42e4d321a99995216c1e4fee6b9a,dd8f476893daffaf2ac7ba2634aa806f8990241419313b8d1b9db49a714adfa5,true,true,true,true,true
39,5300000,1,threshold_2_two_physical_inputs,persistence_only,production,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,1,3a6c269a5bd7948afa6ea654c9541b84c8c554156fc6ef5f387b9b2c4ef69624,0c1b7c0b69153af38127431b2a3f2f1e22ae42e4d321a99995216c1e4fee6b9a,dd8f476893daffaf2ac7ba2634aa806f8990241419313b8d1b9db49a714adfa5,true,true,true,true,true
40,5300000,1,threshold_2_two_physical_inputs,efficacy_and_persistence,reference,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,1,11f309a61d66f8fcd807571d1d10ab2365fb19650b159ecb47cd41a5e2006176,6192b135a2e20dd512fbddd9269ef25f684cb1a96ec7c9c4b74c44f7cdfd49f0,4057be387f92fbb3104b2afaa8747d2dff3b42b9300c163542ed8fba47c52fb5,true,true,true,true,true
40,5300000,1,threshold_2_two_physical_inputs,efficacy_and_persistence,production,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,1,11f309a61d66f8fcd807571d1d10ab2365fb19650b159ecb47cd41a5e2006176,6192b135a2e20dd512fbddd9269ef25f684cb1a96ec7c9c4b74c44f7cdfd49f0,4057be387f92fbb3104b2afaa8747d2dff3b42b9300c163542ed8fba47c52fb5,true,true,true,true,true
41,5300000,2,cpc0_contact_locality,persistence_only,reference,1/7/1/4026531840/4026531840;1/4/1/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,3,b9a15559447e56352edcec2e1bd865ebf988dc4312d769e7cb734f493603b6df,5d21a241db2871bc20d007807f439ea3b70228f76a6e29f4a37a0d1813fc513c,403d4c12b749aaa4bb18d87801ba69822851491edfa34c499c7e30d2edb3f39e,true,true,true,true,true
41,5300000,2,cpc0_contact_locality,persistence_only,production,1/7/1/4026531840/4026531840;1/4/1/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,3,b9a15559447e56352edcec2e1bd865ebf988dc4312d769e7cb734f493603b6df,5d21a241db2871bc20d007807f439ea3b70228f76a6e29f4a37a0d1813fc513c,10aeb10b2d29c335c39ce3ea60a08876e967a4423da0c9a731bd921d6080f199,true,true,true,true,true
42,5300000,2,cpc0_contact_locality,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/4/2/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,3,a57c34a08880af786ea60ba103ad52fda6081104016835e582b67743fe43db07,25bc55597d7464edc810fef74b7495f3a557acbba932620ad296d801994f84d3,fc7cbd471afdde84d06122995ff5e0ebfb8b461d875467743af8d046f75ff1aa,true,true,true,true,true
42,5300000,2,cpc0_contact_locality,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/4/2/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,3,a57c34a08880af786ea60ba103ad52fda6081104016835e582b67743fe43db07,25bc55597d7464edc810fef74b7495f3a557acbba932620ad296d801994f84d3,3dbdfa8c935bc8b269b7009a89b87f172870a23cf18802a3d306efbf3298c648,true,true,true,true,true
43,5300000,2,cpc1_temporal_participation,persistence_only,reference,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,14,dc3e9be1abbeed62cb6d8630dfb196924f4df152a46de6c5e9f6dc3b78c40216,fb20b0e89201baaa171b1f297a5c77507d0d1d8e66cd15139cd31b4940fbd950,83104a039ba8e56a1e1c52dd6f98d6ed579ae155b214dc3b03c89b74c52fb54e,true,true,true,true,true
43,5300000,2,cpc1_temporal_participation,persistence_only,production,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,14,dc3e9be1abbeed62cb6d8630dfb196924f4df152a46de6c5e9f6dc3b78c40216,fb20b0e89201baaa171b1f297a5c77507d0d1d8e66cd15139cd31b4940fbd950,006850489c0e31f71be32a05de2961c871d569bdb5c9c3167bf3b634ad60ca49,true,true,true,true,true
44,5300000,2,cpc1_temporal_participation,efficacy_and_persistence,reference,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,14,98c8df952f02ee60261891f1c8991cdadc32d7f41fb32128c67006eb906fe09f,2a81415d36bfe9ac09e04c88ed64e85eac47fafadf9ba4dc510865a3a5c2f491,14468b308803bfbabba3a7421f0b4b7baf7c33551957307651d3ec10547b419e,true,true,true,true,true
44,5300000,2,cpc1_temporal_participation,efficacy_and_persistence,production,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,14,98c8df952f02ee60261891f1c8991cdadc32d7f41fb32128c67006eb906fe09f,2a81415d36bfe9ac09e04c88ed64e85eac47fafadf9ba4dc510865a3a5c2f491,13079a819f1c8a662fc4455d5dfbf7153f43f294fbbe95914e19df97b1fa4d01,true,true,true,true,true
45,5300000,2,pqlc0_one_hop,persistence_only,reference,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,3,573e3eb749637d45da790bb515610d466a0621c02d9a881bc7c2e813bf7c55f3,82fb0c3237301212d15a38c5a0f220c0289c9ea27be2c69a4211e0c504dd0103,3c5650f31c6e546666493eb35393e8fd168f327cf89c04b36f70a018ed5014f6,true,true,true,true,true
45,5300000,2,pqlc0_one_hop,persistence_only,production,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,3,573e3eb749637d45da790bb515610d466a0621c02d9a881bc7c2e813bf7c55f3,82fb0c3237301212d15a38c5a0f220c0289c9ea27be2c69a4211e0c504dd0103,e0a42cd6416c6e563576dd03a04f3989985e477028b78d7b0f27586083f1b8d4,true,true,true,true,true
46,5300000,2,pqlc0_one_hop,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,3,37a202121faa73d0ac82fb381d0468248bd4733e30e5acce2ffc2e336e213986,bd4604d0940ebf3b52437153a33f5edae6b1d85357a12e7b40fd5b77870a0563,e1ab0a515c39a3549125facd226bc65d8c8bf330b6c89848908981bd4ade9a1c,true,true,true,true,true
46,5300000,2,pqlc0_one_hop,efficacy_and_persistence,production,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,3,37a202121faa73d0ac82fb381d0468248bd4733e30e5acce2ffc2e336e213986,bd4604d0940ebf3b52437153a33f5edae6b1d85357a12e7b40fd5b77870a0563,175da61534b5bfe32ca3c2e196292059a5fc6018688b9da27ea51134c411aedc,true,true,true,true,true
47,5300000,2,pqlc1_depth_16,persistence_only,reference,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,3,a4effee3de61b0de0adc17a7cba63498795d159ebe9119f74b763c33e6b1ac4f,91edb008854c66ef7cefff8c16ee47463e95230b333c09ccbc04d7de00738c70,07e0331eaa8d948a08d5bb09f6aabb52e6784b981cb8285dec259f3dea7ef3bc,true,true,true,true,true
47,5300000,2,pqlc1_depth_16,persistence_only,production,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,3,a4effee3de61b0de0adc17a7cba63498795d159ebe9119f74b763c33e6b1ac4f,91edb008854c66ef7cefff8c16ee47463e95230b333c09ccbc04d7de00738c70,15c69d82ef1743afdcccaf271499d016d41dd05d6888bf1ee2378fe144e4edbf,true,true,true,true,true
48,5300000,2,pqlc1_depth_16,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,3,3164295394b4676de9ea464654c81cacb405ece80e16491f770c059d64d312bf,380532ccc638974f7dc8f7194895688485ebac146f9acb1c5713921c7c175fd9,1853e4cd8b7a0ce99d2159b577b5225495fde230bef531819371bd84e46de860,true,true,true,true,true
48,5300000,2,pqlc1_depth_16,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,3,3164295394b4676de9ea464654c81cacb405ece80e16491f770c059d64d312bf,380532ccc638974f7dc8f7194895688485ebac146f9acb1c5713921c7c175fd9,ee0338232262b732dd22a3921ae517007dbce9d3a26efd795ff53b5bbae2e4fa,true,true,true,true,true
49,5300000,2,fd0_equal_persistence,persistence_only,reference,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,42,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,744cb21fcd53c9919cacd4f20806dff8a61608e07189e592537e1518ab8de6d0,97b4656c64aa3737807b0209a5443c78b1b8de72465aa480965cfa52f7767fac,true,true,true,true,true
49,5300000,2,fd0_equal_persistence,persistence_only,production,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,42,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,744cb21fcd53c9919cacd4f20806dff8a61608e07189e592537e1518ab8de6d0,e01f8a7665d0a0abd93ae5db01df9c7e4062dacf1813bba2ea72876a41fef2d1,true,true,true,true,true
50,5300000,2,fd0_equal_persistence,efficacy_and_persistence,reference,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,42,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,fdd53932bf59840d7fedf359a5db8bf87804d154a0a1f302f74e2d38b953ef88,07c397b7831ca4ff9eab94df7dcdb706e5eeb6090d256d25883ddbd637554a8e,true,true,true,true,true
50,5300000,2,fd0_equal_persistence,efficacy_and_persistence,production,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,42,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,fdd53932bf59840d7fedf359a5db8bf87804d154a0a1f302f74e2d38b953ef88,6efbfd3150d6bfce664c65ab6150842019449b6270e918215da4ee414713a4e3,true,true,true,true,true
51,5300000,2,fd1_consolidation,persistence_only,reference,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,3,76af576056a92d7fec5d8c3ee6d268effcedd9a295be7d320493decf9f9a34cd,23059cc86a0d0f3de608bbede123bc0e190f84751e34b7e6779590c62c5a698a,99610551587672efc3b825d271ba9a667b7934abc11e76fcf34a62993732c218,true,true,true,true,true
51,5300000,2,fd1_consolidation,persistence_only,production,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,3,76af576056a92d7fec5d8c3ee6d268effcedd9a295be7d320493decf9f9a34cd,23059cc86a0d0f3de608bbede123bc0e190f84751e34b7e6779590c62c5a698a,cfe6b4e52205a71dd5d2d8a7f51d346c170bc0a10601f99d4002c21339a80eb7,true,true,true,true,true
52,5300000,2,fd1_consolidation,efficacy_and_persistence,reference,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,3,a41a9af0e123232532f4428064d5a029d804bcba4d6edc1867d200fed5a3f89c,16e3efda1054298d025f2d8e6dfa8f0cfc87abb8279c7450a6229fac1a848c68,edcb6344795fa59074e0a2c4d58de49815165d0aad6ec4d28640a4b37cba7183,true,true,true,true,true
52,5300000,2,fd1_consolidation,efficacy_and_persistence,production,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,3,a41a9af0e123232532f4428064d5a029d804bcba4d6edc1867d200fed5a3f89c,16e3efda1054298d025f2d8e6dfa8f0cfc87abb8279c7450a6229fac1a848c68,f7d2eed8fa8c87349df6701261f08a13bfd5fd1c7eeebbe4761fc04d37a2ca8b,true,true,true,true,true
53,5300000,2,threshold_1_already_executable,persistence_only,reference,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,2,4fcb96e099037901558c748ad550f869147905aaff3c06c179007ffd22bbc777,0c898e7f87eb2c6c748df5453d345ed68d6836d9a788894eeea2c2ce83e9edf7,f26566be2db9ff9c520116bd2124c1cf3aaafbd253470bf704aeff7e982e3306,true,true,true,true,true
53,5300000,2,threshold_1_already_executable,persistence_only,production,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,2,4fcb96e099037901558c748ad550f869147905aaff3c06c179007ffd22bbc777,0c898e7f87eb2c6c748df5453d345ed68d6836d9a788894eeea2c2ce83e9edf7,f26566be2db9ff9c520116bd2124c1cf3aaafbd253470bf704aeff7e982e3306,true,true,true,true,true
54,5300000,2,threshold_1_already_executable,efficacy_and_persistence,reference,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,2,82dda0da3a44e6c506cc34c7668f8d319823de0bb2f613acb8ef0a42c3bef259,9eeee3cfa562d848a7dbe1aa32096afd808be08b883073102a79514446292a07,0c5a69c28204161046a738f37e959b5f95ca74ca1a2a734cfecd9983cc647445,true,true,true,true,true
54,5300000,2,threshold_1_already_executable,efficacy_and_persistence,production,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,2,82dda0da3a44e6c506cc34c7668f8d319823de0bb2f613acb8ef0a42c3bef259,9eeee3cfa562d848a7dbe1aa32096afd808be08b883073102a79514446292a07,0c5a69c28204161046a738f37e959b5f95ca74ca1a2a734cfecd9983cc647445,true,true,true,true,true
